"NAME:","run_3_1.csv"
"EXPERIMENT TIME:","05/06/2023 18:52"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","160"

"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0","2.04","9.85","-2.08"
"0.10107422","2.55","12.4","-2.75"
"0.2019043","2.55","13.42","-3.41"
"0.30297852","6.0","11.14","-2.71"
"0.40405273","3.41","7.53","-0.16"
"0.5048828","0.78","2.98","-1.8"
"0.60595703","0.86","9.96","-6.83"
"0.70703125","0.75","12.94","-5.06"
"0.80810547","4.24","6.63","-5.69"
"0.90893555","0.04","17.85","-5.49"
"1.0100098","3.18","13.57","-1.41"
"1.111084","-0.71","-1.65","-4.75"
"1.2119141","5.37","0.39","-1.33"
"1.3129883","8.04","20.01","-13.57"
"1.4140625","-0.94","6.67","-2.82"
"1.5148926","-2.04","-3.1","-0.67"
"1.6159668","6.98","10.2","-0.71"
"1.717041","8.63","20.01","-1.65"
"1.8181152","-1.33","9.06","-4.24"
"1.9189453","2.71","-2.16","3.53"
"2.0200195","8.79","-1.14","-3.37"
"2.1210938","4.47","20.01","-11.41"
"2.2219238","0.08","1.61","1.41"
"2.322998","1.96","-9.53","-4.67"
"2.4240723","10.2","20.01","-4.28"
"2.5249023","1.02","19.22","-9.69"
"2.6259766","-0.24","5.49","-4.24"
"2.7270508","2.63","0.86","1.88"
"2.8278809","9.3","20.01","-14.71"
"2.928955","1.33","12.63","-6.55"
"3.0300293","-1.26","0.0","1.49"
"3.1311035","-0.27","6.2","-5.69"
"3.2319336","4.04","17.69","-6.59"
"3.3330078","4.31","14.91","-0.43"
"3.434082","2.79","-3.53","-1.41"
"3.534912","4.67","1.37","0.24"
"3.6359863","6.28","15.97","-14.63"
"3.7370605","-1.37","3.57","-2.98"
"3.8378906","0.63","-7.18","-4.2"
"3.9389648","9.18","17.38","-1.65"
"4.040039","3.06","19.77","-10.51"
"4.1411133","0.0","4.9","-6.98"
"4.2419434","2.08","0.35","3.33"
"4.3430176","12.67","19.26","-4.79"
"4.444092","2.63","20.01","-8.47"
"4.544922","0.55","-0.39","3.1"
"4.645996","9.14","-1.26","-3.92"
"4.7470703","3.02","20.01","-12.51"
"4.8479004","0.63","13.93","-3.53"
"4.9489746","-1.96","-2.28","-6.67"
"5.050049","2.31","1.73","-0.04"
"5.150879","8.87","19.69","-16.0"
"5.251953","-3.1","7.14","-3.33"
"5.3530273","-1.02","-4.98","-3.8"
"5.4541016","11.65","5.65","-3.8"
"5.5549316","3.77","18.79","-5.33"
"5.656006","5.41","7.61","0.16"
"5.75708","2.86","-1.18","3.14"
"5.85791","10.75","12.16","-3.61"
"5.9589844","2.98","19.22","-8.2"
"6.0600586","0.2","-1.1","3.37"
"6.1608887","7.49","2.35","-4.98"
"6.261963","7.18","20.01","-10.04"
"6.363037","-3.22","13.57","-6.79"
"6.4641113","-3.45","-4.71","-3.69"
"6.5649414","2.08","0.39","-1.29"
"6.6660156","8.67","20.01","-13.61"
"6.76709","-4.47","7.1","-6.71"
"6.86792","-2.63","-6.67","-2.31"
"6.968994","7.81","8.0","-7.49"
"7.0700684","0.94","20.01","-5.84"
"7.1708984","-0.63","7.37","-3.14"
"7.2719727","2.47","-1.92","2.24"
"7.373047","5.57","9.34","-2.28"
"7.473877","2.67","18.67","-13.69"
"7.574951","1.37","0.12","-0.78"
"7.6760254","3.14","-2.75","1.88"
"7.7770996","5.06","20.01","-1.45"
"7.8779297","-1.8","20.01","-7.65"
"7.979004","-1.69","1.61","-7.34"
"8.080078","0.75","-5.14","1.06"
"8.180908","4.71","20.01","-13.73"
"8.281982","1.37","7.96","-5.33"
"8.383057","-1.53","-1.06","0.55"
"8.483887","-0.78","7.88","-7.14"
"8.584961","1.61","18.04","-8.12"
"8.686035","1.37","12.98","-2.47"
"8.787109","-0.35","-2.39","-1.73"
"8.887939","3.92","0.27","-3.02"
"8.989014","-0.2","20.01","-18.79"
"9.090088","-4.47","5.18","-0.16"
"9.190918","5.84","-13.14","-4.79"
"9.291992","-2.98","20.01","-4.43"
"9.393066","-0.39","19.73","-10.79"
"9.4938965","-1.73","4.16","-13.1"
"9.594971","3.22","-0.71","-0.86"
"9.696045","11.18","20.01","-15.22"
"9.796875","3.06","11.3","-3.88"
"9.897949","1.49","0.86","2.63"
"9.999023","4.2","4.9","-3.57"
"10.100098","2.59","20.01","-9.77"
"10.200928","-0.67","14.67","-8.0"
"10.302002","-5.57","-2.75","-9.34"
"10.403076","4.12","2.75","-3.1"
"10.503906","6.75","20.01","-14.55"
"10.60498","1.37","4.75","-0.98"
"10.706055","0.71","-7.02","-2.28"
"10.806885","10.16","11.06","-1.96"
"10.907959","2.59","20.01","-10.79"
"11.009033","2.12","4.16","-0.31"
"11.110107","5.73","5.84","0.63"
"11.2109375","7.92","12.79","-4.35"
"11.312012","4.0","18.87","-4.75"
"11.413086","-0.43","-1.02","3.1"
"11.513916","8.59","6.51","-3.41"
"11.61499","2.43","20.01","-10.43"
"11.716064","-0.04","15.49","-5.3"
"11.816895","-3.88","1.65","-5.61"
"11.917969","3.77","-1.88","-2.12"
"12.019043","11.57","20.01","-20.01"
"12.120117","1.33","6.43","-4.08"
"12.220947","-2.24","-2.35","-0.2"
"12.3220215","-0.75","9.57","-5.61"
"12.423096","4.39","14.55","-8.2"
"12.523926","3.8","9.18","-2.79"
"12.625","1.53","-0.16","1.14"
"12.726074","6.94","-1.57","-1.69"
"12.826904","8.75","20.01","-15.14"
