NAME:,run_3_2,,
9.514,6,-10.98,4.94
9.581,-2.35,-20.01,-10.87
9.648,0.35,-14.28,-9.53
9.715,-3.53,-2.28,-1.57
9.782,0.31,4.39,6.24
9.849,3.65,-5.92,2.55
9.916,1.06,-19.06,-9.61
9.983,-2.47,-14.75,-13.81
10.05,-3.37,-11.14,-7.3
10.117,1.45,-5.77,-5.1
10.184,3.14,1.37,5.49
10.251,-2.39,1.8,2.31
10.318,-0.31,-18.04,-14.95
10.385,-2.55,-19.97,-12.63
10.452,0.63,-8.83,-7.22
10.519,-2.39,0.75,1.45
10.586,0.43,1.96,5.88
10.653,3.37,-6.35,-8.87
10.72,-6.59,-11.02,-3.49
10.787,-2.98,-14.87,-11.06
10.854,-0.43,-13.65,-6.35
10.921,1.22,-5.69,-4.59
10.988,-0.43,2.2,6
11.055,2.04,-3.92,3.61
11.122,3.3,-20.01,-12.98
11.189,-2.24,-17.38,-9.73
11.256,-0.47,-4.43,-6.04
11.323,-1.88,2.63,4.04
11.39,0.31,0.63,1.92
11.457,8.51,-15.53,-6.24
11.524,-8.51,-15.1,-16.24
11.591,-2.47,-10.16,-7.02
11.658,-1.26,-7.88,-6.08
11.725,-0.98,-6.16,4.9
11.792,-3.22,1.88,4.31
11.859,1.26,-18.36,8.79
11.926,-6.24,-19.34,-13.69
11.993,1.41,-9.02,-7.34
12.06,-2.12,-0.08,-0.94
12.127,-0.71,1.73,3.33
12.194,4.63,-7.14,-6.28
12.261,-7.85,-14.32,-7.57
12.328,-6.12,-14.59,-13.77
12.395,1.69,-12.55,-1.84
12.462,3.26,-5.3,-1.8
12.529,-2.35,2.31,5.14
12.596,2.67,-4.31,2.39
12.663,4.55,-20.01,-11.14
12.73,-4.28,-17.38,-11.69
12.797,-0.94,-5.3,-4.35
12.864,-0.35,3.49,8.39
12.931,3.53,-2.98,2.35
12.998,3.61,-15.46,-19.81
13.065,-3.22,-13.38,-12.24
13.132,-5.49,-10.43,-10.9
13.199,1.65,-8.83,-7.45
13.266,2.39,-0.24,6.35
13.333,-4.47,3.06,1.37
13.4,1.61,-20.01,-15.49
13.467,-5.41,-20.01,-12.59
13.534,2.28,-11.41,-7.77
13.601,-1.29,1.84,0.67
13.668,-1.8,2,5.45
13.735,7.57,-13.57,-11.18
13.802,-6.24,-15.49,-12.71
13.869,-9.38,-17.14,-15.93
13.936,1.92,-13.77,-2.79
14.003,4.24,-3.88,-5.22
14.07,-2.59,1.49,6.94
14.137,3.37,-5.41,3.92
14.204,4.67,-20.01,-5.33
14.271,0.71,-20.01,-12.28
14.338,-0.75,-6.59,-4.94
14.405,-3.45,5.53,8.63
14.472,2.63,-0.12,-0.08
14.539,5.96,-11.34,-1.53
14.606,-10.2,-7.14,-10.98
14.673,-4.39,-15.81,-9.18
14.74,-0.12,-8.55,-5.49
14.807,3.45,-1.53,3.33
14.874,-3.53,2.39,5.37
14.941,4.04,-15.57,1.57
15.008,-5.02,-20.01,-10
15.075,2.12,-12.08,-8.04
15.142,-1.14,-0.75,-1.02
15.209,-1.18,4.08,7.1
15.276,1.77,-6.39,-5.22
15.343,3.92,-20.01,-2.04
15.41,-5.3,-15.26,-14.95
15.477,0.9,-13.61,-3.33
15.544,1.57,-5.96,-3.92
15.611,1.18,-0.04,4.71
15.678,-3.69,3.3,3.8
15.745,3.84,-20.01,4.75
15.812,-3.57,-19.61,-14.32
15.879,1.84,-9.26,-7.22
15.946,-4.43,2.82,-0.2
16.013,-0.59,3.37,3.37
16.08,3.69,-10.55,-7.14
16.147,-7.65,-12.51,-8.36
16.214,-3.49,-15.61,-12.79
16.281,0.59,-13.26,-4.47
16.348,2.67,-3.14,-1.65
16.415,-0.39,1.61,5.41
16.482,0.39,-1.33,2.24
16.549,2.31,-20.01,-9.49
16.616,-0.63,-17.57,-10.98
16.683,-0.63,-3.57,-2.67
16.75,-2.94,5.1,7.18
16.817,3.84,-3.8,2.86
16.884,7.22,-5.3,-14.83
16.951,-4.9,-15.46,-15.81
17.018,-1.49,-11.34,-7.06
17.085,1.29,-6.86,-5.3
17.152,2.75,-0.98,4.31
17.219,-3.8,2.98,4.63
17.286,6.28,-19.02,-14.24
17.353,-7.81,-15.73,-11.18
17.42,1.45,-8.83,-8.39
17.487,-2.12,15.14,-15.89
17.554,-1.53,3.49,5.14
17.621,5.92,-11.02,-10.9
17.688,-12.43,-9.57,-10.67
17.755,-2.47,-14.51,-10.59
17.822,-0.08,-10.36,-3.73
17.889,0.9,-3.3,1.57
17.956,-4,1.84,5.92
18.023,11.22,-20.01,10.83
18.09,2.75,-20.01,-13.22
18.157,-2.59,-10.4,-6.55
18.224,-1.41,0.9,-0.71
18.291,2.79,2.04,9.38
18.358,1.73,-6.04,0.04
18.425,-1.02,-17.81,-5.49
18.492,-1.06,-14.59,-10.71
18.559,1.06,-15.02,-4
18.626,-2,-2.51,-2.43
18.693,4.75,-1.77,5.14
18.76,-5.1,0.82,3.65
18.827,13.34,-20.01,-14.36
18.894,-6.32,-15.02,-13.34
18.961,-1.69,-5.45,-6.32
19.028,-4.16,3.92,-0.71
19.095,0.82,0.55,4.2
19.162,4.67,-10.04,4.2
19.229,-5.77,-14.59,-12.2
19.296,-2.51,-17.53,-11.49
19.363,0.78,-10.43,-3.8
19.43,1.41,-4.82,-1.8
19.497,-2.67,1.73,7.14
19.564,6.2,-12.51,3.49
19.631,-0.63,-20.01,-9.85
19.698,0.08,-10.9,-7.57
19.765,-1.14,-3.14,-4.79
19.832,-1.88,4.98,6.94
19.899,2.67,-7.88,1.1
19.966,3.84,-20.01,-5.61
20.033,-3.22,-15.53,-15.02
20.1,-3.37,-9.18,-5.96
20.167,2.71,-6.47,-7.02
20.234,0.12,0.47,4.31
20.301,-4.43,2.31,2.2
20.368,0,-20.01,-11.96
20.435,-5.73,-18.67,-15.26
20.502,2.43,-10.59,-7.06
20.569,-2.51,2.12,2.04
20.636,-0.2,2.63,3.65
20.703,6.55,-17.06,-4.16
20.77,-7.14,-8.16,-9.89
20.837,-6.12,-16.63,-12.24
20.904,-1.73,-13.02,-3.96
20.971,4.82,-7.45,-1.61
21.038,-4.94,1.45,10.24
21.105,5.61,-11.18,4.35
21.172,-0.94,-20.01,-7.96
21.239,-0.16,-13.77,-8.39
21.306,-0.51,-2.9,-3.92
21.373,-1.61,5.45,6.79
21.44,3.92,-5.33,6.67
21.507,-1.53,-20.01,-14.28
21.574,1.06,-16.55,-16.55
21.641,-0.98,-14.24,-3.45
21.708,0.94,-4.86,-4.63
21.775,1.02,-0.39,6.2
21.842,-4.12,1.53,1.1
21.909,9.65,-20.01,-15.73
21.976,-2.59,-19.18,-14.51
22.043,-0.94,-7.77,-6.16
22.11,-4.08,2.79,7.18
22.177,3.37,-2.16,8.32
22.244,1.53,-16.63,3.26
22.311,-10.75,-11.38,-16.12
22.378,-5.81,-16.24,-10.9
22.445,-0.59,-9.57,-5.18
22.512,3.26,-2.51,4.04
22.579,-1.1,2.71,4.12
22.646,3.3,-11.73,-5.3
22.713,-1.8,-20.01,-11.81
22.78,-0.04,-10.16,-8.63
22.847,-8.12,-11.73,5.06
22.914,-1.14,5.84,4.94
22.981,9.34,-19.18,2
23.048,-9.92,-8.28,-8.59
23.115,-1.37,-15.81,-13.89
23.182,1.49,-14.71,-3.3
23.249,1.33,-3.92,-1.49
23.316,-0.86,0.78,3.84
23.383,-4.71,-2.39,6.94
23.45,13.96,-20.01,-18.55
23.517,-3.22,-18.2,-14.75
23.584,-1.77,-6.9,-5.61
23.651,-2.43,-0.16,9.57
23.718,5.53,-0.78,2.31
23.785,2.75,-14.91,-9.02
23.852,-7.73,-16.91,-13.85
23.919,-3.53,-11.85,-8.2
23.986,0.63,-8.39,-4.31
24.053,3.49,-0.31,4.67
24.12,-1.49,0.94,4.2
24.187,0.31,-12,-5.33
24.254,-4.55,-18.67,-6.55
24.321,0.2,-8.63,-8.71
24.388,-2.39,-1.41,0.04
24.455,-0.86,6.39,8.75
24.522,6.32,-13.49,-2.86
24.589,-5.57,-19.42,-9.45
24.656,0.31,-14.83,-12.55
24.723,-0.98,-13.45,-5.92
24.79,3.92,-4.94,-1.02
24.857,0.08,1.02,7.02
24.924,-3.61,0.27,2.9
24.991,5.14,-20.01,-16.63
25.058,-1.18,-19.02,-8.63
25.125,-1.02,-6.43,-4.86
25.192,-2.39,4,6.71
25.259,5.92,-2.2,5.14
25.326,5.18,-5.96,-14.2
25.393,-2.67,-15.97,-12.04
25.46,-0.31,-12,-5.18
25.527,1.18,-6.98,-6.08
25.594,1.06,-0.98,5.1
25.661,-3.61,1.18,5.88
25.728,3.45,-20.01,-11.92
25.795,-11.22,-15.69,-9.96
25.862,0.71,-9.81,-7.37
25.929,-2.12,6,-6.39
25.996,-0.2,6.39,6.98
26.063,8.24,-16.91,-14.63
26.13,-8.83,-14.63,-7.41
26.197,-5.49,-16.48,-12.16
26.264,0.75,-11.41,-3.69
26.331,3.8,-5.49,-0.78
26.398,-0.71,1.96,8
26.465,7.34,-2.94,6.39
26.532,1.37,-20.01,-3.84
26.599,-1.69,-12.83,-8.32
26.666,-1.1,-2.75,-3.53
26.733,-1.53,4.08,6.04
26.8,2.86,-5.1,1.96
26.867,5.18,-20.01,-8.59
26.934,-2.55,-12.91,-14
27.001,-5.61,-10.63,-8.28
27.068,3.96,-8.51,-4.31
27.135,2.16,-4.28,5.1
27.202,-4.79,4.63,4.63
27.269,4.39,-19.1,-10.87
27.336,-2.16,-20.01,-14
27.403,0.39,-11.26,-6.47
27.47,-5.18,-1.33,-4.67
27.537,1.92,4.51,6.55
27.604,4.47,-7.3,-4.08
27.671,-6.83,-11.96,-3.26
27.738,-4.12,-18.36,-12.59
27.805,-2.28,-15.18,-0.2
27.872,4.39,-7.81,-4.24
27.939,-1.84,2.39,6.55
28.006,-0.82,-0.16,4.63
28.073,-4.79,-20.01,-7.85
28.14,2.75,-18.71,-9.57
28.207,-2.94,-9.49,-6.16
28.274,-3.61,3.49,8.2
28.341,5.37,-2.59,6.71
28.408,0.98,-16.87,-9.61
28.475,-1.29,-16.12,-13.77
28.542,-3.06,-12.47,-4.82
28.609,1.57,-6.9,-4.75
28.676,2.35,-1.1,5.1
28.743,-4.08,2.59,0.98
28.81,3.65,-20.01,-1.33
28.877,-4.55,-18.63,-13.14
28.944,1.33,-11.65,-7.85
29.011,-2.16,2.94,2.43
29.078,-2.04,5.69,4.31
29.145,10.63,-17.5,-8.9
29.212,-18.04,-11.61,-13.49
29.279,-0.78,-15.65,-9.89
29.346,-1.84,-11.53,-2.47
29.413,3.92,-3.77,-1.96
29.48,0.39,0,7.77
29.547,2.31,-2.59,5.69
29.614,0.12,-20.01,-4.67
29.682,0.47,-16.63,-7.45
29.749,-2.43,-6.04,-3.37
29.816,-0.94,3.96,8.36
29.883,4.94,-2.9,2.04
29.95,1.61,-20.01,-3.3
30.017,-1.14,-14.63,-15.53
30.084,-3.57,-13.77,-4.86
30.151,0.2,-5.06,-5.3
30.218,2.86,-0.9,7.14
30.285,-4.35,2.59,3.33
30.352,10.43,-20.01,-18.44
30.419,-0.31,-19.46,-9.69
30.486,-0.47,-8.08,-4.98
30.553,-3.18,3.37,2.63
30.62,0.9,2.2,1.1
30.687,4.79,-19.77,-0.86
30.754,-11.81,-9.73,-10.43
30.821,-6.55,-14.12,-9.77
30.888,0.63,-13.3,-3.37
30.955,2.59,-2.2,0.12
31.022,-1.37,0,6.94
31.089,1.92,-18.44,5.96
31.156,-4.86,-18.71,-6.59
31.223,-0.9,-10.51,-7.96
31.29,-2.55,-2.63,-3.02
31.357,-0.67,5.61,7.57
31.424,4.39,-11.45,-1.22
31.491,-8.9,-20.01,-10.08
31.558,0.98,-15.06,-11.06
31.625,-1.1,-9.69,-0.71
31.692,2.98,-6.32,-3.3
31.759,3.96,-0.71,8.12
31.826,-2.04,-0.04,-1.18
31.893,8.75,-20.01,-7.22
31.96,-2.24,-14.91,-10.24
32.027,-1.65,-5.84,-5.53
32.094,-2.28,3.02,6.86
32.161,4.67,-4.2,4.82
32.228,2.98,-20.01,0.9
32.295,-2.59,-15.22,-15.42
32.362,-3.92,-10.47,-6.51
32.429,4.16,-9.85,-6.12
32.496,2.12,-0.9,6.63
32.563,-6.47,-0.12,3.22
32.63,6.08,-20.01,-6.55
32.697,-1.57,-20.01,-12.59
32.764,0.51,-6.04,-5.77
32.831,-2.63,3.3,4.2
32.898,2.39,3.33,1.37
32.965,3.92,-19.06,-4.67
33.032,-2.39,-16.75,-16.4
33.099,-3.88,-10.51,-5.22
33.166,0.94,-6.47,-6.12
33.233,2.71,-0.9,4.86
33.3,-3.37,3.1,2.67
33.367,1.14,-20.01,-12.83
33.434,-5.65,-16.4,-12.2
33.501,0.47,-9.92,-7.41
33.568,-3.37,2,3.88
33.635,1.8,1.02,6.47
33.702,6.94,-20.01,-0.67
33.769,-10.4,-6.39,-5.84
33.836,-4.71,-16.32,-9.89
33.903,0.27,-10.63,-3.26
33.97,4.35,-5.33,0.59
34.037,-2.82,1.8,9.69
34.104,0.35,-20.01,-7.06
34.171,-3.1,-19.65,-5.33
34.238,-1.53,-10.94,-6.51
34.305,-2.9,0.75,-8.83
34.372,0,3.41,9.38
34.439,1.1,-6.04,-13.49
34.506,-2.59,-19.89,-12.4
34.573,-5.37,-14.12,-11.77
34.64,-0.2,-11.81,0.16
34.707,4.82,-6.75,-5.41
34.774,-1.41,1.53,10.87
34.841,4.79,-3.53,6.43
34.908,2.55,-20.01,-8.55
34.975,0.2,-18.04,-9.34
35.042,0.04,-4.9,-3.18
35.109,-0.9,1.88,10.47
35.176,4.51,-2.98,3.26
35.243,4.28,-7.92,-1.18
35.31,-0.12,-17.3,-15.14
35.377,-2.9,-10.67,-5.02
35.444,-0.35,-6.83,-5.02
35.511,2.71,0.08,7.18
35.578,-5.18,2.9,-0.43
35.645,4.75,-20.01,-6.35
35.712,-4.2,-14.95,-14.47
35.779,1.14,-7.85,-4.79
35.846,-1.37,-1.53,3.3
35.913,4.12,-0.51,1.73
35.98,1.49,-19.02,10.51
36.047,-10.24,-10.9,-11.96
36.114,-5.73,-13.61,-10.16
36.181,0.16,-10.12,-2.94
36.248,2.86,-5.26,3.53
36.315,-1.61,2.28,6.43
36.382,-1.61,-11.34,2.9
36.449,-5.41,-20.01,-8.12
36.516,-0.04,-10.12,-9.3
36.583,-2,-1.77,1.65
36.65,-2.43,7.41,7.65
36.717,4.55,-11.92,-2.94
36.784,-4.31,-18.59,-14.24
36.851,-2.67,-15.46,-14.16
36.918,-0.31,-12.71,-0.75
36.985,4.04,-5.77,-1.96
37.052,-0.04,1.49,7.85
37.119,-2.86,0.75,3.61
37.186,-3.61,-20.01,-2.04
37.253,4.28,-16.91,-9.77
37.32,-1.57,-3.26,-2.35
37.387,-1.88,4.12,9.65
37.454,7.3,-5.22,2.98
37.521,1.77,-20.01,-0.04
37.588,2.71,-17.3,-14.51
37.655,-0.82,-12.83,-2.2
37.722,2.55,-5.57,-3.8
37.789,2.24,0.9,5.22
37.856,-3.37,1.77,3.84
37.923,3.92,-20.01,-17.5
37.99,-2.08,-16.08,-11.85
38.057,-1.22,-9.22,-8.12
38.124,-4,8.98,0.63
38.191,4.04,-3.22,8
38.258,1.02,-20.01,-7.53
38.325,-7.45,-11.49,-17.42
38.392,-5.81,-11.85,-10.28
38.459,0.71,-9.1,-4.63
38.526,3.77,-1.69,1.92
38.593,-2.04,1.14,6.83
38.66,7.85,-11.53,10
38.727,2.12,-20.01,-8.94
38.794,-2.79,-10.36,-8.47
38.861,-3.02,-1.41,-2.16
38.928,-1.02,4.82,7.1
38.995,5.22,-5.81,2.86
39.062,-6.43,-16.44,-14.83
39.129,0.43,-13.38,-12.43
39.196,-1.14,-11.02,-1.18
39.263,3.45,-6.71,-5.1
39.33,1.49,0.2,6.55
39.397,-4.43,5.84,1.77
39.464,6.94,-20.01,-20.01
39.531,-4.35,-17.93,-9.61
39.598,0.78,-6.32,-6.24
39.665,-1.8,2.9,6.24
39.732,1.14,0.63,5.18
39.799,3.02,-9.73,-8.47
39.866,-5.92,-13.38,-13.53
39.933,-6.55,-12,-9.77
40,0.71,-7.81,-3.61
40.067,4.71,-4.98,2.12
40.134,-2.28,-0.2,7.45
40.201,3.53,-14.32,10.63
40.268,-4.51,-20.01,-10.83
40.335,0.12,-10.55,-6.59
40.402,-2.12,2.31,0.75
40.469,-0.27,6.39,6.08
40.536,2.35,-10.59,-9.3
40.603,-5.14,-19.53,-7.88
40.67,-3.1,-16.51,-10.63
40.737,-0.51,-10.55,-3.92
40.804,3.61,-4.51,-5.77
40.871,-2.55,0.98,9.06
40.938,-0.35,-0.27,10.67
41.005,-8.59,-20.01,-8.04
41.072,-1.53,-13.18,-7.45
41.139,-1.37,-3.3,-4.43
41.206,-1.57,3.96,3.41
41.273,3.06,0.31,4.04
41.34,0.98,-4.82,-13.69
41.407,-3.3,-15.46,-13.69
41.474,-0.98,-9.73,-4.28
41.541,2.67,-9.89,-5.06
41.608,1.92,-2.28,5.96
41.675,-2.71,2.55,4.98
41.742,-1.22,-20.01,-14.32
41.809,-1.65,-20.01,-12.94
41.876,-0.82,-9.92,-7.26
41.943,-4.67,2.55,0.47
42.01,-0.63,5.77,8.2
42.077,7.73,-16.2,-8.12
42.144,-13.14,-14.55,-14.75
42.211,-6.67,-17.46,-11.69
42.278,0,-13.26,-2.9
42.345,4.12,-5.73,-2.67
42.412,-0.04,1.41,5.96
42.479,0.94,0.43,7.96
42.546,-0.2,-20.01,-6.47
42.613,-0.63,-15.46,-8.87
42.68,-2.71,-6.67,-4.55
42.747,-1.22,0.16,8.2
42.814,6.51,0.82,-0.08
42.881,-2.59,-20.01,-4.55
42.948,-1.69,-14.24,-13.53
43.015,-2.51,-11.85,-1.69
43.082,0.59,-7.45,-5.22
43.149,2.43,-0.24,5.53
43.216,-3.49,1.92,3.8
43.283,2.47,-20.01,-9.41
43.35,-5.22,-14.83,-13.65
43.417,-2.16,-9.18,-7.14
43.484,-0.55,3.69,1.06
43.551,2.94,1.92,6.83
43.618,0.9,-17.65,4.98
43.685,-5.88,-15.93,-13.38
43.752,-6.75,-15.61,-7.02
43.819,-0.71,-11.14,-3.02
43.886,3.84,-6.94,1.8
43.953,-0.59,0,10.36
44.02,-1.06,-11.77,3.06
44.087,-2.59,-20.01,-8.59
44.154,-0.31,-12.36,-6.67
44.221,-2.39,-2.9,1.06
44.288,-1.73,5.37,6.35
44.355,5.02,-6.32,-1.61
44.422,-3.14,-17.81,-16.67
44.489,0.16,-19.89,-6.2
44.556,-3.61,-12.87,0.98
44.623,4.94,-6.16,-3.88
44.69,1.14,-1.73,9.38
44.757,-5.33,1.37,1.14
44.824,7.26,-20.01,-20.01
44.891,-2.31,-17.3,-7.02
44.958,-0.78,-2.04,-2.47
45.025,-2.24,1.88,4.39
45.092,3.61,2.86,4.71
45.159,0.12,-13.26,-20.01
45.226,-4.71,-19.06,-9.1
45.293,-4.51,-12.12,-5.69
45.36,0.94,-7.61,-3.57
45.427,3.96,-2.59,4.43
45.494,-1.61,1.92,6.59
45.561,0.86,-17.81,-17.73
45.628,-6.28,-20.01,-12.08
45.695,-3.1,-9.26,-7.14
45.762,-2.59,0.63,0.12
45.829,1.29,6.71,8.16
45.896,4.82,-7.53,-0.51
45.963,-8.71,-18.67,-2.16
46.03,-5.88,-17.65,-9.38
46.097,-0.27,-14.16,2.35
46.164,4.98,-5.26,-1.18
46.231,-2.35,0.9,8.43
46.298,0.43,0.12,0.94
46.365,0.59,-20.01,-17.61
46.432,-0.86,-17.06,-6.94
46.499,-1.61,-4.75,-2.59
46.566,-1.45,2.08,5.41
46.633,4.24,2.24,3.92
46.7,18.28,-18.99,-20.01
46.767,-4.35,-12.36,-10.32
46.834,-4.71,-12.4,-6.16
46.901,1.33,-9.38,-4.9
46.968,2.24,-3.14,8.63
47.035,-4.2,-0.08,6.04
47.102,0.98,-20.01,-2.59
47.169,-7.45,-17.93,-8.08
47.236,-0.2,-9.77,-4.55
47.303,-1.69,1.14,-1.57
47.37,0.94,6.86,7.49
47.437,-0.98,-8.51,-1.61
47.504,0.39,-20.01,9.92
47.571,-6,-19.5,-9.49
47.638,-3.14,-11.96,1.1
47.705,5.69,-9.14,-0.27
47.772,-2,0.82,8.79
47.839,-4.08,9.77,-2.08
47.906,-1.49,-20.01,4.94
47.973,0.55,-18.04,-6.08
48.04,1.06,-7.61,-2.55
48.107,-2.16,1.84,3.37
48.174,1.92,-1.14,6.35
48.241,9.1,-20.01,6.16
48.308,-8.24,-13.14,-16.67
48.375,-6.67,-9.49,-5.61
48.442,0.31,-12.36,-1.41
48.509,3.49,-0.63,5.92
48.576,-3.8,1.18,9.81
48.643,0.39,-18.59,-4.2
48.71,-8.04,-12.59,-8.36
48.777,-0.98,-11.14,-6.98
48.844,-2.28,-0.08,-1.02
48.911,2,5.18,5.53
48.978,11.57,6.98,-11.53
49.045,-10.51,-12.83,-7.1
49.112,-5.96,-15.53,-4.2
49.179,-0.75,-11.02,-0.43
49.246,2.43,-5.53,4.04
49.313,-0.9,2.67,7.18
49.38,3.3,-10.94,0.43
49.447,-5.37,-19.57,-5.57
49.514,0.2,-12.04,-5.92
49.581,-3.53,-2.51,-2
49.648,-0.35,5.84,5.81
49.715,2.31,-3.53,5.92
49.782,-12.12,-20.01,-1.37
49.849,-4.39,-20.01,-3.49
49.916,-0.71,-11.77,1.73
49.983,4.94,-7.77,1.65
50.05,-1.02,1.29,8
50.117,-0.67,1.73,3.3
50.184,-4.59,-20.01,-3.18
50.251,0.86,-16.63,-5.65
50.318,-1.92,-4.24,-0.78
50.385,-1.53,3.73,5.84
50.452,6,3.53,5.41
50.519,-6.86,-20.01,-0.71
50.586,3.41,-19.89,-6.55
50.653,-0.39,-12.4,2.2
50.72,0.24,-6.08,-2.51
50.787,1.53,2.04,6.75
50.854,-3.1,1.02,1.45
50.921,2.08,-20.01,-1.1
50.988,-3.1,-13.73,-7.02
51.055,-1.37,-8.67,-2.24
51.122,-2.51,0.94,1.65
51.189,2.94,4.98,5.77
51.256,0.71,-20.01,4.16
51.323,-5.77,-18.75,-6.2
51.39,-5.18,-14.98,-4.67
51.457,-2.2,-9.18,-0.35
51.524,3.8,-2.71,3.45
51.591,-1.88,2.51,5.81
51.658,1.06,-18.71,3.26
51.725,-6.98,-18.75,-2.67
51.792,0,-11.3,-4.47
51.859,-3.61,-2.47,0.24
51.926,0.31,5.88,5.14
51.993,3.8,-2.63,6.9
