"NAME:","run5.csv"
"EXPERIMENT TIME:","08/06/2023 13:33"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","162"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0",".43","9.30","-10.47"
"0.099990845",".49","3.41","-8.83"
"0.19999695",".86","2.75","-7.41"
"0.30000305",".92","3.84","-5.73"
"0.3999939",".96","4.43","-5.26"
"0.5099945","4.51","6.08","-4.39"
"0.6100006",".28","5.06","-5.84"
"0.70999146",".14","5.30","-7.77"
"0.80999756",".96","3.10","-11.85"
"0.91000366",".79","3.14","-9.38"
"1.019989","10.00","0.82","-8.08"
"1.1199951","8.20","2.04","-7.65"
"1.2200012",".04","1.61","-7.85"
"1.3199921",".41","0.67","-6.32"
"1.4299927",".20","1.06","-5.57"
"1.5299988",".04","2.43","-7.85"
"1.6299896",".22","-0.59","-15.85"
"1.7299957",".53","-1.84","-10.24"
"1.8300018","3.10","-2.39","-15.18"
"1.9299927",".86","-4.39","2.20"
"2.0399933","13.57","1.10","-8.47"
"2.1399994",".63","6.55","-13.22"
"2.2399902",".94","1.80","-7.22"
"2.3399963","11.41","-8.36","-1.10"
"2.4400024",".73","4.82","-0.08"
"2.550003",".24","5.37","-20.01"
"2.649994",".84","3.53","-20.01"
"2.75",".16","3.06","-10.55"
"2.8499908","2.24","4.79","-10.20"
"2.9599915",".36","7.96","-18.20"
"3.0599976",".59","8.43","-17.14"
"3.1600037",".77","-1.77","-4.82"
"3.2599945",".41","0.43","-6.16"
"3.3600006",".04","2.98","-20.01"
"3.4599915",".41","0.16","-16.67"
"3.569992",".31","-0.98","-2.20"
"3.6699982",".41","8.24","9.30"
"3.769989",".39","5.45","-20.01"
"3.869995",".04","5.02","-17.97"
"3.9700012",".73","-20.01","4.04"
"4.080002",".80","0.04","-1.06"
"4.1799927","9.96","4.51","-18.36"
"4.279999",".71","0.78","-13.85"
"4.3799896","2.04","0.12","-0.90"
"4.48999",".10","-0.75","-3.53"
"4.5899963","9.53","8.67","-14.24"
