NAME:,run_3_1.csv,,
EXPERIMENT TIME:,09/06/2023 20:13,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,101,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-10.182,0.651,-0.916
0.086,-10.417,0.651,-0.916
0.172,-10.417,0.965,-1.152
0.258,-11.398,-1.153,-2.172
0.344,-10.339,-0.526,-1.936
0.43,-9.201,-0.722,-1.309
0.516,-9.75,-1.349,-0.956
0.602,-9.946,-2.683,-0.838
0.688,-9.829,-1.702,-1.152
0.774,-10.064,-1.506,-0.524
0.86,-10.142,-1.428,0.143
0.946,-9.986,-2.134,0.182
1.032,-9.946,-1.114,0.849
1.118,-9.789,-0.879,1.28
1.204,-10.142,-0.565,1.045
1.29,-10.927,-2.448,0.692
1.376,-10.456,-1.31,-2.132
1.462,-10.888,-0.251,-1.309
1.548,-8.181,-0.016,-1.897
1.634,-9.75,1.161,-0.76
1.72,-9.868,0.416,-0.956
1.806,-11.398,1.044,0.339
1.892,-14.85,2.416,-2.603
1.978,-9.907,-1.977,-2.878
2.064,-8.495,-1.585,-2.054
2.15,-5.631,-0.447,-1.426
2.236,-9.672,0.181,1.476
2.322,-8.338,-2.369,1.751
2.408,-8.848,-3.271,-6.29
2.494,-19.871,-2.487,-0.995
2.58,-16.301,2.456,-3.976
2.666,-3.709,-4.017,0.456
2.752,2.41,2.299,-3.27
2.838,-19.871,-3.311,6.497
2.924,-14.222,2.613,-2.956
3.01,-0.689,1.318,-2.172
3.096,-0.806,-3.075,-0.76
3.182,-9.907,-4.958,-20.569
3.268,-19.439,1.553,3.438
3.354,-9.279,2.848,-4.172
3.44,0.645,1.318,-0.72
3.526,0.645,-3.232,-5.702
3.612,-19.871,7.006,-12.057
3.698,-12.418,-4.134,4.222
3.784,4.685,-0.839,-1.701
3.87,0.135,-1.742,-1.152
3.956,-7.71,-12.529,16.736
4.042,-19.871,-1.349,5.164
4.128,-4.533,-2.761,-4.8
4.214,4.881,1.044,-4.525
4.3,-0.375,-2.918,-8.566
4.386,-19.871,-0.055,-1.426
4.472,-11.947,-4.134,4.811
4.558,1.429,-2.173,0.417
4.644,-1.669,0.063,-5.506
4.73,-18.223,9.83,-18.49
4.816,-14.104,-2.251,-2.564
4.902,-1.669,1.671,-2.211
4.988,1.076,-0.172,-2.839
5.074,-19.204,1.789,12.774
5.16,-9.397,13.165,-4.643
5.246,-0.375,-0.722,-1.191
5.332,-1.042,-2.369,-0.328
5.418,-10.221,-2.173,-18.843
5.504,-18.576,-2.055,-3.78
5.59,-10.77,3.789,-2.682
5.676,3.901,-2.016,-0.838
5.762,-2.65,2.024,-2.603
5.848,-18.929,-5.037,-2.211
5.934,-8.73,13.165,-5.428
6.02,1.469,-0.565,-0.838
6.106,-0.61,-2.016,0.025
6.192,-19.871,-14.255,10.812
6.278,-19.871,-8.881,-0.25
6.364,-3.317,0.534,-7.742
