NAME:,Walk_4_1,,
37.99301465,-3.49,-7.3,-5.65
38.07401465,3.33,-7.53,-3.37
38.15501465,1.18,-7.57,-4
38.23601465,-0.67,-10,-4.24
38.31701465,0.71,-12.59,-2.79
38.39801465,2.86,-9.1,-9.81
38.47901465,-5.61,-6.47,-6.75
38.56001465,4.86,-8.71,-5.18
38.64101465,-2.86,-5.14,-2.63
38.72201465,-1.65,-8,-4.12
38.80301465,0.08,-8.87,-3.61
38.88401465,-2.31,-12.55,-2.63
38.96501465,-4.39,-8.94,-8.75
39.04601465,4.47,-7.14,-7.22
39.12701465,-4.39,-7.22,-5.33
39.20801465,1.45,-4.9,-2.86
39.28901465,1.18,-9.96,-4.35
39.37001465,-0.75,-8.32,-3.06
39.45101465,0.9,-11.3,-3.65
39.53201465,2.16,-10.55,-6.71
39.61301465,-1.02,-5.14,-9.49
39.69401465,1.02,-10.28,-8.16
39.77501465,0.94,-0.78,-2.9
39.85601465,-2.63,-9.49,-4.94
39.93701465,-0.94,-8.28,-2.82
40.01801465,-1.84,-11.38,-3.18
40.09901465,-2.47,-11.3,-8.47
40.18001465,3.92,-6.59,-8.39
41.15201465,-2.47,-12.28,-2.71
41.23301465,-3.33,-10.36,-7.92
41.31401465,5.02,-7.45,-7.53
42.12601465,-1.18,-7.73,-4
42.20701465,-0.27,-9.3,-3.57
42.28801465,-4.63,-12.55,-2.67
43.17901465,-4.31,-4.2,-3.22
43.26001465,-1.88,-7.69,-2.79
43.34101465,0.35,-9.22,-4.35
43.66501465,-0.59,-7.57,-5.02
43.74601465,0.82,-8.43,-4.24
43.82701465,1.26,-6.79,-2.67
43.90801465,1.1,-11.34,-3.84
43.98901465,1.41,-9.53,-7.77
44.07001465,-2.04,-8.04,-10.98
44.15101465,1.29,-7.1,-6.08
44.23201465,0.47,-2.55,-2.98
44.31301465,-4.31,-10.43,-4.35
44.39401465,0,-7.1,-3.02
44.47501465,-1.69,-14.63,-2.28
44.55601465,-2.75,-9.81,-7.77
44.63701465,4.71,-7.1,-6.79
44.71801465,-6.08,-7.73,-5.73
44.79901465,2.43,-4.82,-2.9
44.88001465,0.59,-7.88,-3.92
44.96101465,0.51,-9.61,-3.73
45.04201465,0.31,-11.81,-2.12
45.12301465,4.82,-6.67,-11.06
45.20401465,-4.35,-10.32,-7.81
45.28501465,5.1,-6.28,-4.16
45.36601465,-3.84,-4.82,-2.94
45.44701465,-1.96,-8.08,-3.14
45.52801465,-0.82,-10.12,-3.41
45.60901465,-3.1,-10.36,-5.61
45.69001465,-0.24,-8.36,-12.71
45.77101465,-2.43,-5.61,-5.18
45.85201465,-0.31,-4.59,-4.12
45.93301465,1.57,-9.1,-3.84
46.01401465,1.29,-8.43,-3.06
46.09501465,1.57,-11.02,-3.14
46.17601465,0.98,-11.92,-8.67
46.25701465,-3.8,-6.35,-8.59
46.33801465,2.24,-7.1,-6.47
46.41901465,-0.78,-3.84,-2.82
46.50001465,-2.28,-8.63,-4.2
46.58101465,-0.43,-8.28,-3.41
46.66201465,-1.96,-13.61,-1.92
46.74301465,-3.57,-7.85,-9.53
46.82401465,4.9,-10.12,-7.41
46.90501465,-5.45,-8,-4.59
46.98601465,1.96,-5.49,-2.31
47.06701465,1.65,-8.63,-3.84
47.14801465,0.08,-10.55,-3.73
47.22901465,1.8,-11.96,-1.53
47.31001465,3.61,-7.57,-10.71
47.39101465,-4.86,-10.79,-7.45
47.47201465,3.61,-6.9,-4.43
47.55301465,-3.49,-6.08,-3.3
47.63401465,-1.65,-7.92,-3.3
47.71501465,-0.27,-10.32,-4.2
47.79601465,-2.55,-10.67,-4.55
47.87701465,-0.78,-7.37,-12.08
47.95801465,-0.98,-6,-5.61
48.03901465,-1.41,-5.45,-4.59
48.12001465,1.37,-8.79,-3.96
48.20101465,1.33,-7.3,-2.86
48.28201465,-1.02,-10.79,-4.75
48.36301465,1.06,-11.77,-4.94
48.44401465,1.37,-7.57,-10.94
48.52501465,-0.82,-9.02,-7.18
48.60601465,0.2,-4.75,-3.96
48.68701465,-3.73,-8.55,-4.16
48.76801465,-1.02,-8.32,-2.43
48.84901465,-2.2,-12.28,-2.55
48.93001465,-3.1,-9.3,-8.98
49.01101465,5.49,-8.63,-9.73
49.82101465,-1.61,-7.53,-2.82
49.90201465,-0.12,-9.73,-4.67
49.98301465,-0.63,-12.08,-2.71
50.06401465,-2.82,-7.14,-12.04
50.14501465,1.33,-7.06,-7.53
50.22601465,-3.3,-7.1,-4.35
50.30701465,2.28,-7.06,-3.37
50.38801465,1.8,-8.28,-4
50.46901465,-1.02,-10.71,-3.8
50.55001465,1.14,-12.55,-1.88
50.63101465,3.45,-7.37,-11.38
50.71201465,-3.06,-11.18,-7.61
50.79301465,1.1,-5.77,-3.69
50.87401465,-2.94,-7.18,-3.96
50.95501465,-1.96,-6.86,-2.71
51.03601465,-0.71,-11.85,-3.53
51.11701465,-2.31,-10.08,-7.81
51.19801465,2.35,-7.22,-9.45
51.27901465,-3.18,-5.37,-4.63
51.36001465,0.71,-5.49,-3.77
51.44101465,0.08,-9.14,-4.39
51.52201465,0.43,-7.85,-2.67
51.60301465,1.18,-10.36,-2.71
51.68401465,1.92,-10.94,-7.65
51.76501465,-5.02,-8.75,-10.36
51.84601465,2,-5.45,-5.33
51.92701465,-1.18,-4.51,-3.33
52.00801465,-2.35,-9.38,-4.43
52.08901465,0,-7.81,-3.1
52.17001465,-1.18,-14.12,-2.59
52.25101465,-3.77,-7.61,-10.36
52.33201465,4.2,-8.83,-7.53
52.41301465,-6.67,-7.49,-5.3
52.49401465,2.79,-4.71,-2.28
52.57501465,2.2,-9.57,-4.28
52.65601465,-0.63,-9.34,-3.73
52.73701465,0.98,-12.63,-2.94
52.81801465,4.47,-7.81,-11.89
52.89901465,-3.57,-9.85,-7.18
52.98001465,3.06,-5.02,-4.31
53.06101465,-3.8,-7.26,-3.53
53.14201465,-1.73,-7.06,-2.47
53.22301465,-0.98,-10.63,-4.28
53.30401465,-0.04,-11.65,-3.06
53.38501465,-4.98,-8.79,-14
53.46601465,0.24,-6.12,-4.63
53.54701465,-2.67,-6.59,-4.86
53.62801465,1.73,-8.08,-3.49
53.70901465,2,-7.85,-3.02
53.79001465,0.67,-10.94,-3.77
53.87101465,0.2,-11.18,-4.67
53.95201465,1.1,-9.92,-10.28
54.03301465,1.26,-8.16,-6.75
54.11401465,-0.39,-5.77,-3.57
54.19501465,-2.82,-7.92,-4.31
54.27601465,-0.55,-7.53,-2.04
54.35701465,-2.28,-12.75,-3.02
54.43801465,-1.84,-8.43,-6.94
54.51901465,5.81,-10.08,-12.47
54.60001465,-6.59,-4.43,-4.94
54.68101465,2.35,-4.08,-2.51
54.76201465,1.61,-10,-4.04
54.84301465,-0.31,-7.77,-2.31
55.65301465,3.69,-8.75,-6.79
55.73401465,-4.98,-8.51,-5.1
55.81501465,2.35,-5.45,-2.51
55.89601465,1.22,-8.36,-3.65
55.97701465,-0.39,-10.71,-3.49
56.05801465,1.88,-11.92,-1.53
56.13901465,3.3,-7.73,-9.69
56.22001465,-6.08,-10.63,-8.24
56.30101465,5.02,-5.61,-4.39
56.38201465,-2.55,-4.75,-2.28
56.46301465,-2.71,-8.9,-3.88
56.54401465,0.67,-8.51,-3.14
56.62501465,-1.18,-13.57,-2
56.70601465,-2.31,-6.04,-10.79
56.78701465,1.92,-10.12,-8.75
56.86801465,-5.1,-7.37,-4.9
56.94901465,2.43,-5.33,-1.92
57.03001465,1.92,-8.24,-3.41
57.11101465,-1.1,-9.14,-4.35
57.19201465,0.55,-15.14,-2.24
57.27301465,2.94,-7.81,-11.57
57.35401465,-2.55,-11.38,-8.94
57.43501465,2.59,-6.04,-3.73
57.51601465,-2.98,-6.16,-2.98
57.59801465,-2.28,-8.51,-3.33
57.67801465,0.55,-10.04,-3.69
57.75901465,-2.51,-10.36,-5.41
57.84001465,-0.08,-8.9,-12.91
57.92101465,-1.49,-4.98,-5.1
58.00201465,-3.18,-5.14,-5.22
58.08301465,1.8,-8.94,-3.77
58.16401465,1.8,-7.92,-2.39
58.24501465,0.94,-10,-3.77
58.32601465,0.27,-12.67,-8.16
58.40701465,-4.9,-6.32,-8.67
58.48801465,1.92,-7.02,-5.57
58.56901465,-0.94,-3.3,-3.26
58.65001465,-2.55,-8.79,-4.04
58.73101465,-0.24,-8.39,-2.2
58.81201465,-2.9,-12.43,-2.39
58.89301465,-3.02,-9.06,-8.2
58.97501465,5.65,-9.92,-7.57
59.05501465,-7.49,-8.55,-5.26
59.13601465,2.47,-4.75,-2
59.21701465,1.22,-9.34,-3.84
59.29801465,-0.16,-8.94,-3.57
59.38001465,3.22,-10.71,-2.24
59.46001465,2.75,-9.65,-9.73
59.54101465,-7.57,-8.75,-8.08
59.62301465,4,-7.92,-5.26
59.70301465,-1.22,-2.79,-2.67
59.78401465,-2.59,-9.41,-4
59.86501465,0.43,-7.53,-3.18
59.94601465,-2.67,-11.81,-3.73
60.02701465,-2,-9.38,-6.12
60.10801465,1.77,-6.9,-10.08
60.18901465,-3.02,-6.86,-5.77
60.27001465,-0.31,-3.53,-3.77
60.35101465,1.33,-10.04,-4.59
60.43201465,0.39,-7.37,-3.33
