"NAME:","run2.csv"
"EXPERIMENT TIME:","08/06/2023 11:01"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","147"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0",".85","3.88","-8.20"
"0.10998535",".86","6.47","-15.34"
"0.20999146",".06","8.55","-8.28"
"0.30999756",".77","4.43","-19.10"
"0.41000366",".84","-3.30","-2.94"
"0.50997925",".02","2.04","-1.26"
"0.6199951",".41","5.18","-14.04"
"0.7200012",".94","3.73","-11.77"
"0.8200073",".90","0.86","-5.49"
"0.9199829","-2.20","-1.96","-1.26"
"0.9499817","-2.79","-4.67","-15.65"
"1.1300049","12.32","8.67","-10.32"
"1.2299805",".63","2.86","-2.82"
"1.3299866","11.30","-6.08","-2.82"
"1.4299927","7.45","-10.55","-13.34"
"1.5299988","17.02","1.29","-14.40"
"1.6399841",".63","12.16","-5.37"
"1.7399902","3.14","3.18","-7.92"
"1.8399963",".49","6.86","-16.75"
"1.9400024","5.02","-2.20","-1.53"
"2.0400085",".55","-1.14","0.43"
"2.149994",".89","8.36","-12.79"
"2.25","4.51","-0.27","-10.67"
"2.350006",".39","5.73","-3.77"
"2.4499817","-9.30","2.55","-8.04"
"2.5499878","20.01","-7.02","-20.01"
"2.6600037",".24","5.41","-5.14"
"2.7599792","4.71","-7.06","6.39"
"2.8599854","16.75","0.12","-20.01"
"2.9599915",".63","2.90","-9.73"
"3.0599976",".00","1.73","-2.82"
"3.169983","2.04","-1.92","-4.90"
"3.269989",".10","3.10","-11.77"
"3.369995","6.98","1.45","-4.67"
"3.4700012","2.67","0.04","1.77"
"3.5700073","1.18","20.01","-10.20"
"3.6799927",".08","6.28","-10.59"
"3.7799988",".94","2.08","-9.10"
"3.880005","3.88","4.90","-1.14"
"3.9799805","5.73","6.32","-15.10"
"4.0799866",".02","3.37","-7.30"
"4.1900024",".61","-4.24","-3.14"
"4.2900085",".90","13.14","-20.01"
"4.389984",".39","-0.94","-6.43"
"4.48999",".92","-1.02","-9.30"
"4.5899963","2.94","1.26","-4.08"
"4.6999817","6.83","-0.90","-18.51"
"4.799988",".65","6.67","-7.26"
"4.899994",".65","10.55","-2.08"
"5.0","11.38","-0.24","-8.87"
"5.100006","2.24","4.82","-13.61"
"5.2099915",".04","6.79","-5.06"
"5.3099976","3.84","4.47","-5.37"
"5.4100037","3.10","8.24","-14.47"
"5.5099792",".30","9.53","-12.36"
"5.6099854",".53","4.28","-3.18"
"5.720001","4.04","-2.31","0.16"
"5.8200073",".24","3.02","-12.00"
"5.919983",".45","5.22","-9.14"
"6.019989",".63","4.82","-4.47"
"6.119995","2.79","-1.61","-6.83"
"6.2299805","8.20","8.16","-13.49"
"6.3299866",".85","2.08","-5.14"
"6.4299927","-2.59","1.73","-0.82"
"6.529999",".84","1.57","-17.97"
"6.630005",".28","4.28","-11.57"
"6.73999",".53","-1.10","-4.79"
"6.8399963","-2.08","-2.90","-5.33"
"6.9400024","4.94","7.92","-18.83"
"7.0400085","5.53","11.14","-9.30"
"7.139984",".75","2.67","-2.24"
"7.25",".22","-4.98","-9.45"
"7.350006","13.96","4.63","-13.34"
"7.4499817",".24","4.82","-7.65"
"7.549988","6.59","5.22","-3.77"
"7.649994",".10","1.88","-12.75"
"7.7599792","9.45","7.18","-12.91"
"7.8599854","5.30","2.82","-4.75"
"7.9599915","5.69","2.63","0.98"
"8.059998","14.87","8.90","-15.42"
"8.160004",".79","0.16","-8.36"
"8.269989","7.61","0.55","-7.61"
"8.369995","0.12","-2.20","-2.79"
"8.470001",".45","4.24","-20.01"
"8.570007",".43","2.59","-8.55"
"8.669983","0.86","2.82","-1.33"
"8.779999","0.27","5.26","-13.26"
"8.880005",".81","7.96","-12.32"
"8.97998","4.59","0.31","-5.81"
"9.079987","5.65","-0.98","-1.45"
"9.179993","2.39","11.92","-16.12"
"9.290009",".34","6.35","-16.00"
"9.389984",".85","1.41","-3.77"
"9.48999","-8.63","-0.86","-6.67"
"9.589996","0.16","10.36","-10.12"
"9.690002",".32","3.69","-10.51"
"9.799988",".86","2.43","-6.39"
"9.899994","1.10","-1.22","-10.47"
"10.0",".65","4.47","-15.46"
"10.100006",".81","2.16","-5.45"
"10.199982","5.73","4.63","-0.63"
"10.309998",".47","2.67","-17.50"
"10.410004",".73","10.43","-11.85"
"10.509979","4.67","3.61","-5.81"
"10.609985","1.02","-1.65","-4.24"
"10.709991",".40","-0.20","-19.18"
"10.820007",".34","3.26","-8.20"
"10.919983",".75","-0.71","-3.26"
"11.019989","-9.53","-0.31","-5.33"
"11.119995","8.98","1.96","-16.12"
"11.220001",".81","3.73","-7.57"
"11.329987","-4.79","4.43","-5.02"
"11.429993",".49","6.83","-16.12"
"11.529999",".06","8.39","-13.42"
"11.630005","5.88","0.16","-2.16"
"11.72998","-5.26","1.10","1.29"
"11.839996","3.57","16.28","-12.75"
"11.940002",".00","7.49","-12.12"
"12.040009",".49","5.33","-5.41"
"12.139984","4.08","3.30","-8.24"
"12.23999",".53","8.67","-14.20"
"12.350006",".30","2.28","-6.16"
"12.449982","0.82","3.49","-0.86"
"12.549988",".99","-4.04","-14.59"
"12.649994",".22","6.00","-14.83"
"12.75",".61","2.47","-8.12"
"12.859985","2.90","0.39","-2.08"
"12.959991",".06","15.81","-20.01"
"13.059998",".41","6.86","-10.40"
"13.160004",".71","2.82","-4.12"
"13.259979","4.79","-4.82","-1.84"
"13.369995",".71","2.51","-15.93"
"13.470001",".51","4.82","-8.71"
"13.570007",".49","2.59","-4.75"
"13.669983",".31","0.27","-12.51"
"13.769989",".40","1.41","-14.91"
"13.880005",".04","5.69","-6.71"
"13.97998",".04","-0.20","-2.20"
"14.079987",".45","1.06","-15.26"
"14.179993",".65","0.98","-9.41"
"14.279999",".94","3.22","-7.88"
"14.389984","-5.26","5.65","-4.43"
"14.48999",".51","4.94","-7.02"
"14.589996",".49","7.92","-15.06"
"14.690002",".31","3.65","-5.22"
"14.790009","5.57","0.47","-1.14"
"14.899994",".01","-4.82","-20.01"
"15.0",".01","4.59","-18.12"
"15.100006",".49","4.31","-6.67"
"15.199982","4.31","-2.00","-3.22"
"15.299988",".86","4.08","-16.40"
"15.410004",".86","15.22","-18.67"
"15.509979","0.55","3.33","-3.02"
"15.609985","1.57","-3.65","1.57"
"15.709991",".37","20.01","-20.01"
"15.809998",".51","5.06","-7.65"
"15.919983",".39","2.67","-5.18"
"16.019989","2.16","-7.26","-8.28"
"16.119995",".28","2.98","-19.34"
"16.220001",".45","4.24","-9.96"
"16.320007",".04","2.31","-2.75"
"16.429993","8.04","1.92","-3.45"
"16.529999",".45","0.82","-14.20"
"16.630005",".94","4.55","-10.24"
"16.72998","3.33","1.33","-3.80"
"16.829987","0.47","2.55","-8.16"
"16.940002",".37","3.18","-18.83"
"17.040009",".69","4.94","-7.81"
"17.139984","3.14","-1.33","0.55"
"17.23999",".45","-4.39","-19.77"
"17.339996",".59","10.04","-16.40"
"17.449982",".73","7.49","-8.75"
"17.549988",".98","-1.26","-4.24"
"17.649994","2.47","10.71","-16.95"
"17.75",".43","5.18","-15.26"
"17.850006",".73","4.63","-4.04"
"17.959991","10.55","-9.34","13.61"
"18.059998",".96","10.24","-15.10"
"18.160004",".67","5.14","-12.00"
"18.25998",".65","5.41","-5.10"
"18.359985","1.53","0.16","-3.92"
"18.470001",".84","3.73","-20.01"
"18.570007",".10","6.94","-10.12"
"18.669983",".75","4.63","-4.08"
"18.769989","5.37","9.34","-11.34"
"18.869995",".37","0.35","-15.22"
"18.97998",".06","6.67","-9.69"
"19.079987","1.37","1.88","-4.94"
"19.179993","2.28","-2.71","-5.57"
"19.279999",".01","-8.67","-9.45"
"19.380005",".08","4.31","-8.04"
"19.48999",".04","1.45","-1.73"
"19.589996","7.85","0.47","-7.77"
"19.690002",".43","4.75","-15.06"
"19.790009",".41","3.65","-10.90"
"19.889984",".00","0.98","-5.73"
"20.0","1.49","2.04","-12.87"
"20.100006","8.87","-5.26","-16.83"
"20.199982",".84","3.18","-5.33"
"20.299988",".00","1.65","-1.26"
"20.399994",".04","-2.71","-10.28"
"20.50998",".92","18.99","-15.10"
"20.609985",".37","5.45","-8.24"
"20.709991",".39","-3.45","-1.69"
"20.809998",".65","4.24","-20.01"
"20.910004",".41","4.04","-9.85"
"21.019989",".55","0.51","-2.55"
"21.119995","2.67","7.81","-16.59"
"21.220001","3.41","0.47","-13.96"
"21.320007",".04","0.63","-11.30"
"21.419983","3.18","1.69","-2.31"
"21.529999","8.67","7.06","-14.20"
"21.630005",".77","13.65","-17.93"
"21.72998",".80","4.16","-5.45"
"21.829987","7.18","-3.80","-0.86"
"21.929993",".18","6.94","-18.04"
"22.040009",".77","4.86","-11.57"
"22.139984","1.02","-0.12","-3.96"
"22.23999","2.59","-0.04","-10.20"
"22.339996",".85","6.20","-19.18"
"22.440002",".14","0.78","-4.71"
"22.549988","5.22","1.18","1.26"
"22.649994",".49","5.65","-19.89"
"22.75",".10","7.73","-15.73"
"22.850006",".20","6.51","-5.33"
"22.949982","2.90","-0.47","-6.43"
"23.059998",".12","5.26","-17.26"
"23.160004",".35","3.45","-5.84"
"23.25998",".33","0.75","-1.41"
"23.359985","5.22","-2.12","-11.96"
"23.459991",".45","2.43","-12.00"
"23.570007",".84","2.04","-9.30"
"23.669983","0.35","-2.98","-2.04"
"23.769989","3.77","2.51","-17.89"
"23.869995",".18","1.49","-15.49"
"23.970001",".14","5.02","-3.92"
"24.079987","2.59","-2.67","-1.14"
"24.179993","0.24","6.12","-18.71"
"24.279999","0.98","3.65","-9.10"
"24.380005","5.53","2.28","-5.18"
"24.449982","3.84","-0.24","-10.71"
"24.589996",".41","14.20","-19.97"
"24.690002",".16","2.71","-4.35"
"24.790009","5.45","-1.49","1.88"
"24.889984",".51","3.14","-20.01"
"24.98999",".84","3.49","-12.43"
"25.100006",".37","3.57","-3.37"
"25.199982","2.75","-0.20","-4.28"
"25.299988",".48","3.80","-18.04"
"25.399994",".87","-0.35","-9.14"
"25.5","0.20","3.80","0.39"
"25.609985","9.89","1.45","-14.40"
"25.709991",".83","4.86","-15.69"
"25.809998",".33","3.49","-9.06"
"25.910004","1.22","-1.96","2.00"
"25.949982","13.73","-0.12","-19.06"
"26.119995","6.39","6.83","-15.34"
"26.220001",".55","3.53","-5.81"
"26.320007",".22","-2.24","0.82"
"26.419983",".94","3.92","-20.01"
"26.519989",".43","1.69","-12.83"
"26.630005",".59","1.33","-5.02"
"26.72998",".96","2.79","-3.69"
"26.829987",".69","3.53","-20.01"
"26.929993",".84","3.61","-14.83"
"27.029999",".22","1.92","-5.18"
"27.139984",".63","2.12","1.29"
"27.23999",".24","0.71","-20.01"
"27.339996",".12","2.28","-16.12"
"27.440002",".47","10.08","-9.81"
"27.449982","1.61","-1.41","-7.34"
"27.649994","4.12","-2.63","-7.30"
"27.75","1.96","-12.04","-20.01"
"27.850006",".22","-1.18","-6.43"
"27.949982",".31","0.12","0.98"
"28.049988",".63","-0.67","-19.77"
"28.160004",".28","11.85","-19.85"
"28.25998",".65","2.39","-7.61"
"28.359985",".24","-2.71","-0.98"
"28.459991","2.31","1.37","-15.10"
"28.559998",".10","10.12","-15.49"
"28.669983",".55","3.80","-4.63"
"28.769989","1.61","-1.92","0.00"
"28.869995",".16","2.63","-15.77"
"28.970001",".24","3.14","-10.94"
"29.070007",".55","2.55","-6.24"
"29.179993","0.35","-1.45","-6.04"
"29.279999",".47","7.92","-20.01"
"29.380005",".51","2.20","-6.71"
"29.47998","0.20","1.37","0.67"
"29.579987","15.85","0.12","18.87"
"29.690002",".55","5.37","-19.61"
"29.790009",".06","3.10","-8.32"
"29.889984","1.18","-1.02","-5.49"
"29.98999","3.77","5.96","-19.53"
"30.089996","7.22","3.73","-15.14"
"30.199982","3.33","5.53","-4.94"
"30.299988","7.96","-2.00","-5.69"
"30.399994",".59","-3.69","-17.38"
"30.5",".12","2.31","-10.16"
"30.600006","4.43","2.51","-2.90"
"30.709991","2.24","0.86","-9.57"
"30.809998",".10","11.49","-17.81"
"30.910004",".41","5.92","-6.32"
"31.00998","4.16","-0.35","0.24"
"31.109985",".41","2.12","-20.01"
"31.220001",".63","6.90","-15.49"
"31.320007",".59","2.98","-8.32"
"31.419983",".71","-4.31","-0.78"
"31.519989",".49","2.16","-19.69"
"31.619995",".80","4.28","-11.06"
"31.72998",".86","6.51","-3.10"
"31.829987","8.51","-2.08","-14.20"
"31.929993","17.50","4.71","-17.34"
"32.03",".82","4.51","-6.24"
"32.130005","1.92","-1.29","-1.65"
"32.23999","5.77","-1.69","-16.79"
"32.339996","0.55","5.92","-16.83"
"32.440002",".80","3.77","-5.18"
"32.54001","9.85","-2.04","-0.51"
"32.639984","4.43","14.98","-19.18"
"32.75",".43","1.92","-13.34"
"32.850006",".79","5.45","-6.12"
"32.94998",".20","-1.22","-7.26"
"33.049988",".49","-2.20","-14.59"
"33.149994",".24","3.45","-10.47"
"33.25998","1.61","1.73","0.51"
"33.359985","14.00","-3.02","-16.28"
"33.45999",".92","13.53","-16.83"
"33.559998",".20","7.34","-10.16"
"33.660004","1.02","-2.67","-1.84"
"33.76999","6.04","2.16","-15.73"
"33.869995","4.00","10.67","-16.32"
"33.97",".59","7.26","-5.96"
"34.070007","7.37","-2.28","-0.47"
"34.169983",".01","10.51","-20.01"
"34.28",".65","6.67","-10.43"
"34.380005","0.47","3.37","-6.63"
