NAME:,run_5_2.csv,,
7.231,-2.16,8.79,-0.2
7.313,3.02,-2.31,1.26
7.396,20.01,-5.49,20.01
7.478,2.55,-19.02,-6.83
7.56,0.67,-14.44,7.37
7.643,0.98,-1.69,2.63
7.727,1.96,2.08,0.16
7.809,8.47,-20.01,7.34
7.891,2.28,-11.02,-2.16
7.973,-5.65,9.26,3.02
8.055,4.75,-2.12,4.82
8.703,-3.92,5.84,-0.35
8.786,2.55,-3.88,2.55
8.868,8.32,3.73,15.97
8.95,3.22,-19.97,-5.88
9.032,-1.49,-17.53,14.83
9.114,1.29,1.41,2.75
9.196,1.06,2.79,-1.37
9.278,10.08,-20.01,10.75
9.36,-2.31,-17.97,-0.98
9.443,-1.96,1.69,-0.43
9.525,1.77,-3.96,1.84
9.608,8.87,-13.34,-8.16
9.69,7.1,-7.14,-11.61
9.772,-0.67,-6.75,5.33
9.854,-0.2,-1.92,3.14
9.936,-1.06,2.35,10.43
10.018,6.43,-20.01,7.92
10.1,8,-9.61,-3.84
10.183,1.26,6.47,-0.43
10.265,-0.35,-7.41,2.75
10.347,2.82,-20.01,4.82
10.429,14.28,-18.59,14.79
10.511,2.16,-4.79,3.37
10.593,-0.75,1.45,0.43
10.675,5.65,-3.49,20.01
10.757,-0.35,-20.01,8.55
10.839,5.3,-8.08,-4.86
10.921,4.16,4.24,-0.31
11.003,-3.37,-5.92,-0.35
11.085,0.82,-13.02,-2.67
11.168,7.53,-19.26,7.1
11.25,0.71,1.41,-1.14
11.333,0.75,2.2,1.02
11.415,2.31,-19.89,11.61
11.497,-3.61,-19.97,-0.12
11.579,2.2,-4.79,-1.57
11.661,4.71,2.86,-1.69
11.743,4,0.24,18.75
11.825,-0.82,-19.14,-2.31
11.908,3.45,-15.57,4.79
11.99,-0.35,3.37,0.94
12.072,1.84,2.79,1.84
12.154,13.93,-17.18,16.24
12.237,-7.96,-17.42,-0.63
12.319,0.27,-2.39,-1.84
12.401,4.28,-1.73,-0.43
12.483,1.96,-1.18,-2.67
12.565,-0.08,-20.01,-2.86
12.648,1.33,-14.83,4.82
12.73,0.16,1.84,0.27
12.813,1.96,1.92,0.04
12.895,3.96,-20.01,13.26
12.978,-7.45,-17.38,-2.67
13.06,-3.3,0.59,1.33
13.142,3.1,-2.12,0.12
13.224,7.06,1.96,18.12
13.306,4.04,-17.02,-1.49
13.388,0.43,-16.67,7.77
13.47,1.33,-0.16,-0.04
13.552,-1.57,2.16,-0.24
13.634,7.88,-20.01,11.96
13.884,3.65,-2.28,0.71
13.967,10.94,2.86,14.83
14.05,2.35,-20.01,-3.3
14.617,2.82,-2.43,1.45
14.699,8.55,-0.78,9.38
14.781,-0.35,-20.01,-7.06
14.863,2.55,-16,10.79
14.945,0.43,-0.43,3.02
15.027,1.29,1.45,-0.24
15.109,11.1,-20.01,9.45
15.191,-2.43,-17.61,-1.18
15.273,-5.41,2.43,-0.39
15.355,3.8,-1.8,-0.63
15.438,20.01,-20.01,-11.96
15.52,7.85,-18.24,-6.43
15.602,-2.04,-14.08,6.51
15.684,-1.02,0.08,4.98
15.766,0.82,-0.78,-0.04
15.848,20.01,-20.01,11.77
15.93,1.22,-14.83,-5.18
16.013,-4.51,10.12,0.2
16.095,0.39,-8.32,3.84
16.178,0.59,-18.59,-14.63
16.26,8.87,-3.37,3.96
16.342,-3.1,-9.61,-4.71
16.424,0.59,-0.04,3.61
16.506,-1.61,3.18,8.39
16.588,7.22,-20.01,13.69
16.67,6.79,-13.42,-2.71
16.752,-0.82,8.47,-0.98
16.834,-1.14,-9.26,3.49
16.916,7.92,-19.1,-0.2
16.998,8.55,-13.53,2.51
17.08,3.1,-5.84,-0.78
17.163,1.69,1.57,1.26
17.245,1.26,1.96,12.43
17.327,1.29,-19.89,5.14
17.409,4.79,-10.51,-4.59
17.491,2.67,7.06,0.24
17.573,-5.49,-9.41,2.67
17.655,0.04,-7.61,-3.26
17.737,12.16,-20.01,15.73
17.819,1.84,-0.78,1.18
17.901,2.67,-0.78,2
17.983,4.9,-4.55,18.95
18.065,-4.08,-19.89,6.59
18.148,7.34,-8.24,-5.18
18.23,4.24,2.75,-0.35
18.312,-2.94,-5.53,-3.96
18.394,4.16,-15.02,0.08
18.476,7.57,-14.36,9.45
18.558,2.2,-0.9,-0.98
18.64,-1.06,1.26,0.16
18.722,12.43,-3.77,13.65
18.804,-3.41,-19.85,6.08
18.886,5.57,-4.94,-5.84
18.968,4.55,4.47,-1.96
19.05,-3.02,-2.12,-1.57
19.133,-0.2,-13.69,-0.94
19.215,9.38,-20.01,14.44
19.298,2.63,0.2,-3.73
19.38,1.02,1.65,1.37
19.463,4.16,-0.55,12.79
19.545,-2,-20.01,4.24
19.628,6.94,-7.41,-2.39
19.712,4.75,5.69,-1.06
19.794,-4.04,-4.75,-1.18
19.876,6.86,-17.1,-5.96
19.959,12.4,-17.77,7.69
20.607,4.51,-20.01,4.08
20.69,10.63,-20.01,9.53
20.773,5.37,-7.26,1.57
20.855,0.24,1.57,0.55
20.938,-2.08,1.84,7.26
21.02,4.28,-20.01,10.04
21.102,7.96,-9.89,-4.94
21.184,1.73,5.61,-1.37
21.266,-1.41,-7.65,2.98
21.348,5.57,-18.63,5.96
21.43,9.38,-16.4,-4.63
21.513,0.39,-9.61,3.92
21.595,0.08,0.71,2.63
21.678,0.43,0.82,1.06
21.76,9.65,-20.01,10.83
21.842,-3.53,-18.16,-2
21.924,-2.39,1.41,-0.63
22.006,6.83,0.31,-2.98
22.088,9.3,9.1,20.01
22.17,6.08,-20.01,-1.18
22.252,1.49,-14.63,5.61
22.334,1.18,-1.73,0.27
22.416,2.43,1.41,0.86
22.498,7.34,-15.22,13.38
22.58,-2.82,-19.85,1.06
22.663,6.47,-5.1,-3.65
22.745,4.82,2.35,0.12
22.827,-0.27,-4.28,-3.3
22.909,2.51,-13.61,-1.1
22.991,-0.27,-13.06,3.45
23.073,0.55,0.9,-2.51
23.155,-0.47,1.14,0.35
23.237,8.71,-12.63,11.41
23.319,-3.92,-19.73,-2.16
23.401,0.12,-4.59,-0.59
23.483,5.88,3.92,0.04
23.565,4.28,6.08,9.85
23.648,6.71,-16.08,-5.06
23.73,-0.63,-16.24,7.34
23.812,0.12,0.24,0.55
23.894,1.77,0.9,0.31
23.976,11.57,-20.01,12.04
24.058,-2.98,-20.01,2.12
24.14,-2.86,-1.65,-1.1
24.222,2.2,1.53,2.43
24.305,7.14,2.9,17.34
24.388,5.02,-18.71,-4.08
24.47,1.57,-17.97,6.51
24.552,0.43,2.59,2.47
24.634,1.73,0.75,1.61
24.716,2.35,-20.01,10.83
24.798,-3.41,-18.24,-0.63
24.88,4,-3.37,-4.39
24.962,4.12,3.61,0.47
25.045,-2.51,-4.31,-0.75
25.127,4.28,-12.4,7.81
25.209,10.04,-16.32,6.04
25.291,2.2,-1.26,-0.98
25.373,0.63,-0.16,2.71
25.455,-5.41,3.3,8.98
25.538,-1.22,-20.01,9.22
25.62,9.53,-13.77,-3.14
25.705,1.84,4.9,-2.86
25.787,-1.26,-9.61,2.24
25.869,7.88,-15.77,4.31
25.951,8.67,-16,4.82
26.599,5.92,-13.02,6.43
26.681,3.49,-14.4,-1.65
26.763,1.84,-8,-5.41
26.845,1.45,2,0.51
26.927,10.71,-1.26,20.01
27.01,0.67,-20.01,9.3
27.092,3.77,-8.36,-4.43
27.175,3.22,2.2,-1.41
27.258,-2.24,-6.59,0.47
27.34,4.63,-14.47,0.94
27.422,5.14,-14.91,10.63
27.504,5.22,-0.2,-3.45
27.586,0.31,2.2,1.22
27.668,12.55,-5.02,7.61
27.75,-2.59,-18.24,5.84
27.833,5.73,-4.82,-5.92
27.915,4.43,2.82,-0.59
27.998,-4.35,-7.65,-1.33
28.08,4.86,-18.51,5.1
28.163,9.38,-15.69,7.22
28.245,2.24,-3.8,-2.28
28.327,3.14,0.98,2.71
28.41,11.77,-1.8,20.01
28.493,-1.96,-19.22,4.24
28.575,4.67,-10.47,-3.45
28.658,5.33,5.41,-0.98
28.74,-0.94,-6.24,0.39
28.822,4.59,-20.01,4.9
28.904,8.47,-20.01,10.32
28.987,1.49,-6.16,1.29
29.069,-0.71,1.96,2.9
29.151,10.04,0.08,20.01
29.233,2.82,-19.97,9.81
29.315,5.06,-10.47,-4.47
29.398,1.65,7.92,-1.77
29.48,-3.84,-7.61,2
29.562,1.84,-11.69,-0.08
29.645,9.77,-17.26,11.38
29.728,2.43,-2.08,-1.1
29.81,1.41,1.57,1.06
29.893,7.85,-1.73,18.4
29.975,-2.31,-20.01,8.67
30.058,5.57,-8.28,-4.79
30.14,1.18,7.73,-1.92
30.222,-3.69,-6.59,-1.1
30.304,1.96,-15.81,-0.04
30.386,7.06,-17.02,9.38
30.468,5.88,-2.47,-1.96
30.55,0.98,2.71,0.86
30.633,5.37,-10.12,7.85
30.715,-1.65,-20.01,-1.88
30.797,2.24,-5.96,-3.8
30.88,6.16,3.84,-1.41
30.963,0.94,-2.55,-5.96
31.045,4.35,-16.67,-6.71
31.128,-0.55,-14.63,2.79
31.21,2.08,0.94,-2.98
31.292,4.12,0.04,-0.16
31.374,4.86,-20.01,11.22
31.456,-0.35,-18.87,-0.59
31.538,-5.14,-1.14,0.27
31.62,4.24,0.08,-0.9
31.704,10.55,3.53,20.01
31.786,9.61,-11.85,-5.37
31.869,-5.84,-13.38,8.08
31.952,1.53,-1.69,1.77
32.6,1.61,-13.89,6.2
32.683,2.98,-0.04,1.1
32.765,0.43,2.39,0.24
32.847,4.04,-20.01,9.41
32.929,-5.88,-19.1,-0.71
33.011,1.1,-5.02,-2.51
33.093,5.57,0.98,-2.82
33.175,-3.8,-2.79,-7.49
33.257,6.24,-14.63,-4.94
33.339,4.39,-14.79,5.3
33.421,4.67,-1.88,-0.55
33.503,-0.2,1.29,-0.16
33.585,14.32,-1.14,16.48
33.668,-5.65,-13.34,4.51
33.75,4,-6.67,-5.53
33.832,4,5.33,0.04
33.914,-4.79,-5.26,-1.1
33.996,4.31,-12.36,-1.02
34.078,5.1,-15.26,5.41
34.16,4.75,-3.22,-1.1
34.242,0.39,2.43,0.24
34.324,2.55,-14.55,10.59
34.406,-4.86,-20.01,7.18
34.488,2.59,-4.28,-1.53
34.57,4.28,4.63,2.55
34.653,-1.84,-4.59,-4.12
34.735,6.63,-9.61,-8.16
34.817,-0.9,-15.81,5.49
34.899,0.51,-0.9,3.57
34.981,-0.51,2.67,0.39
35.063,11.3,-6.67,1.77
35.145,-2.86,-20.01,-1.8
35.227,2.98,-5.57,-5.18
35.309,9.3,2.43,-1.18
35.391,-3.37,-2.28,-3.3
35.473,6.28,-15.1,-2.08
35.555,1.37,-13.26,7.06
35.638,6.08,-4.24,-0.71
35.72,-0.63,1.65,0.47
35.802,10.98,-2.43,6.55
35.884,-3.84,-20.01,2.98
35.966,6.51,-6.98,-4.67
36.048,3.53,6.71,-0.71
36.13,-2.82,-9.34,1.84
36.212,3.18,-8.94,-3.69
36.294,3.88,-16.63,3.88
36.376,5.33,-4.98,1.53
36.458,-1.73,0.98,2.28
36.54,12.43,2.86,15.85
36.623,0.9,-19.42,6.79
36.705,7.73,-12.04,-3.69
36.787,0,7.3,-0.35
36.869,-1.37,-9.57,4.63
36.951,2.39,-18.99,-9.41
37.033,8,-20.01,12.08
37.115,1.26,-7.1,1.84
37.197,-1.88,-0.27,3.57
37.279,-0.12,3.53,6.12
37.361,0.04,-19.26,9.1
37.443,10.24,-13.45,-3.22
37.525,-1.65,6.43,-1.14
37.608,-2.28,-8,3.92
37.692,5.1,-20.01,-5.96
37.774,6.16,-19.81,11.22
37.856,3.53,-5.69,5.3
37.939,-2.35,0.35,3.14
38.587,-0.86,-11.26,7.26
38.669,-2.47,-0.98,1.45
38.751,-0.16,0.55,2.2
38.833,9.57,-19.85,10.47
38.915,9.41,-18.67,0.78
38.997,-6.86,1.06,-1.29
39.08,4.04,0.35,-0.98
39.163,13.49,-11.02,9.38
39.245,8,-19.85,-4
39.327,0.82,-10.71,1.29
39.409,4.67,-4.35,0.75
39.491,0.59,1.37,0.27
39.573,14.51,-2.51,8.98
39.655,-0.71,-19.65,4.94
39.737,4.71,-6.12,-3.96
39.82,3.61,4,-1.73
39.903,-4.31,-9.61,1.14
39.985,7.65,-12.43,-2.63
40.067,4.47,-14.16,8.87
40.15,3.45,-6.59,1.96
40.233,-1.18,1.41,2.04
40.315,11.02,1.41,6.71
40.397,-2.94,-16.87,5.33
40.479,6.32,-7.85,-3.45
40.561,2.63,6.04,-2.28
40.643,-2.55,-7.69,1.41
40.725,6.2,-14.04,1.57
40.807,3.41,-17.65,3.41
40.889,5.37,-4.67,2.39
40.971,-2.12,0.63,1.8
41.054,3.57,-7.69,7.49
41.136,-0.2,-19.97,5.69
41.218,7.14,-9.73,-2.82
41.3,-1.29,6.35,-2.16
41.383,-3.26,-6.16,1.37
41.465,6.79,-13.96,2.12
41.547,6.28,-20.01,10.43
41.629,2.31,-5.22,2.16
41.711,-1.29,0.59,3.1
41.794,7.22,-0.16,8.12
41.876,0.67,-20.01,8.08
41.959,8.47,-14.55,-1.45
42.041,-4.04,4.16,-0.71
42.123,-0.43,-5.81,2.43
42.205,3.33,-11.96,-6.94
42.287,8.24,-19.97,-4.94
42.369,0.27,-11.06,7.34
42.451,-1.61,-0.94,3.57
42.533,0.2,0.35,-0.43
42.615,2.08,-20.01,13.1
42.698,5.81,-19.77,-3.18
42.78,-5.33,-1.84,-1.41
42.863,5.26,2.04,-1.14
42.945,1.02,-1.33,-2.94
43.027,8.24,-15.06,-7.88
43.109,1.1,-13.38,2.98
43.191,6.28,-2.75,-0.47
43.274,-0.2,2.47,0.31
43.356,10.28,-6.28,6.59
43.438,1.96,-19.57,4.63
43.52,1.41,-3.8,-1.53
43.603,5.06,1.92,0.51
43.687,-2.79,-6.67,1.18
43.769,10.75,-7.57,-2.9
43.851,3.33,-13.45,2.55
43.934,4.86,-4.28,1.96
44.582,1.92,-19.81,4.47
44.664,4.04,-5.3,2.2
44.746,-1.41,1.57,1.65
44.828,12.59,0.35,9.02
44.91,1.26,-18.79,6.55
44.992,7.85,-10.32,-1.1
45.074,-1.1,4.04,-0.71
45.156,-3.73,-4.82,0.08
45.238,8.55,-15.26,-1.57
45.32,3.73,-20.01,-1.88
45.403,3.14,-8.32,5.49
45.485,-1.77,-0.78,2.16
45.567,-1.96,0.94,1.53
45.649,7.37,-20.01,11.49
45.731,9.26,-19.06,1.18
45.813,-3.92,-1.41,-1.45
45.895,3.61,0.27,-2.47
45.977,9.85,-6.51,12.91
46.059,5.81,-16.4,-2.24
46.141,-0.24,-11.06,5.88
46.223,-0.24,-1.18,1.73
46.305,2.35,-0.55,0.31
46.388,3.02,-20.01,11.41
46.47,5.45,-20.01,0.86
46.552,0.47,-4.31,-2.86
46.634,4.39,0.82,-0.47
46.716,-3.37,-5.26,1.57
46.798,8.94,-14.28,-2.55
46.88,0.59,-12.79,2.59
46.962,4.98,-5.49,0.82
47.044,-0.94,2.04,0.63
47.126,5.81,-7.96,10.63
47.208,3.92,-19.97,5.41
47.29,5.1,-9.41,-3.22
47.372,2.67,3.45,-0.71
47.454,-4.55,-7.92,-0.31
47.536,8.9,-11.89,-0.35
47.618,6.12,-19.65,8.51
47.7,2.98,-4.79,-0.2
47.782,0.27,-1.14,3.06
47.864,7.81,0.86,13.65
47.946,3.65,-19.85,6.28
48.028,6.16,-9.61,-4.08
48.11,-0.55,6.2,-1.37
48.192,-3.02,-4.43,0.59
48.274,9.57,-14.4,2.82
48.356,6.28,-20.01,1.53
48.438,1.14,-9.02,4.67
48.52,-1.73,-1.45,2.35
48.603,5.61,-0.04,7.57
48.685,4.31,-19.53,9.3
48.767,9.34,-17.26,-1.29
48.849,-2.04,2.63,-2.86
48.931,-0.35,-0.12,-1.8
49.013,9.3,-11.77,0.16
49.095,8.98,-20.01,10.98
49.177,0.63,-8.87,6.28
49.259,-2.35,-2.39,5.96
49.341,6.43,0,10.32
49.423,1.88,-19.18,9.38
49.505,6.63,-12.59,-1.33
49.588,-0.67,3.33,-2.71
49.672,-3.45,-5.49,1.1
49.755,7.41,-3.8,2
49.838,5.41,-18.04,15.1
49.921,2.39,-7.18,3.8
50.57,2,-18.28,-1.53
50.653,-0.12,-7.92,5.69
50.735,-1.69,-0.27,3.1
50.817,-1.14,-0.35,-0.82
50.899,3.3,-18.71,10.51
50.981,7.88,-15.1,-1.84
51.063,-4.79,3.65,-0.12
51.145,-0.43,-3.37,-0.71
51.227,5.73,-10.63,-2.86
51.309,8.39,-19.93,-5.41
51.391,3.14,-13.53,6.75
51.473,-0.94,-2.2,3.06
51.555,1.1,1.1,-0.55
51.638,2.04,-20.01,11.41
51.72,4.79,-20.01,-1.26
51.802,0,-3.45,-2.79
51.884,6,2.67,0.35
51.966,-0.39,-1.84,3.61
52.048,7.65,-15.57,-6.28
52.13,1.18,-13.73,1.1
52.212,5.88,-3.73,0.2
52.294,-0.39,0.27,1.14
52.376,7.37,-9.92,9.61
52.458,-4.55,-18.01,6.51
52.54,4.82,-12.24,-2.98
52.622,-2.86,6.39,-0.98
52.704,2.2,-4.12,5.41
52.786,20.01,-20.01,6.16
52.868,10,-12.59,-2.43
52.95,1.22,-9.85,-3.61
53.032,0.04,-6.86,2
53.114,0.78,-4.67,0.94
53.196,-1.22,-8.59,3.18
53.278,3.1,-10.55,1.53
53.36,4.04,-7.81,2.12
53.443,2.39,-8.79,1.61
53.525,2.9,-7.69,1.18
53.608,2.43,-9.92,1.49
53.69,2.43,-8.75,0.9
53.772,2.39,-9.77,1.18
53.854,2.71,-8.51,0.75
53.936,3.53,-7.73,1.73
54.018,3.69,-9.02,2.47
