NAME:,run_5_2,,
13.401,-2.75,4,3.06
13.468,2,2.43,7.41
13.535,20.01,-20.01,-20.01
13.602,-3.53,-17.06,-8.67
13.669,0.08,-11.41,-1.41
13.736,2.59,-9.1,-6.32
13.803,-0.59,-0.31,8.24
13.87,-2.08,1.8,0.55
13.937,2.08,-20.01,-20.01
14.004,1.92,-14.16,-9.92
14.071,4.47,-11.06,-4.98
14.138,-3.45,-0.27,-0.39
14.205,3.3,4.16,9.34
14.272,13.06,-18.99,-5.65
14.339,-9.06,-14.63,-10
14.406,-1.02,-14.91,-3.45
14.473,-0.78,-7.26,-6.16
14.54,2.59,-2.9,9.45
14.607,-2.55,1.84,5.06
14.674,5.41,-20.01,-14.36
14.741,0.9,-20.01,-9.02
14.808,1.84,-10.24,-4.28
14.875,-1.65,-1.41,-0.47
14.942,-0.55,4.55,10.36
15.009,8.08,-7.85,-2.43
15.076,-10.67,-15.26,0.16
15.143,1.77,-18.75,-4.2
15.21,0.2,-10.71,-2.79
15.277,3.61,-3.3,5.18
15.344,0.67,2.63,2.35
15.411,-1.41,-8.24,-4.67
15.478,2.16,-19.93,-8.75
15.545,0.67,-15.42,-6.04
15.612,-0.55,-4.2,-3.57
15.679,-1.1,1.61,3.65
15.746,5.22,3.06,9.77
15.813,-6.9,-20.01,-1.65
15.88,6.63,-20.01,-4.51
15.947,-2.39,-11.26,0.55
16.014,0.86,-2.51,0.2
16.081,0.24,1.06,7.96
16.148,-3.53,-6.16,2.79
16.215,1.96,-20.01,0.94
16.282,3.57,-18.83,-4.82
16.349,0.35,-4.59,-3.1
16.416,-2.79,3.33,1.06
16.483,3.84,3.69,8.04
16.55,3.41,-20.01,-14.51
16.617,1.96,-20.01,-1.14
16.684,0,-13.38,2.79
16.751,-1.02,-7.34,-2.59
16.818,1.45,0.9,6.94
16.885,1.41,0.2,3.41
16.952,3.14,-20.01,-8.12
17.019,1.29,-15.57,-7.57
17.086,1.8,-8.51,-3.8
17.153,-2.98,-0.47,0.67
17.22,1.1,4.63,5.65
17.287,15.18,-18.79,12.63
17.354,-8.24,-11.1,-12.4
17.421,0.51,-17.22,-1.96
17.488,-1.22,-8.87,-3.06
17.555,3.37,-1.22,7.69
17.622,0.55,5.53,1.45
17.689,3.33,-20.01,-12.98
17.756,2.47,-16.28,-6.43
17.823,1.8,-9.61,-2.2
17.89,-3.92,-1.69,0.98
17.957,3.06,4.94,7.65
18.024,5.81,-9.85,9.45
18.091,-9.89,-8.59,-7.73
18.158,0.67,-17.22,-3.06
18.225,-2.55,-10,-3.14
18.292,6.39,-4.24,8.2
18.359,-1.65,3.33,4.08
18.426,0.75,-15.93,-9.1
18.493,2.55,-19.81,-5.88
18.56,3.92,-10.71,-3.33
18.627,-2.31,-1.69,-1.57
18.694,0.35,3.02,8.04
18.761,0.08,-0.27,2.24
18.828,-4.75,-14.67,5.45
18.895,-1.06,-20.01,-3.3
18.962,0.31,-9.53,-1.1
19.029,5.18,-5.88,4.55
19.096,-5.02,2.55,5.3
19.163,-0.2,-3.1,6.08
19.23,-1.41,-20.01,-1.8
19.297,0.35,-11.1,-1.69
19.364,0.08,-2.79,-1.92
19.431,-2.35,5.45,5.92
19.498,3.02,3.88,6.24
19.565,-5.77,-20.01,-0.08
19.632,3.14,-19.89,-2.71
19.699,-0.08,-10.32,1.37
19.766,2.35,-6.63,1.22
19.833,-0.63,0.35,8.51
19.9,-0.63,-5.06,3.84
19.967,0.35,-20.01,0.31
20.034,2.12,-11.1,-0.55
20.101,-1.45,-3.73,-2.39
20.168,-0.04,5.3,3.22
20.235,5.45,-4.2,12.08
20.302,-13.02,-20.01,9.73
20.369,1.14,-19.69,-1.26
20.436,-1.1,-9.45,0.2
20.503,4.39,-5.1,6.04
20.57,-3.26,1.61,9.22
20.637,-1.33,-2.2,-6.63
20.704,-4.47,-18.08,1.96
20.771,1.8,-10.94,-0.31
20.838,-0.08,-1.8,-2.24
20.905,0.63,7.14,7.3
20.972,1.41,0.82,-2.51
21.039,-12.28,-20.01,7.1
21.106,0.71,-19.77,-1.96
21.173,-0.55,-12.28,-0.75
21.24,3.8,-3.49,3.14
21.307,-1.26,2.04,6.94
21.374,-3.06,-2.94,4.39
21.441,-0.9,-20.01,10.67
21.508,2.43,-13.49,-2.04
21.575,-0.71,-4.12,-1.84
21.642,-2.08,4.16,6.43
21.709,6.55,7.1,-5.57
21.776,-12.51,-18.71,-5.49
21.843,3.18,-20.01,-4.2
21.91,-2.16,-9.45,1.45
21.977,5.02,-1.33,0.04
22.044,0.08,1.8,8.9
22.111,-4.2,-10.12,7.26
22.178,-1.96,-20.01,4.28
22.245,3.73,-15.42,-1.49
22.312,0.12,-5.26,-1.49
22.379,-2.47,6.24,6.32
22.446,3.41,1.53,3.1
22.513,1.92,-20.01,-19.26
22.58,3.18,-19.34,-2.98
22.647,-3.41,-11.38,-0.04
22.714,3.37,-6.59,-0.78
22.781,-0.04,1.26,8.16
22.848,-2.9,1.22,1.18
22.915,8.55,-20.01,5.84
22.982,1.22,-17.81,-4.82
23.049,0,-9.77,0.43
23.116,-3.22,0.55,2.24
23.183,5.41,2.86,6.08
23.25,7.22,-19.93,-5.96
23.317,4.51,-18.67,-1.92
23.384,-3.26,-12.91,-2.55
23.451,-2.31,-9.69,-2.2
23.518,3.84,-1.88,6.16
23.585,-1.1,1.06,6
23.652,-0.08,-20.01,-8.12
23.719,4.12,-18.08,-5.26
23.786,2.28,-9.02,-2.63
23.853,-6.2,-0.43,3.33
23.92,0.86,5.69,8.2
23.987,11.61,-12.4,-3.96
24.054,-1.45,-10.59,-2.12
24.121,-1.41,-14.55,-1.57
24.188,-0.67,-9.69,-1.96
24.255,1.73,-2.71,8.24
24.322,-3.22,2.28,1.96
24.389,0.75,-14.12,12.71
24.456,-1.06,-19.5,-6.16
24.523,0.9,-12.59,-3.1
24.59,-1.37,-2.43,-1.57
24.657,1.33,5.73,4.86
24.724,2.08,2.24,4.24
24.791,-8.71,-20.01,0.16
24.858,-0.75,-19.5,-4.59
24.925,-3.77,-10.4,0.86
24.992,4.59,-7.14,2.08
25.059,-0.75,2.82,9.38
25.126,-0.78,-3.73,5.45
25.193,-2.28,-20.01,2.55
25.26,3.96,-9.65,-0.82
25.327,-2.51,-3.84,-1.18
25.394,-0.2,4.28,3.37
25.461,3.49,0.78,7.26
25.528,-5.22,-20.01,14.51
25.595,0.27,-19.57,-5.37
25.662,-1.1,-11.96,4.59
25.729,5.53,-6.08,-0.24
25.796,1.92,1.22,9.18
25.863,-3.73,-6.32,5.81
25.93,7.85,-20.01,-3.84
25.997,9.45,-20.01,-2.39
26.064,-1.29,-6.94,-2.71
26.131,-2.2,4.51,0.75
26.198,3.06,2.31,9.57
26.265,11.92,-20.01,-6.75
26.332,2.82,-20.01,-5.53
26.399,-0.27,-11.22,2.28
26.466,2.39,-6.08,-2.28
26.533,-0.82,0.9,8.12
26.6,-4.28,0.9,3.73
26.667,18.55,-20.01,-1.06
26.734,2.31,-14.83,-2.79
26.801,0.47,-9.26,-3.1
26.868,-3.02,2.51,0.12
26.935,0.78,3.65,11.02
27.002,5.14,-16.91,1.61
27.069,1.49,-16.28,-3.69
27.136,-0.82,-12.36,1.14
27.203,0.78,-8.79,-3.53
27.27,-1.14,0.24,9.77
27.337,-6.79,0.78,4.79
27.404,20.01,-20.01,-12.4
27.471,0.63,-16.87,-4.35
27.538,-1.26,-8.28,-4.16
27.605,-1.57,3.3,2.24
27.672,2.43,7.77,8.39
27.739,-2.35,-20.01,12.2
27.806,1.53,-14.12,-3.14
27.873,-3.06,-13.38,-0.59
27.94,-0.08,-9.69,-3.96
28.007,-1.18,-0.59,7.96
28.074,-1.41,4.31,-1.37
28.141,13.02,-20.01,-16.28
28.208,-4.2,-14.47,-8.71
28.275,-0.47,-8.94,-2.04
28.342,-0.94,0.16,1.92
28.409,1.29,5.06,9.02
28.476,-3.26,-11.53,12.36
28.543,-7.96,-12.04,-7.02
28.61,-4.98,-13.53,-5.77
28.677,3.02,-12.36,-1.02
28.744,0.71,-3.14,7.61
28.811,-2.2,2.28,6.35
28.878,1.73,-8.39,12
28.945,-4.59,-20.01,-3.53
29.012,3.96,-11.22,-1.29
29.079,-0.94,-1.88,-2.63
29.146,-1.1,8.12,4.08
29.213,3.37,6,0.59
29.28,-8.87,-20.01,1.06
29.347,-1.77,-19.57,-4.67
29.414,-1.14,-13.81,1.53
29.481,2.24,-5.37,5.14
29.548,-1.45,3.3,10.55
29.615,0.9,2.39,-1.69
29.682,-4.75,-20.01,15.06
29.749,3.1,-14.51,-1.65
29.816,-0.75,-5.26,-3.26
29.883,-1.92,6.04,1.92
29.95,4.55,8.47,3.53
30.017,4.51,-20.01,-18.83
30.084,2.9,-20.01,-3.1
30.151,0.47,-11.89,3.49
30.218,1.73,-7.1,0.08
30.285,1.37,0.08,8.63
30.352,-1.06,1.33,2.86
30.419,10.12,-20.01,0.39
30.486,5.3,-18.16,-2.59
30.553,-1.73,-9.22,-3.02
30.62,-3.26,1.49,0.67
30.687,3.96,3.18,7.53
30.754,15.42,-20.01,5.33
30.821,1.84,-17.89,-4.82
30.888,-1.45,-12.79,3.06
30.955,0.86,-7.14,0.51
31.022,1.84,-0.94,9.81
31.089,-1.26,1.37,4.04
31.156,5.41,-20.01,-4.39
31.223,2.98,-18.01,-3.96
31.29,-0.55,-9.38,-2.2
31.357,-4.28,2.12,1.14
31.424,2.24,3.73,8.63
31.491,7.34,-20.01,4.55
31.558,-3.84,-19.34,-8.79
31.625,-0.08,-13.34,0.94
31.692,1.1,-6.51,-1.65
31.759,1.8,-2.04,6.83
31.826,-1.88,2.71,7.96
31.893,-3.45,-20.01,-7.1
31.96,3.45,-15.22,-7.26
32.027,-0.43,-9.26,3.1
32.094,-4.59,-2.24,2.55
32.161,-0.27,1.45,8.28
32.228,11.1,-8.94,3.45
32.295,-5.92,-7.06,-2.98
32.362,-4.39,-19.5,-1.57
32.429,-1.96,-11.53,-0.24
32.496,5.84,-3.96,3.26
32.563,-2.51,2.31,7.49
32.63,2.43,-15.42,-2.98
32.697,-1.26,-19.38,-4.24
32.764,2.55,-12.08,-0.67
32.831,-1.22,-2.47,-1.26
32.898,-0.51,5.06,2.75
32.965,4.82,-1.37,10.43
33.032,-9.34,-20.01,1.53
33.099,-3.1,-14.67,-4.39
33.166,-1.8,-10.67,0.94
33.233,5.33,-6.12,6.59
33.3,-4.24,1.41,10.51
33.367,1.29,-15.34,-0.75
33.434,-0.04,-19.02,-6.94
33.501,1.18,-10.2,-2.39
33.568,-2.04,-3.69,-1.41
33.635,-1.84,6.59,4.86
33.702,6.16,4.75,-4.43
33.769,-6.94,-20.01,7.85
33.836,0.82,-20.01,-1.61
33.903,0.47,-13.18,5.41
33.97,5.45,-6.79,-0.86
34.037,-0.78,2.04,10
34.104,-0.78,-0.63,3.8
34.171,-1.37,-20.01,7.34
34.238,3.92,-13.73,-2.71
34.305,0,-5.49,-1.49
34.372,-4.35,3.18,2.94
34.439,2.86,1.14,9.85
34.506,-4.24,-20.01,-15.46
34.573,6.32,-20.01,-5.3
34.64,-1.1,-12.71,2.2
34.707,2.31,-4.82,-0.35
34.774,3.49,1.06,8.12
34.841,-3.77,-4.12,5.14
34.908,4.71,-20.01,-8.47
34.975,5.57,-18.24,-4.2
35.042,-0.63,-6.94,-1.77
35.109,-4.98,0.86,3.14
35.176,0.27,-1.57,12.36
35.243,19.22,-20.01,-8.2
35.31,5.37,-18.01,-5.14
35.377,0.04,-12.43,2.63
35.444,2.12,-7.26,-1.8
35.511,2.24,-0.9,9.61
35.578,-2.31,5.81,0.27
35.645,4.98,-20.01,-8.83
35.712,5.41,-20.01,-1.65
35.779,0.16,-7.41,-0.9
35.846,-2.08,0.12,1.41
35.913,1.88,4.43,8.47
35.98,5.96,-20.01,17.22
36.047,4.94,-18.95,-1.8
36.114,-2.2,-12.08,0.59
36.181,3.1,-5.3,-4.75
36.248,2.55,0.39,7.85
36.315,-5.45,1.1,3.53
36.382,16.04,-20.01,2.47
36.449,3.14,-17.93,-4.55
36.516,-1.26,-10.51,-1.77
36.583,-2.59,-3.1,3.06
36.65,2.47,8.43,7.34
36.717,4,-15.02,13.85
36.784,-9.06,-12.71,-0.47
36.851,-1.29,-11.3,-1.92
36.918,0.12,-9.81,-0.55
36.985,4.71,-2.51,6.16
37.052,-2,2.24,5.49
37.119,3.84,-20.01,-0.75
37.186,4.82,-17.77,-5.77
37.253,0.59,-10.16,-3.88
37.32,-2.63,-2.28,4.75
37.387,-1.33,5.41,8.79
37.454,5.88,-17.57,14.2
37.521,-9.1,-7.61,-2.94
37.588,-0.71,-13.22,-0.82
37.655,-1.37,-10.12,-1.88
37.722,2.35,-2.71,3.69
37.789,-1.69,2,6.55
37.856,1.53,-7.1,0.04
37.923,-1.37,-14.75,-2.39
37.99,1.37,-12.98,-2.51
38.057,-1.73,-2.63,-0.2
38.124,-0.94,2.43,4.24
38.191,5.61,7.41,4.12
38.258,-13.26,-19.89,-1.77
38.325,3.73,-20.01,-2.35
38.392,-3.18,-11.85,1.14
38.459,2.75,-5.45,1.96
38.526,-0.12,0.59,8.12
38.593,0.24,-2.31,9.34
38.66,-0.86,-20.01,4.04
38.727,5.45,-18.99,-2.82
38.794,0.39,-5.26,-2.67
38.861,-4.16,2.79,1.06
38.928,4.24,3.49,7.45
38.995,-2.35,-20.01,-2.24
39.062,6.55,-20.01,-4.71
39.129,-1.26,-13.38,1.49
39.196,0.94,-8.28,-2.12
39.263,2.63,-0.2,9.02
39.33,-3.57,0.78,1.61
39.397,6.39,-20.01,4.28
39.464,4.75,-20.01,-3.06
39.531,1.73,-9.77,-3.26
39.598,-2.55,-0.27,0.59
39.665,0.55,3.73,6.51
39.732,3.88,-19.57,7.14
39.799,-2.82,-8.67,-10.2
39.866,-2.24,-15.89,-1.45
39.933,-1.41,-9.65,-0.08
40,4.39,-3.26,4.31
40.067,-3.3,0.67,6.63
40.134,-0.08,-19.46,2.43
40.201,1.88,-20.01,-7.22
40.268,2.51,-10.12,-2.39
40.335,-1.14,-2.9,-0.51
40.402,0,6.35,3.53
40.469,9.77,-4.28,4.98
40.536,-9.06,-14.16,-1.1
40.603,-2.39,-13.49,-3.57
40.67,-1.29,-10.83,-0.75
40.737,5.14,-6.32,5.49
40.804,-1.57,1.37,6.75
40.871,3.77,-16.36,0.31
40.938,1.45,-18.79,-10.36
41.005,-0.04,-11.14,-4.55
41.072,-2.16,-1.96,-2.9
41.139,1.96,9.06,4.12
41.206,2.67,-11.1,11.34
41.273,-7.26,-8,-4.08
41.34,1.57,-19.57,-1.18
41.407,-2.16,-13.96,0.24
41.474,2.04,-3.8,1.22
41.541,0.94,3.18,7.77
41.608,-1.77,-10.24,7.02
41.675,-1.41,-20.01,-1.1
41.742,0.78,-9.65,-4
41.809,-0.27,-4.94,-2.12
41.876,-2.35,8.32,3.57
41.943,2.94,2.59,5.26
42.01,-5.1,-18.28,-4
42.077,-0.94,-20.01,-1.41
42.144,0.27,-12.55,4.55
42.211,5.06,-4.08,-3.73
42.278,-1.65,1.26,7.41
42.345,0.08,6.32,-6.24
42.412,-0.55,-20.01,-4.35
42.479,2.51,-13.65,-1.1
42.546,0.86,-8.9,-2.2
42.613,-5.22,0.9,1.37
42.68,2.79,6.35,8.94
42.747,19.14,-20.01,-12.55
42.814,-0.78,-20.01,-7.34
42.881,-0.94,-12.75,0.24
42.948,2.98,-8.16,-1.69
43.015,0.94,-2.94,11.61
43.082,-2.2,3.45,1.92
43.149,7.1,-20.01,-14.83
43.216,5.14,-18.91,-5.53
43.283,1.1,-10.9,-1.8
43.35,-5.41,-3.65,4.55
43.417,-0.55,5.81,6.55
43.484,5.41,-11.53,5.84
43.551,-5.88,-7.88,-4.67
43.618,-3.41,-11.77,-3.92
43.685,-0.2,-13.26,0.04
43.752,2.43,-4.86,9.85
43.819,-3.53,4.35,4.51
43.886,1.06,-19.1,11.14
43.953,-2.47,-20.01,-8.63
44.02,3.26,-13.61,-1.88
44.087,-0.86,-3.18,-2.63
44.154,-2.55,4.63,4.86
44.221,6.43,0.63,3.02
44.288,-15.14,-20.01,-1.22
44.355,-1.18,-20.01,-2
44.422,-0.82,-13.3,1.61
44.489,3.65,-4.43,1.92
44.556,-1.57,1.18,9.06
44.623,-0.04,-2.94,4.16
44.69,-4.24,-20.01,2.08
44.757,4.63,-13.73,-2.9
44.824,-0.43,-6.9,-1.57
44.891,-1.77,4.43,2.9
44.958,5.65,8.12,3.77
45.025,-8.83,-20.01,-15.46
45.092,1.88,-20.01,-3.92
45.159,-1.61,-12.63,1.49
45.226,2.79,-7.1,0.94
45.293,0.04,0.39,10.28
45.36,-1.26,-0.31,3.57
45.427,0.55,-20.01,3.3
45.494,4.98,-20.01,-3.26
45.561,-1.77,-10.16,-2.79
45.628,-5.14,0.86,1.22
45.695,2,0.51,11.34
45.762,5.69,-20.01,5.69
45.829,-0.63,-20.01,-7.02
45.896,-2.31,-13.26,-0.35
45.963,-0.86,-11.57,-2.51
46.03,1.26,-0.94,9.34
46.097,-1.33,5.84,2.82
46.164,13.89,-20.01,-11.41
46.231,4.94,-15.34,-3.69
46.298,1.29,-8.98,-0.94
46.365,-5.57,-0.35,3.14
46.432,1.33,4.2,7.88
46.499,19.18,-20.01,8.9
46.566,-1.92,-10.16,-5.45
46.633,-2.04,-16.16,-0.16
46.7,-0.63,-10.55,-1.53
46.767,3.18,-2.51,5.73
46.834,-3.77,1.8,8.16
46.901,0.55,-20.01,5.69
46.968,-2.12,-16.4,-8.59
47.035,3.37,-11.3,-0.94
47.102,-1.37,-3.06,-1.41
47.169,-0.78,-0.08,6.35
47.236,2.47,0.47,2.9
47.303,-10.12,-20.01,0.98
47.37,1.06,-20.01,-6.47
47.437,-0.16,-12.12,1.53
47.504,6.43,-6.12,-0.67
47.571,0.04,1.8,8.83
47.638,2.12,0.27,0.67
47.705,-1.1,-20.01,10.43
47.772,5.57,-18.01,-1.53
47.839,1.53,-7.45,0.27
47.906,-5.33,1.49,3.33
47.973,1.41,5.22,8.63
48.04,9.77,-20.01,-5.53
48.107,-1.41,-13.81,-7.41
48.174,-0.55,-14.12,4.31
48.241,2.94,-8.98,2.24
48.308,-1.14,2.35,10.28
48.375,0.43,-0.08,5.96
48.442,9.14,-20.01,2.75
48.509,4.24,-18.16,-1.77
48.576,-0.31,-4.98,-0.47
48.643,-4.04,5.73,1.14
48.71,4.55,4.12,3.96
48.777,-1.45,-20.01,-14.28
48.844,4.28,-20.01,-5.45
48.911,0.12,-12.55,4.63
48.978,2.24,-5.84,-1.14
49.045,1.41,1.65,8.2
49.112,-3.77,-4.12,7.02
49.179,16.55,-20.01,-5.45
49.246,5.88,-19.93,-4.67
49.313,-0.82,-7.85,-1.96
49.38,-3.57,3.33,0.55
49.447,2.47,-0.75,10.9
49.514,13.42,-20.01,-19.69
49.581,-0.35,-17.85,-4.55
49.648,-1.29,-12.36,-0.67
49.715,2.16,-6.24,-2.35
49.782,1.49,-2.08,11.14
49.849,-5.22,4.47,2.98
49.916,-3.26,-20.01,-5.92
49.983,3.37,-20.01,-7.65
50.05,0.71,-8.79,-2.47
50.117,-4.04,-2.24,3.92
50.184,-0.24,4.2,9.57
50.251,3.53,-18.67,4.86
50.318,-3.57,-17.57,-0.86
50.385,-1.8,-11.49,-1.06
50.452,-1.53,-10.32,-2.16
50.519,2.08,-3.57,7.37
50.586,-3.41,1.14,6.35
50.653,4.51,-20.01,-0.31
50.72,1.84,-20.01,-9.02
50.787,1.96,-11.89,-2.47
50.854,-2.9,-2.43,-0.9
50.921,-1.14,9.73,5.49
50.988,2.63,-13.57,19.53
51.055,-14,-20.01,0.35
51.122,-3.8,-14.75,-5.69
51.189,-0.31,-12.43,0.94
51.256,3.41,-4.47,4
51.323,-0.94,2.28,6.55
51.39,0.59,-6.83,7.65
51.457,4.08,-20.01,11.14
51.524,4.43,-17.69,-3.14
51.591,-2.12,-6.35,-1.92
51.658,-2.39,4.59,-0.67
51.725,5.49,2.2,5.96
51.792,0.47,-20.01,0.86
51.859,4.9,-20.01,-7.53
51.926,-3.33,-8.43,-3.8
51.993,2.31,-9.34,-2
52.06,0.75,-1.06,6.9
52.127,0.43,3.84,4.35
52.194,0.2,-20.01,-5.26
52.261,4.82,-20.01,-1.37
52.328,1.26,-10.98,-1.49
52.395,-6.32,0.27,4.2
52.462,-0.31,5.92,9.06
52.529,-18.55,-1.88,-19.89
52.596,-1.29,-10.94,-7.37
