"NAME:","walk5.csv"
"EXPERIMENT TIME:","08/06/2023 10:56"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","102"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"40.8","1.41","5.77","-14.47"
"40.9",".82","2.55","-7.06"
"41.0","0.67","7.02","-8.36"
"41.1","2.98","4.04","-8.87"
"41.21","-4.04","2.71","-7.49"
"41.31","3.41","6.43","-9.02"
"41.41","2.16","2.35","-13.42"
"41.51",".73","4.59","-7.57"
"41.61","5.53","3.84","-15.65"
"41.72","0.98","3.49","-4.47"
"41.82","4.08","7.81","-7.30"
"41.920002","-5.41","5.88","-10.08"
"42.02","2.16","7.53","-13.18"
"42.12",".71","0.82","-7.26"
"42.23","0.55","6.71","-9.57"
"42.33","2.47","3.06","-7.37"
"42.43","4.24","3.02","-8.20"
"42.53","4.16","5.10","-10.08"
"42.63","1.80","1.41","-13.14"
"42.74",".22","6.83","-7.18"
"42.79","3.73","-1.77","-11.85"
"42.94","1.84","5.77","-6.04"
"43.04","4.51","6.55","-7.85"
"43.14","4.35","10.79","-8.28"
"43.25","0.35","4.31","-8.59"
"43.35","1.45","4.59","-9.38"
"43.45","1.33","4.04","-6.98"
"43.55","5.02","1.41","-7.73"
"43.65","3.45","0.98","-10.87"
"43.76","4.71","4.82","-14.00"
"43.86",".75","1.80","-10.87"
"43.96","7.37","1.14","-14.16"
"44.06","1.61","5.33","-4.63"
"44.16","2.90","4.12","-5.45"
"44.27","5.10","5.49","-10.00"
"44.37","1.33","3.45","-14.24"
"44.47",".49","0.55","-7.65"
"44.57","1.18","8.83","-8.71"
"44.670002","3.96","2.00","-9.06"
"44.78","4.90","2.75","-7.61"
"44.88","8.32","7.10","-12.36"
"44.98","1.88","0.00","-14.91"
"45.08",".86","7.77","-4.98"
"45.18","6.00","1.10","-10.79"
"45.29","0.04","3.45","-4.98"
"45.39","2.82","7.69","-8.36"
"45.49","10.08","7.77","-3.92"
"45.59",".08","6.71","-11.18"
"45.69",".04","1.77","-8.71"
"45.8","1.88","4.28","-8.04"
"45.9","3.84","1.49","-7.18"
"46.0","1.77","2.43","-10.36"
"46.1","3.02","6.79","-12.20"
"46.2",".12","3.45","-12.08"
"46.31","5.77","5.88","-9.89"
"46.41","4.12","3.14","-5.84"
"46.51","2.51","7.77","-6.63"
"46.61","1.18","3.37","-7.77"
"46.71",".82","7.73","-12.83"
"46.82",".30","2.47","-6.71"
"46.920002",".63","7.14","-8.63"
"47.02","2.59","2.04","-7.06"
"47.12","4.16","5.18","-8.24"
"47.22","8.47","4.94","-10.87"
"47.33","2.35","1.37","-13.81"
"47.43",".24","9.61","-4.24"
"47.53","1.69","2.31","-7.41"
"47.63","2.86","4.12","-8.16"
"47.73","5.41","6.86","-7.22"
"47.84","4.12","11.92","-10.40"
"47.94",".14","-0.24","-8.28"
"48.04",".29","5.22","-8.71"
"48.14","0.71","2.90","-7.41"
"48.24","5.45","6.47","-8.55"
"48.35","3.45","3.57","-7.34"
"48.45","7.57","7.69","-12.12"
"48.55",".31","6.47","-5.33"
"48.65","6.79","-0.04","-15.22"
"48.75",".84","2.82","-4.47"
"48.86","2.67","8.71","-7.92"
"48.96","0.24","7.49","-9.89"
"49.06","0.31","6.83","-15.06"
"49.16",".04","2.51","-6.63"
"49.26","1.18","7.30","-8.28"
"49.37","3.02","2.28","-8.04"
"49.47","3.69","3.18","-9.38"
"49.57","5.06","7.81","-10.43"
"49.670002",".27","2.20","-14.87"
"49.77","7.92","9.73","1.45"
"49.88","3.57","3.06","-4.24"
"49.98","1.22","5.10","-6.86"
"50.08","1.02","5.41","-5.45"
"50.18","7.26","12.63","-13.69"
"50.28",".06","4.04","-7.61"
"50.39",".28","4.55","-9.65"
"50.49","0.47","4.04","-7.02"
"50.59","4.31","3.30","-8.51"
"50.69","5.18","9.77","-12.43"
"50.79","-6.16","4.39","-13.38"
"50.9","0.82","1.69","-12.71"
"51.0","3.33","1.61","-11.06"
"51.1","0.94","4.04","-4.31"
"51.2","0.71","5.49","-6.75"
"51.3","1.65","4.47","-9.85"
"51.41","1.61","7.69","-13.22"
"51.51","2.39","1.37","-7.06"
"51.61",".51","8.59","-7.45"
"51.71","2.31","4.16","-8.16"
"51.81","3.49","2.82","-8.24"
"51.920002","9.30","5.92","-12.12"
"52.02","2.20","1.10","-14.83"
"52.12",".47","7.22","-5.73"
"52.22","2.43","1.18","-7.81"
"52.32","0.94","5.77","-5.96"
"52.43","3.65","7.65","-5.37"
"52.53","6.39","11.53","-10.04"
"52.63","0.78","7.61","-11.02"
"52.73",".55","0.75","-8.28"
"52.83","0.78","4.94","-7.22"
"52.94","2.90","2.71","-7.73"
"53.04","8.79","-2.86","-6.79"
"53.140003","4.98","7.49","-15.89"
"53.24","1.18","1.80","-14.55"
"53.34","4.67","9.26","-9.22"
"53.45","1.18","2.55","-6.12"
"53.55",".43","5.41","-7.81"
"53.649998","4.63","9.26","-7.69"
"53.750004","0.59","7.92","-17.18"
"53.850002",".43","1.45","-3.77"
"53.960003","2.04","9.10","-3.77"
"54.06","4.43","-0.12","-4.86"
"54.16","4.90","3.41","-7.22"
"54.26","5.96","7.77","-7.61"
"54.359997","2.24","3.41","-16.00"
"54.469997","4.00","7.77","-5.57"
"54.570004","4.79","2.43","-4.00"
"54.670002",".45","4.55","-8.55"
"54.77","1.10","5.30","-6.51"
"54.87","4.04","14.28","-12.75"
"54.98",".41","5.88","-8.55"
"55.079998",".18","4.04","-8.75"
"55.179996",".86","5.30","-8.16"
"55.280003","4.39","4.79","-7.81"
"55.38","1.96","2.98","-9.69"
"55.49","3.37","8.79","-10.20"
"55.59","1.96","1.49","-14.83"
"55.69","3.33","8.55","-10.16"
"55.789997","0.47","2.63","-5.49"
"55.890003","1.45","5.45","-6.24"
"56.000004","2.51","5.18","-7.41"
"56.100002","0.55","7.61","-13.93"
"56.2",".02","2.24","-5.57"
"56.3","2.08","8.67","-11.81"
"56.399998","1.26","4.63","-8.00"
"56.51","3.53","4.24","-8.32"
"56.609997","5.02","5.53","-10.04"
"56.710003","2.04","3.18","-14.32"
"56.81",".96","8.16","-7.02"
"56.91","3.73","-1.14","-12.67"
"57.02",".04","4.75","-6.24"
"57.12","2.98","6.20","-7.02"
"57.219997",".67","10.79","-10.24"
"57.320004",".57","5.45","-8.43"
