NAME:,Run_2_1,,
28.91701025,-1.26,-3.22,-1.88
28.99801025,-0.55,-20.01,-3.77
29.07901025,6.63,-17.89,-3.96
29.16001025,0.43,-3.61,-1.22
29.24101025,-4.55,-2.35,0.08
29.32201025,2.35,2.31,-2.2
29.40301025,7.41,-20.01,-19.97
29.48401025,1.61,-15.18,-5.81
29.56501025,-3.14,3.61,0.75
29.64601025,-0.78,-1.8,-3.41
29.72701025,8.98,2.28,-20.01
29.80801025,5.92,-20.01,-10.71
29.88901025,-2.59,-9.18,-2.24
29.97001025,-2.67,2.16,-0.04
30.05101025,2.47,2.04,-0.78
30.13201025,-0.51,-3.92,-15.81
30.21301025,-2.31,-16.12,-6.63
30.29401025,-7.49,0.47,-1.53
30.37501025,3.14,3.53,-2.24
30.45601025,3.18,9.45,-12.87
30.53701025,4.24,-20.01,-20.01
30.61801025,-3.06,-10.4,-2.24
30.70001025,2.12,2.47,2.04
30.78001025,-0.67,1.69,-4.43
30.86101025,-3.02,-20.01,-4.86
30.94201025,-2.51,-20.01,-2.63
31.02301025,-0.86,-1.1,-2.04
31.10401025,4.86,2.28,-2.86
31.18501025,-0.47,5.49,-7.57
31.26601025,-0.2,-20.01,-20.01
31.34701025,-2.2,-10.87,-3.49
31.42801025,3.49,6.12,1.77
31.50901025,-0.78,3.65,-5.02
31.59001025,-5.49,-20.01,-3.14
31.67101025,-3.77,-20.01,0
31.75201025,-0.94,-3.02,-2.51
31.83301025,4.98,2.12,-0.2
31.91401025,-3.49,1.65,0.51
31.99501025,-9.02,-20.01,-20.01
32.07601025,0.08,-11.57,-3.41
32.15701025,6.04,8.83,-1.1
32.23801025,-1.84,-2.16,-5.77
32.31901025,-6.9,-20.01,-9.26
32.40001025,-5.26,-20.01,-2.82
32.48101025,0.71,-5.1,-2.82
32.56201025,8.2,2.79,-0.98
32.64301025,-4.98,1.69,0.43
32.72401025,-4.98,-19.77,-12.28
32.80501025,6.35,-11.57,-2.24
32.88601025,3.22,7.61,-1.8
32.96701025,0.04,-5.53,-5.49
33.04801025,-3.06,-20.01,0.78
33.12901025,-7.61,-20.01,2.12
33.21001025,1.96,-4.82,-2.79
33.29101025,5.73,4.28,0.16
33.37201025,-4.55,1.57,-0.67
33.45301025,-5.33,-7.18,-14.87
33.53401025,9.57,-17.77,-4.71
33.61501025,2.63,5.37,-0.67
33.69601025,-4.24,-2.79,-2.98
33.77701025,2.51,0.94,-7.85
33.85801025,8.87,-19.81,-15.53
33.93901025,-1.06,-16.71,-7.45
34.02001025,-4.71,1.14,3.18
34.26301025,5.14,-20.01,-20.01
34.34401025,-3.41,-10.47,-2.67
34.42501025,1.53,3.26,0.71
35.31601025,-9.53,-20.01,-1.88
35.39701025,-4.08,-20.01,-3.45
36.77401025,0.2,4.9,-8.9
36.85501025,8.32,-20.01,-20.01
36.93601025,0.35,-16.83,-5.88
37.58401025,-3.8,-19.61,-10.51
37.66501025,-4.16,-19.89,-4.43
37.74601025,-5.77,3.1,-2.28
37.82701025,3.49,-2.51,-3.88
37.90801025,1.84,6.43,-10.16
37.98901025,3.06,-20.01,-20.01
38.07001025,-7.45,-13.22,-4.98
38.15101025,8.16,9.1,0
38.23201025,-2.63,-0.9,-3.65
38.31301025,-7.18,-20.01,-6.79
38.39401025,-4.67,-20.01,-0.16
38.47501025,0.82,-5.73,0.12
38.55601025,6.47,1.02,-1.26
38.63701025,-6.24,-0.08,0.78
38.71801025,-1.8,-20.01,-13.85
38.79901025,-0.27,-12,-2.86
38.88001025,5.02,6.24,-1.92
38.96101025,-2.71,-5.84,-3.61
39.04201025,-5.41,5.41,-16.04
39.12301025,-2.59,-20.01,-10.16
39.20401025,3.02,-7.14,-3.33
39.28501025,3.3,0.82,0.39
39.36601025,-1.8,0.16,-1.45
39.44701025,-1.45,-8.24,-11.41
39.52801025,8.16,-20.01,-5.45
39.60901025,2.12,2.63,-1.22
39.69001025,-6.32,-6.2,0.78
39.77101025,-0.98,0.94,-4.28
39.85201025,10.43,-20.01,-13.53
39.93301025,-0.78,-16.87,-4.51
40.01401025,-0.63,-0.71,2.98
40.09501025,-1.77,-4.67,-2.24
40.17601025,3.57,-20.01,-8.87
40.25701025,2.86,-20.01,-4.35
40.33801025,-3.22,-8.63,-1.49
40.41901025,-2.55,-2.94,1.69
40.50001025,6.12,1.92,0.75
40.58101025,6.04,-11.38,-14.12
40.66201025,-0.51,-19.22,-8.2
40.74301025,-3.65,4,-2.12
40.82401025,-1.1,-4.75,-3.41
40.90501025,1.1,6.04,-7.88
40.98601025,-2.75,-20.01,-20.01
41.06701025,-5.18,-10.08,-4.35
41.14801025,7.14,4.98,2.31
41.22901025,-3.1,2.71,-4.24
41.31001025,-7.34,-20.01,-4.12
41.39101025,-2.39,-20.01,-1.61
41.47201025,1.53,-1.37,-3.37
41.55301025,5.84,-1.18,-1.26
41.63401025,-4.12,3.02,0.86
41.71501025,-6.32,-20.01,-17.34
41.79601025,0.39,-11.89,-4.24
41.87701025,3.57,7.85,-0.98
41.95801025,-1.69,-3.49,-5.06
42.03901025,-11.38,-8.87,-18.79
42.12001025,-2.43,-20.01,-1.29
42.20101025,2.86,-12.91,-1.88
42.28201025,7.96,2.63,-0.2
42.36301025,-2.86,5.41,-2.86
42.44401025,-1.8,-6.39,-18.04
43.25401025,0.86,-9.57,3.96
43.33501025,2.16,9.96,-6.51
43.41601025,-3.77,-4.71,-6.08
43.49701025,-6.75,-6.04,-16.08
43.57801025,-6.83,-20.01,-4.35
43.65901025,6.43,-12.55,-1.06
43.74001025,4.51,2.59,-0.63
43.82101025,-0.47,4.2,-2.67
43.90201025,-4.98,-20.01,-8.67
43.98301025,4.94,-20.01,-2.67
44.06401025,0.67,9.02,-2.28
44.14501025,-1.49,-7.49,-2.16
44.22601025,1.29,2.12,-1.06
44.30701025,8.83,-18.83,-20.01
44.38801025,0.82,-12.36,-6.08
44.46901025,0.94,5.22,3.37
44.55001025,-2.24,2.28,-3.06
44.63101025,6.16,-13.14,-14.32
44.71201025,2.63,-20.01,-3.92
44.79301025,-2.2,0.39,-1.02
44.87401025,-2.2,-8.75,0.78
44.95501025,3.06,4.71,-2.16
45.03601025,7.65,-20.01,-19.53
45.11701025,3.49,-15.46,-6.35
45.19801025,-1.14,5.37,1.37
45.27901025,1.22,-1.69,-4.12
45.36001025,5.65,0.9,-19.46
45.44101025,2.63,-20.01,-6.04
45.52201025,-3.06,-2.98,-2.04
45.60301025,-2.51,-9.89,0.12
45.68401025,1.88,6.86,-5.88
45.76501025,0.55,-20.01,-14
45.84601025,4.43,-14.55,-5.37
45.92701025,2.28,2.59,1.41
46.00801025,-0.9,3.92,-3.1
46.08901025,0.04,-9.77,-11.57
46.17001025,3.26,-20.01,-7.57
46.25101025,4.35,7.81,-2.47
46.33201025,-4.59,-8.39,-3.57
46.41301025,5.22,0.75,0.63
46.49401025,1.96,-20.01,-19.02
46.57501025,1.84,-6.43,-4.43
46.65601025,1.26,2.43,2.51
46.73701025,-1.57,1.92,-3.26
46.81801025,-2.86,-20.01,-1.73
46.89901025,4,-20.01,-1.33
46.98001025,4.55,9.1,-2.35
47.06101025,-4.75,-7.73,-2.43
47.14201025,7.14,2.55,-3.88
47.22301025,-0.08,-20.01,-20.01
47.30401025,-1.8,3.88,0.35
47.38501025,4.12,-2.9,0.47
47.46601025,-2.51,0.98,2.98
47.54701025,1.49,-18.79,-4.71
47.62801025,5.57,-20.01,-5.06
47.70901025,3.45,0.35,-1.8
47.79001025,-5.81,-7.26,-1.18
47.87101025,5.37,2.67,-1.41
47.95201025,5.06,-20.01,-17.97
48.03301025,1.88,-10.79,-4.43
48.11401025,-0.39,1.69,1.37
48.19501025,-0.39,0.51,-3.33
48.27601025,3.26,-20.01,-2.59
48.35701025,2.08,-20.01,1.37
48.43801025,4.67,4.04,-2.63
49.24801025,-2.98,-7.45,2.75
49.32901025,2.43,2.94,1.14
49.41001025,0.2,-6.67,-17.93
49.49101025,1.18,-20.01,-7.45
49.57201025,-5.96,5.45,-1.88
49.65301025,0.94,-4.08,-4.47
49.73401025,4.31,5.96,-13.96
49.81501025,7.69,-20.01,-17.5
49.89601025,-3.77,-11.18,-3.14
49.97701025,2.63,1.96,2.82
50.05801025,0.59,4,-3.57
50.13901025,-5.18,-20.01,-8.24
50.22001025,1.84,-20.01,-5.06
50.30101025,0.27,-0.78,-2.39
50.38201025,4.79,-3.73,-1.61
50.46301025,-1.69,6.86,-4.98
50.54401025,-0.43,-20.01,-19.69
50.62501025,-4.16,-11.26,-5.53
50.70601025,4.04,9.49,-0.2
50.78701025,-1.96,2.35,-6.55
50.86801025,-8.39,-19.46,-9.06
50.94901025,-2.43,-20.01,-4.94
51.03001025,1.88,-1.14,-3.1
51.11101025,4.12,-3.18,0.12
51.19201025,-3.53,2.51,1.53
51.27301025,3.06,-14.63,-12.91
51.35401025,2.86,-17.77,-3.73
51.43501025,2.98,4.94,-3.69
51.51601025,-4.31,-6.86,-4.28
51.59701025,-0.75,4.79,-13.85
51.67801025,-6.16,-20.01,-14.4
51.75901025,5.18,-6.75,-1.92
51.84001025,5.1,0.86,-0.78
51.92101025,-2.86,3.57,-1.41
52.00201025,-1.26,-14.63,-15.22
52.08301025,-0.86,-20.01,-6.39
52.16401025,2.16,8.32,-3.65
52.24501025,-3.1,-2.59,-5.61
52.32601025,-2.04,-13.26,-8.39
52.40701025,-3.06,-20.01,-7.73
52.48801025,4.2,-6.9,-3.02
52.56901025,5.14,0.16,1.22
52.65001025,-1.53,5.61,-2.82
52.73101025,0.59,-11.77,-13.18
52.81201025,-0.98,-20.01,-3.49
52.89301025,6.2,4.98,-1.92
52.97401025,-4.04,-7.41,-3.84
53.05501025,-7.73,-6.04,-13.02
53.13601025,-3.65,-20.01,-10.24
53.21701025,1.92,-8.98,-2.04
53.29801025,5.06,-0.86,0.75
53.37901025,-2.12,3.06,-2.16
53.46001025,-1.88,-12.59,-8.28
53.54101025,2.43,-20.01,-7.61
53.62201025,-2.2,-3.45,-1.77
53.70301025,-4.63,-6.79,1.88
53.78401025,3.3,3.77,-3.53
53.86501025,2.94,-7.88,-15.38
53.94601025,0,-19.18,-7.02
54.02701025,-1.73,-2.28,-0.71
54.10801025,3.8,0.27,-0.75
54.18901025,1.18,5.65,-9.77
54.27001025,0.27,-20.01,-19.38
54.35101025,-2.98,-15.14,-5.06
54.43201025,5.26,7.53,-2.94
54.51301025,-1.26,0.51,-4.16
54.59401025,-3.06,-13.42,-10
55.24201025,-3.61,-5.73,-1.1
55.32301025,2.63,4.94,-7.61
55.40401025,3.88,-20.01,-16.55
55.48501025,1.84,-12.51,-3.96
55.56601025,1.06,1.49,-0.12
55.64701025,-1.18,-4.43,-4.55
55.72801025,6.98,-2.12,-16.08
55.80901025,2.51,-20.01,-7.45
55.89001025,-2.24,-6.98,-1.96
55.97101025,-1.29,-3.96,3.88
56.05201025,1.61,3.69,-0.12
56.13301025,-3.88,-7.22,-13.81
56.21401025,-2.82,-18.79,-6.9
56.29501025,-1.06,-1.8,-1.22
56.37601025,1.69,-3.37,-1.49
56.45701025,2.71,2.43,-13.69
56.53801025,3.26,-20.01,-18.04
56.61901025,-2.47,-13.14,-4.79
56.70001025,5.57,6.16,-0.31
56.78101025,-1.53,1.41,-5.26
56.86201025,-7.26,-20.01,-4.55
56.94301025,-1.29,-20.01,-1.53
57.02401025,3.06,-9.26,-0.94
