"NAME:","walk1.csv"
"EXPERIMENT TIME:","08/06/2023 10:35"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","93"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0","5.06","-8.12","0.94"
"0.10999966","5.26","-8.00","0.90"
"0.21000004","4.90","-8.20","1.18"
"0.30999947","4.82","-9.06","1.45"
"0.40999985","6.39","-8.90","2.20"
"0.5100002","5.06","-7.30","2.08"
"0.6199999","7.14","-8.04","1.49"
"0.72000027","5.84","-6.79","-0.16"
"0.8199997","7.88","-6.32","0.20"
"0.9200001","6.71","-6.00","-0.63"
"1.0199995","6.47","-7.10","-0.43"
"1.1300001","10.04","-8.20","-2.16"
"1.2299995","12.87","-10.04","0.16"
"1.3299999","3.96","-3.96","1.96"
"1.4300003","7.57","-5.02","1.45"
"1.5299997","3.33","-7.06","0.16"
"1.6399994","-5.49","-6.51","1.10"
"1.7399998","5.84","-8.16","1.41"
"1.8400002","6.16","-9.65","1.29"
"1.9399996","-6.67","-9.89","5.10"
"2.04","-7.57","-8.43","2.86"
"2.1499996","5.26","-7.02","1.06"
"2.25","-6.90","-5.49","0.16"
"2.3499994","-5.69","-4.79","0.51"
"2.4499998","-7.85","-7.22","0.35"
"2.5500002","-7.37","-7.85","1.96"
"2.6599998","-0.94","-10.67","1.96"
"2.7600002","-7.65","-6.12","5.81"
"2.8599997","-3.61","-5.18","0.31"
"2.96","4.04","-8.28","1.92"
"3.0599995","-5.92","-8.12","3.77"
"3.17","4.04","-9.77","1.61"
"3.2699995","-4.39","-10.47","6.39"
"3.37","-7.88","-9.49","6.04"
"3.4700003","4.67","-7.14","1.49"
"3.5699997","5.30","-4.90","0.67"
"3.6800003","7.14","-5.69","1.37"
"3.7799997","6.08","-7.81","1.29"
"3.88","8.20","-8.55","4.24"
"3.9799995","1.29","-2.47","2.08"
"4.08","-1.10","-3.33","2.16"
"4.1899996","3.14","-7.18","1.33"
"4.29","4.12","-8.16","1.84"
"4.3899994","5.49","-7.53","5.26"
"4.49","4.79","-9.38","2.86"
"4.59","-5.22","-8.39","7.10"
"4.700001","-5.92","-8.79","5.84"
"4.799999","-4.79","-6.67","2.16"
"4.8999996","-3.57","-5.30","2.55"
"5.0","-7.26","-4.16","2.51"
"5.1000004","12.94","-4.39","4.08"
"5.209999","-6.35","-7.30","5.33"
"5.3099995","-3.41","-7.45","4.24"
"5.41","-5.06","-4.67","2.31"
"5.51","5.33","-6.67","2.35"
"5.6100006","3.80","-9.22","2.86"
"5.7199993","0.04","-6.79","4.67"
"5.8199997","8.32","-10.04","8.32"
"5.92","-6.55","-7.30","3.88"
"6.0200005","3.57","-7.61","6.12"
"6.119999","0.39","-3.77","5.73"
"6.2299995","6.51","-4.67","1.10"
"6.33","9.61","-6.90","0.08"
"6.4300003","6.32","-8.79","2.82"
"6.5300007","-2.98","-8.24","4.24"
"6.629999","-5.18","-6.28","5.02"
"6.74","-4.75","-7.02","3.02"
"6.84","-3.18","-8.63","3.88"
"6.9400005","3.61","-9.02","5.14"
"7.039999","4.20","-11.81","5.73"
"7.1399994","4.00","-3.33","6.43"
"7.25","2.63","-8.83","4.71"
"7.3500004","-2.24","-10.75","-3.49"
"7.450001","4.55","-4.75","2.04"
"7.549999","8.71","-6.20","0.59"
"7.6499996","-13.85","-5.61","1.26"
"7.76","3.77","-7.34","4.31"
"7.8600006","-6.08","-10.12","-0.90"
"7.959999","-2.71","-4.39","6.24"
"8.059999","-3.06","-8.59","3.49"
"8.16","3.88","-5.92","0.86"
"8.27","5.06","-14.98","7.26"
"8.369999","-3.30","-9.89","6.28"
"8.469999","-5.84","-7.30","7.61"
"8.57","2.04","-10.24","5.45"
"8.67","-2.86","-3.80","0.16"
"8.780001","-7.49","-8.55","5.61"
"8.879999","10.00","-8.00","0.90"
"8.98","-7.57","-6.83","7.41"
"9.08","-0.90","-7.88","5.18"
"9.18","3.92","-6.35","4.67"
"9.289999","3.84","-5.77","2.98"
"9.389999","0.59","-7.61","0.67"
"9.49","-4.04","-8.94","4.20"
"9.59","-3.69","-11.02","4.63"
"9.690001",".18","-2.04","4.98"
"9.799999","2.47","-8.94","5.22"
"9.9","1.14","-6.90","1.29"
"10.0","5.57","-4.20","8.90"
"10.1","-8.83","-11.61","2.51"
"10.200001","9.53","-7.57","1.57"
"10.309999",".96","-8.04","9.96"
"10.41","-3.06","-11.61","6.32"
"10.51","1.92","-5.06","3.37"
"10.610001","3.57","-8.79","3.61"
"10.709999","3.61","-9.45","2.98"
"10.82","2.94","-9.41","4.51"
"10.92","-3.37","-13.42","6.47"
"11.02","-3.57","-0.20","-4.43"
"11.119999","-1.26","-10.47","1.65"
"11.219999","2.86","-5.53","2.20"
"11.33","-4.51","-6.43","3.14"
"11.43","6.55","-12.36","5.18"
"11.530001","-9.96","-8.79","5.02"
"11.629999","6.39","-8.20","3.77"
"11.73","5.26","-7.73","3.30"
"11.84","2.55","-10.04","6.08"
"11.940001","-4.55","-7.73","2.98"
"12.039999","5.77","-7.96","4.04"
"12.139999","4.63","-10.28","2.79"
"12.24","1.88","-10.12","3.61"
"12.35","4.16","-8.98","5.81"
"12.450001","1.61","-7.26","1.65"
"12.549999","3.30","-4.86","1.29"
"12.65","7.06","-6.79","1.96"
"12.75","9.30","-8.55","2.47"
"12.860001","2.08","-6.43","5.14"
"12.959999","0.90","-6.12","3.33"
"13.059999","-2.43","-6.16","4.43"
"13.16","3.14","-6.63","3.33"
"13.26","-2.82","-9.38","3.30"
"13.369999","2.47","-11.10","2.71"
"13.469999","3.96","-13.96","3.96"
"13.57","-2.04","-11.81","9.45"
"13.67","2.82","-8.90","-0.55"
"13.77","2.71","-5.22","0.59"
"13.879999","-5.81","-5.18","4.86"
"13.98","7.69","-8.90","2.04"
"14.08","-4.47","-7.69","1.88"
"14.18","1.14","-9.10","2.67"
"14.280001","1.77","-8.51","2.71"
"14.389999","-4.31","-6.51","3.49"
"14.49","2.75","-8.90","2.86"
"14.59","1.29","-10.87","0.75"
"14.690001","2.63","-13.53","3.53"
"14.789999","-2.67","-8.43","7.06"
"14.9","2.24","-10.51","3.69"
"15.0","2.31","-6.28","1.65"
"15.1","-4.47","-4.28","3.61"
"15.200001","8.55","-7.77","3.37"
"15.299999","6.39","-9.73","4.00"
"15.41","1.45","-8.16","4.04"
"15.51","-4.00","-8.20","3.18"
"15.610001","3.18","-5.77","3.06"
"15.709999","-3.26","-8.24","3.57"
"15.809999","-3.02","-10.32","2.86"
"15.92","4.28","-11.45","2.90"
"16.02","2.08","-10.12","3.84"
"16.119999","2.67","-11.41","2.43"
"16.22","-3.49","-5.61","1.57"
"16.32","-5.10","-6.16","2.59"
"16.43","8.39","-8.20","2.24"
"16.53","7.10","-7.14","1.06"
"16.63","4.04","-7.37","4.75"
"16.73","4.12","-7.65","1.06"
"16.83","2.16","-6.35","1.88"
"16.94","-3.02","-7.45","2.08"
"17.039999","4.94","-8.83","3.88"
"17.14","5.49","-10.16","2.82"
"17.24","3.18","-13.53","3.49"
"17.34","4.94","-8.12","9.10"
"17.45","3.06","-8.51","0.98"
"17.55","3.33","-4.35","2.94"
"17.65","6.35","-5.14","3.49"
"17.75","10.47","-7.69","2.98"
"17.85","-7.45","-10.24","4.90"
"17.96","1.02","-8.08","4.55"
"18.06","-3.22","-7.02","3.92"
"18.16","4.35","-7.65","3.22"
"18.26","3.49","-7.88","4.39"
"18.36","4.08","-8.39","5.33"
"18.47","4.63","-11.02","4.04"
"18.57","3.33","-8.71","6.00"
