"NAME:","walk_4_1.csv"
"EXPERIMENT TIME:","05/06/2023 18:18"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","76"

"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0","-4.28","-10.28","-2.24"
"0.10107422","-6.0","-10.94","-0.55"
"0.20202637","-3.49","-12.04","-2.35"
"0.3031006","-2.31","-6.83","-2.55"
"0.40405273","-1.53","-9.81","-3.02"
"0.5050049","-2.08","-8.67","-3.06"
"0.6060791","-2.47","-9.22","-3.06"
"0.70703125","-2.04","-10.28","-3.3"
"0.80810547","-1.49","-11.38","-3.06"
"0.9090576","1.02","-9.14","-3.02"
"1.0100098","-1.1","-10.28","-3.65"
"1.111084","-2.82","-7.61","-3.06"
"1.2120361","-2.31","-8.04","-1.49"
"1.3131104","-4.2","-9.26","-2.75"
"1.4140625","-5.22","-10.79","-0.47"
"1.5150146","-3.41","-12.0","-2.98"
"1.6160889","-0.98","-7.1","-3.8"
"1.717041","0.04","-10.28","-3.3"
"1.8181152","-0.59","-7.45","-2.43"
"1.9190674","-1.92","-9.34","-2.94"
"2.0200195","-1.33","-9.77","-3.77"
"2.1210938","-1.37","-11.49","-4.12"
"2.222046","1.61","-9.81","-5.18"
"2.322998","1.29","-9.81","-3.88"
"2.4240723","-2.0","-7.96","-3.18"
"2.5250244","-1.73","-7.73","-2.35"
"2.6260986","-1.88","-8.2","-1.69"
"2.7270508","-1.61","-11.73","-1.8"
"2.828003","-1.57","-13.18","-3.69"
"2.9290771","2.08","-8.75","-4.86"
"3.0300293","1.73","-8.55","-3.18"
"3.1311035","0.12","-8.32","-4.16"
"3.2320557","-1.53","-8.94","-4.63"
"3.3330078","-0.98","-8.36","-5.1"
"3.434082","-1.37","-10.71","-5.22"
"3.5350342","0.16","-11.45","-6.63"
"3.6361084","2.12","-8.43","-3.18"
"3.7370605","-0.12","-9.96","-5.1"
"3.8380127","-1.96","-8.04","-4.47"
"3.939087","-1.37","-7.57","-2.16"
"4.040039","-2.71","-9.81","-2.9"
"4.1411133","-3.49","-12.0","-0.47"
"4.2420654","-1.18","-10.51","-2.98"
"4.3430176","-0.67","-7.14","-5.45"
"4.444092","0.43","-9.26","-5.57"
"4.545044","-0.55","-7.96","-4.08"
"4.646118","-1.49","-8.87","-4.63"
"4.7470703","-1.1","-8.98","-5.65"
"4.8480225","-1.65","-10.08","-5.3"
"4.9490967","0.55","-9.73","-7.53"
"5.050049","3.49","-8.98","-2.08"
"5.151001","-0.12","-8.32","-4.0"
"5.252075","-1.65","-8.2","-4.0"
"5.3530273","-1.45","-8.0","-3.02"
"5.4541016","-2.31","-9.41","-4.2"
"5.5550537","-3.84","-12.04","-2.82"
"5.656006","-1.37","-10.47","-5.3"
"5.75708","-0.9","-6.79","-5.84"
"5.858032","0.51","-9.26","-5.88"
"5.9591064","-0.55","-8.24","-4.31"
"6.0600586","-1.53","-8.9","-4.94"
"6.1610107","-0.67","-8.63","-5.57"
"6.262085","-1.8","-10.0","-6.08"
"6.363037","-0.35","-9.26","-6.67"
"6.4641113","2.04","-8.9","-3.41"
"6.5650635","-1.02","-8.24","-4.55"
"6.6660156","-2.24","-8.59","-4.59"
"6.76709","-1.84","-7.65","-3.65"
"6.868042","-2.63","-9.02","-4.12"
"6.969116","-3.8","-11.41","-2.98"
"7.0700684","-1.06","-11.89","-3.84"
"7.1710205","-0.08","-6.71","-5.77"
"7.2720947","1.53","-7.92","-4.28"
"7.373047","-0.71","-8.55","-4.75"
"7.473999","-1.92","-8.59","-4.63"
"7.5750732","-0.82","-8.16","-5.49"
"7.6760254","-1.18","-10.08","-5.02"
"7.7770996","-1.06","-10.55","-7.02"
"7.8780518","1.96","-8.71","-2.79"
"7.979004","0.12","-9.1","-5.53"
"8.080078","-2.08","-7.69","-4.35"
"8.18103","-2.47","-8.12","-3.22"
"8.2821045","-2.31","-9.41","-4.04"
"8.383057","-4.04","-11.38","-1.57"
"8.484009","-1.45","-11.89","-3.96"
"8.585083","-0.98","-6.35","-5.88"
"8.686035","-0.35","-9.49","-5.45"
"8.787109","-1.61","-7.92","-4.16"
"8.888062","-2.55","-8.83","-5.06"
"8.989014","-1.96","-8.36","-5.84"
"9.090088","-1.69","-9.81","-5.81"
"9.19104","-1.22","-10.04","-7.57"
"9.292114","1.84","-8.55","-3.57"
"9.393066","0.43","-8.51","-5.22"
"9.494019","-2.39","-8.36","-5.69"
"9.595093","-1.53","-7.3","-3.96"
"9.696045","-1.49","-9.41","-2.71"
"9.796997","-3.69","-10.83","-2.98"
"9.898071","-0.12","-11.38","-5.88"
"9.999023","0.43","-7.18","-4.86"
