"Name:","run_3_1.csv"
"EXPERIMENT TIME:","06/06/2023 15:23"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","23"

"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0","-10.79","1.45","-0.75"
"0.050048828","-6.12","-2.24","-2.43"
"0.100097656","-9.06","2.94","-6.00"
"0.14990234","-12.43","0.39","-7.02"
"0.19995117","-20.01","1.14","-7.69"
"0.26000977","-20.01","6.86","-1.61"
"0.3100586","-13.49","2.63","-0.04"
"0.36010742","0.00","2.67","-0.31"
"0.4099121","-0.16","3.57","-0.47"
"0.45996094","0.51","2.24","-0.47"
"0.51000977","0.47","-2.00","-5.10"
"0.5600586","-18.99","1.96","20.01"
"0.6101074","-14.12","2.39","5.33"
"0.6599121","-17.93","3.14","-1.92"
"0.70996094","-10.12","2.04","-5.57"
"0.76000977","-0.35","-2.04","-0.55"
"0.82006836","-0.63","-1.61","-4.31"
"0.8701172","2.16","5.02","-4.28"
"0.9199219","-20.01","3.53","3.18"
"0.9699707","-20.01","-1.61","-4.12"
"1.0200195","-10.79","4.16","1.22"
"1.0700684","-0.98","1.49","-0.35"
"1.1201172","3.77","5.06","-2.16"
"1.1699219","-5.61","-0.51","0.27"
"1.2199707","-12.55","6.71","-15.57"
"1.2700195","-20.01","-3.96","-1.53"
"1.3300781","-16.83","10.32","0.86"
"1.380127","-15.69","-0.59","-3.45"
"1.4299316","-1.26","0.35","-3.41"
"1.4799805","-3.06","-1.57","-2.98"
"1.5300293","1.14","1.84","-1.49"
"1.5800781","-13.42","3.88","-3.77"
"1.630127","-20.01","-1.77","-10.98"
"1.6799316","-18.87","3.10","0.82"
"1.7299805","-6.71","-0.35","-2.00"
"1.7800293","2.75","2.35","-1.41"
"1.8400879","1.92","4.67","-2.79"
"1.8898926","-14.20","2.82","-10.55"
"1.9399414","-17.18","-2.63","0.59"
"1.9899902","-16.04","5.49","1.29"
"2.040039","-14.08","4.35","-6.12"
"2.090088","-0.51","-0.24","-0.78"
"2.1398926","-3.30","-3.10","-2.51"
"2.1899414","-1.18","2.20","-1.80"
"2.2399902","-15.85","8.36","-9.61"
"2.290039","-18.16","2.47","-9.45"
"2.3500977","-19.42","5.02","-4.94"
"2.3999023","-10.00","3.26","1.57"
"2.4499512","3.30","1.96","0.47"
"2.5","-0.04","1.69","-1.18"
"2.5500488","-5.02","-7.57","1.92"
"2.6000977","-20.01","6.32","-8.32"
"2.6499023","-20.01","1.92","-4.47"
"2.6999512","-11.65","10.40","-2.90"
"2.75","-14.44","-3.77","-4.04"
"2.8000488","-2.75","1.80","-3.02"
"2.8601074","-1.26","-2.98","-4.00"
"2.909912","-1.10","3.53","-0.75"
"2.959961","-16.63","1.84","-6.16"
"3.0100098","-20.01","3.77","-3.61"
"3.0600586","-17.06","0.31","2.00"
"3.1101074","-6.39","3.53","-0.27"
"3.159912","3.22","3.73","-2.63"
"3.209961","-2.67","1.92","-0.82"
"3.2600098","-1.73","5.73","-8.87"
"3.3100586","-13.96","-0.47","4.31"
"3.3701172","-9.57","11.10","7.92"
"3.4199219","-18.99","0.04","-7.26"
"3.4699707","-4.00","-1.22","-2.94"
"3.5200195","-3.26","-1.02","-3.45"
"3.5700684","0.67","0.24","-2.04"
"3.6201172","-9.10","3.26","-13.73"
"3.6699219","-20.01","0.78","-9.96"
"3.7199707","-20.01","-2.20","0.35"
"3.7700195","-8.08","2.35","2.00"
"3.8200684","-0.43","1.41","-0.31"
"3.880127","2.20","6.83","-4.63"
"3.9299316","-6.59","-3.41","6.79"
"3.9799805","-20.01","-3.84","-1.26"
"4.0300293","-18.95","4.98","-4.00"
"4.080078","-14.63","12.40","-3.96"
"4.130127","-12.32","-5.49","-5.06"
"4.1799316","-3.53","0.63","-1.96"
"4.2299805","-1.77","-1.80","-2.04"
"4.2800293","-0.20","2.28","-2.79"
"4.330078","-20.01","4.00","-2.39"
"4.3898926","-20.01","3.80","-2.94"
"4.4399414","-13.93","0.08","-0.47"
"4.48999","-4.31","-0.08","0.16"
"4.540039","3.26","4.35","-2.82"
"4.590088","-7.96","0.35","1.53"
