"NAME:","walk_4_1.csv"
"EXPERIMENT TIME:","12/06/2023 22:31"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","80"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0","-4.28","-9.41","-0.86"
"0.082","-4.39","-9.41","-0.78"
"0.165","-4.35","-9.45","-0.75"
"0.247","-4.43","-9.57","-0.75"
"0.329","-4.35","-9.49","-0.94"
"0.411","-4.24","-9.41","-0.9"
"0.493","-4.31","-9.38","-0.78"
"0.575","-4.04","-9.49","-0.71"
"0.657","-4.16","-9.41","-0.63"
"0.739","-4.16","-9.53","-0.75"
"0.821","-4.31","-9.41","-0.71"
"0.903","-4.08","-9.53","-0.82"
"0.985","-4.28","-9.45","-0.71"
"1.067","-4.04","-9.57","-0.78"
"1.15","-4.0","-9.45","-0.71"
"1.232","-3.92","-9.61","-0.67"
"1.314","-3.8","-9.34","-0.27"
"1.396","-4.31","-9.34","-0.59"
"1.478","-4.51","-9.34","-0.39"
"1.561","-4.24","-9.41","-0.43"
"1.643","-4.98","-9.38","-0.63"
"1.725","-5.84","-8.83","-1.18"
"1.807","-3.96","-10.04","-2.35"
"1.89","-3.8","-9.49","-3.02"
"1.972","-4.39","-9.41","-2.31"
"2.054","-5.45","-10.2","-1.41"
"2.136","-4.98","-7.88","-0.24"
"2.218","-4.47","-8.71","0.82"
"2.3","-3.8","-9.85","1.1"
"2.382","-2.94","-9.85","1.73"
"2.464","-3.37","-9.34","-0.16"
"2.546","-4.08","-9.69","-0.31"
"2.628","-3.26","-9.69","0.24"
"2.71","-3.37","-9.69","0.0"
"2.792","-2.75","-9.3","0.16"
"2.875","-2.94","-9.57","0.12"
"2.957","-3.3","-9.77","0.59"
"3.039","-3.3","-10.24","0.55"
"3.121","-2.04","-11.02","0.51"
"3.205","-6.04","-11.14","2.04"
"3.452","-3.73","-8.43","-1.29"
"4.1","-4.31","-8.87","1.02"
"4.182","-2.79","-9.38","-0.55"
"4.264","-3.92","-9.34","-0.82"
"4.346","-2.9","-10.08","0.51"
"4.428","-6.67","-12.4","0.9"
"4.51","-7.65","-10.83","-0.98"
"4.592","-2.16","-10.51","1.41"
"4.674","-4.94","-5.26","-2.31"
"4.756","-3.37","-6.08","-1.69"
"4.838","-1.45","-9.81","-3.1"
"4.92","-4.16","-13.14","-2.28"
"5.002","-1.06","-9.53","-2.86"
"5.084","-3.88","-10.0","0.71"
"5.166","-5.41","-7.22","-1.69"
"5.248","-2.86","-8.59","0.2"
"5.33","-2.82","-8.79","-0.39"
"5.412","-4.24","-8.75","-0.35"
"5.494","-1.14","-10.75","-1.45"
"5.576","-7.73","-12.43","3.57"
"5.658","-7.96","-12.51","-0.47"
"5.74","-3.69","-7.53","0.12"
"5.822","-3.41","-6.51","-2.12"
"5.904","-3.33","-7.88","-2.75"
"5.986","-2.08","-10.12","-4.24"
"6.068","-12.24","-20.01","4.98"
"6.15","-2.86","-2.55","-3.26"
"6.232","-7.14","-11.81","-0.55"
"6.314","-4.51","-6.67","-0.24"
"6.396","-2.39","-9.57","0.67"
"6.478","-2.55","-8.39","-0.94"
"6.56","-3.41","-10.12","0.24"
"6.642","-4.94","-13.45","1.88"
"6.724","-9.02","-10.24","-1.53"
"6.806","-2.43","-10.08","-0.04"
"6.888","-4.04","-4.9","-2.28"
"6.97","-2.98","-6.75","-2.55"
"7.053","-1.02","-8.87","-3.41"
"7.135","-5.02","-20.01","-7.26"
"7.218","-3.49","-7.06","-3.69"
"7.3","-4.2","-8.08","-0.2"
"7.382","-5.22","-7.81","-0.12"
"7.464","-3.06","-8.47","0.51"
"7.546","-2.59","-8.87","-0.75"
"7.628","-3.77","-9.49","-0.39"
"7.71","-1.37","-10.94","-1.61"
"7.793","-8.71","-11.26","2.59"
"7.875","-3.49","-13.89","0.55"
"7.958","-4.12","-6.0","-1.8"
"8.04","-2.9","-6.12","-2.08"
"8.123","-1.61","-7.53","-2.55"
"8.205","-1.88","-8.9","-1.33"
"8.288","-1.73","-14.51","4.16"
"8.37","-3.3","-2.79","-2.16"
"8.453","-5.88","-8.51","-2.2"
"8.535","-1.84","-8.83","0.04"
"8.618","-3.61","-8.63","-0.51"
"8.7","-2.86","-9.14","-1.26"
"8.783","-2.67","-10.24","-0.08"
"8.865","-4.98","-13.57","0.82"
"8.948","-8.63","-12.55","-1.69"
"9.03","-2.71","-9.81","0.35"
"9.113","-4.12","-5.1","-2.28"
"9.197","-2.39","-7.02","-2.98"
"9.279","-1.06","-10.0","-4.0"
"9.361","-5.06","-20.01","-7.69"
"9.443","-4.82","-4.31","-3.26"
"10.091","-4.24","-14.2","-0.47"
"10.173","-3.53","-7.61","-0.78"
"10.255","-2.94","-6.35","-1.96"
"10.337","-2.31","-7.57","-3.06"
"10.42","-2.04","-8.47","-1.41"
"10.503","-4.35","-13.93","-2.94"
"10.585","-3.49","-3.02","-2.79"
"10.667","-3.88","-9.92","0.16"
"10.749","-4.12","-7.02","-1.45"
"10.831","-2.71","-9.34","0.04"
"10.913","-3.65","-9.06","-1.02"
"10.995","-1.69","-10.32","-0.63"
"11.077","-5.06","-12.75","2.35"
"11.16","-6.71","-12.63","-1.18"
"11.242","-2.9","-10.04","-0.04"
"11.324","-3.65","-5.69","-2.31"
"11.406","-2.55","-7.3","-2.35"
"11.488","-2.59","-8.75","-3.65"
"11.57","-8.36","-20.01","-2.47"
"11.652","-4.2","-6.51","-3.06"
"11.735","-5.22","-9.53","-1.45"
"11.817","-3.88","-8.08","-1.57"
"11.9","-2.35","-9.14","-0.04"
"11.982","-3.1","-8.04","-0.67"
"12.064","-3.45","-10.12","0.0"
"12.146","-5.14","-11.96","-1.77"
"12.228","-7.61","-8.08","-0.2"
"12.31","-2.55","-13.96","0.39"
"12.393","-4.75","-5.81","-2.43"
"12.475","-2.9","-6.32","-2.39"
"12.557","-0.9","-7.96","-3.3"
"12.64","-3.49","-9.14","-0.39"
"12.722","-2.51","-13.73","2.39"
"12.804","-3.45","-3.3","-2.2"
"12.886","-4.28","-9.38","-0.98"
"12.968","-2.86","-9.26","0.08"
"13.05","-1.96","-9.1","-0.31"
"13.133","-3.41","-8.9","-0.71"
"13.215","-2.63","-10.4","-0.39"
"13.297","-6.12","-13.02","3.73"
"13.379","-5.45","-11.92","-0.27"
"13.461","-3.45","-9.57","0.0"
"13.543","-3.57","-6.08","-2.31"
"13.625","-2.55","-7.18","-2.35"
"13.707","-1.1","-10.12","-4.67"
"13.789","-8.83","-20.01","0.98"
"13.871","-3.92","-5.41","-2.86"
"13.953","-5.49","-9.61","-0.78"
"14.035","-4.39","-6.86","-0.71"
"14.118","-2.31","-8.98","-0.2"
"14.2","-2.43","-7.96","-1.14"
"14.282","-3.1","-10.59","0.04"
"14.365","-5.02","-13.57","0.71"
"14.447","-8.12","-7.57","-1.14"
"14.529","-1.61","-11.85","0.43"
"14.611","-4.43","-5.22","-2.71"
"14.693","-2.9","-6.59","-2.2"
"14.775","-0.78","-8.63","-3.92"
"14.857","-5.53","-12.43","-0.08"
"14.939","-2.82","-11.61","2.82"
"15.021","-3.26","-7.1","0.12"
"15.103","-6.28","-10.0","0.24"
"15.187","-2.43","-8.71","0.55"
"15.434","-2.63","-10.08","-1.49"
"16.082","-4.31","-5.1","-5.18"
"16.165","-5.37","-10.51","0.9"
"16.247","-5.14","-7.61","-1.53"
"16.329","-2.98","-8.51","0.51"
"16.411","-2.55","-8.98","-0.47"
"16.493","-2.59","-9.53","-0.24"
"16.575","-2.31","-10.12","-1.22"
"16.657","-7.3","-13.06","4.35"
"16.739","-6.67","-9.1","-0.51"
"16.821","-3.18","-10.67","-0.2"
"16.903","-3.88","-6.9","-2.35"
"16.985","-2.31","-7.53","-2.39"
"17.067","-0.82","-9.14","-3.61"
"17.149","-7.26","-20.01","-8.24"
"17.231","-1.96","-5.81","-4.86"
"17.313","-6.08","-11.18","-0.08"
"17.395","-4.39","-8.0","-0.9"
"17.477","-3.1","-8.16","0.12"
"17.559","-2.39","-8.71","-0.55"
"17.641","-3.22","-9.45","-0.63"
"17.723","-3.45","-11.49","-2.51"
"17.805","-7.57","-9.3","0.9"
"17.887","-2.08","-12.79","0.47"
"17.969","-3.88","-6.63","-1.84"
"18.051","-3.57","-6.39","-2.2"
"18.133","-1.02","-7.81","-3.06"
"18.215","-2.24","-9.02","-0.71"
"18.297","-1.61","-14.2","-0.12"
"18.38","-3.37","-3.61","-1.96"
"18.462","-5.1","-9.85","-0.78"
"18.544","-3.88","-8.36","0.16"
"18.626","-2.71","-9.14","-0.12"
"18.708","-2.9","-9.1","-0.75"
"18.79","-3.3","-10.08","0.0"
"18.872","-5.49","-12.79","0.31"
"18.954","-7.26","-9.14","-1.02"
"19.036","-3.02","-11.1","0.27"
"19.118","-3.88","-5.49","-2.39"
"19.2","-2.98","-6.63","-2.31"
"19.282","-1.18","-8.98","-3.41"
"19.365","-4.71","-13.49","-0.67"
"19.447","-2.67","-9.41","0.55"
"19.529","-2.9","-7.1","-1.18"
"19.611","-5.3","-9.65","-1.37"
"19.693","-3.37","-8.75","-0.08"
"19.775","-2.43","-8.83","-0.47"
"19.857","-3.41","-8.9","-0.51"
"19.939","-1.77","-10.43","-0.71"
"20.021","-7.34","-13.73","3.37"
"20.103","-5.02","-11.49","-0.35"
"20.185","-2.67","-10.12","-0.47"
"20.267","-3.53","-6.67","-2.2"
"20.35","-2.98","-6.71","-2.35"
"20.432","-2.04","-10.47","-4.35"
"20.514","-8.24","-20.01","-0.27"
"20.596","-4.71","-5.45","-5.26"
"20.678","-6.55","-12.28","0.08"
"20.76","-4.82","-6.98","-0.51"
"20.842","-2.79","-8.55","0.43"
"20.924","-3.41","-8.28","-0.31"
"21.006","-2.75","-9.14","0.51"
"21.088","-2.51","-10.47","-1.37"
"21.172","-6.35","-11.89","3.65"
"21.255","-4.16","-12.67","0.12"
"21.337","-4.55","-7.57","-1.49"
"21.419","-3.37","-6.79","-2.35"
"22.067","-2.55","-8.9","-0.47"
"22.149","-3.77","-9.06","-0.12"
"22.231","-1.77","-10.55","-0.51"
"22.313","-6.79","-10.43","2.86"
