"NAME:","run_5_1.csv"
"EXPERIMENT TIME:","05/06/2023 18:57"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","124"

"Time [sec]","ACC X","ACC Y","ACC Z"
"14.846924","-7.41","20.01","-7.45"
"14.947998","-3.49","6.59","-2.82"
"15.049072","1.45","0.59","-0.16"
"15.149902","-2.47","20.01","-9.61"
"15.250977","-7.96","15.14","-8.39"
"15.352051","1.61","1.53","2.39"
"15.453125","6.35","5.77","-3.14"
"15.553955","-4.98","20.01","-2.08"
"15.655029","-8.2","16.63","-8.28"
"15.7561035","-3.18","3.49","-5.14"
"15.856934","1.84","2.51","-1.73"
"15.958008","-5.3","20.01","-14.16"
"16.059082","-7.18","12.87","-11.34"
"16.159912","-2.79","-0.39","0.86"
"16.260986","-2.79","8.63","-4.08"
"16.36206","-11.41","17.14","-9.96"
"16.46289","-4.98","14.32","-5.18"
"16.563965","-0.35","-1.37","-5.65"
"16.66504","-0.35","3.06","-3.69"
"16.766113","-2.67","20.01","-12.55"
"16.866943","-5.92","8.51","-7.3"
"16.968018","0.0","-3.14","1.1"
"17.069092","-2.86","7.81","-5.69"
"17.169922","-3.84","17.42","-6.98"
"17.270996","-4.86","10.87","-3.3"
"17.37207","2.51","-0.78","-0.51"
"17.4729","3.41","4.31","0.71"
"17.573975","-4.16","20.01","-9.89"
"17.675049","-5.22","3.88","-3.96"
"17.776123","-4.39","-6.71","-1.92"
"17.876953","7.92","6.83","-9.77"
"17.978027","-4.71","19.46","-6.98"
"18.079102","-2.0","7.3","0.27"
"18.179932","1.1","-0.98","-0.78"
"18.281006","3.18","4.67","0.98"
"18.38208","-5.18","20.01","-10.4"
"18.48291","-2.9","3.1","0.39"
"18.583984","7.06","-7.26","-4.98"
"18.685059","-19.81","19.93","-6.12"
"18.786133","-10.32","20.01","-7.37"
"18.886963","0.35","6.39","-1.02"
"18.988037","1.84","-0.75","1.33"
"19.089111","-1.33","3.57","-4.98"
"19.189941","-5.18","20.01","-7.61"
"19.291016","-1.45","1.33","0.98"
"19.39209","10.55","-2.12","-3.77"
"19.49292","-9.26","18.95","5.73"
"19.593994","-8.0","20.01","-7.85"
"19.695068","-2.82","6.83","-3.73"
"19.795898","1.69","-0.47","0.78"
"19.896973","0.43","8.24","-9.22"
"19.998047","-7.26","19.06","-6.67"
"20.099121","-1.73","0.98","2.9"
"20.199951","7.88","-0.04","-2.2"
"20.301025","-9.92","20.01","-2.82"
"20.4021","-8.28","19.22","-6.86"
"20.50293","-2.79","4.9","-5.69"
"20.604004","0.86","-0.78","-1.37"
"20.705078","-6.9","20.01","-16.12"
"20.805908","-5.77","12.08","-9.02"
"20.906982","0.98","1.06","2.47"
"21.008057","4.24","4.28","-4.86"
"21.10913","-8.67","16.36","-13.38"
"21.20996","-5.53","14.71","-6.47"
"21.311035","-1.33","-0.47","-4.39"
"21.41211","1.57","1.8","-1.53"
"21.51294","1.14","20.01","-19.5"
"21.614014","-6.43","8.32","-9.77"
"21.715088","-1.41","-3.73","1.18"
"21.815918","-2.82","5.22","-7.73"
"21.916992","-7.02","17.5","-7.26"
"22.018066","-3.37","10.67","-3.84"
"22.118896","2.28","0.63","-2.98"
"22.21997","5.96","3.3","0.43"
"22.321045","-3.26","20.01","-13.57"
"22.42212","-2.9","3.45","-1.26"
"22.52295","3.69","-6.51","-1.84"
"22.624023","-8.24","9.89","-9.26"
"22.725098","-3.69","20.01","-7.3"
"22.825928","-2.12","9.1","-0.35"
"22.927002","0.71","-0.82","1.41"
"23.028076","4.0","14.79","-0.82"
"23.128906","-7.18","20.01","-9.26"
