"NAME:","walk_5_2.csv"
"EXPERIMENT TIME:","08/06/2023 09:30"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","115"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0","-3.65","-0.08","-10.04"
"0.08","-3.65","0.31","-10.83"
"0.157","-3.37","-0.31","-10.28"
"0.257","-3.61","0.27","-10.28"
"0.356","-3.14","-0.04","-9.89"
"0.466","-3.73","0.31","-11.34"
"0.629","-3.41","1.14","-13.02"
"1.12","-4.51","3.1","-11.89"
"1.126","-4.75","2.28","-9.22"
"1.215","-3.61","1.57","-9.22"
"1.41","-1.92","1.29","-9.06"
"1.413","-1.41","3.26","-9.92"
"1.416","-4.08","6.2","-13.38"
"1.496","0.0","0.2","-11.34"
"1.499","-2.31","1.84","-10.47"
"1.546","-4.31","1.96","-9.96"
"1.598","-5.69","2.43","-11.38"
"1.695","-6.75","4.08","-13.85"
"1.778","-5.37","5.1","-11.53"
"1.876","-2.08","3.02","-8.98"
"1.975","-0.86","2.43","-8.47"
"2.075","-1.18","2.28","-8.94"
"2.175","-5.41","6.0","-12.43"
"2.275","-1.61","0.39","-11.69"
"2.376","-3.33","1.73","-11.1"
"2.576","-5.14","2.59","-10.28"
"2.577","-5.73","2.47","-10.47"
"2.682","-5.14","4.24","-11.77"
"2.782","-3.53","3.18","-10.04"
"2.882","-1.96","2.0","-7.77"
"2.984","-2.39","1.33","-10.04"
"3.096","-1.29","-0.98","-10.04"
"3.195","-1.8","0.59","-12.47"
"3.302","-1.18","-0.2","-10.47"
"3.4","-1.37","-0.75","-9.89"
"3.502","-1.61","-0.55","-10.94"
"3.599","-2.55","-0.27","-10.47"
"3.69","-2.28","1.49","-11.81"
"3.867","-0.98","0.63","-10.55"
"3.896","-1.26","0.59","-9.57"
"3.995","-0.98","0.86","-11.38"
"4.103","-0.43","-0.67","-10.71"
"4.2","-2.16","2.16","-13.06"
"4.341","-1.1","0.47","-10.2"
"4.463","-1.41","0.0","-10.16"
"4.563","-1.77","0.27","-10.98"
"4.663","-2.12","0.9","-12.4"
"4.697","-1.61","1.1","-13.06"
"4.801","-1.96","1.22","-9.57"
"4.902","-1.69","1.18","-9.02"
"5.007","-1.57","1.8","-10.9"
"5.112","-0.55","1.77","-15.1"
"5.218","-0.78","0.75","-11.06"
"5.323","-0.55","0.67","-9.61"
"5.415","-1.37","0.27","-9.49"
"5.523","-1.88","0.2","-11.45"
"5.626","-1.57","1.49","-13.49"
"5.725","-1.57","1.61","-10.71"
"5.826","-1.33","1.26","-9.92"
"5.932","-1.88","1.65","-10.51"
"6.011","-1.69","1.22","-11.06"
"6.114","-1.22","0.94","-11.57"
"6.824","-1.92","1.73","-11.49"
"6.827","-0.86","0.67","-10.36"
"6.831","-1.61","0.24","-9.65"
"6.834","-2.39","0.86","-11.41"
"6.837","-1.37","1.37","-12.51"
"6.841","-1.96","1.73","-11.3"
"6.872","-1.33","1.45","-10.08"
"6.945","-1.57","1.26","-8.71"
"7.03","-0.27","2.43","-11.85"
"7.126","-1.49","3.06","-14.4"
"7.233","-0.67","1.92","-10.28"
"7.338","-1.33","1.96","-10.36"
"7.445","-1.33","0.55","-9.26"
"7.525","-1.69","0.71","-11.45"
"7.647","-1.88","1.33","-12.2"
"7.728","-2.43","2.35","-11.06"
"7.829","-1.53","1.88","-9.77"
"7.932","-1.57","1.29","-10.12"
"8.037","-1.33","1.84","-11.49"
"8.136","-1.49","2.55","-13.89"
