NAME:,run_1_2.csv,,
EXPERIMENT TIME:,8/6/2023 1:36,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS: ,100,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-0.59,10.98,-2.39
0.070999146,1.02,10.83,-2.31
0.1420002,-0.9,9.57,-3.06
0.21299934,1.69,10.59,-4.55
0.2840004,-1.14,12.91,-4.2
0.35499954,-3.18,13.02,-3.41
0.4260006,-0.43,5.06,-3.02
0.49699974,-5.02,11.34,3.88
0.5679989,-1.53,5.22,-3.18
0.63899994,-1.02,20.01,-2.16
0.7099991,3.26,12,-2.31
0.78100014,-0.75,3.96,-0.71
0.8519993,-1.37,0.78,0.35
0.92300034,-7.22,9.85,-1.33
0.9939995,2.82,15.49,-2.86
1.0650005,-2.51,14.04,-4.04
1.1359997,0,6.2,0.98
1.2069988,-2.12,-0.78,-0.04
1.277998,2.79,17.69,-1.14
1.3490009,-4.63,20.01,-2.86
1.4200001,5.77,10.75,-2.94
1.4909992,-0.43,1.02,0.98
1.5619984,0.51,-0.82,-0.71
1.6330013,-5.69,12,11.49
1.7040005,-1.06,16.4,-2.28
1.7749996,-1.53,15.38,-4.63
1.8459988,-1.57,-1.49,-0.94
1.9169979,0,1.57,-0.08
1.9880009,-3.92,20.01,9.65
2.059,-2.43,19.06,-2.71
2.1299992,0.86,16.51,-2.16
2.2009983,2.82,-1.96,-1.57
2.2720013,-2.79,0.04,-0.08
2.3430004,6.12,6.75,-7.96
2.4139996,1.37,20.01,3.14
2.4849987,-1.92,20.01,-1.57
2.5559978,-0.27,1.41,0.2
2.6270008,-1.1,0,-1.69
2.698,-7.3,7.34,11.06
2.768999,2.71,15.1,-2.59
2.8399982,-0.31,20.01,-1.92
2.9110012,2.71,3.92,-1.53
2.9820004,-3.41,2.98,0.82
3.0529995,-1.33,2.35,-4.08
3.1239986,-5.61,20.01,2.63
3.1950016,2.24,17.18,-4.63
3.2660007,-1.41,7.77,-1.02
3.337,-1.96,-0.67,-0.39
3.407999,-0.86,5.57,6.04
3.4789982,1.84,12.87,-3.3
3.5500011,-0.2,20.01,-2.24
3.6210003,2.39,3.3,-0.35
3.6919994,-1.84,2.12,0.67
3.7629986,-1.18,1.29,-4.43
3.8340015,-0.86,20.01,-2.2
3.9050007,2.71,18.36,-4.08
3.9759998,-2.43,11.3,-0.75
4.046999,-3.1,-5.02,-0.43
4.117998,0.63,0.82,-0.82
4.189001,-1.65,20.01,2.67
4.26,-1.92,20.01,-2.75
4.3309994,3.84,9.49,-0.04
4.4019985,-2.24,0.98,0.78
4.4730015,1.84,-0.08,-1.14
4.5440006,2.63,20.01,-3.84
4.615,1.88,10.87,-5.18
4.685999,-2.35,7.69,-0.39
4.756998,-1.96,-2.79,-1.41
4.828001,1.1,0.67,1.06
4.899,-0.04,20.01,2.71
4.9699993,-2.63,19.02,-2.55
5.0409985,2.79,10.59,-1.22
5.1120014,-0.71,-0.67,1.26
5.1830006,-2.35,1.37,0.67
5.2539997,3.57,20.01,0.86
5.324999,3.06,19.65,-2.79
5.395998,-2.08,6.47,-1.73
5.467001,-2.16,0.16,-0.04
5.538,2.9,0.67,-4.08
