NAME:,Walk_2_1,,
EXPERIMENT TIME:,06/06/2023 12:02,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS:,95,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
52.1710083,1.69,-5.96,-2.24
52.2520083,-0.08,-9.02,-3.77
52.3330083,-0.35,-8.98,-3.26
52.4140083,3.33,-11.45,-2.51
52.4950083,1.49,-7.3,-9.41
52.5760083,-4.98,-7.61,-7.77
52.6570083,3.73,-8.28,-5.96
52.7380083,-2.39,-4.94,-2.79
52.8190083,-2.16,-8.79,-4.08
52.9000083,0.9,-8.39,-3.3
52.9810083,-2.24,-13.1,-2.94
53.0620083,-3.06,-10.12,-7.14
53.1430083,3.57,-6.28,-7.37
53.2240083,-4.04,-7.53,-5.96
53.3050083,0.24,-4.47,-3.53
53.3860083,0.82,-9.89,-4.08
53.4670083,0.24,-8.24,-2.75
53.5480083,0.75,-9.92,-3.45
53.6290083,1.37,-11.61,-3.84
53.7100083,1.73,-6.94,-10.12
53.7910083,-3.06,-10.36,-6.28
53.8720083,2.43,-6.39,-4.28
53.9530083,-3.02,-7.49,-3.8
54.0340083,-2.12,-6.43,-2.55
54.1150083,0.82,-9.61,-4.59
54.1960083,-1.57,-12.94,-5.22
54.2770083,-2.12,-7.88,-11.26
54.3580083,-1.45,-6.79,-4.08
54.4390083,-0.39,-6.86,-5.02
54.5200083,1.45,-9.22,-4.35
54.6010083,0.94,-7.92,-4.12
54.6820083,0.04,-10.16,-4.16
54.7630083,2.79,-10.55,-6.98
54.8440083,0.43,-6.55,-10.04
54.9250083,-2.12,-8.63,-6.63
55.0060083,0.08,-5.92,-4.12
55.0870083,-2.47,-7.81,-4.2
55.1680083,-0.75,-6.75,-3.61
55.2490083,-0.16,-10.32,-4.51
55.3300083,-3.3,-13.81,-3.77
55.4110083,-3.22,-7.88,-10.75
55.4920083,3.22,-6.32,-4.35
55.5730083,-3.1,-10.55,-5.73
55.6540083,2.9,-7.22,-3.57
55.7350083,0.94,-8.75,-3.96
55.8160083,-0.78,-9.38,-3.41
55.8970083,0.98,-12.51,-2.79
56.7070083,-5.18,-8.28,-6.71
56.7880083,1.84,-4.39,-2.79
56.8690083,0.59,-10.59,-4.86
56.9500083,-0.2,-7.73,-3.02
57.0310083,0.12,-10.63,-3.96
57.1120083,2.16,-10.2,-6.94
57.1930083,-1.69,-5.96,-9.57
57.2740083,0.43,-9.65,-6.39
57.3550083,1.06,-2.2,-3.49
57.4360083,-3.84,-10.87,-5.22
57.5170083,-1.1,-7.14,-2.63
57.5980083,-1.33,-11.41,-3.37
57.6790083,-3.61,-9.65,-4.39
57.7600083,-2.55,-8.63,-13.1
57.8410083,-3.41,-7.41,-5.65
57.9220083,-0.16,-2.63,-4.08
58.0030083,2.2,-10.43,-3.88
58.0840083,0.35,-7.85,-2.51
58.1650083,1.22,-11.38,-2.98
58.2460083,0.39,-11.69,-6.59
58.3270083,-3.77,-8.63,-9.22
58.4080083,0.04,-8.12,-4.79
58.4890083,0.55,-2,-3.41
58.5700083,-3.18,-11.61,-4.9
58.6510083,0.08,-7.57,-1.57
58.7320083,-2,-10.71,-3.18
58.8130083,-2.9,-10.24,-6.32
58.8940083,4.28,-9.1,-9.69
58.9750083,-3.26,-6.47,-4.39
59.0560083,-0.55,-4.43,-3.61
59.1370083,1.53,-9.89,-3.8
59.2180083,0.63,-8.71,-3.06
59.2990083,0.9,-9.96,-3.3
59.3800083,1.41,-11.73,-7.85
59.4610083,-2.82,-6.08,-10.24
59.5420083,0.47,-8.16,-5.84
59.6230083,0.59,-3.02,-4.59
59.7040083,-3.69,-10.79,-5.26
