NAME:,run_2_1,,
EXPERIMENT TIME:,06/06/2023 12:45,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,170,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
51.121,-2,-16.83,9.92
51.188,-0.35,-20.01,20.01
51.255,-8.71,-6.16,13.69
51.322,-3.22,-2.63,1.29
51.389,-1.92,0.82,-4.9
51.456,-3.41,-3.1,6.43
51.523,-9.06,-20.01,20.01
51.59,-9.69,-6.35,17.89
51.657,0.31,0.04,0.55
51.724,-3.53,1.69,8.2
51.791,7.85,-16.44,20.01
51.858,2.94,-5.65,1.06
51.925,-20.01,20.01,20.01
51.992,-4.98,-5.18,6.35
52.059,-2.43,-0.12,-2.9
52.126,-1.02,-5.3,-0.24
52.193,-1.92,4.51,-10.63
52.26,-10.59,-20.01,20.01
52.327,-5.06,-1.77,5.65
52.394,-6.04,2.82,6.35
52.461,-2.82,-6.08,9.14
52.528,-10.75,-20.01,17.73
52.595,11.61,13.57,-19.81
52.662,-10.67,5.1,11.61
52.729,-1.26,4.79,-2.12
52.796,-2.35,-1.8,-0.43
52.863,1.45,-2.98,-8
52.93,-11.89,-4.75,10.98
52.997,-13.14,2.71,17.3
53.064,-2.47,-8.75,7.57
53.131,-3.06,3.65,10.47
53.198,-2.31,-12.28,11.65
53.265,3.26,-17.73,-1.45
53.332,-16.63,20.01,18.91
53.399,-7.61,-0.9,15.18
53.466,-2.98,-0.9,0.98
53.533,-0.31,-2.28,-0.82
53.6,-2.28,-5.77,-0.08
53.667,-4.04,-11.22,10.2
53.734,-4.08,0.27,10.36
53.801,-9.49,5.88,-2.24
53.868,-2.47,4.59,2.39
53.935,-2.63,-9.14,4.94
54.002,0.59,-9.06,2.31
54.069,8.83,-20.01,20.01
54.136,-8.32,-14.59,18.16
54.203,-2.86,-1.06,-1.49
54.27,-1.33,-0.31,-1.69
54.337,-1.37,-4.55,-1.29
54.404,-15.14,-20.01,20.01
54.471,-2.59,1.69,6.55
54.538,-2.35,-1.96,0.31
54.605,-2.94,3.33,11.1
54.672,-0.51,-4.79,20.01
54.739,0.35,-11.92,1.77
54.806,4.04,-20.01,20.01
54.873,-7.22,-7.65,13.42
54.94,-4,-1.69,0.94
55.007,-1.37,-2.63,-0.08
55.074,-0.39,-1.29,-3.53
55.141,-17.57,-20.01,20.01
55.208,-4.08,-0.94,6.47
55.275,-3.22,-0.16,3.41
55.342,-4.55,2,11.49
55.409,9.02,-13.18,20.01
55.476,3.26,-4.82,-2.59
55.543,-20.01,-13.89,20.01
55.61,-6.67,-4.86,10.04
55.677,-3.92,2,1.1
55.744,-0.51,-2.82,-0.39
55.811,-0.78,-3.57,-0.43
55.878,-20.01,-20.01,20.01
55.945,-7.81,-11.34,12.47
56.012,-16.99,-2.63,13.14
56.079,-1.92,-2.43,0.78
56.146,19.93,-12.43,20.01
56.213,8.24,0.08,-6.51
56.28,-20.01,19.42,20.01
56.347,-5.53,-1.14,7.1
56.414,-3.26,1.45,0.94
56.481,0.67,-4.59,0.35
56.548,-1.45,7.69,-10.16
56.615,-6,-20.01,20.01
56.682,-11.69,-9.65,11.26
56.749,-4.51,8.59,-2.24
56.816,-9.73,-7.73,16.28
56.883,2.12,-6.59,1.73
56.95,4.35,4.51,-8.16
57.017,-20.01,-20.01,20.01
57.084,-5.69,-3.45,6.67
57.151,-9.45,3.65,-3.49
57.218,-1.33,-4.82,-3.02
57.285,-14.98,-2.28,3.26
57.352,-7.02,20.01,5.02
57.419,-11.61,-11.06,10.87
57.486,-3.41,10,-6.86
57.553,-8.43,-19.18,19.26
57.62,2.63,-10.47,1.61
57.687,1.73,1.69,-9.34
57.754,-11.53,-20.01,20.01
57.821,-5.92,-6.28,11.02
57.888,-4.12,-0.59,-1.26
57.955,-2.12,-2.04,-2.51
58.022,-3.22,2.47,-6.24
58.089,-8.67,-20.01,20.01
58.156,-4.43,0.59,7.53
58.223,-2.82,1.1,6.35
58.29,-4.24,-4.98,8.47
58.357,6.79,-16.91,0.55
58.424,10.36,12.91,-19.57
58.491,-20.01,-3.61,20.01
58.558,-4.79,-3.96,4.75
58.625,-2.39,-0.12,-1.45
58.692,-1.49,-5.33,0.16
58.759,-5.61,1.57,-5.73
58.826,20.01,20.01,20.01
58.893,-6.39,-8.63,11.18
58.96,-0.2,2.98,4.63
59.027,-3.57,-6.86,8.98
59.094,-0.51,-17.93,7.45
59.161,6.98,20.01,-20.01
59.228,-18.95,-16.36,20.01
59.295,-3.14,-1.1,1.65
59.362,-1.49,-4.79,-0.59
59.429,-2.12,-4.31,-2.71
59.496,-8,-0.24,-1.41
59.563,-6,2.35,13.77
59.63,-0.94,-6.67,4.71
59.697,-2.79,6.43,7.85
59.764,20.01,18.36,11.3
59.831,0.43,-19.3,-0.31
59.898,-20.01,6.51,20.01
59.965,-2.86,5.77,9.85
60.032,-1.26,3.53,-1.29
60.099,-1.26,-4.24,-1.49
60.166,-0.71,-8.32,0.9
60.233,-5.26,-5.33,6.2
60.3,-1.22,-3.22,17.1
60.367,-20.01,4.47,17.1
60.434,-3.84,5.81,4
60.501,5.53,-2.98,5.33
60.568,-0.31,-15.22,4.67
60.635,17.93,-20.01,20.01
60.702,-6.83,-5.41,14.16
60.769,-2.51,5.41,-2.94
60.836,-1.02,-1.22,-0.75
60.903,-1.1,-4.79,-0.51
60.97,-9.57,-20.01,20.01
61.037,-2.08,-5.73,6.39
61.104,-1.84,-5.53,7.53
61.171,-1.65,-0.04,3.45
61.238,-1.8,6.67,2.67
61.305,1.37,9.41,0.12
61.372,-9.77,2.51,9.61
61.439,-4.51,3.61,4.55
61.506,-0.63,2.75,2.31
61.573,-2.71,-1.45,11.38
61.64,-3.69,0.78,7.73
61.707,-5.02,-0.12,15.22
61.774,-3.41,1.69,10.63
61.841,-3.69,1.8,6.47
61.908,-2.2,1.22,9.53
61.975,-2.43,2.12,9.53
62.042,-3.41,-3.45,15.65
62.109,-5.1,2.28,7.49
62.176,-3.02,0.27,5.57
62.243,-7.45,0.39,13.02
62.31,-2.47,1.57,9.06
62.377,-2.51,0.2,9.57
62.444,-5.57,0.94,10.04
62.511,-3.06,0.9,9.77
62.578,-3.65,0.67,10.08
62.645,-3.77,1.1,9.69
62.712,-3.33,1.18,10.08
62.779,-3.49,0.71,9.96
