NAME:,Walk_5_1,,
13.36700781,3.02,-6.59,-2.75
13.44800781,0.86,-8.55,-3.84
13.52900781,0.35,-11.85,-4.43
13.61000781,0.31,-12.63,-3.73
13.69100781,1.14,-5.49,-10.43
13.77200781,-0.08,-11.53,-7.57
13.85300781,1.53,-3.33,-3.57
13.93400781,-3.84,-9.69,-4
14.01500781,-1.26,-7.85,-2.31
14.09600781,-1.02,-11.77,-2.39
14.17700781,-2.12,-10.79,-4.67
14.25800781,-0.27,-8.12,-9.85
14.33900781,-2.43,-6.67,-4.98
14.42000781,-2.2,-4.51,-4.04
14.50100781,1.69,-9.3,-3.65
14.58200781,1.06,-8.59,-2.9
14.66300781,-0.31,-10.32,-4.24
14.74400781,-1.37,-12.12,-4.12
14.82500781,0,-7.73,-10.47
14.90600781,0.39,-8.71,-7.77
14.98700781,1.26,-3.69,-4.16
15.06800781,-3.18,-8.94,-4.12
15.14900781,-1.02,-8.79,-1.77
15.23000781,-1.61,-12.04,-3.69
15.31100781,-2.43,-10.28,-8.83
15.39200781,2.12,-5.22,-7.96
15.47300781,-3.14,-8.43,-5.37
15.55400781,-2.51,-3.37,-3.92
15.63500781,2.43,-9.22,-4.39
15.71600781,1.49,-7.85,-3.22
15.79700781,-0.43,-9.41,-4.28
15.87800781,-0.08,-14.47,-3.88
15.95900781,2.2,-6.67,-9.65
16.04000781,-2.94,-10.63,-5.96
16.12100781,2.79,-7.61,-4.43
16.20200781,-3.69,-7.88,-3.49
16.28300781,-1.57,-8.08,-2.43
16.36400781,-0.71,-8.63,-4
16.44500781,-0.04,-13.73,-2.94
16.52600781,-2.86,-8.67,-10.63
16.60700781,2.2,-5.88,-5.3
16.68800781,-2.79,-9.06,-6.16
16.76900781,3.06,-7.1,-3.02
16.85000781,1.33,-9.65,-3.96
18.22700781,-8.59,-10.12,-7.14
18.30800781,4.75,-3.33,-4
19.11800781,1.8,-12.63,-3.84
19.19900781,3.53,-6.75,-9.49
19.28000781,-7.41,-7.65,-10.55
20.17100781,-0.78,-9.49,-4.12
20.25200781,1.18,-13.61,-2.9
20.33300781,2,-9.02,-9.02
20.41400781,-5.14,-8.12,-4.94
20.49500781,2.39,-7.45,-4.39
20.57600781,-3.18,-7.06,-3.1
20.65700781,-0.98,-6.63,-2.82
20.73800781,0.71,-11.53,-6.16
20.81900781,-4.35,-12.16,-6
20.90100781,-1.14,-5.06,-11.57
20.98100781,0.35,-8,-6.08
21.06200781,-1.92,-5.37,-4.04
21.14300781,1.92,-8.67,-4.59
21.22400781,1.96,-7.57,-4.12
21.30600781,-1.06,-11.73,-4.55
21.38600781,2.47,-10.36,-8.55
21.46700781,-1.88,-3.8,-9.61
21.54800781,2.75,-9.61,-8
21.62900781,-1.41,-2,-2.43
21.71000781,-2.31,-9.77,-4.24
21.79100781,-0.94,-7.57,-3.73
21.87200781,-2.67,-14.83,-2.63
21.95300781,-3.1,-8.79,-10.51
22.03400781,4.16,-7.77,-5.18
22.11500781,-4.55,-8.04,-5.69
22.19600781,2.31,-4.98,-2.63
22.27700781,0.82,-8.83,-3.65
22.35800781,-0.9,-9.65,-3.8
22.43900781,2.16,-13.26,-2.47
22.52000781,2.86,-9.3,-9.65
22.60100781,-5.1,-9.34,-4.47
22.68200781,4.71,-5.77,-4.71
22.76300781,-4.47,-7.92,-3.26
22.84400781,-1.69,-6.9,-3.06
22.92500781,0.71,-10.12,-4.94
23.00600781,-2.04,-10.94,-6.12
23.08700781,-0.94,-5.96,-11.41
23.16800781,-1.29,-6.39,-5.14
23.24900781,-0.63,-5.77,-4.16
23.33000781,1.26,-8.32,-4.63
23.41100781,1.18,-7.06,-3.57
23.49200781,-1.14,-11.14,-4.59
23.57300781,2.51,-11.57,-9.38
23.65400781,-1.29,-4.43,-10.32
23.73500781,0.86,-8.47,-6.28
23.81600781,-0.08,-2.79,-3.92
23.89700781,-3.53,-10.4,-5.41
23.97800781,-0.71,-6.47,-2
24.05900781,-0.82,-14.28,-3.49
24.14000781,-2.51,-9.81,-7.57
24.22100781,2.59,-6.16,-7.73
24.30200781,-5.61,-7.65,-5.81
24.38300781,2.39,-2.94,-2.59
24.46400781,0.39,-9.57,-4.47
24.54500781,-0.55,-7.77,-3.3
24.62600781,2.2,-12.63,-3.61
24.70700781,2.35,-9.81,-7.65
24.78800781,-4.12,-5.96,-9.53
24.86900781,3.37,-7.77,-6.59
24.95000781,-3.06,-4.39,-3.1
25.03100781,-1.49,-8.59,-4.63
25.11200781,-0.12,-8.28,-3.61
25.19300781,-2.39,-13.77,-3.02
25.27400781,-3.06,-11.22,-10.28
26.08400781,-2.08,-4.08,-2.71
26.16500781,-2.51,-8.79,-5.02
26.24600781,-0.24,-6.83,-2.82
26.32800781,-1.45,-13.26,-4
26.40800781,-2.71,-9.85,-6.12
26.48900781,-0.12,-5.14,-8.75
26.57000781,-3.3,-6.24,-6
26.65100781,0.94,-3.69,-3.8
26.73200781,1.69,-9.89,-5.18
26.81300781,0.04,-7.22,-3.18
26.89400781,0.75,-10.63,-5.18
26.97500781,1.69,-10,-6.71
27.05600781,0.35,-6,-10.75
27.13700781,-0.16,-8.36,-6.51
27.21800781,-0.24,-4.2,-4.59
27.29900781,-2.63,-8.59,-4.63
27.38000781,-1.49,-7.77,-2.98
27.46100781,-0.12,-11.14,-4.82
27.54200781,-2.63,-11.73,-8.47
27.62300781,1.8,-2.94,-8.24
27.70400781,-2.28,-6.86,-5.81
27.78500781,-0.16,-4.55,-3.96
27.86600781,0.82,-9.53,-4.75
27.94700781,1.1,-6.24,-3.84
28.02800781,-1.29,-10.51,-5.26
28.10900781,2.24,-11.73,-5.45
28.19000781,1.37,-5.18,-10.16
28.27100781,-3.61,-12.67,-6.75
28.35200781,3.45,-3.69,-3.26
28.43300781,-3.33,-8.63,-4.16
28.51400781,-1.69,-5.65,-2.59
28.59500781,0.78,-12.71,-4.67
28.67600781,-2.9,-10.43,-6.28
28.75700781,-0.08,-4.98,-10.63
28.83800781,-2.12,-6.12,-6.55
28.91900781,-0.31,-3.1,-3.69
29.00000781,1.77,-9.26,-4.43
29.08100781,0.35,-7.34,-3.92
29.16200781,0.98,-11.22,-4.59
29.24300781,1.33,-9.18,-6.9
29.32400781,0.67,-6.75,-10.67
29.40500781,0.04,-8.9,-6.75
29.48600781,0.98,-4.31,-4.28
29.56700781,-2.67,-8.39,-5.22
29.64800781,-0.78,-5.49,-3.26
29.72900781,-1.18,-11.65,-5.53
29.81000781,-2.43,-10.9,-4.47
29.89100781,-3.84,-6.16,-12.36
29.97200781,0.82,-6.28,-5.3
30.05300781,-1.77,-6.71,-4.94
30.13400781,2.12,-7.77,-4.75
30.21500781,0.78,-6.94,-3.65
30.29600781,-0.04,-10.4,-4.75
30.37700781,-0.04,-11.77,-4.82
30.45800781,2.51,-10.24,-9.65
30.53900781,-3.84,-7.81,-3.41
30.62000781,2.39,-8.24,-5.37
30.70100781,-2.67,-5.18,-3.57
30.78200781,-1.77,-7.57,-3.8
30.86300781,0.31,-8.83,-3.92
31.10600781,2.43,-6.63,-3.41
31.18700781,-2.55,-8.36,-5.73
31.26800781,2.47,-7.85,-3.92
31.59200781,3.57,-10.67,-8.98
31.67300781,-4.59,-4.04,-6.43
31.75400781,2.08,-9.57,-7.14
33.54300781,-2.04,-4.63,-3.77
33.62400781,2.35,-10,-4.39
33.70500781,0.67,-6.86,-3.1
34.59600781,0.9,-7.69,-4.94
34.67700781,-1.84,-7.06,-4.94
34.75800781,2.39,-7.34,-3.61
34.83900781,0.98,-7.77,-3.96
34.92000781,-0.08,-10.28,-4.75
35.00100781,1.45,-11.41,-5.37
35.08200781,1.37,-7.92,-10.16
35.16300781,-2.51,-9.85,-5.96
35.24400781,1.84,-5.73,-4.08
35.32500781,-2.9,-7.06,-3.84
35.40600781,-0.94,-6.98,-2.86
35.48700781,-0.24,-11.65,-5.33
35.56800781,-3.33,-11.69,-7.22
35.64900781,-1.22,-4.16,-9.96
35.73000781,-0.39,-7.49,-5.22
35.81100781,-0.71,-5.3,-4.43
35.89200781,1.49,-9.45,-4.55
35.97300781,0.86,-6.43,-3.92
36.05400781,0.04,-12.24,-4.35
36.13500781,2.51,-11.22,-6.63
36.21600781,-0.08,-5.96,-10.63
36.29700781,-1.49,-10.71,-6.32
36.37800781,2.16,-2.2,-3.77
36.45900781,-3.61,-11.06,-4.04
36.54000781,-0.43,-6.2,-2.16
36.62100781,0.39,-11.73,-3.8
36.70200781,-5.84,-13.22,-7.81
36.78300781,-0.16,-1.49,-8.94
36.86400781,-0.67,-6.04,-7.53
36.94500781,-0.2,-6.24,-4.98
37.02600781,1.18,-7.65,-4.43
37.10700781,0.78,-7.3,-4.39
37.18800781,0.39,-9.49,-5.06
37.26900781,1.57,-14,-3.77
37.35000781,1.41,-5.49,-8.94
37.43100781,-4.2,-10.63,-7.18
37.51200781,3.77,-4.9,-4.43
37.59300781,-4.28,-7.22,-3.1
37.67400781,-0.67,-7.1,-3.73
37.75500781,0.04,-11.22,-4
37.83600781,-4.63,-12.55,-6.9
37.91700781,-3.45,-4.79,-10.51
37.99800781,1.02,-6.32,-3.88
38.07900781,-0.24,-7.26,-4.94
38.16000781,0.94,-8.83,-3.84
38.24100781,1.53,-7.3,-3.8
38.32200781,-0.94,-9.85,-3.88
38.40400781,2.28,-14.63,-3.41
38.48400781,3.49,-9.26,-8.51
38.56500781,-6.79,-7.88,-3.22
38.64600781,4.9,-9.3,-5.69
38.72700781,-3.57,-6.86,-3.84
38.80800781,-1.14,-6.94,-3.57
38.88900781,0.08,-9.34,-4.43
38.97000781,-2.55,-15.42,-4.31
39.05100781,-4.04,-8.39,-10.79
39.13200781,4.35,-6.47,-2.82
39.21300781,-5.02,-8.98,-6.9
39.29400781,2.63,-5.73,-4.67
39.37500781,0.75,-7.85,-4.75
39.45600781,-0.16,-7.73,-4.43
39.53700781,0.63,-10.83,-6.16
39.61800781,3.77,-10.51,-7.65
39.69900781,0.55,-4.16,-10.28
39.78000781,-0.94,-9.85,-7.1
39.86100781,0.51,-3.92,-4.82
40.59000781,0.86,-8.36,-4.94
40.67100781,-0.71,-8.55,-3.33
40.75200781,0.86,-13.1,-4.31
41.56200781,-4.12,-7.88,-6.71
41.64300781,1.69,-3.49,-3.73
41.72400781,0.51,-9.77,-5.18
42.53400781,-3.61,-8.9,-11.49
42.61500781,4.55,-6.39,-5.1
42.69600781,-5.81,-8,-5.96
43.10100781,4.71,-8.63,-9.96
43.18200781,-4.71,-4.98,-8.16
43.26300781,2.9,-8.08,-5.65
43.34400781,-2.55,-3.92,-3.65
43.42500781,-2.39,-8.79,-4.67
43.50600781,0.67,-6.59,-2.94
43.58700781,-1.02,-15.06,-5.02
43.66800781,-0.59,-7.02,-5.37
43.74900781,0.47,-6.24,-9.65
43.83000781,-4,-5.06,-7.61
43.91100781,1.26,-3.06,-3.33
43.99200781,1.06,-9.53,-5.02
44.07300781,-0.75,-8.63,-3.61
44.15400781,1.73,-12.16,-3.88
44.23500781,3.1,-8.75,-9.1
44.31600781,-5.18,-5.69,-8.28
44.39700781,3.88,-7.06,-6
44.47800781,-1.92,-4.28,-3.02
44.55900781,-2,-8.83,-4.55
44.64000781,-0.08,-7.57,-2.86
44.72100781,-1.33,-12.67,-4.35
44.80200781,-3.57,-11.61,-7.45
44.88300781,0.04,-4.43,-7.49
44.96400781,-1.33,-6.24,-5.65
45.04500781,-0.47,-4.39,-4.51
45.12600781,1.45,-9.61,-4.9
45.20700781,0.04,-6.35,-3.49
45.28800781,0.67,-10.28,-3.92
45.36900781,1.65,-11.73,-4.98
45.45000781,1.41,-7.96,-9.65
45.53100781,-1.45,-10.94,-5.65
45.61200781,2.79,-4.04,-4.51
45.69300781,-3.8,-9.14,-3.57
45.77400781,-1.02,-7.22,-2.75
45.85500781,0.9,-9.81,-4.94
45.93600781,-2.39,-12.94,-4.47
46.01700781,-3.53,-6.83,-10.43
46.09800781,3.73,-7.3,-5.84
46.17900781,-4.51,-8.59,-6.16
46.26000781,3.02,-5.92,-3.84
46.34100781,0.39,-8.98,-4.79
46.42200781,-0.78,-8.2,-3.61
46.50300781,0.86,-13.34,-4.16
46.58400781,3.26,-9.81,-7.37
46.66500781,-3.8,-4.94,-6
46.74600781,3.26,-10.51,-7.49
46.82700781,-1.57,-2.24,-2.98
46.90800781,-1.92,-8.63,-4.79
46.98900781,0,-7.45,-3.22
47.07000781,-1.53,-13.34,-4.24
47.15100781,-3.84,-10.12,-8.43
47.23200781,2.71,-4.08,-5.88
47.31300781,-4.39,-6.94,-7.34
47.39400781,1.96,-3.73,-3.84
47.47500781,0.75,-9.85,-4.98
47.55600781,-0.39,-6.94,-2.94
47.63700781,1.22,-12.2,-4.16
47.71800781,2.35,-11.49,-6.51
47.79900781,-2.51,-2.98,-9.06
47.88000781,2.08,-9.18,-7.14
47.96100781,-0.12,-2.08,-3.45
48.04200781,-3.49,-8.63,-5.41
48.12300781,-1.06,-6.28,-2.79
48.20400781,-0.63,-12.91,-5.33
48.28500781,-3.02,-10.71,-7.77
48.36600781,-0.43,-2.39,-8.98
49.09500781,-2,-6.67,-5.41
49.17600781,-1.37,-6.94,-4.39
49.25700781,-1.33,-6.39,-3.14
49.33800781,0.08,-11.38,-6.16
49.41900781,-3.65,-12.24,-6.59
49.50000781,-2.35,-2.98,-11.53
49.58100781,0.82,-5.84,-5.22
49.66200781,-1.49,-5.18,-4.94
49.74300781,2.08,-9.45,-5.1
49.82400781,0.63,-6.71,-3.92
49.90500781,-0.63,-9.89,-5.02
49.98600781,1.96,-12.55,-5.33
50.06700781,0.51,-6.98,-10.2
50.14800781,-2.35,-9.18,-5.61
50.22900781,1.18,-6,-4.71
50.31000781,-2.79,-8.43,-4
50.39200781,-1.61,-6.12,-2.59
50.47200781,0.43,-10,-4.24
50.55300781,-2.59,-13.77,-5.26
50.63400781,-2.98,-5.96,-11.3
50.71500781,1.8,-7.3,-4.94
50.79600781,-2.63,-8.12,-5.33
50.87700781,2.28,-8.59,-3.53
50.95800781,0.71,-7.65,-3.84
51.03900781,-1.61,-9.96,-3.77
51.12000781,0.9,-14.4,-3.06
51.20100781,1.92,-8.04,-9.45
51.28200781,-3.22,-9.53,-5.22
51.36400781,4.67,-6.75,-5.3
51.44400781,-3.37,-5.33,-3.61
51.52600781,-1.96,-7.3,-3.1
51.60600781,0.08,-7.88,-4.12
51.68700781,-0.47,-15.1,-4.94
51.76800781,-3.02,-7.92,-10.47
51.84900781,3.14,-5.81,-4.55
51.93000781,-4.08,-8.39,-6.51
52.01100781,2.39,-4.86,-3.53
52.09200781,1.33,-9.38,-5.02
52.17400781,-1.06,-8.94,-3.8
52.25400781,0.27,-15.18,-3.49
52.33500781,1.88,-8.94,-8.94
52.41600781,-3.61,-7.77,-4.71
52.49700781,3.61,-7.53,-5.77
52.57800781,-3.22,-6.43,-2.79
52.65900781,-1.29,-7.34,-3.1
52.74000781,0.75,-10.28,-4.51
52.82100781,-2.82,-13.45,-3.61
52.90200781,-2.43,-7.96,-11.41
52.98300781,1.06,-6.55,-4.71
53.06400781,-3.06,-7.77,-5.41
53.14500781,3.18,-8.2,-4.12
53.22600781,0.75,-7.06,-3.96
53.30700781,-0.55,-9.85,-4.59
53.38800781,-0.27,-13.22,-3.49
53.46900781,4.51,-9.85,-10.59
53.55000781,-4.31,-8.39,-4.86
53.63100781,3.49,-6.94,-5.77
53.71200781,-4.43,-8.36,-4.43
53.79300781,-2.08,-5.45,-3.02
53.87400781,1.69,-9.45,-4.43
53.95500781,-3.1,-15.34,-4.16
54.03600781,-4.28,-6.98,-9.73
54.11700781,4.47,-8.59,-5.41
54.19800781,-4.75,-8.94,-5.14
54.27900781,2.75,-5.18,-3.49
55.00800781,-0.55,-5.69,-3.22
55.08900781,-0.43,-12.2,-4.04
55.17000781,-3.8,-11.85,-4.55
55.25100781,-2.9,-6.35,-10.94
55.33200781,1.53,-6.04,-4.59
55.41300781,-2.43,-7.37,-5.57
55.49400781,2.63,-8.47,-4.47
55.57500781,0.43,-7.92,-4.63
55.65600781,-1.33,-10.04,-4.08
55.73700781,2.28,-12.87,-3.3
55.81800781,3.57,-8.59,-10
55.89900781,-5.69,-9.41,-5.37
55.98000781,3.18,-7.57,-4.75
56.06100781,-1.29,-3.96,-3.45
56.14200781,-3.22,-8.59,-4.43
56.22300781,1.53,-7.26,-3.53
56.30400781,-2.12,-15.73,-3.84
56.38500781,-4.16,-9.22,-11.06
56.46600781,3.57,-5.96,-3.73
56.54700781,-3.77,-9.02,-5.92
56.62800781,1.14,-6.67,-3.45
56.70900781,1.26,-9.14,-4.63
56.79000781,-1.49,-9.34,-3.45
56.87100781,2.2,-12.55,-3.1
56.95200781,2.71,-10,-8.24
57.03300781,-4.24,-4.28,-6.24
57.11400781,3.14,-9.73,-6.24
57.19500781,-1.45,-2.43,-2.71
57.27600781,-2.31,-9.49,-4.47
57.35700781,-0.12,-8.08,-3.1
57.43800781,-3.73,-12.94,-3.92
57.51900781,-4.59,-10.59,-8.32
57.60000781,3.3,-4.75,-4.82
57.68100781,-5.1,-8.04,-6.9
57.76200781,1.8,-3.53,-3.37
57.84300781,1.1,-10.28,-4.9
57.92400781,-0.12,-7.3,-3.61
58.00500781,1.73,-11.38,-4.86
58.08600781,3.06,-10,-7.18
58.16700781,1.14,-5.06,-10.32
58.24800781,0.16,-9.3,-7.14
58.32900781,-1.02,-3.69,-4
58.41000781,-2.31,-8.94,-4.75
58.49100781,-1.02,-7.34,-2.55
58.57200781,-0.04,-12.24,-4.47
58.65300781,-2.94,-11.38,-7.49
58.73400781,0.31,-3.84,-8.83
58.81500781,-2.31,-6.28,-5.22
58.89600781,0.31,-4.04,-4.08
58.97700781,1.22,-10.12,-4.98
59.05800781,0.16,-6.28,-3.22
59.13900781,0.43,-10.55,-4.82
59.22000781,2.16,-11.96,-7.73
59.30100781,0.16,-5.14,-10.24
59.38200781,-1.06,-8.59,-6.04
59.46300781,1.49,-5.33,-4.31
59.54400781,-2.94,-9.38,-4.39
59.62500781,-0.82,-5.92,-2.59
59.70600781,-1.18,-11.61,-4.75
59.78700781,-3.96,-10.94,-6.71
59.86800781,-0.9,-4.59,-9.77
59.94900781,-0.75,-5.49,-5.37
60.03000781,0.27,-6.51,-4.82
60.11100781,1.45,-9.22,-4.82
