"NAME:","run_5_3.csv"
"EXPERIMENT TIME:","08/06/2023 10:51"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","147"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"55.654","-3.8","-5.06","-14.98"
"55.763","-4.63","-0.67","-14.4"
"55.857","2.2","-2.0","-3.77"
"55.957","1.65","0.86","-10.55"
"56.064","-3.14","-4.47","-16.63"
"56.167","-2.55","0.16","-10.12"
"56.269","-5.3","-1.41","-3.65"
"56.37","-4.79","2.9","-5.33"
"56.467","-6.24","0.35","-17.89"
"56.572","-2.63","0.55","-11.41"
"56.676","0.24","-2.47","-3.65"
"56.778","3.73","2.2","-16.2"
"56.881","4.31","0.63","-20.01"
"56.965","-4.67","-1.1","-5.65"
"57.069","-3.37","2.39","-7.37"
"57.176","-6.35","4.67","-13.38"
"57.277","-4.98","3.8","-14.67"
"57.386","1.1","0.9","-8.87"
"57.483","3.1","-3.53","-7.02"
"57.592","-0.9","-0.86","-18.01"
"57.683","-2.94","5.49","-18.59"
"57.785","-3.77","2.35","-4.24"
"57.89","-4.75","0.12","-2.12"
"57.994","-8.98","5.84","-16.79"
"58.098","-5.88","3.3","-17.02"
"58.192","0.75","-3.41","-4.28"
"58.292","1.53","-4.59","-5.45"
"58.393","-5.37","-2.35","-10.2"
"58.493","-5.33","1.14","-14.47"
"58.599","-3.02","0.71","-3.45"
"58.697","-3.41","3.1","-4.75"
"58.8","-5.69","-0.08","-20.01"
"58.893","-4.82","-0.59","-12.4"
"58.992","4.0","-3.73","-3.96"
"59.09","2.28","-0.35","-9.49"
"59.194","-3.88","-0.27","-20.01"
"59.291","-4.86","1.84","-9.92"
"59.401","-4.2","0.51","-4.0"
"59.499","-7.61","4.24","-7.81"
"59.604","-4.04","4.79","-20.01"
"59.701","-4.16","-2.82","-7.92"
"60.261","3.22","-4.16","-4.67"
"60.273","1.53","-0.9","-18.08"
"60.302","-4.35","0.55","-20.01"
"60.307","-2.98","1.84","-4.63"
"60.314","-3.37","0.39","-2.24"
"60.322","-7.45","0.94","-15.49"
"60.415","-5.69","0.24","-16.0"
"60.523","0.51","-4.0","-3.53"
"60.601","0.9","-4.31","-4.0"
"60.703","-5.26","-3.92","-18.87"
"60.811","-3.96","1.57","-12.71"
"60.916","-1.96","2.0","-3.8"
"61.022","-5.57","2.31","0.67"
"61.108","-7.45","-2.31","-16.55"
"61.219","-6.35","-2.31","-9.89"
"61.298","0.04","-3.61","-6.47"
"61.413","-1.18","-2.0","-7.06"
"61.522","-2.08","3.02","-14.79"
"61.625","-3.73","-0.12","-12.67"
"61.731","-3.49","-1.29","-6.67"
"61.836","-3.96","2.28","-9.26"
"61.942","-4.35","1.96","-13.65"
"62.012","-3.88","0.27","-11.81"
"62.134","-1.88","-0.71","-7.96"
"62.24","-1.1","0.51","-8.67"
"62.329","-3.53","2.31","-14.4"
"62.43","-1.73","-0.12","-7.37"
"62.528","-1.77","1.45","-11.89"
"62.655","-2.12","0.9","-11.14"
"62.733","-1.18","0.59","-10.98"
"62.832","-1.45","0.0","-10.9"
"62.939","-1.96","-0.27","-10.83"
"63.024","-1.96","-0.55","-10.47"
"63.138","-2.12","-0.67","-11.02"
"63.241","-1.92","-0.59","-11.3"
"63.335","-1.8","-0.67","-10.87"
"63.423","-1.8","-0.47","-10.79"
