NAME:,walk1.csv,,
4.686,-3.451941,0.588399,-3.491168
4.757,-3.687301,0.627626,-6.433163
4.828,-6.472389,3.451941,-10.355823
4.899,-10.002784,-3.726527,-10.74809
4.97,-1.451384,-8.002227,-5.609404
5.041,-9.061345,0.196133,-8.590626
5.112,-2.19669,-2.549729,-1.608291
5.183,-2.157463,-1.333704,-3.177355
5.254,-3.491168,-0.313813,-2.667409
5.325,-2.745862,2.039783,-4.667965
5.396,-3.608848,-0.549172,-8.943666
5.467,-2.745862,-9.100572,-10.238143
5.538,-8.159133,-11.728755,3.138128
5.609,-4.511059,-5.099459,-11.728755
5.68,-2.118237,-2.588956,-4.393379
5.751,-3.530394,-0.392266,-2.157463
5.822,-3.765754,0.353039,-3.726527
5.893,-2.235916,2.19669,-5.491724
5.964,-5.609404,0.666852,-9.924331
6.035,-9.453611,-3.216581,-6.746975
6.106,-2.706636,-5.334818,-6.668522
6.177,-2.07901,-4.118793,-8.43372
6.248,-5.413271,-1.569064,-7.649188
6.319,-2.000557,0.039227,-1.333704
6.39,-3.491168,-1.294478,-2.157463
6.461,-2.275143,0.274586,-3.098902
6.532,-3.883434,-1.451384,-9.532064
6.603,-2.549729,-0.941438,-11.964113
6.674,-4.667965,-2.510503,-7.374601
6.745,-7.178468,-0.823759,-7.688414
6.816,-1.922104,-1.608291,-8.276814
6.887,-3.608848,-2.118237,0.706079
6.958,-3.098902,0.274586,-4.746419
7.029,-2.785089,0.274586,-2.588956
7.1,-2.824315,0.11768,-6.707749
7.171,-5.648631,3.059675,-10.63041
7.242,-12.513286,-1.608291,-12.12102
7.313,-0.470719,-7.923774,-6.393936
7.384,-9.885103,-1.137571,-8.708306
7.455,-2.785089,-1.608291,-0.353039
7.526,-2.863542,-1.098345,-1.725971
7.597,-2.275143,0.588399,-3.451941
7.668,-3.098902,-0.313813,-6.707749
7.739,0.392266,2.235916,-14.631523
7.81,-3.608848,-5.099459,-14.55307
7.881,-6.982335,-9.375158,0.980665
7.952,-4.197247,-6.982335,-11.022676
8.023,-2.118237,-2.432049,-3.098902
8.094,-3.687301,0,-1.294478
8.165,-3.098902,0.039227,-4.001113
8.236,-3.177355,1.922104,-5.491724
8.307,-6.158576,1.412158,-11.493395
8.378,-10.708862,-5.334818,-7.100015
8.449,-0.784532,-9.728197,-6.590069
8.52,-5.491724,-2.706636,-8.119907
8.591,-4.001113,0.274586,-6.982335
8.662,-1.686744,0.039227,-1.059118
8.733,-2.981222,-0.23536,-1.412158
8.804,-1.608291,0.980665,-4.197247
8.875,-3.098902,-0.823759,-10.551956
8.946,-2.785089,-4.903325,-8.394493
9.017,-6.903882,-8.394493,-0.078453
9.088,-6.943109,-2.118237,-8.904439
9.159,-2.19669,-1.333704,-7.806094
9.23,-3.687301,-0.549172,-1.176798
9.301,-2.941995,0.23536,-3.098902
9.372,-2.588956,1.059118,-3.412714
9.443,-3.765754,0.823759,-7.923774
9.514,-12.395606,-4.471833,-5.687858
9.585,-1.372931,-1.725971,-11.571848
9.656,-1.098345,-5.334818,-8.472946
9.727,-5.923217,-2.31437,-9.100572
9.798,-3.059675,-0.784532,-2.706636
9.869,-2.31437,-0.666852,0.196133
9.94,-2.941995,2.549729,-2.157463
10.011,-1.608291,-0.392266,-11.061902
10.082,-4.15802,6.825429,-11.454168
10.153,-0.156906,-3.530394,-19.887888
10.224,-6.354709,2.19669,-10.826543
10.295,-0.902212,-2.118237,-10.51273
10.366,-4.04034,-1.098345,0.23536
10.437,-2.981222,-0.509946,-4.04034
10.508,-3.334261,1.451384,-2.706636
10.579,-3.177355,0.23536,-7.139242
10.65,-6.472389,2.118237,-9.532064
10.721,-11.767981,-1.333704,-9.924331
10.792,-1.608291,-6.315483,-8.43372
10.863,-7.727641,-2.902768,-8.198359
10.934,-2.353596,-1.647517,-0.509946
11.005,-3.334261,-1.019892,-0.902212
11.076,-1.804424,0.078453,-1.490611
11.147,-3.295035,-1.686744,-7.296148
11.218,-0.313813,3.020448,-14.788428
11.289,-2.667409,-4.197247,-20.005568
11.36,-5.923217,-6.825429,0.980665
11.431,-3.491168,-7.374601,-11.964113
11.502,-1.412158,-2.31437,-1.255251
11.573,-4.707192,-0.156906,-2.157463
11.644,-2.706636,0.627626,-4.667965
11.715,-3.373488,0.588399,-5.609404
11.786,-8.825986,3.726527,-10.865768
11.857,-8.551399,-1.333704,-11.611073
11.928,-3.020448,-8.355267,-4.15802
11.999,-7.335374,-0.588399,-10.316596
12.07,-3.883434,-1.412158,-3.569621
12.141,-1.882877,-0.23536,-1.529837
12.212,-3.098902,-0.196133,-3.020448
12.283,-2.353596,0.862985,-5.060232
12.354,-2.235916,-2.07901,-10.15969
12.425,-2.941995,-6.982335,-8.119907
12.496,-6.786202,-6.433163,-4.432606
12.567,-6.315483,0.078453,-7.884547
12.638,-2.588956,-1.490611,-7.335374
12.709,-3.726527,-0.745305,-1.412158
12.78,-2.824315,-0.313813,-4.04034
12.851,-3.530394,2.31437,-4.785645
12.922,-2.902768,-0.156906,-6.864655
12.993,-5.060232,2.000557,-8.904439
13.064,-10.473503,-1.059118,-11.375715
13.135,-2.07901,-6.982335,-6.393936
13.206,-7.649188,-2.745862,-8.472946
13.277,-3.412714,-1.176798,-1.84365
13.348,-2.941995,-1.725971,-1.412158
13.419,-1.882877,0.588399,-2.628182
13.49,-3.608848,-0.156906,-6.668522
13.561,-0.039227,2.392823,-13.493951
13.632,-1.569064,-6.197803,-15.965227
13.703,-4.393379,-4.667965,-3.451941
13.774,-4.667965,-7.100015,-10.787315
13.845,-2.392823,-1.725971,-1.412158
13.916,-3.569621,0.039227,-2.628182
13.987,-2.902768,0.392266,-2.863542
14.058,-3.334261,0.509946,-6.433163
14.129,-7.100015,3.883434,-9.845878
14.2,-7.84532,-5.530951,-3.961887
14.271,-2.510503,-9.492838,-7.492281
14.342,-7.178468,-0.509946,-10.63041
14.413,-4.079566,-0.823759,-3.295035
14.484,-2.941995,-0.11768,-0.549172
14.555,-2.432049,-0.196133,-2.785089
14.626,-1.333704,1.176798,-5.217138
14.697,-2.824315,-1.294478,-9.296705
14.768,-3.177355,-5.609404,-6.903882
14.839,-9.571291,-9.649744,-0.509946
14.91,-4.2757,-3.334261,-9.257479
14.981,-2.31437,-2.863542,-6.080123
15.052,-3.765754,0.509946,-0.156906
15.123,-3.412714,0.549172,-4.511059
15.194,-2.275143,1.216025,-4.236473
15.265,-6.080123,0.902212,-6.354709
15.336,-3.295035,2.118237,-8.747532
15.407,-8.43372,-3.020448,-12.709418
15.478,0.039227,-6.550843,-8.865212
15.549,-7.531507,-2.039783,-7.217695
15.62,-3.92266,-1.412158,-0.313813
15.691,-2.392823,-0.431493,-3.138128
15.762,-2.628182,0.274586,-2.510503
15.833,-2.588956,-1.84365,-7.492281
15.904,-2.000557,2.745862,-11.611073
15.975,0.078453,-3.255808,-20.005568
16.046,-8.66908,-1.96133,-5.374045
16.117,-0.784532,-2.824315,-9.532064
16.188,-2.549729,-1.412158,0.039227
16.259,-3.608848,-0.509946,-4.118793
16.33,-2.706636,0.823759,-4.393379
16.401,-3.098902,0.078453,-5.334818
16.472,-7.727641,4.001113,-10.787315
16.543,-8.904439,-4.864099,-8.355267
16.614,-1.96133,-10.944222,-4.197247
16.685,-9.375158,0.039227,-10.198917
16.756,-3.412714,-1.490611,-1.765197
16.827,-1.569064,-0.784532,-2.19669
16.898,-2.31437,0.431493,-3.177355
16.969,-2.706636,0.784532,-4.981779
17.04,-1.137571,-0.313813,-11.258035
17.111,-3.844207,-8.394493,-12.552513
17.182,-7.766868,-9.139798,0.23536
17.253,-5.452498,-3.491168,-8.708306
17.324,-1.412158,-2.039783,-6.668522
17.395,-3.412714,-0.706079,-1.255251
17.466,-3.491168,-0.156906,-5.021005
17.537,-3.177355,1.922104,-4.707192
17.608,-3.608848,-0.941438,-5.374045
17.679,-3.255808,0.980665,-8.551399
17.75,-11.964113,-2.353596,-11.53262
17.821,-2.510503,-9.335931,-1.882877
17.892,-9.492838,-1.451384,-8.629852
17.963,-3.726527,-2.471276,-1.725971
18.034,-3.138128,-0.706079,-3.92266
18.105,-2.588956,0.313813,-2.941995
18.176,-2.471276,0.039227,-4.118793
18.247,-2.981222,-1.569064,-9.375158
18.318,-4.471833,-0.431493,-7.374601
18.389,-5.609404,-7.100015,-5.609404
18.46,-6.433163,-0.11768,-7.688414
18.531,-1.922104,-2.07901,-8.159133
18.602,-2.902768,-1.333704,-1.922104
18.673,-3.373488,-0.666852,-4.197247
18.744,-3.098902,1.725971,-4.785645
18.815,-2.588956,-1.804424,-5.021005
18.886,-6.433163,3.020448,-10.27737
18.957,-7.84532,-0.784532,-11.414941
19.028,-2.31437,-7.570734,-4.236473
19.099,-8.747532,-0.862985,-8.276814
19.17,-4.236473,-1.84365,-3.295035
19.241,-2.392823,-1.84365,-3.295035
19.312,-2.19669,0.078453,-3.726527
19.383,-2.785089,-0.666852,-4.667965
19.454,-3.608848,-1.255251,-8.551399
19.525,-3.765754,2.039783,-10.081236
19.596,-1.255251,-2.07901,-14.278483
19.667,-4.471833,-2.353596,-2.118237
19.738,-0.862985,-4.746419,-10.434276
19.809,-3.961887,-2.392823,-1.686744
19.88,-3.961887,-1.412158,-3.491168
19.951,-3.020448,-0.392266,-3.451941
20.022,-3.255808,-0.784532,-5.648631
20.093,-5.962444,2.667409,-10.355823
20.164,-10.04201,-3.412714,-11.689528
20.235,-2.902768,-9.963557,-0.392266
20.306,-7.688414,-2.118237,-8.708306
20.377,-4.15802,-1.686744,-4.511059
20.448,-2.039783,-1.647517,-2.19669
20.519,-2.549729,-0.039227,-2.706636
20.59,-2.275143,0,-4.04034
20.661,-4.550286,-1.176798,-9.100572
20.732,-3.412714,0.941438,-9.218252
20.803,-3.334261,-1.372931,-12.47406
20.874,-5.962444,0.666852,-7.060789
20.945,-0.980665,-1.686744,-9.728197
21.016,-3.098902,-0.784532,-0.862985
21.087,-3.020448,-0.11768,-4.079566
21.158,-3.059675,1.333704,-3.687301
21.229,-2.19669,-1.412158,-5.805537
21.3,-6.629296,3.961887,-10.316596
21.371,-9.492838,-1.569064,-12.12102
21.442,-3.569621,-9.80665,-1.059118
21.513,-9.100572,-0.549172,-10.316596
21.584,-2.941995,-3.530394,-2.19669
21.655,-2.471276,-1.294478,-2.471276
21.726,-2.157463,0.274586,-2.824315
21.797,-1.686744,0.549172,-5.177911
21.868,-0.11768,0.078453,-11.179583
21.939,-3.687301,-6.707749,-9.375158
22.01,-5.687858,-8.041453,-2.706636
22.081,-6.629296,-0.745305,-7.217695
22.152,-2.706636,-2.510503,-8.08068
22.223,-3.530394,-1.686744,-1.451384
22.294,-4.197247,-0.509946,-4.667965
22.365,-2.941995,0.941438,-3.373488
22.436,-3.451941,-1.765197,-4.785645
22.507,-4.981779,1.804424,-11.336488
22.578,-7.413828,0,-12.395606
22.649,-4.628739,-8.31604,-1.333704
22.72,-7.492281,-1.608291,-7.531507
22.791,-3.530394,-1.84365,-3.883434
22.862,-2.667409,-1.725971,-2.471276
22.933,-2.902768,0.353039,-2.039783
23.004,-2.745862,-0.078453,-4.667965
23.075,-3.255808,-1.059118,-11.061902
23.146,-3.412714,3.491168,-8.119907
23.217,-1.922104,-5.099459,-14.709976
23.288,-6.982335,0.353039,-7.178468
23.359,-0.902212,-2.510503,-7.923774
23.43,-2.235916,-0.941438,-1.412158
23.501,-3.80498,-0.196133,-4.04034
23.572,-2.471276,0.039227,-3.138128
23.643,-3.059675,-0.392266,-7.570734
23.714,-5.334818,2.31437,-9.139798
23.785,-10.39505,-0.392266,-12.866325
23.856,-1.294478,-8.002227,-3.451941
23.927,-10.551956,-0.431493,-9.610518
23.998,-2.432049,-2.510503,-2.667409
24.069,-3.059675,-0.823759,-2.471276
24.14,-2.31437,0.11768,-2.07901
24.211,-3.098902,0.745305,-5.687858
24.282,-0.11768,0.11768,-13.219365
24.353,-3.216581,-5.727084,-9.061345
24.424,-6.276257,-9.767424,2.863542
24.495,-5.374045,-5.334818,-10.904996
24.566,-2.19669,-2.667409,-4.079566
24.637,-3.569621,-0.627626,-2.588956
24.708,-3.412714,0.509946,-4.628739
24.779,-2.941995,1.372931,-4.981779
24.85,-4.393379,0.784532,-9.414385
24.921,-4.314926,-0.11768,-6.590069
24.992,-7.923774,-4.2757,-9.688971
25.063,0.23536,-5.76631,-6.982335
25.134,-7.374601,-1.372931,-7.021562
25.205,-2.432049,-0.941438,-2.549729
25.276,-3.177355,-1.647517,-2.275143
25.347,-1.96133,-0.078453,-3.098902
25.418,-3.451941,-0.23536,-7.688414
25.489,0.274586,3.255808,-14.20003
25.56,-1.96133,-2.785089,-18.318823
25.631,-6.864655,-5.687858,-0.353039
25.702,-0.078453,-5.256365,-10.120463
25.773,-3.648074,-2.392823,-2.432049
25.844,-4.589512,-0.862985,-3.373488
25.915,-3.451941,0.196133,-4.628739
25.986,-2.785089,-0.078453,-5.334818
26.057,-6.276257,2.07901,-10.904996
26.128,-8.276814,-5.099459,-9.022119
26.199,-3.138128,-5.177911,-6.080123
26.27,-2.07901,-3.961887,-6.11935
26.341,-5.570178,-1.608291,-8.198359
26.412,-2.118237,-1.647517,-3.216581
26.483,-2.745862,-0.862985,-2.000557
26.554,-2.157463,0,-3.569621
26.625,-3.255808,-1.255251,-6.707749
26.696,-0.274586,2.392823,-13.376271
26.767,-4.2757,-2.824315,-18.514957
26.838,-5.648631,-4.942552,0
26.909,-3.020448,-5.177911,-10.198917
26.98,-2.706636,-2.353596,-2.785089
27.051,-3.765754,-1.019892,-3.255808
27.122,-3.530394,0.431493,-4.628739
27.193,-3.138128,0.862985,-5.844764
27.264,-6.080123,0.941438,-9.610518
27.335,-4.393379,-1.412158,-8.394493
27.406,-6.825429,-1.882877,-9.845878
27.477,-0.196133,-5.177911,-5.648631
27.548,-7.256921,-2.392823,-8.159133
27.619,-2.392823,-1.647517,-1.490611
27.69,-3.216581,-1.490611,-2.19669
27.761,-1.96133,0.509946,-4.197247
27.832,-3.059675,0.509946,-7.178468
27.903,0.902212,2.471276,-13.258593
27.974,-5.452498,-1.412158,-17.024345
28.045,-5.648631,-5.687858,0.941438
28.116,-2.628182,-6.040897,-11.140355
28.187,-2.432049,-1.804424,-2.824315
28.258,-3.373488,-1.137571,-2.785089
28.329,-3.373488,0.509946,-4.393379
28.4,-3.569621,-0.196133,-5.452498
28.471,-7.217695,2.549729,-10.787315
28.542,-8.747532,-5.530951,-6.864655
28.613,-1.686744,-8.31604,-5.76631
28.684,-7.335374,-0.196133,-10.39505
28.755,-4.314926,-0.706079,-8.629852
28.826,-1.686744,-0.274586,-2.432049
28.897,-3.334261,0,-2.941995
28.968,-1.686744,0,-3.608848
29.039,-5.021005,-1.96133,-7.649188
29.11,-3.295035,0.980665,-9.924331
29.181,-4.707192,-3.569621,-10.355823
29.252,-7.531507,-0.902212,-5.570178
29.323,-2.118237,-3.530394,-7.806094
29.394,-2.549729,-1.059118,-2.275143
29.465,-3.020448,-0.784532,-3.020448
29.536,-3.138128,1.059118,-4.550286
29.607,-2.745862,-0.549172,-5.648631
29.678,-6.11935,3.648074,-10.27737
29.749,-8.355267,-2.275143,-9.414385
29.82,-1.372931,-9.179025,-4.471833
29.891,-9.061345,0.470719,-10.27737
29.962,-4.118793,-1.686744,-3.92266
30.033,-2.039783,-0.980665,-2.785089
30.104,-2.19669,-0.039227,-3.608848
30.175,-2.157463,0.823759,-5.374045
30.246,-1.765197,-1.176798,-10.944222
30.317,-4.864099,-6.393936,-6.629296
30.388,-5.962444,-8.512173,-3.177355
30.459,-9.061345,-1.019892,-4.981779
30.53,0.392266,-2.392823,-7.84532
30.601,-3.765754,-0.823759,-2.981222
30.672,-3.844207,-0.666852,-3.961887
30.743,-3.412714,0.941438,-5.099459
30.814,-3.451941,-0.862985,-6.197803
30.885,-4.628739,1.059118,-8.629852
30.956,-8.551399,-4.942552,-7.296148
31.027,-2.07901,-8.708306,-4.550286
31.098,-8.237586,1.216025,-11.689528
31.169,-3.451941,-1.019892,-4.432606
31.24,-1.647517,-0.862985,-2.392823
31.311,-2.941995,0.509946,-4.15802
31.382,-2.235916,0.784532,-4.118793
31.453,-2.667409,-1.255251,-9.80665
31.524,-2.824315,-4.824872,-7.766868
31.595,-6.629296,-8.786758,-1.804424
31.666,-5.805537,-1.529837,-8.943666
31.737,-0.588399,-2.07901,-6.433163
31.808,-3.530394,-0.196133,-2.392823
31.879,-3.255808,0.23536,-4.746419
31.95,-3.530394,1.216025,-5.687858
32.021,-5.060232,0.862985,-6.629296
32.092,-4.2757,-0.980665,-7.688414
32.163,-9.139798,-2.941995,-11.767981
32.234,-0.23536,-4.471833,-6.786202
32.305,-7.217695,-1.176798,-8.08068
32.376,-2.510503,-1.255251,-1.96133
32.447,-3.138128,-1.294478,-2.981222
32.518,-2.471276,0.588399,-4.314926
32.589,-3.177355,-2.118237,-7.021562
32.66,-2.19669,1.412158,-10.944222
32.731,-2.392823,-2.706636,-14.984563
32.802,-7.296148,-5.609404,-1.96133
32.873,-1.686744,-3.020448,-9.492838
32.944,-3.138128,-1.725971,-4.236473
33.015,-3.726527,-0.902212,-3.373488
33.086,-4.471833,0.11768,-4.864099
33.157,-4.118793,0.980665,-6.315483
33.228,-4.864099,0.588399,-7.178468
33.299,-5.570178,-1.725971,-6.158576
33.37,-6.550843,-2.863542,-9.414385
33.441,1.216025,-3.334261,-6.158576
33.512,-7.100015,-0.509946,-8.747532
33.583,-2.235916,-0.588399,-4.903325
33.654,-2.628182,-0.862985,-3.177355
33.725,-2.824315,-0.745305,-4.746419
33.796,-3.412714,-1.804424,-6.315483
33.867,-0.862985,1.451384,-12.35638
33.938,-3.216581,-2.824315,-14.984563
34.009,-6.629296,-5.374045,-0.666852
34.08,-2.432049,-3.687301,-8.394493
34.151,-4.118793,-2.07901,-6.00167
34.222,-4.118793,-1.412158,-4.432606
34.293,-4.314926,-0.353039,-4.432606
34.364,-3.687301,0.156906,-5.570178
34.435,-4.197247,-1.137571,-6.393936
34.506,-4.314926,0.706079,-8.198359
34.577,-9.610518,-2.510503,-11.454168
34.648,-0.862985,-7.100015,-2.039783
34.719,-10.15969,-0.666852,-7.531507
34.79,-3.295035,-3.687301,-4.001113
34.861,-2.941995,-1.765197,-3.92266
34.932,-2.471276,-0.588399,-4.314926
35.003,-3.059675,0.274586,-5.217138
35.074,-3.216581,-1.255251,-8.159133
35.145,-3.098902,-3.255808,-7.923774
35.216,-3.844207,-3.255808,-7.609961
35.287,-7.178468,-1.098345,-3.530394
35.358,-0.11768,-0.784532,-9.257479
35.429,-4.785645,-0.784532,-3.177355
35.5,-3.020448,-1.098345,-4.2757
35.571,-3.569621,-0.078453,-5.452498
35.642,-4.314926,-0.745305,-6.11935
35.713,-6.080123,2.549729,-9.924331
35.784,-7.727641,-0.392266,-11.88566
35.855,-3.80498,-9.061345,-2.235916
35.926,-5.570178,-0.588399,-9.218252
35.997,-4.903325,-2.392823,-5.256365
36.068,-3.295035,-0.549172,-5.570178
36.139,-1.765197,-0.941438,-2.392823
36.21,-2.863542,-0.078453,-5.334818
36.281,-3.451941,-1.804424,-6.550843
36.352,-1.765197,1.451384,-10.63041
36.423,-3.451941,-3.569621,-10.591183
36.494,-5.88399,-8.355267,-0.902212
36.565,-4.393379,-0.353039,-9.100572
36.636,-2.941995,-1.96133,-6.080123
36.707,-3.412714,-0.980665,-3.80498
36.778,-3.92266,0.274586,-5.295591
36.849,-3.020448,0.941438,-4.824872
36.92,-3.726527,-0.784532,-5.648631
36.991,-6.158576,0.196133,-8.825986
37.062,-6.707749,-0.353039,-10.904996
37.133,-0.666852,-6.550843,-2.667409
37.204,-8.825986,-2.157463,-10.002784
37.275,-3.177355,-2.392823,-3.844207
37.346,-3.020448,-0.666852,-2.902768
37.417,-2.432049,0.549172,-3.451941
37.488,-2.549729,-0.039227,-6.080123
37.559,-1.451384,0.941438,-12.12102
37.63,-4.197247,-4.628739,-8.786758
37.701,-6.11935,-6.433163,-3.373488
37.772,-4.589512,-1.372931,-6.197803
37.843,-3.059675,-1.765197,-7.178468
37.914,-3.255808,-0.509946,-3.80498
37.985,-3.334261,-0.196133,-4.393379
38.056,-3.726527,0.23536,-4.432606
38.127,-3.295035,-0.039227,-6.668522
38.198,-6.590069,2.706636,-9.80665
38.269,-8.198359,-0.431493,-11.650301
38.34,-2.039783,-8.629852,-2.392823
38.411,-7.963,-0.666852,-9.610518
38.482,-4.001113,-2.235916,-4.550286
38.553,-2.785089,-0.980665,-3.80498
38.624,-2.392823,-0.313813,-2.588956
38.695,-2.118237,0.156906,-5.648631
38.766,-2.745862,-1.216025,-10.27737
38.837,-3.569621,-1.804424,-6.00167
38.908,-0.980665,-4.079566,-14.592296
38.979,-7.256921,-1.569064,-3.92266
39.05,-0.980665,-3.020448,-9.022119
39.121,-3.138128,-1.412158,-2.039783
39.192,-3.451941,-0.902212,-3.961887
39.263,-3.373488,0.509946,-4.589512
39.334,-2.039783,-1.294478,-6.982335
39.405,-6.982335,4.15802,-9.453611
39.476,-10.15969,-0.902212,-13.376271
39.547,-0.11768,-8.747532,-2.628182
39.618,-10.316596,-1.216025,-9.688971
39.689,-2.824315,-3.138128,-2.745862
39.76,-3.098902,-1.490611,-3.255808
39.831,-2.628182,0,-3.491168
39.902,-2.510503,0.588399,-5.256365
39.973,-2.863542,-1.84365,-8.198359
40.044,-4.118793,-5.256365,-9.296705
40.115,-6.668522,-5.334818,-4.314926
40.186,-5.295591,-0.588399,-5.570178
40.257,-1.608291,-0.470719,-9.414385
40.328,-3.373488,-0.784532,-3.451941
40.399,-3.373488,-0.509946,-4.314926
40.47,-3.098902,0.627626,-3.726527
40.541,-3.530394,-0.156906,-6.864655
40.612,-7.413828,4.079566,-10.434276
40.683,-7.413828,0.039227,-11.493395
40.754,-2.785089,-7.923774,-4.04034
40.825,-7.453054,0.431493,-10.865768
40.896,-4.118793,-2.432049,-4.511059
40.967,-2.275143,0.196133,-3.883434
41.038,-2.549729,-0.078453,-2.863542
41.109,-2.432049,0.156906,-5.452498
41.18,-2.039783,-1.882877,-10.198917
41.251,-4.079566,-5.138685,-7.217695
41.322,-6.354709,-4.824872,-5.099459
41.393,-6.511616,0.156906,-3.451941
41.464,-0.902212,-2.039783,-9.100572
41.535,-3.765754,-1.019892,-2.706636
41.606,-3.020448,-0.862985,-4.197247
41.677,-3.020448,0.666852,-4.746419
41.748,-2.628182,-1.412158,-4.785645
41.819,-5.805537,3.726527,-10.081236
41.89,-10.002784,-0.039227,-11.88566
41.961,0.862985,-6.472389,-5.374045
42.032,-7.884547,-0.666852,-8.904439
42.103,-4.314926,-0.156906,-4.981779
42.174,-2.353596,-1.176798,-2.745862
42.245,-2.118237,0,-3.216581
42.316,-3.138128,0.039227,-4.628739
42.387,-0.823759,-2.118237,-11.493395
42.458,-5.609404,0.706079,-5.452498
42.529,-1.372931,-1.294478,-11.964113
42.6,-5.88399,-0.980665,-4.628739
42.671,-2.667409,-1.882877,-9.179025
42.742,-3.020448,-1.804424,-1.84365
42.813,-3.883434,-0.470719,-5.256365
42.884,-3.098902,0.313813,-3.687301
42.955,-3.412714,0.23536,-5.76631
43.026,-6.786202,2.863542,-11.258035
43.097,-5.609404,-3.412714,-5.570178
43.168,-3.883434,-2.667409,-11.061902
43.239,-3.373488,-0.509946,-9.924331
43.31,-4.903325,-0.862985,-6.11935
43.381,-2.275143,0.392266,-1.490611
43.452,-2.549729,-0.666852,-4.197247
43.523,-2.275143,0.196133,-4.707192
43.594,-3.726527,-1.451384,-7.609961
43.665,-3.80498,1.882877,-10.081236
43.736,-0.588399,-6.00167,-16.357494
43.807,-6.511616,-2.000557,-2.510503
43.878,-0.980665,-5.570178,-10.316596
43.949,-3.138128,-2.275143,-2.706636
44.02,-2.863542,-1.098345,-4.314926
44.091,-3.883434,0.274586,-3.726527
44.162,-3.177355,1.137571,-4.471833
44.233,-6.903882,1.569064,-11.964113
44.304,-7.806094,-5.099459,-7.806094
44.375,-3.138128,-5.452498,-6.629296
44.446,-3.80498,-0.902212,-8.472946
44.517,-4.432606,-1.333704,-7.374601
44.588,-1.490611,0.156906,-2.118237
44.659,-2.981222,-0.274586,-3.177355
44.73,-2.275143,0.078453,-4.393379
44.801,-3.491168,-1.412158,-6.982335
44.872,-2.118237,2.549729,-11.336488
44.943,-2.07901,-4.236473,-17.612745
45.014,-7.335374,-2.824315,-3.138128
45.085,0.039227,-4.118793,-8.747532
45.156,-3.177355,-1.490611,-2.19669
45.227,-3.491168,-0.980665,-3.373488
45.298,-3.334261,-0.11768,-3.608848
45.369,-2.981222,-0.313813,-6.511616
45.44,-7.453054,3.412714,-10.434276
