NAME:,run_5_1.csv,,
EXPERIMENT TIME:,05/06/2023 20:56,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,150,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-1.92,-7.3,1.22
0.041,-3.18,-8.63,0.67
0.082,-3.92,-9.06,1.69
0.123,-2.28,-8.12,2.12
0.307,-0.98,-10.47,-1.26
0.492,-1.18,-7.14,0.43
0.533,3.06,-4.98,-0.9
0.574,2.55,-3.3,-4.31
0.615,-2,4.31,-0.67
0.656,-1.92,0.16,-2.51
0.697,1.8,-14.67,-8.24
0.738,-4.98,-20.01,7.22
0.779,-6.35,-16.95,1.77
0.82,-4.47,-12.55,-6.59
0.861,-3.06,-13.3,2.08
0.902,-0.78,-8.63,5.18
0.943,-0.55,-4.35,-4.98
0.984,1.22,1.06,-5.92
1.025,3.73,4.31,-0.98
1.066,0.55,-1.41,-4.39
1.107,-12.71,-13.38,-11.41
1.148,-6.63,-20.01,2.9
1.189,2.28,-20.01,11.96
1.23,-2.51,-5.92,-1.26
1.271,0.2,-9.69,-2.59
1.312,0.67,-16.83,5.3
1.353,-1.61,-6.59,-1.29
1.394,-7.45,-0.2,-8.67
1.435,-3.65,7.57,-1.92
1.476,3.53,-3.57,-9.22
1.517,1.22,-16.24,-10.16
1.558,-11.61,-20.01,19.1
1.599,-3.65,-14.87,-0.12
1.64,-1.49,-12.43,-6.43
1.681,-1.53,-9.53,4.43
1.722,-0.59,-2.86,1.45
1.763,2.24,0.78,-2.16
1.804,0.51,4.31,-3.61
1.845,-3.84,1.92,-5.1
1.886,-5.61,-9.96,-9.65
1.927,-5.41,-20.01,2.71
1.968,12.12,-20.01,19.18
2.009,1.26,-3.96,-3.26
2.05,0.39,-4.2,-5.65
2.091,-3.1,-5.45,-1.1
2.132,-7.26,-7.65,0.47
2.173,-3.02,-0.78,-2.12
2.214,0.31,4.12,-1.73
2.255,3.73,-10.2,-13.06
2.296,-2.55,-20.01,-8.79
2.337,-16.71,-20.01,20.01
2.378,-6,-6,1.73
2.419,-7.45,-8.39,-8.47
2.46,-1.53,-7.88,-0.27
2.501,2.04,-3.8,-1.41
2.542,5.3,1.02,-2.51
2.583,5.88,5.02,-1.96
2.624,-7.81,-4.9,-6.28
2.665,-20.01,-20.01,-9.81
2.706,6.94,-20.01,15.73
2.747,0.67,-14.71,7.41
2.788,0.75,-1.1,-5.06
2.829,-2,-4.71,-6.9
2.87,-5.88,-5.69,-0.55
2.911,-2.63,0.71,2.12
2.952,-0.55,-0.63,-6
2.993,2.28,-10.98,-14.87
3.034,-14.12,-20.01,2.94
3.075,-5.33,-13.73,7.06
3.116,-2.79,-5.41,-4.67
3.157,-5.81,-11.3,0
3.198,-2.9,-7.34,2.71
3.239,0.55,-0.47,-0.82
3.28,2.55,1.33,-6.67
3.321,-1.45,4.63,-7.49
3.362,-5.45,-6.28,-8.9
3.403,-8.63,-20.01,-2.94
3.444,3.73,-20.01,20.01
3.485,0.94,-16.59,1.37
3.526,2.2,-8,-7.06
3.567,-2.82,0.35,-5.65
3.608,-4.86,2.59,-1.96
3.649,-1.29,3.96,-1.96
3.69,3.22,-6.12,-8.87
3.731,-1.02,-10.79,-7.81
3.772,-20.01,-20.01,3.53
3.813,-5.3,-7.3,-0.67
3.854,-4.47,-5.33,-6.98
3.895,-1.77,-3.77,-2.35
3.936,2.47,-3.06,-1.1
3.977,6.63,5.45,2.75
4.018,-0.71,4.31,-3.14
4.059,-5.02,-1.61,-8.47
4.1,-8.51,-20.01,-15.61
4.141,1.02,-20.01,20.01
4.182,12.67,-11.06,11.57
4.223,-1.18,-6.83,-5.73
4.264,-3.3,-6.12,-8.28
4.305,-6.59,-8.75,-0.71
4.346,-2.04,-0.82,0.35
4.387,-0.31,0.75,-6.39
4.428,0.75,-8.12,-13.42
4.469,-7.26,-20.01,-5.22
4.51,-11.34,-20.01,14.04
4.551,-3.57,-5.92,-4.86
4.592,-3.14,-6.35,-4.24
4.633,-1.37,-4.2,0.16
4.674,3.02,0.67,1.49
4.715,3.61,5.88,-0.43
4.756,-1.18,1.18,-5.49
4.797,-6.32,-4.12,-9.06
4.838,-10.08,-20.01,-17.14
4.879,9.18,-20.01,19.65
4.92,0.51,-7.37,3.14
4.961,-4.79,-4.47,-11.96
5.002,-5.92,-3.73,-8.94
5.043,-2.94,2.43,2.55
5.084,-1.26,-0.55,0.63
5.125,2.39,-12.63,-12.08
5.166,-10.51,-20.01,-11.14
5.207,-3.1,-20.01,18.95
5.248,-4.63,-5.84,-4.31
5.289,-3.53,-8.98,-6.47
5.33,2.28,-3.14,-1.45
5.371,3.14,1.96,-2.71
5.412,0.78,7.37,-0.27
5.453,-2.63,-0.94,-7.65
5.494,-9.45,-19.38,-14.75
5.74,2.79,-20.01,19.06
5.986,-6.94,-5.84,-5.65
6.027,-0.16,-3.3,-0.51
6.068,3.14,-0.98,-1.41
6.109,6.43,5.02,-1.57
6.15,-0.16,-0.39,-5.33
6.191,-9.45,-8.9,-10.87
6.232,-10.08,-20.01,14.16
6.273,5.1,-20.01,17.38
6.314,1.45,-7.61,2.2
6.355,0.31,-1.8,-8.39
6.396,-6.59,-4.98,-11.73
6.437,-3.1,2.24,0.98
6.478,-0.39,2,1.49
6.519,2.24,-15.06,-15.53
6.56,-10.51,-20.01,-11.14
6.601,-8.36,-20.01,19.89
6.642,-4.43,-3.14,-0.75
6.683,-6.35,-6.16,-6.71
6.724,1.84,-1.02,-3.06
6.765,4.75,1.26,-3.18
6.806,4.28,7.14,-1.02
6.847,1.1,0.47,-4.04
6.888,-10.16,-5.61,-5.96
6.929,-20.01,-20.01,7.41
6.97,5.65,-18.32,20.01
7.011,2.28,-6.51,-0.04
7.052,-5.3,-3.33,-11.38
7.093,-4.59,-0.71,-7.26
7.134,-0.67,4.12,0.08
7.175,2.12,-0.2,-3.26
7.216,1.26,-7.14,-6.83
7.257,-8.55,-20.01,-5.02
7.298,-19.89,-20.01,20.01
7.339,-4.28,-4.08,-2.86
7.38,-4.59,0,-6.67
7.421,-1.53,-4,-4.82
7.462,4.16,0.51,-0.47
7.503,6.71,4.2,-1.37
7.544,2.71,-1.37,-5.1
7.585,-5.81,-20.01,-7.81
7.626,-10.32,-20.01,10.04
7.667,4.98,-14.16,15.53
