NAME:,run_3_3.csv,,
EXPERIMENT TIME:,08/06/2023 17:50,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,110,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-7.02,0.55,5.88
0.05102539,-7.34,0.27,6.08
0.10205078,-6.32,0.08,6
0.15301514,-6.79,-0.63,5.96
0.20404053,-6.67,-0.2,5.3
0.25500488,-6.63,-0.67,5.14
0.30603027,-6.79,-1.1,4.9
0.35705566,-6.83,-1.29,5.65
0.40802002,-7.1,-1.02,6.12
0.4590454,-7.81,-1.92,5.37
0.51000977,-5.77,-2,4.04
0.56103516,-6.16,0.51,2.43
0.6119995,-11.49,2,6.9
0.6630249,-3.06,3.73,2.71
0.7140503,-15.22,1.49,10.12
0.76501465,-14.04,1.96,9.96
0.81604004,-9.61,-1.33,11.26
0.8670044,-8.28,1.14,6.59
0.9180298,-1.88,6.12,0.63
0.9690552,-1.69,-1.37,4
1.0200195,1.73,1.41,-0.12
1.0710449,-3.18,-0.24,0.47
1.1220093,4.86,14.55,11.53
1.1730347,-20.01,12.04,20.01
1.223999,-3.61,0.47,10.43
1.2750244,-16.87,-2.98,10.63
1.3260498,4.2,0.71,0.51
1.3770142,1.53,-1.57,-4.67
1.4280396,-0.86,2.75,-1.88
1.4790039,-2.24,-1.49,3.1
1.5300293,-12.2,13.73,-2.82
1.5810547,-14.32,7.85,2.31
1.632019,-11.34,0,12.08
1.6830444,-12.32,-3.06,12.28
1.7340088,-4.71,-0.82,7.69
1.7850342,2.16,0.82,-2.47
1.8359985,-0.27,1.69,-0.24
1.8870239,-1.18,2.47,-1.33
1.9380493,-0.82,0.04,2.71
1.9890137,-16.99,-1.57,6.08
2.040039,-9.96,5.1,15.14
2.0910034,-17.14,-1.22,16.63
2.1420288,-2.98,-2.98,9.96
2.1930542,5.3,3.33,-11.65
2.2440186,-4.31,-0.12,3.69
2.295044,-4.28,2.16,3.65
2.3460083,-1.53,9.53,3.53
2.3970337,-8.71,6.86,0.31
2.447998,-11.85,-2.24,12.63
2.4990234,-19.06,-5.61,8.36
2.5500488,-8.98,-2.51,12.4
2.6010132,-1.14,6.2,-6.08
2.6520386,-1.29,0.94,0.24
2.703003,0.24,5.73,-1.26
2.7540283,-0.86,0.12,2.86
2.8050537,-20.01,-6.63,9.77
2.856018,-13.49,0.9,11.73
2.9070435,-20.01,-5.3,13.96
2.9580078,2.12,5.81,5.45
3.0090332,0.27,-1.73,-8.2
3.0599976,-0.08,0.94,-0.98
3.111023,-3.06,-2.12,-0.82
3.1620483,2.35,7.96,-0.27
3.2130127,-7.18,0.27,0.82
3.264038,-17.38,-5.96,19.53
3.3150024,-9.89,-3.73,9.41
3.3660278,-11.45,5.3,9.02
3.4170532,5.96,-5.26,-5.06
3.4680176,3.06,1.45,-0.27
3.519043,0.2,4.51,-0.47
3.5700073,2.31,3.65,9.61
3.6210327,-20.01,-12.43,20.01
3.671997,-13.22,3.18,13.73
3.7230225,-17.34,-1.29,11.49
3.7740479,-12.51,-0.59,2.9
3.8250122,17.61,-4.47,-7.37
3.8760376,-3.77,-0.24,-0.82
3.927002,-3.77,3.02,3.1
3.9780273,-5.88,5.88,-2.86
4.0290527,-12.79,3.77,7.18
4.080017,-14.16,2.04,3.84
4.1310425,-20.01,-8.87,20.01
4.182007,-2.04,18.83,-3.69
4.233032,4.98,1.02,-3.33
4.2839966,-0.43,2.43,-0.43
4.335022,-4,-0.16,-2.51
4.3860474,1.33,18.28,17.73
4.4370117,-20.01,19.38,20.01
4.488037,-10.55,-1.45,12.59
4.5390015,-17.53,3.77,9.96
4.590027,10.59,-2.94,-5.84
4.6410522,0.43,2.04,-6.47
4.6920166,-4.98,0.2,1.33
4.743042,-1.61,14.63,7.37
4.7940063,-3.1,12.4,4.82
4.8450317,-20.01,0.59,20.01
4.895996,-14.83,-1.02,10.79
4.9470215,-6.98,-1.33,11.45
4.998047,2.39,-4.79,-6.12
5.049011,-3.92,-0.86,4
5.1000366,2.55,7.06,-0.47
5.151001,-3.22,-3.14,1.41
5.2020264,-5.73,-6.83,5.02
5.2530518,-7.61,4.35,8.55
5.304016,-8.24,-8.2,19.81
5.3550415,-8.63,-0.2,6.08
5.406006,-0.78,7.96,-7.88
5.4570312,-2.16,2.79,-2.63
5.5079956,-4.31,-0.59,4.51
5.559021,-10.98,13.96,2.55
5.6100464,-12.16,-2.12,-2.39
5.6610107,-12.12,-3.77,8
5.712036,-9.41,-3.57,10.2
5.7630005,-10.9,-4.35,10.24
5.814026,1.65,1.84,-5.22
5.8650513,-0.2,-0.78,-0.47
5.9160156,0.59,4.35,-0.59
5.967041,-1.1,4.79,10.67
6.0180054,-20.01,-1.33,19.93
6.069031,-14,1.22,16.12
6.119995,-6.32,-4.24,11.45
6.1710205,0.55,1.18,6.04
6.222046,4.08,4.9,-8.08
6.2730103,-2.71,1.8,-2.35
6.3240356,-0.47,-7.18,3.53
6.375,-20.01,1.96,-2.82
6.4260254,-7.96,-5.45,4
6.477051,-13.61,-4.94,14.79
6.528015,-9.89,-3.22,15.69
6.5790405,0.47,0.16,-4.12
6.630005,-2.82,0.24,4.86
6.6810303,0.55,3.22,0.51
6.7320557,-6.24,-0.78,1.96
6.78302,-7.77,19.93,20.01
6.8340454,-10.55,20.01,20.01
6.88501,-7.77,-5.57,17.61
6.936035,-9.14,-3.06,7.57
6.9869995,7.69,-3.73,-1.92
7.038025,-3.41,2.04,-3.26
7.0890503,-6.43,6.47,0.75
7.1400146,-3.14,13.65,5.1
7.19104,-8.55,10.04,19.53
7.2420044,-20.01,-3.96,19.97
7.29303,-17.73,-1.33,16.79
7.344055,-7.96,-1.77,9.26
7.3950195,2.82,-0.63,-9.38
7.446045,2.43,-2.55,3.65
7.4970093,1.33,5.77,1.73
7.5480347,-0.98,-7.14,-0.98
7.598999,-10.51,-2.55,10.47
7.6500244,-7.02,-5.53,5.81
7.70105,-11.45,-8.2,18.59
7.752014,-3.18,0.55,4.28
7.8030396,3.14,1.73,-7.34
7.854004,-1.06,1.22,-1.77
7.9050293,-6.16,3.33,1.57
7.9560547,-4.35,12.4,-0.67
8.007019,-16.36,6.28,0.98
8.058044,-9.45,-1.49,12.59
8.109009,-20.01,13.57,8.94
8.160034,-1.37,2.98,-4.82
8.210999,-1.57,-2.43,-0.35
8.262024,-0.27,3.53,-1.53
8.313049,-2.43,-2.86,-2.39
8.364014,-5.81,20.01,20.01
8.415039,-5.18,-3.06,20.01
8.466003,-18.24,-13.38,19.06
8.517029,-11.92,-1.33,7.69
8.568054,4.47,-2.59,2.47
8.619019,0.08,3.77,-4.71
8.670044,-4.55,3.88,-0.31
8.721008,-0.71,0.67,4.28
8.772034,-20.01,-10.12,1.18
8.822998,-10.75,-2.71,8.43
8.874023,-16.71,-1.57,12
8.925049,-9.45,1.37,14.32
8.976013,2.12,1.49,-4.63
9.027039,-1.02,0.27,2.47
9.078003,1.96,-0.39,0.71
9.129028,-2.55,2.31,-1.96
9.180054,-7.18,20.01,20.01
9.231018,-13.1,-0.24,20.01
9.282043,-12.43,-2.47,17.26
9.333008,-12.36,-1.14,7.61
9.384033,6.59,-1.84,-2.59
9.434998,-3.06,1.26,-6.51
9.486023,-5.73,5.3,5.49
9.537048,-0.82,5.84,2.39
9.588013,-18.99,-20.01,20.01
9.639038,-18.32,-7.06,20.01
9.690002,-12.47,0.51,12.79
9.741028,1.26,2.55,9.96
9.792053,-8.39,-0.71,-6.83
9.843018,5.57,3.8,0.2
9.894043,-0.75,4.51,-0.24
9.945007,-1.92,-0.59,3.22
9.996033,-16.4,2,20.01
10.046997,-5.41,-4.2,17.93
10.098022,-4.47,-5.02,15.18
10.149048,-11.53,0.31,7.77
10.200012,8.32,1.69,-6.75
10.251038,-3.3,0.86,0.78
10.302002,-4.39,1.57,3.65
10.353027,-6.67,12,6.08
10.404053,-7.53,12.04,9.73
10.455017,-10.98,-1.53,15.81
10.5060425,-10.08,-2.59,15.85
10.557007,0.78,-2.39,13.38
