NAME:,walk_4_3.csv,,
EXPERIMENT TIME:,08/06/2023 17:46,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS:,90,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-11.22,2.16,1.84
0.05102539,-9.34,0.75,2.35
0.10205078,-9.1,0.82,1.22
0.15301514,-8.83,-0.12,1.69
0.20404053,-9.57,-0.55,2
0.25500488,-9.3,-0.67,1.61
0.30603027,-8.51,-0.82,1.53
0.35705566,-8.71,-0.86,1.18
0.40802002,-9.26,-0.39,0.9
0.4590454,-9.06,-0.2,2.08
0.51000977,-11.06,-1.06,1.22
0.56103516,-12.28,0.27,5.06
0.6119995,-11.18,4.9,4.75
0.6630249,-9.49,2.35,-0.08
0.7140503,-12.63,0.27,3.49
0.76501465,-9.18,0.59,2
0.81604004,-5.65,0.9,0.86
0.8670044,-7.06,0.27,-0.2
0.9180298,-7.73,0.43,-0.63
0.9690552,-7.34,-0.71,0.24
1.0200195,-9.41,-0.43,0.59
1.0710449,-10.2,1.53,-3.06
1.1220093,-11.02,-1.22,0.24
1.1730347,-13.14,6.08,1.1
1.223999,-13.1,0.86,1.29
1.2750244,-12.43,0.43,3.88
1.3260498,-10.79,1.45,0.55
1.3770142,-6.59,0.51,1.49
1.4280396,-5.1,-0.08,1.41
1.4790039,-6.55,-0.27,0.94
1.5300293,-6.67,-1.18,0.82
1.5810547,-8.75,-1.22,1.41
1.632019,-7.41,-0.2,3.92
1.6830444,-14.16,4.04,4.2
1.7340088,-14.79,4.24,1.41
1.7850342,-13.85,4.28,2.94
1.8359985,-11.34,1.49,2.98
1.8870239,-8.94,1.22,1.49
1.9380493,-5.06,0.78,-0.27
1.9890137,-4.94,1.14,-1.29
2.040039,-6.51,-0.39,-1.57
2.0910034,-7.81,-0.94,-0.24
2.1420288,-10.51,0.82,-2.47
2.1930542,-8.83,-1.92,0.47
2.2440186,-19.81,6.63,3.61
2.295044,-8.75,3.02,2.08
2.3460083,-15.49,1.49,3.53
2.3970337,-9.96,2.43,0.43
2.447998,-5.65,1.49,0.08
2.4990234,-5.33,-0.04,0.55
2.5500488,-4.31,-0.35,0.04
2.6010132,-7.02,-0.9,-0.16
2.6520386,-7.85,0.04,3.53
2.703003,-14.47,-2.08,0.16
2.7540283,-12.04,6.28,6.79
2.8050537,-15.38,4.98,2.55
2.856018,-11.57,1.57,4.31
2.9070435,-10.16,0.55,2.9
2.9580078,-5.33,0.78,1.1
3.0090332,-5.02,1.06,-1.53
3.0599976,-4.55,0.16,-1.1
3.111023,-7.06,-0.27,-0.08
3.1620483,-12.24,0.16,-3.37
3.2130127,-12.32,3.61,1.37
3.264038,-17.06,2.71,2.63
3.3150024,-12.24,0.82,3.69
3.3660278,-11.92,2.75,1.53
3.4170532,-9.34,2.47,-0.98
3.4680176,-3.37,1.22,-0.24
3.519043,-6.47,-0.75,0.86
3.5700073,-5.06,-1.41,0.98
3.6210327,-6.67,-1.1,1.33
3.671997,-9.65,0.55,2.35
3.7230225,-13.93,-1.69,0.67
3.7740479,-10.43,4.39,7.45
3.8250122,-17.61,4.63,1.77
3.8760376,-12.59,2.63,3.02
3.927002,-12.28,0.08,2.43
3.9780273,-7.1,0.75,2.16
4.0290527,-2.24,1.18,-0.39
4.080017,-3.37,0.04,-1.18
4.1310425,-6.2,-0.78,-0.27
4.182007,-12.16,2.08,-0.35
4.233032,-13.73,-1.65,-1.29
4.2839966,-14.87,8.08,2.08
4.335022,-10.12,1.92,2.24
4.3860474,-14.55,1.96,2.9
4.4370117,-10.75,1.96,1.18
4.488037,-6.04,1.84,-0.2
4.5390015,-5.45,-0.35,0.31
4.590027,-4.71,-0.86,0.27
4.6410522,-5.61,-1.41,-0.27
4.6920166,-9.26,-0.16,2.51
4.743042,-11.77,-0.75,3.88
4.7940063,-14.91,6.83,6.32
4.8450317,-10.71,4.24,1.33
4.895996,-13.3,-0.63,3.92
4.9470215,-11.61,1.06,2.98
4.998047,-6.67,1.33,0.63
5.049011,-4.98,0.31,0.31
5.1000366,-4.43,0.43,-1.22
5.151001,-5.53,-0.43,-1.18
5.2020264,-5.96,0.59,1.22
5.2530518,-16.08,-1.53,-2
5.304016,-14.71,7.49,1.06
5.3550415,-10.51,1.14,4.71
5.406006,-13.96,2.67,1.84
5.4570312,-11.53,2.16,1.53
5.5079956,-7.53,1.84,-0.24
5.559021,-5.41,-0.2,0.08
5.6100464,-4.98,-0.98,0.82
5.6610107,-5.1,-0.16,0.24
5.712036,-8.55,-1.14,0
5.7630005,-8.9,-0.43,3.88
5.814026,-13.61,-1.69,2.12
5.8650513,-11.14,5.49,7.02
5.9160156,-14.63,3.77,3.65
5.967041,-12.16,2,3.53
6.0180054,-9.49,1.14,1.29
6.069031,-4.31,0.31,0.94
6.119995,-4.79,0.71,-1.26
6.1710205,-6.08,-0.71,-1.41
6.222046,-7.34,-0.55,1.22
6.2730103,-12.63,-1.1,-2.47
6.3240356,-10.79,2.08,-0.12
6.375,-18.79,3.65,2.79
6.4260254,-7.18,3.02,3.61
6.477051,-14.83,2.59,2.55
6.528015,-10.32,1.77,0.78
6.5790405,-5.02,0.2,1.02
6.630005,-6.04,-0.43,0.39
6.6810303,-5.1,-0.51,0.39
6.7320557,-5.84,-1.22,0.08
6.78302,-8.75,-0.27,3.41
6.8340454,-12.51,-1.8,1.8
6.88501,-10.36,1.1,6.51
6.936035,-15.14,3.8,4.28
6.9869995,-14.95,10.9,3.26
7.038025,-10.87,1.18,2.82
7.0890503,-6.79,0.31,1.77
7.1400146,-3.65,0.16,0.43
7.19104,-4.43,0.67,-1.61
7.2420044,-7.22,-0.24,-2.24
7.29303,-8.51,0.04,1.92
7.344055,-15.18,-2.55,-2.55
7.3950195,-14,1.84,3.26
7.446045,-6.67,2.35,2.55
7.4970093,-15.46,1.92,2.2
7.5480347,-12.08,1.49,1.65
7.598999,-5.73,1.18,1.18
7.6500244,-5.41,0.35,0.63
7.70105,-5.22,0.04,0.67
7.752014,-4.28,-0.2,0.63
7.8030396,-9.34,-0.55,0.94
7.854004,-10.04,-1.14,2.55
7.9050293,-14.51,0.82,5.84
7.9560547,-13.34,4.43,5.53
8.007019,-10.43,3.77,4.28
8.058044,-12.04,1.26,3.92
8.109009,-9.69,0.78,2.2
8.160034,-4.55,0.78,0.31
8.210999,-4.24,1.18,-0.75
8.262024,-5.1,-0.39,-1.92
8.313049,-8.04,0.59,-0.04
8.364014,-12.55,-0.71,-0.86
8.415039,-12.67,0.71,0.24
8.466003,-15.14,7.61,2.9
8.517029,-7.88,3.06,1.26
8.568054,-16.48,1.84,3.33
8.619019,-8.75,1.29,1.22
8.670044,-4.82,1.14,0.27
8.721008,-6.2,0.35,0.43
8.772034,-5.45,-1.14,1.1
8.822998,-7.06,-1.33,1.69
8.874023,-9.81,0.35,3.14
8.925049,-12.63,-1.06,1.8
8.976013,-10.98,2.75,8.43
9.027039,-12.43,4.2,2.04
9.078003,-12.28,1.57,5.41
9.129028,-10.98,1.57,2.43
9.180054,-7.45,0.78,1.65
9.231018,-4.55,0.9,-0.08
9.282043,-4.98,0.04,-1.02
9.333008,-7.49,-1.22,-2.16
9.384033,-7.34,0,1.02
9.434998,-13.77,-2.08,-1.29
9.486023,-15.26,6.79,1.1
9.537048,-8.75,-0.35,4.12
9.588013,-13.34,1.22,1.57
9.639038,-11.26,2.39,1.26
9.690002,-6.75,1.41,0.75
9.741028,-5.49,0.12,0.9
9.792053,-4.98,-0.75,0.39
9.843018,-5.65,-0.94,1.02
9.894043,-8.28,-0.94,1.92
9.945007,-10.2,0.47,3.84
9.996033,-13.06,-1.37,2.43
10.046997,-11.65,3.73,7.73
10.098022,-11.73,6.59,2.04
10.149048,-13.3,1.02,4.67
10.200012,-10.79,1.22,2.79
10.251038,-6.2,0.59,1.65
10.302002,-3.92,0.9,-0.24
10.353027,-5.45,0.24,-1.26
10.404053,-7.3,-1.14,-1.06
10.455017,-10.59,2.9,0.35
10.5060425,-15.65,-1.26,0.31
10.557007,-12.16,3.77,1.53
10.608032,-10.36,2.2,3.26
10.658997,-15.14,2.28,1.49
10.710022,-10.08,2.12,0.9
10.761047,-5.77,1.33,0.2
10.812012,-4.98,0.43,0.82
10.863037,-6.2,-0.78,0.55
10.914001,-6.12,-1.02,1.65
10.965027,-9.41,-0.59,2.79
11.016052,-10.47,-1.61,1.06
11.067017,-12.63,0.82,2
11.118042,-10.36,4.75,8.2
11.169006,-13.45,5.57,2.35
11.220032,-11.14,1.22,3.88
11.270996,-10.75,1.1,2.31
11.3220215,-5.49,0.59,1.26
11.373047,-4.9,0.43,-0.2
11.424011,-4.98,-0.16,-0.82
11.475037,-7.69,-0.51,-0.63
11.526001,-11.02,4.2,0.71
11.577026,-13.02,-1.61,-5.37
