NAME:,run_1_1,,
14.271,-3.69,4.28,2.08
14.338,-1.8,3.14,0.9
14.405,-0.12,-2.63,2.98
14.472,-2.82,-2.63,17.65
14.539,-13.65,1.18,18.28
14.606,-4.63,-0.04,11.65
14.673,5.02,3.3,20.01
14.74,1.73,3.26,-0.27
14.807,2.94,-6.32,3.06
14.874,20.01,-6.04,20.01
14.941,-8.98,4.79,13.96
15.008,-4.31,6.35,3.77
15.075,-2.04,3.61,2
15.142,0.16,-4.04,1.8
15.209,-1.14,-0.12,9.06
15.276,-15.65,17.26,14.59
15.343,-6.08,3.69,7.77
15.41,-1.49,1.18,8.28
15.477,-0.94,1.61,7.18
15.544,1.92,-9.65,4.67
15.611,9.45,20.01,-13.77
15.678,-12.98,19.1,10.04
15.745,-2.75,2.9,3.65
15.812,-2.35,3.61,0.94
15.879,0.16,-2.67,1.77
15.946,-0.51,2.98,8.39
16.013,-16.44,16.4,17.93
16.08,-4.35,4.79,5.18
16.147,0.94,2.82,7.1
16.214,-1.29,2.71,6.79
16.281,1.77,-8.39,3.96
16.348,4.55,20.01,-15.26
16.415,-13.57,13.38,17.1
16.482,-1.88,4.31,3.65
16.549,-3.3,3.53,2.16
16.616,-1.8,-5.14,2.47
16.683,3.49,3.92,4.94
16.75,-20.01,4.55,20.01
16.817,-6.83,4.67,2.82
16.884,-1.45,1.84,7.14
16.951,-1.53,3.22,7.61
17.018,0.98,-12.04,6.24
17.085,3.33,20.01,-18.63
17.152,-18.87,2.94,20.01
17.219,-3.65,1.77,3.45
17.286,-3.14,2.67,0.71
17.353,-0.43,-4.2,0.67
17.42,3.8,9.26,3.65
17.487,-20.01,9.14,20.01
17.554,-7.49,2.67,5.69
17.621,-1.53,2.31,9.85
17.688,-0.43,4.12,3.3
17.755,1.41,-9.22,4.86
17.822,3.84,20.01,-0.59
17.889,-16.4,13.93,14.44
17.956,-2.63,2.35,2.59
18.023,-3.33,3.92,2
18.09,-1.29,-3.1,1.53
18.157,0.71,2.04,7.41
18.224,-20.01,4.86,20.01
18.291,-9.1,2.75,4.55
18.358,-2.2,3.57,10.2
18.425,-1.92,2.51,9.77
18.492,1.96,-10.2,5.57
18.559,5.53,19.65,-9.45
18.626,-19.89,11.02,18.04
18.693,-3.22,2.35,3.06
18.76,-3.1,4.98,1.69
18.827,-0.55,-4.47,2.04
18.894,-0.63,2.39,5.49
18.961,-20.01,-8.94,20.01
19.028,-7.1,5.53,2.47
19.095,-0.31,3.3,7.22
19.162,-1.96,3.65,5.65
19.229,1.61,-10.08,5.69
19.296,6.71,20.01,-20.01
19.363,-18.44,8.28,19.65
19.43,-5.18,2.28,3.06
19.497,-2.47,3.49,1.22
19.564,-0.67,-3.41,0.59
19.631,1.53,-2.79,5.81
19.698,7.1,20.01,20.01
19.765,-11.18,5.92,3.18
19.832,-2.55,4.51,5.45
19.899,3.69,-2.75,19.42
19.966,2.51,-7.22,3.37
20.033,3.77,9.22,-11.57
20.1,-14.51,20.01,20.01
20.167,-5.81,1.41,5.41
20.234,-2.79,2.75,1.33
20.301,-1.1,-3.14,1.65
20.368,1.73,1.06,4.2
20.435,-20.01,-13.02,20.01
20.502,-9.57,5.81,1.37
20.569,-2.63,9.77,3.18
20.636,13.77,-6.86,20.01
20.703,1.18,-6.43,2.75
20.77,2.71,2.98,-10.24
20.837,13.85,-20.01,20.01
20.904,-9.45,0.04,9.73
20.971,-3.14,4.67,-0.43
21.038,-0.08,-2,0.9
21.105,-0.98,-1.8,6.51
21.172,-13.89,10,20.01
21.239,-12.43,-2.9,9.18
21.306,-4.12,4.12,2.94
21.373,-1.96,-9.3,19.42
21.44,0.86,0.39,0.98
21.507,2.59,-2.86,0.94
21.574,-14.95,-20.01,20.01
21.641,-7.3,-3.8,14.67
21.708,-3.69,8.24,1.29
21.775,-1.29,1.84,0.75
21.842,0.55,-2.98,1.77
21.909,-4.9,1.33,20.01
21.976,-13.06,-1.06,13.26
22.043,-7.92,3.22,7.3
22.11,-2,-1.8,11.1
22.177,-0.47,4.94,3.53
22.244,2.98,-6.94,2.35
22.311,19.81,-20.01,20.01
22.378,-10.47,4.47,15.22
22.445,-6.75,3.41,3.57
22.512,-3.1,2.04,3.1
22.579,0.24,-3.45,2.24
22.646,-1.02,-1.57,13.22
22.713,-16.63,12.83,16.99
22.78,-6.79,2.79,7.1
22.847,-2.04,-1.1,11.49
22.914,1.96,3.96,2.16
22.981,2.31,-7.06,3.14
23.048,-5.22,-17.65,19.93
23.115,-9.69,12.67,12.08
23.182,-4.08,4.28,3.77
23.249,-2.12,3.65,1.37
23.316,-0.39,-4,1.92
23.383,0.24,4.71,9.34
23.45,-17.69,4.94,16
23.517,-7.85,2.94,7.34
23.584,-1.69,0,9.85
23.651,5.45,2.67,7.92
23.718,2.67,-8.59,4.2
23.785,16.36,19.26,20.01
23.852,-11.81,12.43,14
23.919,-3.65,4.12,2.71
23.986,-2.79,2.2,0.82
24.053,-0.59,-3.53,0.98
24.12,-1.41,-2.63,15.3
24.187,-13.34,1.8,10.87
24.254,-6.98,2.82,4.9
24.321,-0.78,1.33,9.41
24.388,2.12,1.65,1.92
24.455,1.1,-5.65,3.77
24.522,20.01,-20.01,20.01
24.589,-12.24,2.98,16.95
24.656,-4.59,2.86,1.61
24.723,-1.33,-0.2,0.86
24.79,-0.86,-2.51,1.88
24.857,-8.55,-5.3,20.01
24.924,-10.59,-0.82,7.1
24.991,-9.85,5.41,8.79
25.058,-0.78,-4.75,14.36
25.125,2.47,-0.9,-0.55
25.192,2,-2.39,1.37
25.259,-3.22,20.01,20.01
25.326,-5.33,-1.73,9.14
25.393,-3.3,3.57,-0.08
25.46,0.12,-3.53,0.35
25.527,-1.33,1.41,1.14
25.594,-13.49,20.01,19.02
25.661,-13.14,2.75,3.69
25.728,-4.51,3.92,3.06
25.795,1.33,-5.37,16.04
25.862,2.43,0.75,-0.71
25.929,2.12,-2.79,0.86
25.996,-20.01,-17.53,20.01
26.063,-6.24,1.8,7.81
26.13,-4.55,5.33,-0.2
26.197,-0.35,-1.69,1.37
26.264,0.75,-1.29,0.71
26.331,-14,-19.14,20.01
26.398,-10.71,2.28,2.39
26.465,-4.35,6.35,2.9
26.532,-2,-8.16,17.81
26.599,2.31,-3.14,1.45
26.666,4.28,4.24,-9.57
26.733,-20.01,18.04,20.01
26.8,-5.18,0.59,5.3
26.867,-3.49,3.26,-0.63
26.934,-0.71,-3.22,1.1
27.001,0.16,5.14,0.31
27.068,-16.28,20.01,20.01
27.135,-9.18,5.53,-0.24
27.202,-4.12,9.96,-0.04
27.269,-4.16,-7.02,17.97
27.336,1.69,-3.06,1.18
27.403,2.9,2.31,-7.45
27.47,19.85,20.01,20.01
27.537,-4.9,0.16,7.22
27.604,-5.45,2.39,0.63
27.671,-1.53,-1.29,0.59
27.738,1.69,1.06,-0.86
27.805,-5.18,20.01,20.01
27.872,-10.83,3.3,2.47
27.939,-3.14,6.63,5.45
28.006,0.51,-3.92,14.12
28.073,2.47,-4.39,1.88
28.14,5.22,3.92,-6.83
28.207,-20.01,-2.2,20.01
28.274,-5.14,0.71,5.77
28.341,-3.73,3.84,2.12
28.408,-2.43,-1.92,2.28
28.475,-0.35,0.39,2.43
28.542,-19.3,14.04,20.01
28.609,-10.4,2.08,3.45
28.676,-3.06,7.57,5.96
28.743,3.06,2.59,14.04
28.81,2.12,-2.55,1.65
28.877,3.22,-2.82,0.82
28.944,-18.48,-11.96,20.01
29.011,-7.57,-2.08,9.3
29.078,-4.75,3.61,1.1
29.145,-0.78,0.24,0.12
29.212,0.43,-1.53,4
29.279,-13.34,-7.02,20.01
29.346,-11.61,-3.49,6.75
29.413,-7.26,7.41,4.43
29.48,-4.59,-8.16,17.93
29.547,2.63,3.33,-1.53
29.614,1.65,-7.1,2.86
29.681,-3.73,-20.01,20.01
29.748,-9.38,-3.41,13.93
29.815,-5.88,4.98,0.67
29.882,-2.79,2.71,2.35
29.949,0.12,-3.88,3.77
30.016,18.71,16.67,9.41
30.083,-11.61,-1.37,7.65
30.15,-4.31,6.35,3.65
30.217,-1.88,-5.84,17.14
30.284,5.02,1.96,1.77
30.351,1.29,-5.14,1.57
30.418,19.46,-19.81,20.01
30.485,-9.34,-3.41,13.53
30.552,-2.47,6.24,-3.06
30.619,-2.47,2.04,1.22
30.686,-1.02,-1.77,7.73
30.753,-8.55,6.12,20.01
30.82,-12.51,-1.29,9.14
30.887,-4.55,0.98,7.57
30.954,-2.67,-5.57,15.49
31.021,2.39,-1.61,0.16
31.088,3.22,3.14,-2.94
31.155,-20.01,19.46,20.01
31.222,-4.39,-0.47,6.59
31.289,-4.98,4.82,2.51
31.356,-1.69,0.35,1.84
31.423,0.78,-5.73,5.22
31.49,-15.06,7.06,20.01
31.557,-9.26,4.2,2.2
31.624,-3.22,2.75,9.3
31.691,0.31,3.3,9.69
31.758,3.22,-4.28,0.63
31.825,3.37,4,-6.08
31.892,-19.93,-18.83,20.01
31.959,-5.61,1.53,4.67
32.026,-4.43,5.1,2.79
32.093,-1.06,-3.14,3.3
32.16,3.02,-0.24,3.88
32.227,-18.2,20.01,20.01
32.294,-9.45,2.35,5.45
32.361,-1.45,1.61,8.08
32.428,15.81,7.65,19.22
32.495,2.08,-7.41,3.92
32.562,-0.27,17.34,-3.69
32.629,-11.85,16.55,8.94
32.696,-4.16,2.51,1.57
32.763,-3.45,2.51,-0.39
32.83,-0.67,-2.55,0.75
32.897,-0.63,-3.92,15.53
32.964,-15.18,1.8,17.65
33.031,-8.04,1.92,7.77
33.098,-2.2,-3.49,16.87
33.165,3.88,-1.65,-0.98
33.232,0.82,-1.49,0.35
33.299,-13.77,-20.01,20.01
33.366,-5.61,0.43,12
33.433,-4.2,4.75,1.65
33.5,-0.59,-4.98,2.94
33.567,1.33,-0.08,-3.22
33.634,-17.73,-15.93,20.01
33.701,-13.42,3.1,0.35
33.768,-5.02,11.34,-2
33.835,-6.04,-11.77,19.5
33.902,1.69,-7.26,1.96
33.969,3.37,5.96,-12.2
34.036,-20.01,18.95,20.01
34.103,-9.49,-2.98,9.49
34.17,-3.49,1.57,-1.49
34.237,-0.63,-1.73,-0.82
34.304,-2.98,-7.22,11.69
34.371,-20.01,18.04,20.01
34.438,-12.4,6.86,2.82
34.505,-3.73,3.77,3.41
34.572,-0.71,-2.59,10.47
34.639,3.06,-7.81,2.86
34.706,0.43,20.01,-2.9
34.773,-15.22,12.83,14.4
34.84,-4.71,2.2,3.33
34.907,-1.8,2.63,0.51
34.974,0.08,-4.08,1.1
35.041,-1.06,4.31,6.83
35.108,-14.32,2.79,10.28
35.175,-5.65,9.81,2.86
35.242,-2.55,1.65,9.14
35.309,20.01,2.39,18.91
35.376,1.41,-7.69,2.55
35.443,2.82,-20.01,20.01
35.51,-13.96,1.57,16.63
35.577,-4.9,2.67,1.1
35.644,-2.39,0.35,1.49
35.711,0,-4.39,0.35
35.778,-5.18,-14.47,20.01
35.845,-16.24,-4.94,10.43
35.912,-7.85,-2.28,5.57
35.979,-3.92,1.77,9.77
36.046,9.38,-3.92,4.47
36.113,0.31,-5.1,1.61
36.18,-11.3,-20.01,20.01
36.247,-9.85,-1.96,13.22
36.314,-3.37,3.14,-0.39
36.381,-1.33,-1.06,0.47
36.448,0,-1.61,-0.35
36.515,-3.57,1.06,20.01
36.582,-13.49,-6.2,9.77
36.649,-6.59,4.75,3.92
36.716,-3.49,-0.82,14.87
36.783,5.3,-8.79,5.84
36.85,0.47,-4.71,0.35
36.917,-13.18,-20.01,20.01
36.984,-9.57,-3.84,12.75
37.051,-4.9,2,0.27
37.118,-0.98,-0.78,0.39
37.185,0.08,1.41,-0.35
37.252,18.12,-20.01,20.01
37.319,-10.71,0.78,3.45
37.386,-12.16,10.75,7.61
37.453,-4.35,-8.79,16.79
37.52,4.12,-7.57,5.06
37.587,3.26,-1.18,-1.53
37.654,-20.01,20.01,20.01
37.721,-5.22,-2.79,8.36
37.788,-2.51,3.8,0.75
37.855,-0.71,-1.41,-0.12
37.922,-1.53,1.77,1.45
37.989,-12.51,17.34,19.89
38.056,-11.1,4.63,3.41
38.123,-3.84,4.51,5.26
38.19,-1.73,-10.32,16.87
38.257,2.47,-3.18,3.18
38.324,3.57,-0.27,-2.35
38.391,0.63,20.01,20.01
38.458,-2.94,-1.1,8.94
38.525,-3.69,5.18,2.71
38.592,-0.67,-0.35,-0.24
38.659,0.16,-0.2,0.9
38.726,20.01,-20.01,20.01
38.793,-13.49,-4.55,6.2
38.86,-9.1,11.81,0.04
38.927,-4.75,-2.51,14.91
38.994,3.88,-3.88,0.9
39.061,3.02,-7.34,-0.98
39.128,16.28,-19.14,20.01
39.195,-10,-6.67,14.83
39.262,-4.51,-0.35,-0.27
39.329,-2.08,0.16,-0.24
39.396,-0.04,0.16,-1.84
39.463,-3.06,-3.88,20.01
39.53,-14.87,-5.53,11.34
39.597,-3.53,6.51,-0.12
39.664,-4.55,-0.27,13.69
39.731,19.93,-5.96,20.01
39.798,1.49,-7.53,2.55
39.865,-19.34,-20.01,20.01
39.932,-9.89,-4.94,16.83
39.999,-4.94,1.65,-1.18
40.066,-2.04,0.47,0.12
40.133,-0.12,-0.08,0.94
40.2,20.01,-18.24,20.01
40.267,-11.1,-1.8,6.39
40.334,-10.51,4.79,10.4
40.401,-4.04,-10.83,17.61
40.468,2.98,-0.59,0.67
40.535,1.26,-5.1,3.22
40.602,-10.75,-20.01,20.01
40.669,-6.43,-2.08,11.81
40.736,-4.51,4.08,2.55
40.803,-0.47,-0.9,0.43
40.87,0.59,-2.51,1.41
40.937,-5.57,-1.37,20.01
41.004,-10.28,-0.78,6.47
41.071,-5.02,6.83,7.49
41.138,-3.14,-5.1,19.5
41.205,4.2,-1.18,-1.1
41.272,5.1,1.26,-4.55
41.339,-20.01,10.98,20.01
41.406,-4.63,-0.67,7.53
41.473,-3.26,2.82,0.75
41.54,-0.43,-3.37,0.12
41.607,1.1,5.81,-3.8
41.674,-20.01,-7.14,20.01
41.741,-14.44,-1.73,7.37
41.808,-5.14,7.02,4.94
41.875,-1.49,-4.55,14.79
41.942,3.02,-8.98,1.8
42.009,4.16,0.82,-5.1
42.076,-18.16,-5.33,20.01
42.143,-5.26,-1.41,6.75
42.21,-4.82,4.28,1.49
42.277,-0.47,-3.88,-0.16
42.344,0.75,3.37,-1.49
42.411,8.16,20.01,20.01
42.478,-12.32,4.28,2.67
42.545,-8.83,10.94,5.61
42.612,-4,-6.75,19.85
42.679,2.55,-5.3,1.8
42.746,4.9,3.8,-7.49
42.813,-20.01,14.24,20.01
42.88,-4.55,0.82,5.41
42.947,-2.55,2.12,0.67
43.014,-0.47,-2.75,0.9
43.081,0.12,-1.02,5.88
43.148,-20.01,-12.32,20.01
43.215,-11.14,0.27,7.73
43.282,-2.67,3.33,7.45
43.349,1.73,0.2,9.38
43.416,1.88,-8.2,3.49
43.483,2.31,19.77,-7.18
43.55,-14.16,15.85,12.43
43.617,-3.53,2.79,2.79
43.684,-2.63,2.08,0.24
43.751,-0.2,-4.51,0.12
43.818,-1.96,0.82,10.59
43.885,-15.73,4.79,18.4
43.952,-10.67,4.79,6.39
44.019,-2.9,3.3,9.06
44.086,6.35,0.39,6.75
44.153,2.31,-10,5.73
44.22,3.3,13.42,10.28
44.287,-13.42,15.26,10.98
44.354,-4.35,4.86,1.73
44.421,-2.75,1.84,0.59
44.488,0.12,-5.06,0.86
44.555,-0.43,-3.73,8.67
44.622,-17.38,11.65,14.95
44.689,-11.41,1.57,6.35
44.756,-4,2.9,4.59
44.823,0.31,-1.53,9.57
44.89,2.59,-9.1,2.94
44.957,0.59,19.3,-1.65
45.024,-12.16,18.12,7.34
45.091,-4.71,2.43,1.57
45.158,-3.77,2.55,-0.51
45.225,-0.71,-4.24,0.78
45.292,3.96,-9.41,17.14
45.359,-16.99,10.36,15.34
45.426,-11.77,2.47,7.85
45.493,-4.04,5.3,9.69
45.56,13.61,-1.06,17.02
45.627,1.18,-9.26,5.81
45.694,1.73,19.89,-9.73
45.761,-9.96,6.04,19.38
45.828,-6.71,0.04,4.82
45.895,-4.31,3.49,0.9
45.962,-0.55,-3.65,-6.55
46.029,-2.94,-8.2,15.02
46.096,-17.18,4.94,20.01
46.163,-13.3,-2.04,8.94
46.23,-5.49,6.67,6.24
46.297,-1.06,-8.9,16.12
46.364,3.3,-7.57,2.75
46.431,3.14,3.57,-7.81
46.498,-3.37,20.01,20.01
46.565,-5.18,-2.28,9.26
46.632,-5.02,2.2,2.08
46.699,-1.96,0.71,0.24
46.766,-0.59,-0.67,0.31
46.833,-20.01,4,20.01
46.9,-8.9,0.51,1.53
46.967,-3.96,2.67,0.24
47.034,-5.96,-8.87,18.79
47.101,2.63,-3.18,-0.82
47.168,0.39,0.94,-2.86
47.235,-20.04,20.01,20.01
47.302,-4.98,-4,12.4
47.369,-2.47,2.39,-1.69
47.436,-2.43,2.39,-1.88
47.503,0.98,-0.08,-2.98
47.57,-0.08,-19.06,20.01
47.637,-8.24,0.59,7.96
47.704,-5.53,7.26,6.08
47.771,-2.08,-5.41,10.83
47.838,2.51,-6.71,3.33
47.905,3.61,5.73,-4.79
47.972,-13.26,14.79,10.32
48.039,-6,-1.37,6.16
48.106,-4.24,5.02,0.86
48.173,-0.78,-3.14,0.24
48.24,-0.27,-2.31,3.49
48.307,-7.49,15.73,18.32
48.374,-9.73,0.94,6.86
48.441,-2.63,3.69,7.3
48.508,0.55,2.63,7.1
48.575,2.71,-10.12,2.67
48.642,1.02,19.61,-2.51
48.709,-12.43,11.14,13.81
48.776,-4.79,0.82,4.39
48.843,-2.51,0.04,1.33
48.91,-0.43,-3.18,-0.9
48.977,-1.57,-10.83,17.53
49.044,-14.32,-1.77,15.65
49.111,-6.16,8.16,1.18
49.178,-2.67,5.3,2.12
49.245,-2.63,-5.06,10.83
49.312,1.06,-11.3,4.28
49.379,-7.34,11.38,13.18
49.446,-6.75,-3.49,17.06
49.513,-3.53,3.14,-1.29
49.58,-2.67,-0.71,0.35
49.647,-1.02,-2.47,-2.63
49.714,-7.81,-10.59,20.01
49.781,-12.4,-3.02,12.08
49.848,-3.26,4.28,1.88
49.915,-1.69,1.92,5.53
49.982,20.01,-2.55,18.48
50.049,0.78,-6.32,0.98
50.116,-20.01,-20.01,20.01
50.183,-8.75,-4.63,17.57
50.25,-3.02,4.08,0.51
50.317,-2.47,-0.71,0.39
50.384,0.24,-3.61,-0.67
50.451,11.85,4.55,18.75
50.518,-12.55,-9.85,12.12
50.585,-6,6.24,0.86
50.652,-3.41,2.12,6.16
50.719,20.01,-3.41,20.01
50.786,2.51,-8.47,-0.39
50.853,-7.85,-20.01,20.01
50.92,-7.26,-5.53,17.5
50.987,-4.39,4.28,1.1
51.054,-2.67,0.86,1.18
51.121,-0.12,-4.2,0.2
51.188,-6.55,-10.24,19.06
51.255,-12.94,-6.75,8.04
51.322,-19.53,1.18,10.32
51.389,-4.47,-1.41,8.87
51.456,19.46,-4.94,20.01
51.523,1.33,-7.61,2
51.59,-13.14,-20.01,20.01
51.657,-9.57,-3.45,15.65
51.724,-4.47,3.88,-1.92
51.791,-1.69,0.08,-0.24
51.858,1.1,-1.29,-2.71
51.925,-1.1,-4.55,20.01
51.992,-13.53,-6.63,11.18
52.059,-5.26,8.12,-3.88
52.126,-5.37,-8.59,18.01
52.193,4.16,-2.71,-0.08
52.26,1.53,-5.26,0.31
52.327,-14.28,-20.01,20.01
52.394,-9.69,-5.61,14.16
52.461,-4.35,-0.35,0.71
52.528,-0.75,-1.26,-0.16
52.595,0.78,1.73,-2.28
52.662,-9.3,-4.39,20.01
52.729,-11.77,-2.75,7.3
52.796,-5.33,11.49,-0.24
52.863,-5.37,-6.79,15.46
52.93,10.63,-11.96,17.06
52.997,3.22,-3.77,-0.55
53.064,-20.01,-19.81,20.01
53.131,-7.61,-1.14,9.69
53.198,-5.26,2.39,2.79
53.265,-1.06,0.35,-0.04
53.332,1.69,-1.92,-0.71
53.399,-2.71,-9.14,20.01
53.466,-13.38,-8.9,9.45
53.533,-4.98,9.85,-3.1
53.6,-5.92,-6.86,15.65
53.667,5.06,-5.14,0.08
53.734,4.71,-7.37,-0.27
53.801,-20.01,-20.01,20.01
53.868,-7.41,-1.33,9.73
53.935,-3.02,2.98,-1.26
54.002,-1.37,-1.02,-0.67
54.069,1.65,0.31,-0.9
54.136,0.04,20.01,20.01
