NAME:,run_5_2.csv,,
EXPERIMENT TIME:,08/06/2023 17:52,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,66,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,9.06,3.69,-2.63
0.05102539,8.87,5.06,-4.35
0.101989746,8.75,3.69,-3.84
0.35699463,8.08,3.26,-3.65
0.40802002,8.71,2.59,-4.31
0.45898438,8.12,2.24,-4.86
0.51000977,8.51,2.59,-6.04
0.56103516,8.12,3.8,-1.73
0.6119995,9.57,4.08,-1.26
0.6630249,8.83,7.45,-0.27
0.71398926,9.41,8.75,-3.88
0.76501465,12.98,6.51,-3.61
0.81604004,10,8.87,-2.39
0.8670044,9.96,9.06,-4.9
0.9180298,8.24,6.51,-5.02
0.96899414,3.33,6.08,-4.55
1.0200195,-0.9,-1.29,-0.31
1.0709839,0.24,3.26,2.75
1.1220093,20.01,-7.34,20.01
1.1730347,-5.3,9.96,-9.22
1.223999,20.01,0.12,1.77
1.2750244,10.71,7.69,-8.55
1.3259888,8.79,5.81,-8.32
1.3770142,11.18,8.16,-6.51
1.4280396,0.39,2.75,-1.69
1.4790039,-0.04,-3.92,1.92
1.5300293,-2.39,-0.51,2.75
1.5809937,20.01,14.04,-6.59
1.632019,8.94,8.39,-1.8
1.6829834,15.93,14.83,-6.83
1.7340088,10.12,4.98,-2.31
1.7850342,-2.24,-0.86,-0.98
1.8359985,-2.82,-0.63,-0.71
1.8870239,2.39,2.43,-2.35
1.9379883,20.01,11.77,16.63
1.9890137,-9.92,9.92,-19.14
2.040039,20.01,12.16,-7.49
2.0910034,6.9,5.02,-5.65
2.1420288,7.69,7.61,-0.35
2.1929932,-0.94,-1.26,-3.33
2.2440186,0.12,-0.98,0.47
2.294983,-1.88,-0.51,-0.94
2.3460083,20.01,18.99,-6.35
2.3970337,8.43,9.96,-10.2
2.447998,12.71,14.91,-5.65
2.4990234,4.55,-0.08,-0.94
2.5499878,-5.22,-1.73,-0.08
2.6010132,-1.22,1.29,0.04
2.6520386,4.86,6.32,2.71
2.703003,-11.45,1.57,-0.63
2.7540283,10.24,10.32,-8.36
2.8049927,17.18,6.86,-1.02
2.856018,5.33,4.9,-7.34
2.9069824,2.79,4.08,0
2.9580078,-4.04,-3.33,-1.14
3.0090332,4.47,-1.33,0.98
3.0599976,11.14,8.16,0.04
3.111023,7.49,11.26,1.84
3.1619873,14.44,13.73,-10.43
3.2130127,11.34,6.94,-1.65
3.264038,-1.49,-5.18,-2
3.3150024,-0.59,-1.14,0.04
3.3660278,3.06,2.59,-3.53
3.4169922,11.26,12.28,10.71
3.4680176,-16.67,-3.49,-18.51
3.518982,20.01,9.45,-8.55
3.5700073,12.47,8.59,-11.3
3.6210327,2.55,6.59,-1.69
3.671997,0.86,0,-1.61
3.7230225,-1.06,-3.45,1.37
3.7739868,-0.2,-0.35,-0.31
3.8250122,4,15.06,-1.57
3.8760376,5.26,9.92,-0.2
3.927002,15.89,16.59,-10.63
3.9780273,9.89,4.63,-1.45
4.0289917,-5.33,-5.84,-1.96
4.080017,0,1.22,1.92
4.1309814,4.08,1.49,0.82
4.182007,20.01,-0.67,10.79
4.233032,-0.78,16.08,-19.61
4.2839966,20.01,8.39,-3.57
4.335022,5.69,4.98,-10.04
4.3859863,8.16,5.53,4.82
4.4370117,-6.04,-1.69,-3.18
4.590027,20.01,5.57,-8.16
4.640991,7.65,11.41,-12.83
4.6920166,11.06,12.51,-4.94
4.743042,3.8,-4.55,1.06
4.7940063,-6.75,-6.51,1.22
4.8450317,0.24,4.28,-4.04
4.895996,20.01,9.65,14.71
4.9470215,-7.96,7.77,-17.46
4.997986,20.01,8.9,-8.83
5.049011,7.85,7.85,-8.16
5.1000366,2.86,5.26,0.55
5.151001,1.73,0.12,-2.55
5.304016,20.01,6.04,-4
5.3550415,8.24,12.2,-12.59
5.406006,13.3,11.49,-3.92
5.4570312,-0.04,-5.3,0.2
5.5079956,-8.32,-7.61,-0.12
5.559021,2.75,1.1,-1.41
5.6099854,17.18,14.87,17.18
5.6610107,-1.45,6.79,-20.01
5.712036,20.01,10.94,-7.41
5.7630005,9.65,5.92,-9.85
5.814026,7.81,6.32,4.82
5.86499,-2.94,-1.26,-2.63
5.9160156,-0.39,-1.41,-0.71
5.967041,0,0.08,1.26
6.0180054,20.01,15.46,-15.77
6.069031,3.92,3.69,-3.26
6.119995,13.85,13.81,-7.61
6.1710205,4.82,-2.12,-4.94
6.221985,-6.47,-6.12,3.26
6.2730103,0.51,5.96,-4
6.3240356,3.77,4.16,3.73
6.375,-2,6.83,-9.14
6.4260254,11.85,6.75,-9.26
6.4769897,19.14,5.65,-0.43
6.528015,8.24,6.12,-4.04
6.5790405,5.37,2.39,2.75
6.630005,-6.2,-3.92,-2.9
6.6810303,1.96,-0.75,0.82
6.7319946,19.93,20.01,-6.94
6.78302,3.22,8.83,-9.34
6.8339844,15.97,14.04,-5.33
6.88501,7.26,0.39,-0.2
6.936035,-7.37,-2.24,-1.45
6.9869995,-1.61,1.92,-0.47
7.038025,2.82,5.73,5.1
7.0889893,4.04,14.59,-8.59
7.1400146,12.24,10.08,-3.77
7.19104,15.22,9.49,-8.24
7.2420044,10.79,6.04,-1.61
7.29303,7.57,2.31,2.28
7.343994,-7.57,-4.98,-2.39
7.3950195,1.88,-1.33,-1.8
7.445984,12.94,13.42,1.88
7.4970093,12.04,14.28,6.32
7.5480347,15.77,16.75,-11.61
7.598999,8.75,1.45,-5.06
7.6500244,-10.16,-4.35,1.41
7.700989,-2.39,4.28,-2.63
7.752014,3.33,1.57,1.02
7.8030396,20.01,10.67,3.69
7.854004,1.69,11.18,-18.91
7.9050293,20.01,9.02,-3.73
7.9559937,4.98,6.16,-9.85
8.007019,7.96,3.88,5.53
8.057983,-3.45,-1.49,-3.61
8.109009,-1.37,-2.71,0.04
8.160034,12.36,5.37,1.96
8.210999,7.92,6.79,3.84
8.262024,15.89,15.34,-13.69
8.312988,12.91,7.61,-0.82
8.364014,-1.53,-6.83,-2.9
8.415039,-3.22,-3.37,2.51
8.466003,0.08,1.8,-0.63
8.517029,20.01,-11.18,13.14
8.567993,-16.51,-2.04,-12.75
8.619019,20.01,10.59,-4.39
8.669983,4.43,5.18,-10.55
8.721008,9.41,4.63,5.45
8.772034,-2.12,-4.12,-1.53
8.822998,-1.65,-3.18,-1.22
8.874023,-3.14,5.3,4
8.924988,20.01,5.77,-1.1
8.976013,1.92,8.87,-14.63
9.027039,16.67,10.51,-5.18
9.078003,2.9,-4.24,-0.43
9.129028,-6.79,-4.35,2.67
9.179993,0.98,3.3,-3.61
9.231018,-0.43,8.63,1.49
9.281982,-10.98,5.65,-2.35
9.333008,16.32,11.18,5.92
9.384033,19.46,8.32,-2.47
9.434998,3.18,5.84,-7.92
9.486023,7.14,3.41,2.31
9.536987,-4.35,-6.51,0.82
9.588013,-0.43,-2.35,1.06
9.639038,3.33,14.87,0.08
9.690002,16.87,11.61,11.1
9.741028,9.34,10.63,-15.93
9.791992,10.36,9.81,-6.9
9.843018,-1.33,-7.02,4.24
9.893982,-2.35,-3.1,4.67
9.945007,3.18,2.63,-0.63
9.996033,20.01,20.01,7.96
10.046997,-7.45,12.2,-20.01
10.098022,20.01,13.02,-8.28
10.148987,5.18,7.06,-11.02
10.200012,7.57,4.04,5.02
10.251038,2.24,-2.71,-3.49
10.302002,-3.92,-2.08,-0.35
10.353027,-0.71,1.18,1.84
10.403992,20.01,4.75,-6.12
10.455017,5.18,7.57,-12.2
10.505981,14.87,11.53,-5.37
10.557007,0.9,-4.08,-0.39
10.608032,-6.2,-0.98,2.79
10.658997,1.33,3.06,-2.35
10.710022,1.65,8.51,2.2
10.760986,-15.69,-4.63,-11.69
10.812012,-0.98,7.3,-6.71
10.863037,20.01,9.96,-1.14
10.914001,3.18,4.35,-3.3
10.965027,4.55,-1.53,-3.02
11.015991,-2,-0.82,-0.55
11.067017,-1.49,-1.37,0.55
11.118042,4.08,9.77,5.57
11.169006,8.24,9.3,2.75
11.220032,15.22,15.1,-11.57
11.270996,7.02,9.49,-2.47
11.3220215,-6.9,-5.06,-0.55
11.372986,0.04,1.65,-0.31
11.424011,0.04,20.01,8.98
11.475037,-8.79,-2.59,-20.01
11.526001,14.71,12.08,-10
11.577026,12.75,7.65,-8.98
11.627991,3.61,3.26,-2.12
11.679016,6.32,0.63,3.06
11.7300415,-7.14,-3.18,-2.75
11.781006,5.61,0.82,10.08
11.832031,20.01,8,-1.96
11.882996,12.83,12.67,-14.95
11.934021,9.57,8.63,-1.92
11.984985,-0.55,-4.08,-1.33
12.036011,-8.16,-0.63,-0.35
12.087036,2.67,5.3,-4.43
12.1380005,20.01,19.77,15.42
12.189026,-13.38,6.16,-13.65
12.23999,20.01,9.22,-4.75
12.291016,4.24,4.98,-6.71
12.342041,6.24,3.41,3.22
12.393005,-5.53,-0.04,-5.06
12.444031,2.55,-0.12,-0.27
12.494995,0.31,5.41,6.71
12.5460205,8.47,12.91,3.22
12.596985,9.65,10.47,-11.85
12.64801,9.65,11.22,-5.57
12.699036,1.02,-4.43,-1.92
12.75,-6.71,-3.22,1.1
12.801025,0,4.63,-1.1
12.85199,20.01,-20.01,-10.24
12.903015,-7.49,5.26,-15.61
12.954041,20.01,7.06,-1.65
13.005005,3.8,2.75,-6.39
13.05603,1.41,1.8,-1.18
13.106995,-4.71,-0.39,-2.79
13.15802,1.37,2.31,0.86
13.208984,9.26,12.55,2.2
13.26001,10.79,9.1,1.73
13.311035,12.47,14,-9.41
13.3619995,8.51,9.18,-5.41
13.413025,1.29,-0.98,-2
13.463989,-5.18,-0.31,-0.55
13.515015,1.26,7.65,6.9
13.56604,20.01,10.55,-5.73
13.617004,10.67,1.92,3.96
13.66803,15.49,5.69,-6.04
13.718994,8.98,2.98,-4.82
13.77002,5.81,3.26,-2.12
13.820984,-1.53,0.75,-2.51
13.872009,-0.67,1.37,-1.73
13.923035,11.18,5.92,0.04
13.973999,15.02,15.61,-7.37
14.025024,16.24,10.47,-6.79
14.075989,6.83,8.75,-6.28
14.127014,2.43,2.51,-5.45
14.17804,-1.77,0.43,-1.26
14.229004,-0.82,0.04,1.41
14.280029,10.87,0.43,10.59
14.330994,12.43,7.57,-1.1
14.382019,16.59,2.31,-0.98
14.432983,16.63,8.16,-8.9
14.484009,10.04,9.96,-9.14
14.535034,8.39,7.34,-7.41
14.585999,7.53,4.59,0.16
14.637024,-4.59,0.78,-1.57
14.687988,2.28,-1.84,5.41
14.739014,10.47,2,3.92
14.790039,15.22,9.41,-8.36
14.841003,16.04,12.51,-6.39
14.892029,13.1,11.61,-5.84
14.942993,8.9,1.8,-5.53
14.994019,-2.59,3.84,-2.31
15.044983,-2.16,1.53,-0.2
15.096008,3.37,2.75,4.12
15.147034,20.01,-2.16,10.2
15.197998,5.65,4.55,-4.12
15.249023,18.51,12.79,4.51
15.299988,14.79,9.41,-4.63
15.351013,7.34,0.16,1.41
15.402039,-6.32,-2.24,-3.33
15.453003,2.55,-2.16,7.14
15.504028,20.01,11.1,-1.45
15.554993,10.71,11.14,-3.3
15.606018,15.14,13.18,-3.02
15.656982,5.22,-4.82,0.04
15.708008,-7.61,1.33,3.73
15.759033,-1.14,5.77,-4.98
15.809998,12.36,-3.22,11.49
15.861023,6.32,12.79,-3.22
15.911987,-1.53,12.87,-19.89
15.963013,10.67,8.87,-7.1
16.014038,7.85,-4.59,5.06
16.065002,-9.14,0.86,-3.1
16.116028,0.12,2.59,3.96
16.166992,20.01,20.01,-0.27
16.218018,8.43,10.36,-4.24
16.268982,14.55,13.93,-4.39
16.320007,-5.61,-9.61,3.45
16.371033,4.2,3.92,-1.8
16.421997,-0.24,3.1,-0.27
16.473022,20.01,-1.96,14
16.523987,1.96,11.45,-13.14
16.575012,3.77,15.81,-18.63
