NAME:,run_2_1.csv
EXPERIMENT TIME:,2023/05/22 08:42:26
ACTIVITY TYPE:,Running
COUNT OF ACTUAL STEPS:,220

Time [sec],ACC X,ACC Y,ACC Z
0.0,2.39282,-4.668,-9.689
0.07100000000002638,2.39282,-4.8641,-10.238
0.14199999999993906,1.72597,-4.9033,-10.709
0.21299999999996544,2.11824,-4.7856,-10.356
0.2839999999999918,2.43205,-4.6287,-10.317
0.3550000000000182,2.19669,-4.3934,-10.238
0.42600000000004457,1.9221,-4.1188,-9.689
0.49699999999995725,2.39282,-4.668,-10.513
0.5679999999999836,1.88288,-4.7856,-9.6497
0.63900000000001,1.64752,-5.021,-10.591
0.7100000000000364,3.05967,-5.0602,-11.14
0.7809999999999491,5.76631,-4.7856,-10.042
0.8519999999999754,0,-7.5315,-5.2564
0.9230000000000018,11.1011,-11.415,-9.1398
0.9940000000000282,5.6094,-6.3155,-12.474
1.0649999999999409,3.41271,-2.2359,-9.0221
1.1359999999999673,2.15746,-0.78453,-4.0403
1.2069999999999936,-0.11768,-0.5884,-2.2359
1.27800000000002,8.94367,0.784532,-14.788
1.3490000000000464,14.6707,-19.927,-18.829
1.419999999999959,2.86354,-1.7652,-13.612
1.4909999999999854,0.23536,-2.3144,-8.1591
1.5620000000000118,-8.1591,-3.6088,-2.432
1.6330000000000382,-3.9619,-7.0216,3.88343
1.7039999999999509,2.70664,-14.867,-4.3149
1.7749999999999773,13.1017,-5.4525,-20.006
1.8460000000000036,2.62818,0.745305,-8.3945
1.91700000000003,-0.47072,-0.11768,-2.6282
1.9879999999999427,0.196133,-0.15691,-1.5298
2.058999999999969,20.0056,6.08012,-20.006
2.1299999999999955,13.9647,-17.77,-19.182
2.201000000000022,2.43205,-0.62763,-9.9243
2.272000000000048,-3.5304,-1.9613,-6.9039
2.342999999999961,-7.3746,-10.081,-0.86299
2.4139999999999873,-3.4127,-14.592,0.039227
2.4850000000000136,2.62818,-11.768,-7.8061
2.55600000000004,5.57018,-15.22,11.2973
2.6269999999999527,5.06023,-1.2553,-7.0216
2.697999999999979,0.980665,0.274586,-2.1182
2.7690000000000055,0.039227,-0.35304,-2.1575
2.840000000000032,19.8879,0.941438,-6.9431
2.9109999999999445,14.71,-7.2569,-8.6299
2.981999999999971,-1.2945,-8.1199,-10.67
3.0529999999999973,-3.1774,-2.7459,-7.1785
3.1240000000000236,-9.7282,0.196133,-3.7265
3.1949999999999363,12.3956,-20.006,-5.2171
3.2659999999999627,10.4343,-4.158,-19.966
3.336999999999989,3.13813,-2.6674,-5.4133
3.5499999999999545,19.221,-8.4729,-19.966
3.620999999999981,17.6912,-8.826,-17.652
3.6920000000000073,1.72597,-4.3149,-6.3547
3.7630000000000337,-5.2171,-7.5707,-13.572
3.8339999999999463,-8.6299,3.84421,-8.7868
3.9049999999999727,-2.5105,-6.5901,-11.219
3.975999999999999,19.3387,-15.338,-17.377
4.0470000000000255,6.00167,-4.1188,-10.944
4.117999999999938,3.37349,-1.9221,-6.0409
4.1889999999999645,1.25525,-0.62763,-0.70608
4.259999999999991,-1.2945,3.17735,-3.0989
4.331000000000017,18.8288,-2.3144,-12.749
4.402000000000044,14.0039,-5.2564,-12.396
4.472999999999956,2.07901,-7.2961,-1.4514
4.543999999999983,-7.2961,-7.5707,4.66797
4.615000000000009,-2.5105,3.96189,-10.434
4.6860000000000355,-2.079,-5.884,-6.9431
4.756999999999948,14.2,-7.6884,-5.884
4.8279999999999745,4.62874,-4.3542,-7.2177
4.899000000000001,0.784532,-1.216,0.313813
4.970000000000027,3.76575,1.1768,0.156906
5.04099999999994,20.0056,-7.8061,-12.396
5.111999999999966,11.768,-16.514,-16.201
5.182999999999993,0.745305,-5.4133,-9.4144
5.254000000000019,-1.9221,-6.1193,-3.8442
5.3250000000000455,-5.021,-5.6879,-0.35304
5.395999999999958,-2.5497,-10.042,-5.0602
5.4669999999999845,9.45361,-12.317,-11.533
5.538000000000011,4.90333,-4.5503,-8.5906
5.750999999999976,-0.62763,-1.216,0.706079
5.822000000000003,20.0056,-3.9619,-13.102
5.893000000000029,8.86521,-4.9426,-4.7464
5.963999999999942,3.84421,-2.2751,-3.805
6.034999999999968,-0.62763,0.11768,-3.4912
6.1059999999999945,-3.805,-4.158,-0.15691
6.177000000000021,15.8868,-20.006,-9.179
6.248000000000047,11.8464,-7.3746,16.7105
6.31899999999996,5.49172,-1.9221,-8.0807
6.389999999999986,1.3337,-0.50995,-1.6083
6.461000000000013,-1.0983,0.470719,-2.6674
6.532000000000039,6.23703,7.76687,-12.082
6.602999999999952,18.3188,-3.3735,1.1768
6.673999999999978,7.60996,-5.4525,-1.9221
6.7450000000000045,1.1768,-4.158,-1.3729
6.816000000000031,-3.9227,-4.2365,2.07901
6.886999999999944,-1.8829,-1.2945,0.196133
6.95799999999997,15.6122,-19.613,-14.553
7.028999999999996,7.02156,-10.67,-10.395
7.100000000000023,4.74642,-4.2757,-6.1978
7.170999999999935,0.353039,-1.1376,-2.1182
7.241999999999962,0.392266,0.549172,2.19669
7.312999999999988,20.0056,-9.5713,-3.7265
7.3840000000000146,20.0056,-20.006,-2.6674
7.455000000000041,3.64807,-5.021,-3.295
7.525999999999954,0.196133,-3.0597,-2.589
7.59699999999998,-6.5901,-4.5895,-5.531
7.809999999999945,7.49228,-7.5315,-6.8647
7.880999999999972,4.70719,-3.0989,-4.1972
7.951999999999998,0.509946,1.1768,-1.216
8.023000000000025,-0.82376,0.274586,-1.0591
8.093999999999937,20.0056,-14.553,0.823759
8.164999999999964,11.5326,-4.5111,0.706079
8.23599999999999,2.98122,-3.4127,-6.2763
8.307000000000016,-0.62763,-8.5514,-2.0398
8.378000000000043,-2.9812,-0.62763,-1.2945
8.448999999999955,-6.5901,-11.415,0.23536
8.519999999999982,20.0056,-20.006,-1.0591
8.803999999999974,-0.27459,4.47183,0.23536
8.875,20.0056,-19.299,-5.2171
8.946000000000026,-3.9227,-13.102,-4.9426
9.016999999999939,-3.4519,-10.199,-4.0403
9.087999999999965,-6.1586,-5.884,7.02156
9.158999999999992,-3.1774,0.823759,-0.54917
9.230000000000018,-1.6083,-4.1188,-0.82376
9.301000000000045,7.84532,-20.006,11.7288
9.371999999999957,2.58896,-10.199,-2.3144
9.442999999999984,4.11879,-4.3542,-0.82376
9.51400000000001,1.41216,0.784532,-0.27459
9.585000000000036,4.2757,5.02101,-3.6481
9.655999999999949,11.9641,-20.006,-14.357
9.726999999999975,-1.9613,-11.023,-5.6879
9.798000000000002,-6.3547,-8.7475,-4.9818
9.869000000000028,-2.7066,0.902212,-5.4917
9.93999999999994,-3.0204,1.21602,-0.19613
10.010999999999967,0.470719,-13.612,3.80498
10.081999999999994,7.72764,-15.808,2.23592
10.15300000000002,2.47128,-7.3746,-1.6867
10.224000000000046,1.45138,-2.3144,-0.90221
10.294999999999959,2.11824,1.01989,-1.8044
10.365999999999985,6.51162,-1.8829,0.431493
10.437000000000012,6.11935,-20.006,-18.633
10.508000000000038,-7.4138,-19.417,19.2603
10.57899999999995,-1.9221,-5.6094,-4.668
10.649999999999977,-2.9812,-1.9613,-2.942
10.721000000000004,-3.4519,1.52984,4.00111
10.79200000000003,-1.4906,-20.006,-1.1376
10.862999999999943,6.82543,-15.455,-4.6287
10.933999999999969,2.62818,-7.963,-6.1193
11.004999999999995,1.68674,-2.2751,-1.3337
11.076000000000022,1.45138,1.01989,-0.66685
11.147000000000048,10.6304,0.627626,0.902212
11.217999999999961,-4.158,-20.006,20.0056
11.288999999999987,-2.1967,-6.3939,-5.3348
11.360000000000014,-5.2564,-8.9829,-4.0403
11.43100000000004,-3.0204,-3.9227,4.23647
11.501999999999953,-2.0006,0.23536,-0.86299
11.572999999999979,-4.668,-20.006,2.15746
11.644000000000005,8.00223,-16.946,-5.9232
11.715000000000032,2.43205,-9.0613,-5.6879
11.785999999999945,3.13813,-2.2751,-2.3928
11.856999999999971,1.13757,1.37293,-0.50995
11.927999999999997,1.09834,-1.1768,2.82432
11.999000000000024,-8.1984,-20.006,12.8663
12.069999999999936,-0.31381,-10.356,-6.8254
12.140999999999963,-1.4122,-5.8448,-5.4133
12.211999999999989,-3.8442,-2.4713,-2.432
12.283000000000015,-6.1978,-0.62763,6.27626
12.354000000000042,-4.8641,-18.476,-0.78453
12.424999999999955,7.41383,-4.0403,-20.006
12.495999999999981,3.13813,-6.8254,-8.0022
12.567000000000007,3.84421,-2.3928,-4.668
12.638000000000034,1.05912,1.64752,0.274586
12.708999999999946,2.98122,5.41327,-3.2558
12.779999999999973,10.3558,-8.7083,-14.906
12.850999999999999,-6.4724,-19.927,-17.613
12.922000000000025,-4.5895,-7.5315,-7.0216
12.992999999999938,-1.3729,-3.6873,5.13869
13.063999999999965,-1.726,-0.70608,-0.31381
13.134999999999991,-4.7464,-13.886,1.9221
13.206000000000017,9.57129,-20.006,-11.14
13.277000000000044,-0.15691,-8.6299,-7.4138
13.347999999999956,3.45194,-4.6287,-4.2365
13.418999999999983,1.1768,0.666852,-0.74531
13.490000000000009,1.01989,0.313813,1.01989
13.561000000000035,15.2591,-19.535,-11.572
13.631999999999948,-3.0204,-20.006,-12.67
13.702999999999975,-1.9613,-4.7072,-5.2171
13.774000000000001,-3.295,-5.2171,-2.1575
13.845000000000027,-2.5497,5.41327,4.51106
14.129000000000019,5.09946,-5.1779,-4.0403
14.199999999999932,0.588399,-0.31381,-0.82376
14.271000000000072,1.68674,6.15858,-1.3337
14.341999999999985,15.8868,-20.006,-7.3354
14.412999999999897,-4.1188,-20.006,-6.1586
14.484000000000037,-1.8437,-5.021,-4.7464
14.55499999999995,-3.5696,-4.5895,-4.2757
14.62600000000009,-1.726,-2.3928,1.68674
14.697000000000003,-3.6088,1.05912,5.13869
14.767999999999915,3.37349,-20.006,-14.475
14.839000000000055,2.03978,-13.219,-9.2183
14.909999999999968,1.52984,-7.2569,-5.3348
14.98099999999988,3.88343,-2.2751,-1.4906
15.052000000000021,2.03978,-0.03923,3.33426
15.122999999999934,7.49228,-5.1779,10.6304
15.194000000000074,7.29615,-17.338,-5.1387
15.264999999999986,-1.0591,-9.2967,-6.747
15.335999999999899,-2.6674,-6.6685,-6.4724
15.407000000000039,-2.3536,2.54973,-6.1586
15.477999999999952,-1.8829,1.45138,-0.23536
15.549000000000092,-3.1774,-20.006,-3.0204
15.620000000000005,-0.50995,-18.083,-12.906
15.690999999999917,0.470719,-7.4531,-7.0608
15.762000000000057,5.4525,-4.5111,-2.432
15.83299999999997,1.3337,0.902212,3.49117
15.903999999999883,3.02045,2.82432,0.196133
15.975000000000023,2.90277,-18.123,-10.591
16.045999999999935,-3.6088,-12.709,-3.9619
16.117000000000075,-2.7851,-5.6094,-2.5497
16.187999999999988,-2.9028,-1.726,1.64752
16.2589999999999,-0.43149,3.53039,4.04034
16.33000000000004,5.13869,-20.006,-12.396
16.400999999999954,3.0989,-16.004,-8.4729
16.472000000000094,-1.4906,-8.5906,-6.1978
16.543000000000006,5.57018,-6.4724,0.666852
16.61399999999992,0.23536,0.980665,-2.4713
16.68500000000006,0.11768,1.3337,1.13757
16.755999999999972,6.6293,-20.006,-12.435
16.826999999999884,-5.2956,-12.631,-5.0602
16.898000000000025,-1.6867,-5.4525,-5.1779
16.968999999999937,-1.0983,-6.237,0.313813
17.040000000000077,-3.0204,-0.03923,2.47128
17.11099999999999,-3.6873,-2.7459,5.72708
17.181999999999903,5.25636,-17.338,-15.141
17.253000000000043,3.45194,-10.474,-9.689
17.323999999999955,3.13813,-5.2564,-4.8641
17.395000000000095,0.274586,-0.27459,-1.5691
17.466000000000008,0.941438,5.09946,-2.4713
17.53699999999992,20.0056,-19.653,-1.1376
17.60800000000006,-7.1392,-18.75,6.1978
