NAME:,walk_3_1.csv,,
EXPERIMENT TIME:,06/06/2023 12:04,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS:,75,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0.0,0.55,-8.28,-4.98
0.090026855,1.14,-8.2,-5.96
0.17001343,-0.98,-8.83,-6.32
0.26000977,1.96,-5.02,-6.0
0.34002686,0.78,-10.83,1.18
0.4300232,-1.92,-10.08,-1.14
0.52001953,1.45,-8.24,-0.39
0.6000061,1.18,-9.92,-0.63
0.69000244,1.1,-8.94,-0.9
0.77001953,1.73,-10.04,0.0
0.86001587,2.24,-10.79,0.75
0.94000244,2.55,-13.57,1.8
1.0300293,-2.94,-8.04,-2.35
1.1200256,2.28,-9.14,-0.2
1.2000122,-1.14,-7.61,-2.86
1.2900085,-0.47,-3.96,-3.3
1.3700256,0.24,-8.08,-5.49
1.460022,4.86,-3.26,-11.45
1.5500183,-1.02,-9.81,-2.71
1.6300049,0.39,-14.67,5.06
1.7200012,-1.69,-9.49,-1.57
1.8100281,3.06,-7.45,-0.12
1.8900146,1.88,-8.28,-1.29
1.980011,0.67,-10.12,1.26
2.060028,0.47,-13.89,1.96
2.1500244,-6.32,-8.59,0.71
2.2400208,0.59,-10.75,-0.47
2.3200073,-0.86,-5.06,-0.86
2.4100037,-0.86,-3.49,-4.31
2.4900208,2.35,-4.59,-7.06
2.580017,3.8,-3.61,-12.24
2.6600037,-2.67,-10.32,-0.47
2.75,0.51,-10.98,3.77
2.8400269,-2.04,-7.18,1.06
2.9200134,3.41,-8.04,-0.12
3.0100098,1.84,-9.38,-1.73
3.0900269,-0.27,-11.14,0.08
3.1800232,2.39,-13.57,2.39
3.2700195,-5.33,-10.79,-3.57
3.350006,1.77,-10.36,-0.2
3.4400024,-1.33,-5.61,-0.59
3.5300293,-1.53,-3.3,-4.31
3.6100159,1.29,-10.12,-6.28
3.7000122,6.0,0.9,-18.04
3.7800293,-2.08,-8.04,-4.39
3.8700256,-1.45,-10.71,1.65
3.960022,-1.84,-8.59,-0.94
4.0400085,3.18,-7.69,-0.47
4.130005,1.57,-8.59,-2.35
4.210022,2.63,-10.28,3.41
4.3000183,1.41,-14.83,2.35
4.380005,-3.41,-10.63,-2.67
4.470001,0.82,-8.24,0.82
4.560028,-1.77,-5.26,-2.39
4.6400146,-0.78,-2.31,-4.82
4.730011,2.16,-9.81,-3.33
4.810028,3.84,-4.24,-8.67
4.9000244,-2.98,-2.28,-3.06
4.9900208,-0.35,-9.1,-1.8
5.0700073,-0.35,-8.24,-0.39
5.1600037,3.3,-8.2,-0.75
5.25,0.9,-9.85,-2.94
5.330017,2.2,-10.04,1.65
5.4200134,3.18,-14.0,2.35
5.5,-1.92,-13.34,-1.77
5.590027,1.22,-8.79,0.27
5.680023,-1.37,-6.0,-1.69
5.76001,-0.78,-2.9,-4.55
5.850006,2.12,-9.85,-4.04
5.930023,4.47,1.65,-15.61
6.0200195,-1.65,0.63,-5.65
6.100006,-1.33,-8.71,-2.04
6.1900024,-0.04,-9.69,-0.55
6.2800293,3.3,-7.81,-0.86
6.360016,1.26,-8.08,-0.55
6.450012,0.08,-10.24,2.79
6.5300293,2.75,-14.16,2.71
6.6200256,-4.98,-7.34,0.75
6.710022,0.67,-13.42,-1.22
6.7900085,-0.78,-6.28,-1.77
6.880005,-1.14,-2.39,-4.39
6.970001,1.22,-5.33,-6.32
7.0500183,4.0,-1.22,-15.77
7.1400146,-1.65,-2.51,-4.35
7.220001,-0.86,-13.89,4.43
7.310028,-1.18,-9.06,-2.2
7.4000244,2.79,-7.37,-1.1
7.480011,1.88,-7.69,-1.26
7.5700073,-0.04,-9.45,3.65
7.6500244,3.1,-13.53,2.16
7.7400208,-5.57,-8.12,-1.57
7.8200073,0.0,-11.77,0.16
7.9100037,-0.75,-5.26,-0.98
8.0,-0.67,-3.02,-4.28
8.080017,1.65,-6.51,-6.12
8.170013,6.43,4.24,-15.57
8.25,-1.84,-20.01,5.61
8.340027,-0.67,-15.34,5.81
8.430023,-0.47,-6.98,-1.1
8.51001,2.24,-8.04,-1.29
8.600006,2.04,-7.77,-1.14
8.690002,0.12,-9.96,0.98
8.77002,1.92,-13.22,2.43
8.860016,-3.53,-9.45,-1.18
8.940002,-0.82,-10.0,-0.59
9.030029,-0.71,-6.63,-0.67
9.120026,-0.35,-2.43,-3.73
9.200012,0.86,-7.96,-6.12
9.290009,5.1,-3.41,-14.16
9.370026,-2.2,-3.53,-3.41
9.460022,-1.61,-13.06,5.18
9.540009,-0.43,-8.63,-2.75
9.630005,2.39,-8.59,-1.29
9.720001,1.8,-8.16,-0.67
9.800018,1.14,-11.06,3.8
9.890015,-0.47,-12.47,0.2
9.970001,1.41,-17.46,0.0
10.060028,-1.57,-10.4,-2.39
10.150024,-0.82,-5.61,-2.28
10.230011,-0.67,-4.04,-5.26
10.320007,0.71,-11.06,-4.2
10.410004,4.31,-5.84,-9.65
10.490021,-2.47,-1.88,-2.75
10.580017,0.51,-10.9,-2.59
10.660004,-0.51,-8.2,-3.06
10.75,1.41,-7.73,-1.69
10.840027,2.51,-7.34,-3.92
10.920013,3.18,-11.41,0.35
11.01001,-1.92,-15.73,1.96
11.090027,2.59,-17.77,-2.39
11.180023,0.04,-10.2,-2.04
11.26001,-0.71,-6.12,-3.45
11.350006,1.41,-1.88,-4.9
11.440002,-4.9,-18.01,-2.08
11.52002,4.43,-20.01,1.8
11.610016,0.39,-16.32,-4.51
11.690002,0.31,-8.2,-1.45
11.780029,1.65,-7.14,-1.18
11.870026,1.65,-7.61,-1.29
11.950012,2.55,-9.65,-1.22
12.040009,-0.78,-13.69,-1.14
12.120026,-2.0,-15.85,-0.31
12.210022,-0.9,-12.04,-1.02
12.300018,-0.43,-5.14,-1.8
12.380005,-0.12,-2.12,-3.45
12.470001,2.2,-9.96,-4.2
12.560028,3.57,-2.16,-4.98
12.640015,-1.29,-7.49,-6.59
12.730011,0.55,-11.57,-4.86
12.810028,0.86,-6.71,-1.61
12.900024,2.2,-6.24,-1.77
12.990021,1.26,-8.71,-2.47
13.070007,2.79,-11.92,-2.16
13.160004,-2.43,-15.06,2.04
13.240021,-0.59,-16.36,-0.82
13.330017,0.9,-7.96,-0.63
13.410004,-1.41,-4.51,-2.31
13.5,-0.04,-3.41,-6.39
13.590027,0.67,-14.95,0.24
13.670013,-1.65,-20.01,2.98
13.76001,-2.51,-13.1,-5.37
13.840027,0.51,-6.75,-0.75
13.930023,1.33,-7.81,-1.45
14.02002,2.51,-7.49,-1.53
14.100006,0.86,-8.94,-1.49
14.190002,3.14,-11.89,0.86
14.280029,-1.57,-13.77,2.31
14.360016,0.86,-17.42,-2.75
14.450012,0.35,-6.79,-1.84
14.530029,-0.67,-5.14,-1.73
14.620026,0.43,-3.26,-5.96
14.710022,-2.79,-20.01,2.55
14.790009,3.69,-12.2,-0.67
14.880005,-2.16,-10.36,-4.79
14.960022,1.29,-9.45,-1.69
15.050018,1.73,-7.3,-0.98
15.130005,2.04,-6.32,-1.06
15.220001,0.78,-8.71,-0.27
15.310028,2.43,-13.57,-2.59
15.390015,-4.43,-13.42,1.1
15.480011,0.12,-12.28,-1.73
15.560028,1.02,-5.61,-0.2
15.650024,-1.57,-3.02,-3.57
15.740021,2.63,-5.14,-6.35
15.820007,1.45,-10.75,-12.98
15.910004,1.53,-20.01,2.86
16.0,-1.29,-17.73,4.2
16.080017,-0.12,-8.55,-2.79
16.170013,2.9,-7.69,-1.45
16.25,2.35,-7.22,-1.61
16.340027,3.61,-11.65,2.16
16.430023,-1.57,-13.06,-0.63
16.51001,-0.2,-15.3,0.24
16.600006,-1.33,-11.3,-1.65
16.680023,0.27,-5.88,-2.67
16.77002,-0.55,-2.75,-4.47
16.850006,2.59,-7.02,-5.73
16.940002,6.43,0.2,-15.18
17.03003,-3.14,-18.99,2.67
17.110016,-1.65,-15.1,2.55
17.200012,0.24,-7.92,-1.22
17.28003,2.59,-7.57,-1.14
17.370026,2.0,-7.3,-1.84
17.460022,1.26,-10.94,2.67
17.540009,2.59,-15.53,3.77
17.630005,-0.16,-15.65,-0.63
17.720001,0.24,-9.53,-0.94
17.800018,-1.45,-6.12,-0.39
17.890015,0.08,-2.28,-4.86
17.970001,-1.61,-17.34,1.49
18.060028,0.27,-3.3,-7.06
18.150024,-2.98,-2.67,-7.57
18.230011,1.53,-11.45,-4.59
18.320007,-1.57,-7.14,-0.82
18.400024,2.94,-6.32,-1.29
18.48999,0.75,-8.43,-1.14
18.570007,1.37,-14.47,-1.84
18.660034,-2.39,-15.14,2.86
18.75,0.0,-13.61,-1.22
18.830017,0.98,-7.41,-1.14
18.920044,-1.26,-1.96,-3.77
19.0,1.77,-2.59,-5.69
19.090027,-3.84,-20.01,-5.69
19.179993,0.86,-15.97,-0.75
19.26001,-1.57,-19.61,2.59
19.350037,-0.04,-7.96,-0.98
19.429993,1.45,-6.28,-1.45
19.52002,2.08,-5.41,-0.94
19.609985,3.06,-12.32,2.63
19.690002,-3.22,-11.89,1.8
19.78003,-0.31,-20.01,-1.14
19.859985,-1.14,-9.73,-0.31
19.950012,-1.53,-4.04,-2.04
20.04004,1.14,-1.45,-5.57
20.119995,-1.61,-14.75,-0.2
20.210022,-2.35,-20.01,6.79
20.299988,-1.53,-11.89,-5.26
20.380005,1.02,-6.83,-0.16
20.470032,0.08,-7.37,-0.51
20.549988,2.47,-4.94,-1.49
20.640015,-0.08,-9.3,-2.16
20.730042,2.47,-13.45,-1.73
20.809998,-2.0,-12.63,0.24
20.900024,-0.86,-14.32,-0.51
20.980042,0.86,-6.0,-1.26
21.070007,-0.9,-0.55,-3.84
21.160034,2.63,-9.3,-2.98
21.23999,5.77,0.94,-6.9
21.330017,-4.35,2.98,-7.41
21.410034,0.43,-12.91,-1.57
21.5,0.2,-5.33,-1.61
21.590027,1.06,-6.43,-0.71
21.670044,1.69,-8.16,-1.8
21.76001,3.37,-12.51,-1.06
21.840027,-3.49,-14.79,3.88
21.929993,0.08,-15.65,-0.78
22.01001,-0.08,-6.79,0.12
22.100037,-1.53,-1.49,-4.39
22.190002,1.26,-2.63,-6.16
22.27002,-5.41,-20.01,-4.0
22.359985,0.04,-20.01,-3.88
22.440002,-1.69,-20.01,2.67
22.53003,-0.78,-7.77,-1.02
22.619995,2.16,-7.14,-1.02
22.700012,2.12,-6.71,-0.86
22.79004,0.55,-9.73,1.96
22.869995,-1.41,-15.1,2.28
22.960022,-3.37,-14.32,-0.39
23.049988,-0.39,-9.1,0.0
23.130005,-0.35,-4.82,-0.12
23.220032,-1.14,-1.65,-5.3
23.299988,0.75,-14.24,-0.35
23.390015,1.84,-6.24,-5.65
23.480042,-2.31,-6.94,-1.65
23.559998,0.71,-8.9,-2.35
23.650024,0.2,-8.51,-1.02
23.730042,3.14,-5.96,-1.18
23.820007,1.92,-8.63,-0.82
23.910034,2.67,-14.79,-1.1
23.98999,-1.92,-14.98,2.98
24.080017,-0.39,-14.08,-2.16
24.170044,0.98,-6.08,-1.65
24.25,-1.22,-1.33,-3.49
24.340027,2.39,-5.14,-6.47
24.420044,2.94,-5.88,-16.75
24.51001,-5.22,0.51,-5.61
24.600037,-2.2,-17.5,3.8
24.679993,-2.71,-8.98,-1.33
24.77002,3.33,-7.34,0.67
24.850037,2.12,-9.49,-2.43
24.940002,2.43,-9.53,3.14
25.03003,-0.67,-13.93,2.9
25.109985,-0.51,-18.48,-1.49
25.200012,1.69,-9.34,0.47
25.28003,-2.31,-2.24,-0.75
25.369995,-0.04,-2.31,-5.53
25.460022,-1.65,-16.95,1.1
25.54004,5.77,-15.3,-3.37
25.630005,-2.39,-5.81,-0.98
25.710022,0.59,-7.45,-1.37
25.799988,-0.27,-8.16,-0.2
25.880005,2.71,-6.35,-0.55
25.970032,1.84,-9.18,-0.39
26.059998,4.31,-12.98,-0.31
26.140015,-3.92,-13.34,7.49
26.230042,0.16,-18.51,-0.39
26.309998,0.55,-6.94,-0.24
26.400024,-1.37,-1.96,-3.14
26.48999,2.2,-2.75,-6.94
26.570007,2.47,-11.49,-9.65
26.660034,-0.04,-12.87,-1.61
26.73999,-1.29,-16.2,4.71
26.830017,-1.73,-8.36,-2.04
26.920044,3.37,-8.2,-0.12
27.0,2.43,-6.59,-1.26
27.090027,-0.24,-8.39,0.59
27.170044,-0.86,-13.06,1.1
27.26001,-6.9,-12.4,1.29
27.350037,0.94,-11.38,-1.22
27.429993,0.2,-7.45,0.16
27.52002,-1.06,-2.16,-4.55
27.609985,2.67,-3.49,-7.53
27.690002,-0.47,-13.89,-9.26
27.78003,0.27,-19.42,0.04
27.859985,0.67,-16.95,6.2
27.950012,-2.51,-6.86,-1.92
28.04004,3.53,-8.32,-0.67
28.119995,2.79,-7.96,-1.73
28.210022,3.73,-8.51,0.55
28.29004,-1.61,-14.4,-1.61
28.380005,-2.63,-11.14,4.75
28.470032,0.16,-17.3,-1.73
28.549988,0.08,-7.53,-0.39
28.640015,-0.51,-3.45,-4.43
28.720032,2.75,-1.06,-5.37
28.809998,1.69,-20.01,-6.43
28.900024,-0.04,-20.01,-1.92
28.980042,2.75,-17.77,5.14
29.070007,-2.24,-7.02,-0.82
29.150024,2.79,-7.41,-0.67
29.23999,2.31,-6.55,-1.02
29.320007,1.77,-8.94,-0.16
29.410034,-1.18,-13.69,-3.22
29.5,-3.33,-14.75,-0.47
29.580017,2.63,-13.1,-2.0
29.670044,0.2,-8.16,-1.33
29.75,-1.02,-0.59,-2.47
29.840027,3.02,-6.51,-3.18
29.929993,6.86,2.51,-18.12
30.01001,-4.28,4.71,-4.12
30.100037,-2.43,-11.18,-2.71
30.179993,0.12,-8.32,-1.06
30.27002,2.98,-6.39,-1.14
30.359985,1.33,-8.39,-2.9
30.440002,3.02,-11.38,-0.51
30.53003,2.55,-17.02,4.12
30.609985,1.61,-19.34,-2.71
30.700012,1.73,-7.92,-1.77
30.79004,-1.69,-4.2,-4.28
30.869995,1.26,-2.28,-6.08
30.960022,-2.94,-20.01,-0.04
31.049988,1.53,-14.95,1.33
31.130005,-1.61,-3.96,-5.81
31.220032,-0.27,-9.18,-0.51
31.299988,1.88,-8.12,0.35
31.390015,2.59,-6.47,-0.86
31.480042,1.14,-8.43,-0.67
31.559998,-0.82,-14.59,-1.02
31.650024,-6.83,-15.26,-0.71
31.730042,1.45,-11.69,-1.22
31.820007,-1.02,-5.92,-0.71
31.910034,-1.26,-2.08,-3.92
31.98999,2.35,-3.73,-6.71
32.080017,5.1,-1.33,-16.04
32.160034,-1.33,-11.26,-0.59
32.25,-1.92,-18.36,5.22
32.340027,-0.31,-7.81,-0.55
32.420044,2.2,-7.53,-1.18
32.51001,0.86,-7.81,-1.69
32.590027,2.9,-10.4,3.45
32.679993,1.06,-15.97,0.55
32.76001,-3.33,-15.77,-1.1
32.850037,-1.22,-9.92,-0.78
32.940002,-0.9,-7.34,-1.37
33.02002,0.04,-2.59,-5.06
33.109985,2.04,-7.1,-2.63
33.190002,5.53,1.69,-14.32
33.28003,-2.28,-1.02,-4.82
33.369995,-2.0,-11.38,-1.57
33.450012,-0.9,-7.73,-1.84
33.54004,2.71,-8.2,-0.78
33.619995,2.35,-8.87,-2.28
33.710022,-0.24,-9.69,1.96
33.799988,1.33,-13.42,2.2
33.880005,-5.33,-13.93,-4.59
33.97003,0.43,-10.0,0.0
34.049988,-1.22,-4.75,-0.04
34.140015,-0.86,-2.51,-4.0
34.23004,1.14,-6.47,-6.39
34.309998,9.57,3.69,-16.91
34.400024,-1.06,-2.75,-4.08
34.48004,-2.2,-16.44,3.41
34.570007,-0.59,-8.51,-1.96
34.660034,2.71,-7.41,-0.47
34.73999,0.9,-8.55,-2.59
34.830017,0.12,-9.14,-0.04
34.920044,1.49,-13.65,1.1
35.0,-4.39,-10.12,-1.8
35.090027,0.55,-12.28,-0.78
35.170044,0.16,-5.53,-1.33
35.26001,-1.29,-2.51,-4.59
35.350037,2.55,-4.63,-6.98
35.429993,-0.63,-4.79,-9.96
35.52002,-2.67,-9.57,-2.98
35.600037,-0.78,-14.51,1.84
35.690002,-2.75,-8.08,-2.79
35.78003,2.98,-7.1,0.39
35.859985,1.61,-9.06,-1.61
35.950012,0.86,-11.18,1.18
36.03003,1.41,-12.63,1.96
36.119995,-2.28,-14.04,-2.71
36.210022,0.67,-10.67,-0.67
36.29004,-1.57,-4.94,-0.31
36.380005,-0.55,-2.94,-4.35
36.460022,2.51,-11.3,-2.75
36.549988,3.1,-5.84,-8.79
36.630005,-2.08,-3.33,-2.28
36.72003,0.9,-8.36,-2.39
36.809998,-0.24,-7.81,0.04
36.890015,2.71,-6.79,-0.47
36.98004,1.88,-9.3,-2.16
37.059998,3.3,-11.53,-0.04
37.150024,0.16,-15.65,5.06
37.23999,-1.29,-19.46,-1.84
37.320007,3.69,-7.77,-1.41
37.410034,-1.06,-4.04,-3.77
37.48999,1.02,-2.08,-5.37
37.580017,-5.37,-20.01,-2.67
37.670044,-3.57,-20.01,-1.53
37.75,2.04,-13.3,-2.9
37.840027,-1.96,-6.83,-0.08
37.920044,2.2,-7.41,-0.2
38.01001,1.84,-7.53,-1.18
38.100037,2.47,-9.22,0.51
38.179993,-0.67,-15.1,-1.69
38.27002,-4.28,-12.28,4.31
38.359985,0.55,-16.71,-2.63
38.440002,0.55,-7.45,-0.82
38.53003,-0.71,-3.57,-3.77
38.609985,1.84,-3.65,-6.71
38.700012,-3.77,-20.01,-2.39
38.79004,-1.65,-20.01,3.3
38.869995,1.14,-12.98,-2.0
38.960022,-0.04,-7.85,-0.43
39.04004,1.45,-8.59,0.2
39.130005,2.63,-6.86,-0.71
39.22003,2.31,-10.04,-0.27
39.299988,1.69,-14.44,-0.75
39.390015,1.22,-14.28,4.63
39.47003,-0.27,-18.44,-1.77
39.559998,1.77,-7.65,-2.04
39.650024,-0.75,-4.43,-4.51
39.73004,1.14,-3.33,-5.84
39.820007,-0.47,-20.01,2.55
39.900024,1.77,-19.3,1.88
39.98999,-0.24,-12.75,-2.82
40.070007,-0.63,-8.24,0.94
40.160034,1.14,-7.57,0.04
40.25,2.55,-6.63,-0.75
40.330017,1.41,-9.38,0.08
40.420044,2.75,-13.1,0.51
40.5,-0.39,-14.44,4.31
40.590027,0.16,-17.18,0.31
40.679993,1.18,-7.65,-1.41
40.76001,-0.12,-4.67,-1.88
40.850037,0.24,-3.84,-5.1
40.929993,0.86,-16.71,0.9
41.02002,3.45,-1.73,-8.28
41.109985,-2.16,1.96,-8.08
