"NAME:","run3.csv"
"EXPERIMENT TIME:","08/06/2023 11:04"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","165"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"42.739998",".86","-11.65","-6.20"
"42.840004",".02","-0.59","20.01"
"42.940002",".30","15.69","17.26"
"43.04",".81","-2.90","3.33"
"43.15",".08","6.47","6.39"
"43.25",".97","-4.39","20.01"
"43.35","3.49","4.71","9.41"
"43.449997","11.30","-4.51","6.08"
"43.550003",".37","0.51","-8.16"
"43.660004",".86","20.01","0.98"
"43.760002",".92","-0.55","-1.88"
"43.86",".26","-2.90","3.73"
"43.96",".00","-3.49","20.01"
"44.07",".14","-16.24","3.22"
"44.17","1.02","-10.40","-4.75"
"44.269997","8.71","-0.47","5.69"
"44.370003",".14","-2.59","4.90"
"44.47",".18","-7.61","-3.69"
"44.57","5.88","9.81","-2.12"
"44.68",".36","-8.87","20.01"
"44.78",".45","1.65","9.38"
"44.879997","0.98","-9.61","-11.26"
"44.980003",".51","-7.02","-12.98"
"45.08",".16","8.32","17.81"
"45.190002",".61","-4.20","1.49"
"45.29",".73","3.53","5.22"
"45.39",".08","15.85","19.22"
"45.489998",".41","-17.50","-4.94"
"45.6",".98","-4.12","-4.12"
"45.699997",".29","7.37","15.81"
"45.800003",".43","18.83","4.16"
"45.9",".65","-2.24","-0.47"
"46.0",".57","-4.90","10.32"
"46.1",".01","6.20","16.83"
"46.21",".77","-4.24","4.63"
"46.309998",".33","-15.26","-2.98"
"46.410004","5.65","0.00","-3.57"
"46.510002",".90","10.12","8.43"
"46.61",".00","-0.63","3.30"
"46.72",".00","-2.00","13.42"
"46.82",".88","6.71","17.89"
"46.92","1.84","1.92","3.61"
"46.980003","2.71","-8.24","-2.31"
"47.120003",".71","-12.04","17.42"
"47.230003",".82","9.65","1.69"
"47.33",".43","0.47","2.00"
"47.43",".18","-2.59","9.49"
"47.53",".94","20.01","16.63"
"47.629997","2.90","3.10","3.45"
"47.739998","1.10","-15.26","-10.24"
"47.840004",".41","-19.46","16.36"
"47.940002","1.22","9.65","13.65"
"48.04",".10","-5.65","1.41"
"48.14","1.37","6.20","7.26"
"48.25",".98","-11.14","20.01"
"48.35",".78","0.12","7.69"
