"Name:","walk_4_1.csv"
"EXPERIMENT TIME:","06/06/2023 15:13"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","20"

"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0","-9.65","4.00","0.04"
"0.050048828","-9.61","4.00","-0.16"
"0.099975586","-9.69","3.88","0.04"
"0.16003418","-9.69","3.96","0.00"
"0.20996094","-9.73","3.88","-0.12"
"0.26000977","-9.69","3.88","0.04"
"0.3100586","-9.61","3.69","0.16"
"0.35998535","-9.73","3.69","0.08"
"0.41003418","-9.69","3.10","0.35"
"0.45996094","-10.08","3.41","0.94"
"0.51000977","-9.92","3.61","0.75"
"0.5600586","-9.41","3.77","0.35"
"0.60998535","-9.92","2.94","-0.04"
"0.67004395","-9.18","3.10","-0.39"
"0.7199707","-10.75","3.33","-0.24"
"0.77001953","-10.24","4.00","0.67"
"0.82006836","-9.61","3.14","-0.51"
"0.8699951","-9.41","3.26","-0.35"
"0.92004395","-10.47","2.12","-0.08"
"0.9699707","-10.04","1.14","1.18"
"1.0200195","-10.16","1.53","-0.67"
"1.0700684","-10.59","2.67","-0.75"
"1.1199951","-12.83","0.94","-0.27"
"1.1800537","-12.98","5.49","0.78"
"1.2299805","-10.16","2.43","-7.18"
"1.2800293","-10.28","9.96","-4.04"
"1.329956","-9.53","2.16","-1.02"
"1.3800049","-10.04","4.20","-1.96"
"1.4300537","-7.41","3.88","-0.75"
"1.4799805","-7.92","3.77","-0.39"
"1.5300293","-7.10","3.45","1.29"
"1.579956","-7.06","2.04","0.67"
"1.6300049","-9.77","2.12","2.35"
"1.6900635","-12.40","7.37","3.37"
"1.7399902","-14.44","1.02","4.24"
"1.7900391","-14.79","14.79","-1.37"
"1.8399658","-4.79","1.65","-2.55"
"1.8900146","-8.87","4.35","0.39"
"1.9400635","-6.71","4.20","-0.47"
"1.9899902","-7.53","4.31","-0.24"
"2.040039","-8.63","0.47","0.16"
"2.0899658","-9.61","0.78","0.24"
"2.1500244","-9.06","4.08","1.29"
"2.2000732","-12.79","1.88","-2.08"
"2.25","-14.98","5.06","0.59"
"2.3000488","-11.34","5.92","-6.67"
"2.3499756","-9.65","8.08","-3.37"
"2.4000244","-12.36","1.22","-0.47"
"2.4500732","-5.77","3.77","-0.47"
"2.5","-5.30","2.55","-0.43"
"2.5500488","-6.32","4.08","1.65"
"2.5999756","-7.02","1.96","2.67"
"2.6600342","-10.75","0.31","3.06"
"2.709961","-14.63","9.14","7.22"
"2.7600098","-14.47","7.02","-3.73"
"2.8100586","-5.53","4.47","-0.43"
"2.8599854","-9.22","4.04","-1.92"
"2.9100342","-7.37","2.28","0.00"
"2.959961","-6.04","3.69","-1.33"
"3.0100098","-7.69","2.90","-0.31"
"3.0600586","-10.32","-0.27","0.24"
"3.1099854","-9.22","2.86","0.86"
"3.170044","-12.24","2.71","-0.59"
"3.2199707","-12.40","2.20","1.18"
"3.2700195","-10.51","3.57","-6.71"
"3.3200684","-14.28","11.45","-4.75"
"3.369995","-11.34","2.08","-1.61"
"3.420044","-7.92","2.28","-0.51"
"3.4699707","-5.92","2.12","-0.08"
"3.5200195","-6.63","4.35","1.18"
"3.5700684","-6.55","3.33","1.88"
"3.619995","-9.22","0.86","2.67"
"3.6800537","-12.83","7.06","-1.80"
"3.7299805","-17.06","5.22","5.26"
"3.7800293","-15.61","18.01","-7.06"
"3.829956","-3.65","0.20","-3.69"
"3.880005","-9.18","5.18","0.75"
"3.9300537","-6.67","3.22","0.24"
"3.9799805","-8.12","2.39","-1.18"
"4.0300293","-8.12","1.49","-0.59"
"4.079956","-10.43","1.02","-0.20"
"4.130005","-9.41","3.69","2.71"
"4.1900635","-11.96","0.82","-1.65"
"4.23999","-12.98","6.67","-0.39"
"4.290039","-11.77","7.14","-7.81"
"4.339966","-12.36","7.34","-2.47"
"4.3900146","-10.36","0.27","0.20"
"4.4400635","-7.14","0.90","0.82"
"4.48999","-4.43","4.00","0.67"
"4.540039","-7.06","3.69","2.55"
"4.589966","-7.37","1.26","2.35"
"4.6400146","-10.40","1.33","1.61"
"4.7000732","-14.91","6.08","9.02"
"4.75","-12.12","-0.90","3.02"
"4.800049","-15.26","16.87","-2.00"
"4.8499756","-2.12","-0.24","-2.51"
"4.9000244","-9.57","6.00","-0.98"
"4.9500732","-5.73","3.49","-0.43"
"5.0","-8.12","1.10","-0.39"
"5.050049","-9.61","0.27","0.12"
"5.0999756","-9.34","1.14","0.12"
"5.1500244","-9.45","3.65","1.65"
"5.2000732","-12.98","1.37","0.43"
"5.26001","-13.45","9.14","0.27"
"5.3100586","-12.51","10.51","-6.35"
"5.3599854","-12.75","5.30","-3.30"
"5.410034","-10.47","0.63","-0.24"
"5.459961","-7.06","2.51","-0.31"
"5.51001","-5.06","2.71","-0.47"
"5.5600586","-6.59","3.69","1.61"
"5.6099854","-6.51","2.59","2.16"
"5.660034","-10.90","0.63","2.55"
"5.709961","-16.67","7.14","6.39"
"5.7700195","-11.65","3.49","0.12"
"5.8200684","-15.02","6.00","1.18"
"5.869995","-8.32","1.88","-2.04"
"5.920044","-9.38","3.88","-1.02"
"5.9699707","-6.75","3.77","-0.27"
"6.0200195","-8.71","1.77","-0.75"
"6.0700684","-9.65","0.16","0.94"
"6.119995","-8.83","2.16","0.71"
"6.170044","-10.90","1.65","0.82"
"6.2199707","-12.43","-0.94","1.22"
"6.2800293","-11.77","5.57","-3.92"
"6.329956","-14.98","10.36","-5.41"
"6.380005","-11.02","3.84","-3.45"
"6.4300537","-10.08","1.29","-0.71"
"6.4799805","-6.63","1.92","-0.35"
"6.5300293","-5.49","4.39","0.16"
"6.579956","-6.43","3.77","1.65"
"6.630005","-7.41","1.61","2.04"
"6.6800537","-13.77","3.33","2.24"
"6.7299805","-17.10","5.10","4.43"
"6.790039","-13.18","14.20","-5.02"
"6.839966","-5.22","1.73","-3.96"
"6.8900146","-7.65","4.90","-0.43"
"6.9400635","-6.90","3.45","-0.04"
"6.98999","-7.57","1.37","-1.18"
"7.040039","-9.26","1.06","-0.24"
"7.089966","-9.45","0.94","0.31"
"7.1400146","-9.57","4.31","1.61"
"7.1900635","-13.53","1.45","-0.86"
"7.23999","-14.12","6.75","0.75"
