"NAME:","walk_2_1.csv"
"EXPERIMENT TIME:","05/06/2023 18:14"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","84"

"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0","1.33","-5.77","-9.26"
"0.10101318","0.67","-7.65","-8.28"
"0.20202637","3.61","-7.69","-10.2"
"0.30303955","2.67","-3.61","-8.24"
"0.40405273","3.14","-5.88","-8.43"
"0.5050049","2.35","-5.49","-7.18"
"0.60601807","1.77","-6.16","-8.75"
"0.70703125","1.73","-5.88","-8.71"
"0.80804443","1.8","-5.22","-8.59"
"0.9090576","2.59","-7.14","-10.2"
"1.0100098","2.51","-6.55","-8.75"
"1.111023","2.67","-5.06","-6.0"
"1.2120361","2.71","-8.51","-8.39"
"1.3130493","1.88","-6.9","-8.24"
"1.4140015","2.12","-6.55","-7.1"
"1.5150146","1.92","-6.51","-7.61"
"1.6160278","2.04","-6.08","-7.37"
"1.717041","2.28","-7.37","-7.69"
"1.8180542","1.45","-7.41","-7.61"
"1.9190063","2.94","-6.94","-8.98"
"2.0200195","2.47","-6.47","-7.92"
"2.1210327","2.31","-6.79","-7.73"
"2.222046","2.59","-6.32","-7.53"
"2.322998","2.55","-5.65","-8.47"
"2.4240112","2.71","-5.45","-8.08"
"2.5250244","2.59","-5.53","-8.83"
"2.6260376","2.43","-5.73","-8.9"
"2.7270508","2.12","-5.73","-8.51"
"2.828003","1.73","-5.57","-8.75"
"2.929016","1.8","-5.41","-8.67"
"3.0300293","2.08","-5.53","-9.1"
"3.1310425","2.08","-5.65","-9.81"
"3.2320557","3.8","-5.02","-9.18"
"3.3330078","4.16","-6.04","-6.28"
"3.434021","4.39","-6.51","-9.26"
"3.5350342","2.35","-5.1","-7.37"
"3.6360474","1.53","-5.84","-6.59"
"3.7369995","0.43","-5.81","-7.14"
"3.8380127","0.9","-9.22","-9.96"
"3.9390259","4.16","-4.63","-11.53"
"4.040039","3.06","-4.75","-9.26"
"4.1410522","2.24","-3.84","-9.1"
"4.2420044","0.39","-6.32","-8.0"
"4.3430176","1.53","-5.61","-6.75"
"4.444031","1.37","-7.26","-4.94"
"4.545044","3.57","-8.75","-2.39"
"4.646057","6.79","-12.51","-2.82"
