NAME:,walk_2_1,,
6.566,4.9,-9.26,-2.63
6.633,2.24,-8.79,-1.92
6.7,4.79,-6.24,-4.9
6.767,4.31,-6,-3.88
6.834,5.02,-6.63,-3.8
6.901,6.32,-8.55,-3.53
6.968,6.59,-8.36,-6.43
7.035,7.41,-8.24,-7.18
7.102,6.08,-8.47,-3.77
7.169,3.96,-8.16,-4.59
7.236,4.9,-5.69,-5.33
7.303,2.39,-6.35,-3.92
7.37,3.37,-6.47,-4.79
7.437,4.79,-8.16,-5.84
7.504,3.84,-8.24,-6.63
7.571,5.61,-5.96,-8.08
7.638,5.1,-8.16,-4.28
7.705,3.18,-9.26,-1.88
7.772,4.82,-6.12,-4.9
7.839,5.1,-6.98,-3.57
7.906,5.73,-7.49,-3.65
7.973,5.3,-8.79,-3.65
8.04,6.12,-8.83,-5.53
8.107,6.67,-8.47,-7.37
8.174,5.84,-8.71,-3.45
8.241,3.14,-7.18,-4.59
8.308,4.75,-5.3,-5.81
8.375,3.37,-6.08,-4.59
8.442,2.24,-7.14,-2.79
8.509,3.96,-7.69,-5.73
8.576,3.14,-8.83,-6.16
8.643,4.71,-7.81,-9.61
8.71,6.12,-8.32,-3.88
8.777,2.43,-10.71,0
8.844,4.47,-7.3,-4.63
8.911,4.04,-5.69,-4.35
8.978,4.67,-5.73,-3.57
9.045,5.41,-8.36,-3.06
9.112,6.79,-7.18,-6.12
9.179,7.22,-10.08,-7.45
9.246,8.12,-8.39,-4.71
9.313,2.94,-6.51,-3.8
9.38,3.41,-6.83,-4.51
9.447,4.04,-5.88,-5.06
9.514,3.73,-6.98,-4.24
9.581,4.08,-6.43,-5.02
9.648,3.88,-8.36,-5.41
9.715,3.49,-9.38,-7.41
9.782,6.9,-4.28,-9.45
9.849,4.35,-9.38,-1.69
9.916,2.55,-10.04,-1.29
9.983,6,-5.84,-7.22
10.05,4.59,-5.88,-5.26
10.117,4.39,-5.77,-5.22
10.184,2.94,-8.59,-2.08
10.251,6.94,-9.85,-5.45
10.318,7.81,-9.41,-7.77
10.385,7.02,-8.75,-2.75
10.452,3.49,-7.26,-4.12
10.519,5.22,-7.77,-5.61
10.586,4.94,-6.28,-6.75
10.653,2.75,-6.59,-4.86
10.72,3.88,-5.18,-8.08
10.787,0.16,-8.79,-2.51
10.854,0.67,-9.89,-5.96
10.921,7.96,-5.3,-9.45
10.988,5.1,-11.34,-2.24
11.055,3.45,-9.02,-2.67
11.122,4.43,-6.35,-5.1
11.189,4.9,-6.71,-4.75
11.256,5.22,-7.18,-4.08
11.323,4.51,-8.12,-4
11.39,5.1,-10.12,-6.28
11.457,9.14,-10.04,-6.32
11.524,3.06,-9.06,-3.37
11.591,4.08,-6.67,-5.92
11.658,3.65,-5.14,-5.96
11.725,1.45,-8,-2.94
11.792,2.35,-7.06,-5.18
11.859,3.26,-7.73,-5.37
11.926,4.08,-9.77,-9.1
11.993,7.57,-4.28,-7.3
12.06,3.26,-11.53,-0.55
12.127,3.57,-7.22,-4.43
12.194,5.06,-7.06,-4.43
12.261,3.77,-7.14,-3.49
12.328,4.35,-8.28,-2.9
12.395,5.37,-8.55,-4.75
12.462,5.81,-10.2,-7.14
12.529,7.77,-9.34,-4.71
12.596,2.94,-7.06,-4
12.663,3.84,-6.47,-4.82
12.73,3.77,-5.26,-5.69
12.797,1.96,-7.34,-2.59
12.864,5.53,-8.08,-6
12.931,4.35,-9.3,-4.35
12.998,4.51,-8.87,-8.24
13.065,6.43,-6.08,-5.1
13.132,2.82,-9.53,-2
13.199,3.65,-6.94,-4.16
13.266,4.08,-6.39,-4.04
13.333,4.39,-7.26,-3.26
13.4,5.02,-8.12,-3.49
13.467,5.73,-8.12,-5.22
13.534,4.86,-8.94,-6.04
13.601,7.3,-8.59,-5.88
13.668,3.69,-6.86,-3.96
13.735,4.12,-6.98,-5.41
13.802,4.67,-5.26,-5.77
13.869,2.51,-7.85,-2.71
13.936,4.98,-6.51,-5.81
14.003,4.82,-9.61,-5.3
14.07,4.12,-9.1,-6.83
14.137,7.22,-5.81,-7.26
14.204,3.37,-9.41,-1.92
14.271,2.79,-7.53,-3.61
14.338,4.63,-5.81,-5.57
14.405,3.65,-7.49,-2.94
14.472,4.9,-7.65,-3.57
14.539,5.06,-7.92,-4.98
14.606,4.35,-9.22,-5.1
14.673,5.84,-9.02,-7.14
14.74,9.65,-9.41,-6.32
14.807,2.82,-6.94,-4.75
14.874,5.06,-5.26,-6.08
14.941,2.79,-6.75,-4.63
15.008,3.45,-6.16,-4.79
15.075,4.39,-8.12,-6.04
15.142,4.47,-8.28,-6.55
15.209,4.63,-7.92,-8.08
15.276,5.06,-8.28,-3.53
15.343,2.35,-10.32,-1.33
15.41,5.22,-5.18,-6.94
15.477,3.02,-6.51,-2.86
15.544,4.55,-7.85,-3.26
15.611,5.92,-7.49,-5.33
15.678,5.49,-8.94,-6.12
15.745,5.69,-9.92,-7.49
15.812,5.14,-7.18,-4.39
15.879,2.47,-6.86,-4.75
15.946,4.43,-5.49,-5.49
16.013,2.39,-5.69,-4.51
16.08,2.86,-6.94,-3.18
16.147,5.18,-8.2,-5.88
16.214,5.61,-10.2,-5.81
16.281,8.71,-7.61,-10.4
16.348,3.65,-7.69,-2.86
16.415,1.69,-9.77,-1.57
16.482,4.39,-4.16,-7.18
16.549,3.41,-5.92,-3.69
16.616,5.14,-7.77,-3.37
16.683,4.9,-8.2,-3.14
16.75,6.16,-8.79,-5.61
16.817,6.59,-8.36,-7.41
16.884,6.47,-8.12,-4
16.951,3.45,-6.2,-4.79
17.018,5.02,-5.57,-5.02
17.085,3.41,-6.86,-4.24
17.152,4.35,-7.26,-4.51
17.219,4.59,-8.12,-5.65
17.286,4.35,-7.81,-6.63
17.353,5.49,-8.2,-6.94
17.42,4.2,-7.26,-4.31
17.487,2.71,-8.83,-2.59
17.554,4,-6,-4.82
17.621,3.73,-7.61,-2.51
17.688,6.24,-7.34,-4.55
17.755,5.77,-7.65,-4.43
17.822,5.02,-9.73,-4.04
17.889,7.22,-7.88,-6.71
17.956,5.3,-8.08,-3.61
18.023,3.57,-7.61,-4.24
18.09,4.82,-4.79,-5.73
18.157,3.18,-6.86,-3.33
18.224,4.98,-7.41,-4.67
18.291,5.18,-9.34,-4.67
18.358,4.04,-10.71,-7.61
18.425,9.06,-3.57,-8.04
18.492,2.28,-9.45,-1.61
18.559,3.06,-9.02,-1.84
18.626,4.24,-4.71,-4.86
18.693,3.73,-7.3,-1.45
18.76,6.67,-7.88,-3.53
18.827,6.9,-7.49,-4.63
18.894,6.75,-9.02,-6.9
18.961,7.77,-8.98,-3.8
19.028,3.88,-6.39,-4.43
19.095,4.51,-6.08,-3.88
19.162,3.49,-4.98,-4.75
19.229,3.84,-7.26,-3.37
19.296,5.53,-8.2,-5.77
19.363,4.9,-9.1,-4.24
19.43,5.77,-7.77,-8.63
19.497,5.3,-7.22,-3.49
19.564,3.02,-8.79,-2.55
19.631,3.61,-6.51,-3.61
19.698,3.96,-6.9,-2.79
19.765,5.26,-6.83,-3.45
19.832,6.55,-8.08,-3.26
19.899,6.71,-8.04,-5.65
19.966,7.88,-10.28,-7.14
20.033,5.57,-6.86,-3.84
20.1,3.53,-7.26,-3.8
20.167,5.57,-5.84,-4.59
20.234,3.02,-5.37,-3.69
20.301,4,-6.9,-3.02
20.368,7.26,-9.73,-5.22
20.435,4,-8.75,-5.33
20.502,7.45,-3.53,-9.02
20.569,4.71,-8.71,-2.2
20.636,3.61,-8.83,-1.65
20.703,5.73,-5.92,-4.39
20.77,5.41,-5.22,-3.37
20.837,7.14,-8.39,-1.57
20.904,6.71,-8.08,-3.61
20.971,6.55,-7.81,-6.59
21.038,9.26,-8.9,-7.41
21.105,5.41,-7.37,-3.41
21.172,3.18,-6.43,-3.41
21.239,6.08,-4.39,-6
21.306,3.37,-7.1,-2.59
21.373,5.53,-6.08,-5.37
21.44,5.41,-9.34,-4.86
21.507,4.67,-9.49,-6.12
21.574,8.63,-4.71,-7.96
21.641,3.88,-8.63,-3.26
21.708,4.08,-7.22,-3.26
21.775,4.63,-6.28,-3.18
21.842,5.06,-7.06,-2.82
21.909,6.08,-7.53,-3.22
21.976,6.32,-7.85,-3.88
22.043,6.55,-8.83,-6.75
22.11,8.47,-8.79,-4
22.177,3.84,-5.53,-4.51
22.244,4.47,-6.47,-4.79
22.311,3.84,-4.16,-5.3
22.378,3.33,-7.49,-2.71
22.445,6.67,-8.98,-6.2
22.512,5.73,-8.24,-5.33
22.579,5.26,-8.43,-7.81
22.646,6.98,-6.32,-5.18
22.713,2.08,-8.83,-1.49
22.78,4.39,-6.98,-3.49
22.847,4.35,-6.67,-3.02
22.914,5.33,-6.71,-3.77
22.981,6.12,-8.12,-3.57
23.048,6.59,-7.65,-5.45
23.115,6.59,-8.63,-6.51
23.182,6.32,-8.32,-3.3
23.249,2.98,-6.2,-4.31
23.316,4.98,-5.37,-4.79
23.383,4.16,-6.28,-4.12
23.45,4.98,-7.53,-3.69
23.517,5.88,-9.3,-5.1
23.584,4.35,-8.9,-6.04
23.651,7.49,-4.35,-8.94
23.718,4.51,-7.45,-3.65
23.785,3.26,-8.71,-2.08
23.852,5.33,-6.75,-4.39
23.919,4.71,-5.77,-3.61
23.986,5.61,-7.34,-3.88
24.053,6.86,-9.22,-2.71
24.12,6.28,-7.53,-6.16
24.187,8.43,-8.04,-6.94
24.254,4.63,-7.57,-3.8
24.321,5.02,-6.16,-4.67
24.388,3.61,-3.77,-5.41
24.455,2.55,-6.35,-3.22
24.522,5.14,-7.3,-5.26
24.589,5.88,-9.81,-5.61
24.656,7.49,-7.61,-10.24
24.723,4.67,-8.83,-3.61
24.79,1.69,-11.14,-0.24
24.857,3.88,-5.77,-5.33
24.924,3.61,-4.86,-3.61
24.991,5.22,-7.18,-3.3
25.058,6.04,-8.98,-2.71
25.125,6.86,-7.49,-6.98
25.192,8,-7.14,-8.12
25.259,5.53,-8.51,-3.22
25.326,4.59,-7.85,-4.04
25.393,4.51,-4.43,-5.41
25.46,2.12,-6.24,-2.82
25.527,3.8,-7.41,-5.41
25.594,5.06,-9.81,-4.82
25.661,5.57,-9.06,-11.96
25.728,6.39,-6.75,-5.45
25.795,1.8,-12.59,1.49
25.862,4.12,-6.24,-5.3
25.929,2.43,-5.02,-3.77
25.996,4.04,-6.67,-3.37
26.063,5.84,-8,-4.51
26.13,5.73,-9.02,-6.39
26.197,8.87,-9.3,-6.43
26.264,4.39,-7.49,-3.96
26.331,3.53,-7.37,-4.04
26.398,3.84,-4.39,-5.45
26.465,2.39,-6.94,-2.98
26.532,5.02,-8.04,-6
26.599,4.71,-10.4,-4.59
26.666,5.06,-9.14,-10.4
26.733,5.73,-6.08,-5.73
26.8,1.14,-10.36,-1.02
26.867,3.33,-6.28,-4.08
26.934,3.41,-6.47,-3.02
27.001,4.75,-7.61,-3.65
27.068,5.69,-8.28,-3.22
27.135,6.12,-7.73,-5.37
27.202,5.69,-9.02,-6
27.269,6.51,-8.75,-3.69
27.336,4.2,-7.34,-5.06
27.403,5.22,-6.32,-4.47
27.47,2.43,-5.22,-3.96
27.537,3.8,-7.3,-3.49
27.604,5.53,-8.63,-5.77
27.671,3.57,-12.04,-3.88
27.738,10.94,-6.43,-10.47
27.805,2.86,-9.02,-2.86
27.872,0.63,-9.26,-0.04
27.939,4.86,-4.98,-5.73
28.006,4,-5.61,-3.3
28.073,4.94,-7.22,-3.22
28.14,6.16,-8.63,-3.88
28.207,6.51,-9.49,-5.1
28.274,7.73,-8.79,-6.2
28.341,4.71,-8.32,-2.39
28.408,4.35,-7.14,-4.63
28.475,4.67,-4.71,-5.18
28.542,2.55,-6.35,-3.77
28.609,5.06,-7.14,-4.71
28.676,5.57,-10.63,-4.2
28.743,3.88,-9.61,-6.32
28.81,8.83,-5.02,-8.04
28.877,3.69,-9.85,-2.16
28.944,2.98,-8.51,-2.67
29.011,4.16,-5.53,-5.06
29.078,4.31,-6,-3.3
29.145,5.26,-7.49,-3.14
29.212,6.08,-9.06,-3.22
29.279,5.65,-9.41,-5.3
29.346,8.2,-8.24,-7.45
29.413,4.35,-6.47,-3.73
29.48,3.22,-7.41,-4.04
29.547,4.79,-3.92,-6.43
29.614,2.31,-7.41,-3.02
29.681,5.02,-7.88,-4.43
29.748,5.92,-10.12,-5.06
29.815,4.24,-9.81,-5.88
29.882,7.96,-5.96,-7.57
29.949,3.26,-6.94,-4
30.016,4.08,-7.37,-4.2
30.083,4.55,-6.35,-4.08
30.15,4.28,-6.75,-2.71
30.217,4.71,-7.1,-3.02
30.284,5.88,-8.32,-3.88
30.351,5.22,-9.69,-5.22
30.418,7.49,-9.96,-7.18
30.485,4.79,-6.75,-5.02
30.552,2.79,-7.53,-4.59
30.619,4.71,-4.39,-7.34
30.686,1.73,-7.53,-2.12
30.753,6.24,-4.9,-7.1
30.82,4.35,-8.2,-2.98
30.887,6.75,-7.73,-5.26
30.954,6.47,-9.57,-5.81
31.021,6.63,-6.08,-6.39
31.088,1.37,-7.81,-1.88
31.155,4.63,-8.43,-6.35
31.222,2.67,-6.83,-5.41
31.289,2.63,-7.92,-3.8
31.356,3.57,-6.59,-5.14
31.423,3.65,-6.55,-5.61
31.49,4,-9.06,-5.37
31.557,5.65,-8.9,-8.59
31.624,3.77,-7.96,-3.49
31.691,3.8,-9.69,-3.69
31.758,4.67,-5.02,-7.45
31.825,2.67,-8.51,-3.3
31.892,4.16,-6.94,-5.61
31.959,4.12,-6.98,-5.81
32.026,4.51,-8.47,-5.41
32.093,3.57,-11.49,-5.41
32.16,5.61,-4.47,-7.1
32.227,1.26,-8.98,-2.55
32.294,3.02,-8.2,-2.31
32.361,4.82,-6.9,-4.35
32.428,4.59,-7.34,-3.1
32.495,4.63,-8.28,-2.67
32.562,6.55,-8.55,-5.49
32.629,5.65,-8.83,-6.67
32.696,5.77,-8.28,-4.51
32.763,2.94,-7.02,-3.57
32.83,5.18,-6.59,-5.02
32.897,2.79,-5.92,-4.43
32.964,4,-6.75,-3.69
33.031,5.3,-7.49,-6
33.098,4.79,-8.43,-5.49
33.165,6.12,-9.06,-7.45
33.232,5.06,-8.32,-4.08
33.299,2.35,-9.34,-2.2
33.366,3.92,-6.63,-4.12
33.433,3.14,-7.49,-2.24
33.5,4.31,-6.83,-3.26
33.567,5.57,-7.96,-3.41
33.634,6.32,-9.57,-4.59
33.701,6,-9.1,-5.77
33.768,5.81,-8.59,-3.45
33.835,3.26,-6.86,-4.08
33.902,4.63,-7.65,-4.24
33.969,3.61,-5.81,-4.71
34.036,3.53,-7.53,-2.98
34.103,4.79,-8.04,-4.67
34.17,4.94,-9.45,-4.9
34.237,4.94,-10.67,-6.39
34.304,7.34,-5.81,-6.24
34.371,2.94,-9.38,-2.12
34.438,3.96,-7.88,-3.96
34.505,3.88,-6.35,-4.08
34.572,3.84,-7.45,-2.43
34.639,4.67,-7.81,-2.67
34.706,5.65,-7.96,-4.16
34.773,5.37,-9.45,-4.43
34.84,7.49,-8.59,-5.45
34.907,4.55,-8.59,-3.06
34.974,3.65,-7.49,-4.43
35.041,4.82,-5.33,-5.65
35.108,3.18,-7.69,-3.26
35.175,5.02,-7.41,-4.59
35.242,4.67,-9.92,-4.2
35.309,3.84,-9.69,-5.3
35.376,6.39,-7.41,-7.3
35.443,4.08,-7.69,-2.82
35.51,3.02,-9.06,-2.28
35.577,3.73,-5.53,-4.39
35.644,3.41,-7.3,-2.67
35.711,5.1,-7.53,-3.45
35.778,5.65,-8.2,-4.47
35.845,4.82,-9.57,-4.51
35.912,7.18,-8.87,-5.96
35.979,4.9,-7.53,-3.18
36.046,3.3,-8,-2.94
36.113,5.14,-5.96,-5.57
36.18,3.14,-7.06,-3.65
36.247,4.94,-7.37,-4.82
36.314,4.39,-8.79,-5.1
36.381,3.8,-9.81,-5.84
36.448,5.69,-8.24,-8.12
36.515,4,-7.41,-3.92
36.582,1.61,-9.3,-1.02
36.649,4.9,-6.79,-4.63
36.716,4.39,-8.24,-3.26
36.783,4.31,-6.9,-4.12
36.85,3.65,-7.26,-2.98
36.917,5.26,-9.14,-3.8
36.984,7.57,-8.71,-6.9
37.051,5.26,-7.85,-3.53
37.118,3.69,-9.22,-2.98
37.185,4.86,-6.35,-5.02
37.252,2.47,-7.53,-2.94
37.319,4.51,-7.77,-4.94
37.386,4.94,-9.34,-5.33
37.453,3.26,-9.81,-5.3
37.52,6.32,-6.9,-5.92
37.587,3.88,-7.92,-3.53
37.654,2.98,-7.81,-3.06
37.721,4.04,-7.14,-3.26
37.788,4.35,-8.2,-2.12
37.855,5.41,-8.67,-3.53
37.922,5.22,-8.83,-3.57
37.989,4.28,-9.02,-4.98
38.056,6.51,-8.32,-3.84
38.123,3.49,-6.71,-3.45
38.19,4.67,-8.2,-3.14
38.257,4.98,-6.04,-5.1
38.324,4,-7.81,-3.3
38.391,5.37,-7.45,-5.77
38.458,4.51,-7.96,-5.77
38.525,4.51,-9.41,-5.81
38.592,6.9,-8.24,-4.12
38.659,2.35,-9.57,-1.92
38.726,3.88,-6.51,-5.06
38.793,3.37,-7.45,-2.63
38.86,4.31,-7.81,-2.9
38.927,5.61,-8.2,-3.96
38.994,4.98,-7.61,-4.75
39.061,5.49,-9.22,-6.08
39.128,6.24,-8,-3.33
39.195,3.53,-7.41,-4.31
39.262,4.98,-5.65,-5.02
39.329,3.18,-6.32,-3.53
39.396,4.59,-7.77,-3.53
39.463,5.45,-8.28,-5.3
39.53,4.43,-8.67,-5.02
39.597,7.26,-7.02,-7.14
39.664,5.49,-7.53,-3.96
39.731,3.06,-8.83,-1.92
39.798,4.75,-6.08,-4.24
39.865,4,-7.41,-2.43
39.932,5.37,-6.9,-3.57
39.999,5.3,-8.94,-2.55
40.066,5.69,-8.67,-5.3
40.133,7.45,-7.77,-5.37
40.2,4.71,-8.16,-2.86
40.267,4,-7.96,-3.8
40.334,5.57,-5.73,-5.22
40.401,3.57,-7.02,-3.02
40.468,5.02,-7.85,-4.79
40.535,5.26,-10.55,-4.16
40.602,3.22,-9.89,-5.53
40.669,7.14,-5.06,-6.94
40.736,4.51,-8.04,-3.1
40.803,3.84,-9.18,-1.69
40.87,4.51,-5.81,-3.88
40.937,4.31,-7.53,-1.77
41.004,5.61,-7.3,-2.9
41.071,5.88,-8.75,-3.02
41.138,5.96,-9.69,-4.94
41.205,7.57,-9.02,-3.14
41.272,4.67,-6.55,-4.04
41.339,4.67,-7.3,-3.84
41.406,5.14,-5.02,-5.22
41.473,4.28,-7.77,-3.1
41.54,5.06,-7.96,-4.59
41.607,4.59,-9.92,-4.24
41.674,4.59,-9.38,-6.43
41.741,7.37,-6.04,-5.53
41.808,3.37,-8.43,-2.71
41.875,4.9,-7.73,-3.41
41.942,4,-6.35,-2.86
42.009,4.12,-7.53,-1.96
42.076,5.26,-7.26,-3.57
42.143,6,-7.65,-4.35
42.21,5.88,-9.45,-5.69
42.277,7.57,-9.65,-2.94
42.344,3.73,-6.24,-4.59
42.411,5.02,-7.73,-4.47
42.478,4.08,-5.96,-4.47
42.545,3.14,-7.88,-3.22
42.612,5.18,-7.57,-6.43
42.679,3.8,-9.45,-3.92
42.746,4.67,-7.02,-8.12
42.813,5.61,-7.85,-3.88
42.88,2.35,-10.16,-1.8
42.947,4.2,-5.53,-5.06
43.014,2.94,-7.1,-1.53
43.081,5.26,-7.61,-3.3
43.148,6.08,-8.47,-3.84
43.215,5.92,-7.49,-4.71
43.282,6.24,-8.32,-4.86
43.349,6.39,-8.63,-3.02
43.416,4.75,-7.77,-3.92
43.483,6,-5.45,-5.92
43.55,4.08,-7.61,-3.45
43.617,5.02,-7.06,-5.02
43.684,4.9,-9.38,-3.84
43.751,3.88,-9.3,-6.51
43.818,8.08,-5.84,-6.28
43.885,3.92,-9.14,-2.67
43.952,3.1,-8.94,-1.49
44.019,4.98,-5.49,-4.51
44.086,4.82,-6.9,-2.39
44.153,5.73,-7.22,-2.47
44.22,6.75,-7.92,-3.57
44.287,5.77,-9.38,-4.79
44.354,9.53,-8.75,-5.53
44.421,1.73,-5.06,-2
44.488,3.88,-7.06,-3.41
44.555,5.84,-3.49,-6.75
44.622,4.35,-5.73,-3.18
44.689,6.59,-7.18,-3.26
44.756,5.81,-7.49,-3.49
44.823,5.33,-7.88,-3.84
44.89,6.67,-8.36,-6.9
44.957,6.59,-6.59,-6.12
45.024,3.3,-8.12,-3.41
45.091,5.14,-7.96,-3.92
45.158,4.24,-5.81,-3.14
45.225,4.79,-6.86,-2.82
45.292,6.86,-6.32,-3.88
45.359,7.41,-7.49,-5.61
45.426,7.41,-6.94,-7.69
45.493,6.71,-7.14,-3.37
45.56,4.98,-7.69,-3.18
45.627,6.2,-5.18,-5.49
45.694,5.02,-5.88,-3.84
45.761,5.77,-6.63,-4.04
45.828,5.41,-8.08,-4
45.895,5.1,-8.79,-4.59
45.962,6.39,-8.2,-6.55
46.029,5.37,-7.1,-3.41
46.096,3.53,-7.45,-2.86
46.163,5.69,-5.73,-4.24
46.23,4.82,-6.24,-2.71
46.297,6.9,-6.43,-3.65
46.364,6.2,-8.63,-2.31
46.431,6.55,-8.32,-4.47
46.498,6.43,-9.3,-6.12
46.565,6.67,-7.88,-3.61
46.632,3.18,-6.16,-4.24
46.699,4.94,-6.71,-4.2
46.766,3.8,-5.41,-4.59
46.833,4.35,-6.67,-3.18
46.9,5.02,-8.36,-3.73
46.967,5.22,-8.94,-4.08
47.034,6.2,-9.45,-8.28
47.101,6.08,-7.49,-4.31
47.168,1.45,-9.81,-1.1
47.235,4.43,-8.47,-2.75
47.302,4.75,-5.49,-4.63
47.369,4.86,-6.51,-2.9
47.436,5.41,-9.02,-1.57
47.503,6.55,-8.16,-3.53
47.57,6,-9.3,-3.96
47.637,8.08,-8.67,-5.69
47.704,5.49,-6.86,-4.75
47.771,4.04,-7.22,-3.84
47.838,5.1,-5.26,-5.37
47.905,4.12,-7.22,-3.45
47.972,4.75,-6.47,-4.55
48.039,5.1,-9.18,-4.12
48.106,4.67,-8.98,-5.18
48.173,7.18,-6.55,-7.06
48.24,3.53,-6.86,-2.98
48.307,3.61,-8.71,-1.84
48.374,6.2,-6.75,-4.39
48.441,5.45,-6.28,-2.98
48.508,5.65,-6.35,-3.33
48.575,5.84,-8.51,-1.41
48.642,6.71,-8.04,-4.16
48.709,5.53,-9.1,-3.14
48.776,7.37,-8.75,-6.08
48.843,6.51,-6.04,-5.14
48.91,3.45,-6.51,-4.59
48.977,5.37,-6.83,-3.37
49.044,4.86,-4.9,-5.41
49.111,5.1,-6.79,-3.69
49.178,5.22,-7.53,-4.16
49.245,5.14,-9.34,-4.12
49.312,5.57,-9.65,-4.98
49.379,7.61,-6.24,-5.73
49.446,3.8,-7.53,-4.24
49.513,3.37,-8.2,-2.35
49.58,4.94,-6.55,-3.96
49.647,4.86,-7.41,-2.12
49.714,5.65,-7.1,-2.59
49.781,6.71,-8.08,-3.3
49.848,5.57,-9.34,-3.26
49.915,6.79,-8.51,-6.08
49.982,6.51,-7.77,-3.73
50.049,3.69,-6.32,-4.63
50.116,5.37,-6.51,-4.12
50.183,3.8,-5.1,-4.63
50.25,3.53,-7.53,-2.71
50.317,4.98,-7.92,-4.82
50.384,4.86,-7.88,-5.22
50.451,5.1,-9.92,-6.55
50.518,7.57,-7.49,-4.35
50.585,2.28,-9.96,-1.29
50.652,4.12,-5.88,-4.35
50.719,3.53,-5.45,-4.04
50.786,4.82,-6.47,-3.45
50.853,4.82,-8.32,-2.12
50.92,6.55,-8.36,-3.92
50.987,7.45,-10.08,-5.92
51.054,7.85,-8.9,-5.96
51.121,3.8,-6.83,-3.49
51.188,5.1,-6.71,-6.32
51.255,4.12,-4.67,-5.41
51.322,2.12,-7.49,-1.96
51.389,5.18,-6.63,-4.98
51.456,4.98,-9.92,-4.2
51.523,4.28,-8.98,-6.28
51.59,7.1,-6.12,-7.77
51.657,3.96,-9.53,-1.49
51.724,3.53,-9.53,-3.1
51.791,4.79,-5.22,-6.43
51.858,2.51,-6.94,-2
51.925,4.79,-7.57,-3.45
