NAME:,walk_1_5.csv,,
11.525,-9.515,0.024,1.673
11.611,-12.771,-0.408,3.948
11.697,-14.34,-4.684,-0.995
11.783,-10.26,1.71,-3.662
11.869,-8.887,-1.663,-0.877
11.955,-6.926,0.141,-1.23
12.041,-9.005,1.553,0.966
12.127,-11.868,-0.918,0.731
12.213,-12.928,1.24,-2.289
12.299,-11.751,-0.526,-3.858
12.385,-9.789,0.063,-3.505
12.471,-7.867,0.534,-2.093
12.557,-7.75,-1.31,-0.799
12.643,-8.769,0.965,0.574
12.729,-12.888,-3.664,2.065
12.815,-12.574,-1.192,-8.683
12.901,-7.161,4.495,-5.898
12.987,-11.476,-0.996,-1.976
13.073,-8.573,0.847,-1.701
13.159,-9.868,1.593,-1.466
13.245,-9.711,1.279,-0.603
13.331,-9.24,0.926,-1.073
13.417,-10.849,1.828,-0.524
13.503,-11.829,0.651,-2.682
13.589,-13.006,-3.742,-3.741
13.675,-9.123,-1.898,-3.388
13.761,-8.573,-1.898,-2.25
13.847,-9.476,-3.036,-1.936
13.933,-9.476,-1.467,-1.623
14.019,-9.632,-1.114,-0.838
14.105,-9.946,-2.761,-1.387
14.191,-10.417,-2.134,-2.015
14.277,-9.358,-1.624,-1.858
14.363,-10.103,-0.839,-1.936
14.449,-10.103,-0.918,-1.936
14.535,-10.378,-0.212,-1.662
14.621,-10.299,-0.094,-2.015
14.707,-9.986,-0.251,-1.819
14.793,-9.986,-0.526,-1.583
14.879,-10.849,-0.133,-1.701
14.965,-9.829,-0.408,-1.858
15.051,-9.907,0.416,-1.936
15.137,-10.692,-1.702,-2.956
15.223,-9.711,-1.232,-1.74
15.309,-10.025,-0.643,-0.563
15.395,-10.299,-2.173,-0.132
15.481,-9.397,-2.487,-0.563
15.567,-9.868,-2.644,-1.073
15.653,-10.064,-2.722,-1.073
15.739,-9.907,-2.526,-0.916
15.825,-9.789,-2.722,-0.72
15.911,-9.397,-2.801,-0.956
15.997,-9.397,-2.644,-0.21
16.083,-9.24,-3.232,0.143
16.169,-12.378,-4.174,-0.446
16.255,-11.751,3.044,-3.702
16.341,-11.711,-1.114,-2.132
16.427,-7.083,0.494,-2.446
16.513,-10.025,-0.172,-0.916
16.599,-9.162,2.495,-0.916
16.685,-10.731,2.26,0.653
16.771,-12.025,1.2,0.849
16.857,-11.358,-0.565,-5.074
16.943,-11.123,0.181,-3.427
17.029,-8.142,-0.408,-0.72
17.115,-6.573,0.573,0.025
17.201,-7.24,0.181,2.496
17.287,-15.281,-3.821,6.105
17.373,-15.124,-2.918,-4.8
17.459,-11.437,1.2,-1.936
17.545,-8.456,-1.702,-1.819
17.631,-6.612,-0.094,-0.563
17.717,-7.357,0.887,0.849
17.803,-12.771,1.514,1.084
17.889,-16.379,0.063,-4.682
17.975,-13.673,-1.349,-4.839
18.061,-9.75,0.573,-2.015
18.147,-4.376,0.573,-1.034
18.233,-6.73,-1.663,1.398
18.319,-10.809,-0.369,-0.21
18.405,-15.242,-0.133,-2.564
18.491,-15.36,-3.311,-1.466
18.577,-8.377,-0.486,-0.838
18.663,-8.024,-1.232,0.574
18.749,-6.494,1.24,0.339
18.835,-12.065,1.044,-0.603
18.921,-11.045,4.339,-0.406
19.007,-12.771,-0.761,-5.859
19.093,-10.456,0.416,-2.995
19.179,-5.043,0.847,-1.348
19.265,-6.181,-1.545,0.888
19.351,-9.123,-0.172,1.947
19.437,-13.359,-2.879,1.751
19.523,-14.026,-1.31,-2.172
19.609,-11.28,0.259,-2.682
19.695,-7.436,-1.624,-0.681
19.781,-6.063,1.122,-1.073
19.867,-8.024,1.318,0.103
19.953,-10.025,3.829,0.731
20.039,-14.34,-0.055,-5.82
20.125,-12.928,-0.722,-3.348
20.211,-6.769,-0.251,-0.406
20.297,-4.925,-0.722,-0.21
20.383,-7.867,-0.604,1.673
20.469,-14.457,-1.938,4.418
20.555,-16.929,-5.076,-0.642
20.641,-10.417,1.632,-2.917
20.727,-6.887,-1.506,-0.916
20.813,-7.083,0.808,0.025
20.899,-9.515,0.965,0.221
20.985,-11.241,4.221,0.966
21.071,-13.516,-0.486,-7.153
21.157,-13.79,0.534,-3.819
21.243,-6.024,-0.329,-0.132
21.329,-4.847,-0.016,-0.093
21.415,-8.063,-1.114,1.751
21.501,-14.81,-0.447,4.85
21.587,-15.516,-7.155,-6.447
21.673,-9.515,2.534,-1.309
21.759,-11.005,-3.114,-1.897
21.845,-6.024,0.22,-0.72
21.931,-7.2,1.553,0.143
22.017,-10.888,3.436,1.123
22.103,-12.496,-0.369,-6.644
22.189,-16.026,-1.781,-3.074
22.275,-7.475,0.063,-0.014
22.361,-3.121,0.22,-1.152
22.447,-8.103,-1.663,1.006
22.533,-15.477,-1.859,5.399
22.619,-14.928,-7.508,-4.015
22.705,-9.358,3.672,-3.309
22.791,-7.514,-2.33,-1.309
22.877,-6.494,-0.29,-0.132
22.963,-7.632,2.181,0.103
23.049,-10.966,1.397,1.202
23.135,-16.379,-0.369,-5.506
23.221,-12.182,-2.801,-2.995
23.307,-9.044,-1.271,-0.563
23.393,-4.925,0.181,-0.642
23.479,-7.357,-1.31,2.143
23.565,-13.908,-0.722,4.144
23.651,-15.556,-4.88,-2.995
23.737,-8.613,1.789,-4.918
23.823,-8.495,-2.251,-1.74
23.909,-6.534,-0.251,-0.367
23.995,-7.2,1.593,-0.367
24.081,-11.045,1.475,0.849
24.167,-17.752,-0.918,-4.604
24.253,-13.79,-2.644,-2.603
24.339,-8.142,-0.722,-1.74
24.425,-3.709,-0.133,-1.191
24.511,-8.26,-0.604,0.888
24.597,-13.83,-2.526,4.654
24.683,-15.87,-2.173,-3.545
24.769,-8.573,1.475,-5.467
24.855,-8.769,-2.487,-1.779
24.941,-6.416,-0.172,-0.446
25.027,-6.887,1.357,0.849
25.113,-12.221,2.22,0.456
25.199,-17.752,-0.172,-1.23
25.285,-12.849,-1.075,-4.996
25.371,-9.319,-0.957,-1.073
25.457,-3.748,0.22,-0.642
25.543,-7.161,-0.722,2.575
25.629,-10.966,0.808,3.477
25.715,-18.498,1.671,1.437
25.801,-8.103,2.416,-5.937
25.887,-8.416,-3.35,-0.838
25.973,-7.75,-0.447,-0.485
26.059,-7.279,1.044,1.359
26.145,-13.712,-1.075,1.398
26.231,-16.615,-0.329,-2.995
26.317,-12.182,-0.918,-3.152
26.403,-10.927,0.494,-2.211
26.489,-4.847,0.455,-0.838
26.575,-7.475,-0.565,2.496
26.661,-10.888,-0.486,0.103
26.747,-17.595,-1.663,-1.269
26.833,-10.103,-1.585,-3.545
26.919,-8.652,-2.722,-1.858
27.005,-6.063,-0.839,0.456
27.091,-6.73,1.514,0.456
27.177,-11.084,0.651,-0.053
27.263,-14.222,1.671,-3.584
27.349,-13.79,-1.859,-3.348
27.435,-11.672,0.573,-2.525
27.521,-4.729,0.691,-1.505
27.607,-7.083,-0.839,1.359
27.693,-8.848,0.259,0.221
27.779,-16.301,-1.075,-0.956
27.865,-13.83,-4.134,-0.25
27.951,-11.202,-1.938,-0.916
28.037,-7.475,-1.585,-0.25
28.123,-7.279,1.867,0.103
28.209,-10.064,1.632,0.143
28.295,-11.241,3.083,0.417
28.381,-12.496,1.553,-5.428
28.467,-12.104,1.318,-3.466
28.553,-5.514,-0.408,-0.446
28.639,-6.494,-0.996,0.81
28.725,-8.691,-0.604,2.182
28.811,-13.359,-0.29,1.163
28.897,-14.967,-5.233,-0.838
28.983,-11.868,-1.271,-1.152
29.069,-6.455,-0.565,-0.367
29.155,-5.945,1.24,-0.171
29.241,-7.671,0.73,-0.21
29.327,-10.574,3.397,1.006
29.413,-13.477,0.259,-5.663
29.499,-14.104,-0.212,-2.995
29.585,-6.926,-0.604,-0.406
29.671,-4.651,-0.172,-0.563
29.757,-7.397,-1.075,2.182
29.843,-15.634,-1.31,5.281
29.929,-13.594,-5.115,-5.114
30.015,-7.985,1.593,-6.094
30.101,-10.299,-2.33,-2.211
30.187,-7.946,0.22,-0.289
30.273,-6.847,1.318,0.26
30.359,-11.829,2.299,0.653
30.445,-16.889,-0.212,-4.408
30.531,-13.124,-1.192,-5.388
30.617,-10.809,0.847,-1.623
30.703,-4.651,0.377,-0.72
30.789,-7.828,-0.369,2.379
30.875,-10.849,0.965,1.241
30.961,-18.576,-0.055,-1.544
31.047,-9.632,0.965,-5.545
31.133,-10.652,-4.487,-1.544
31.219,-7.004,-0.682,-0.328
31.305,-6.612,2.456,0.3
31.391,-13.398,0.22,0.692
31.477,-13.437,0.573,-2.603
31.563,-11.829,-0.212,-5.231
31.649,-10.888,0.965,-2.995
31.735,-4.415,0.573,-1.034
31.821,-7.004,-1.742,1.829
31.907,-10.025,0.298,1.555
31.993,-12.3,1.279,4.261
32.079,-14.614,-5.193,0.221
32.165,-10.77,2.103,-2.446
32.251,-6.69,-2.212,-0.406
32.337,-6.141,1.593,0.025
32.423,-7.397,1.514,0.26
32.509,-11.045,2.103,1.673
32.595,-15.595,-0.486,-6.33
32.681,-14.418,-1.192,-2.799
32.767,-6.769,-0.957,-0.799
32.853,-4.886,0.494,-0.328
32.939,-7.907,-1.153,2.104
33.025,-14.379,-1.389,4.732
33.111,-15.634,-2.408,-1.23
33.197,-10.26,0.22,-3.937
33.283,-9.24,-1.898,-2.015
33.369,-8.181,-0.447,-0.603
33.455,-7.122,2.26,0.3
33.541,-13.045,-0.604,1.319
33.627,-19.478,-1.389,-2.015
33.713,-13.83,-2.408,-5.231
33.799,-9.436,0.141,-1.034
33.885,-4.18,0.926,-0.72
33.971,-7.593,-1.31,2.535
34.057,-12.143,-0.918,1.869
34.143,-16.576,-3.468,-0.289
34.229,-8.22,0.416,-6.604
34.315,-8.887,-2.958,-1.191
34.401,-4.847,-0.526,0.3
34.487,-6.337,1.671,0.339
34.573,-11.202,0.181,0.613
34.659,-13.673,0.769,-4.29
34.745,-14.065,-0.879,-3.741
34.831,-10.652,1.632,-2.015
34.917,-4.847,0.612,-0.799
35.003,-5.945,-1.075,1.829
35.089,-9.358,0.337,-0.916
35.175,-14.81,-1.702,-0.367
35.261,-13.634,-2.84,1.594
35.347,-11.319,-3.977,-0.563
35.433,-7.632,-0.761,0.3
35.519,-7.122,2.181,-0.093
35.605,-8.887,-0.329,0.26
35.691,-11.28,2.534,0.613
35.777,-12.065,0.691,-6.251
35.863,-12.967,-1.192,-2.917
35.949,-9.083,-0.447,-0.053
36.035,-4.965,-0.918,-0.053
36.121,-7.083,0.691,2.339
36.207,-14.144,-2.997,3.281
36.293,-18.968,2.416,-0.014
36.379,-6.769,1.671,-6.565
36.465,-8.181,-3.821,-0.956
36.551,-8.73,-0.172,-0.21
36.637,-8.26,1.75,0.77
36.723,-11.476,0.494,-1.034
36.809,-11.476,0.926,-0.603
36.895,-9.436,0.22,-4.486
36.981,-13.673,1.083,-1.701
37.067,-5.004,0.73,-1.897
37.153,-6.494,-1.232,1.241
37.239,-7.632,0.612,1.319
37.325,-14.653,-1.31,-0.171
37.411,-13.281,-5.547,1.516
37.497,-12.496,-2.212,-0.328
37.583,-8.652,-0.996,-0.485
37.669,-6.926,1.083,0.025
37.755,-7.436,1.2,0.182
37.841,-11.045,1.789,-0.132
37.927,-13.437,1.475,-6.134
38.013,-12.065,-3.232,-1.976
38.099,-10.339,-0.879,-0.838
38.185,-4.572,-0.251,-0.563
38.271,-7.475,0.22,2.261
38.357,-12.378,-0.526,0.692
38.443,-18.066,0.416,-0.171
38.529,-5.318,-0.8,-7.507
38.615,-8.613,-4.958,-1.387
38.701,-7.632,-0.722,-0.132
38.787,-7.75,1.122,1.163
38.873,-9.789,1.397,-0.563
38.959,-11.358,1.24,0.456
39.045,-9.907,-0.172,-4.839
39.131,-13.673,1.71,-2.603
39.217,-7.436,0.141,-0.328
39.303,-5.671,-1.035,1.476
39.389,-7.514,-0.722,0.574
39.475,-15.242,2.142,3.477
39.561,-15.242,-0.918,-1.191
39.647,-9.868,-0.329,-1.348
39.733,-8.926,-0.879,-0.76
39.819,-8.769,-0.604,-1.701
39.905,-6.455,1.357,0.143
39.991,-13.477,-0.722,0.456
40.077,-17.36,-1.938,-2.721
40.163,-8.613,-1.859,-2.289
40.249,-12.496,-1.075,-1.976
40.335,-3.435,-0.447,-0.367
40.421,-6.337,-0.212,1.123
40.507,-9.358,1.318,0.103
40.593,-17.125,-4.174,-0.328
40.679,-11.162,-1.781,-2.878
40.765,-8.769,-5.39,-1.897
40.851,-5.435,-0.839,-1.348
40.937,-6.573,1.318,-0.289
41.023,-10.103,0.926,-0.563
41.109,-10.849,3.201,1.437
41.195,-13.869,-0.251,-5.859
41.281,-13.516,0.337,-3.584
41.367,-7.044,-1.428,-0.328
41.453,-5.043,0.298,0.417
41.539,-7.632,-0.251,1.241
41.625,-15.673,-3.232,5.085
41.711,-13.908,-2.173,-5.074
41.797,-8.73,1.2,-6.016
41.883,-8.691,-1.585,-2.289
41.969,-8.22,-0.055,-0.21
42.055,-7.475,1.867,0.26
42.141,-11.28,1.397,1.241
42.227,-16.223,-0.29,-3.662
42.313,-12.457,-0.251,-4.643
42.399,-10.535,0.573,-1.583
42.485,-4.219,0.416,-0.995
42.571,-7.71,-0.918,1.986
42.657,-10.731,0.377,-0.014
42.743,-19.871,0.259,1.163
42.829,-7.71,-0.29,-6.29
42.915,-10.77,-4.056,-0.328
43.001,-7.475,-0.447,-0.642
43.087,-7.985,1.514,0.456
43.173,-8.887,0.22,-0.25
43.259,-10.652,3.162,1.673
43.345,-12.535,-0.565,-3.702
43.431,-11.829,-0.055,-3.466
43.517,-7.75,-0.29,-0.446
43.603,-6.181,-0.251,0.064
43.689,-7.553,-0.682,1.712
43.775,-13.987,-1.467,5.634
43.861,-15.242,-7.233,-2.289
43.947,-10.339,0.808,-3.505
44.033,-7.24,-0.996,-1.466
44.119,-7.632,-0.447,-0.995
44.205,-7.907,2.063,0.3
44.291,-11.398,0.612,1.359
44.377,-17.674,-1.035,-2.486
44.463,-11.28,-4.409,-3.427
44.549,-9.986,0.887,-1.701
44.635,-4.494,0.651,-0.877
44.721,-8.063,-1.075,2.065
44.807,-9.907,1.044,-0.916
44.893,-16.654,-2.958,-0.916
44.979,-12.771,-2.291,-2.839
45.065,-10.182,-2.997,-2.172
45.151,-6.337,-1.153,-0.328
45.237,-6.573,0.651,-0.014
45.323,-9.083,0.965,-0.406
45.409,-10.574,3.515,1.633
45.495,-13.83,1.044,-7.624
45.581,-14.418,-1.349,-2.76
45.667,-7.044,-0.996,-0.799
45.753,-5.435,-0.329,-0.014
45.839,-7.632,0.259,0.77
45.925,-14.065,-0.565,3.242
46.011,-15.634,-1.938,0.3
46.097,-7.553,-0.682,-6.8
46.183,-8.769,-3.507,-1.544
46.269,-6.69,0.259,-0.406
46.355,-8.26,1.004,0.613
46.441,-9.907,0.416,-0.367
46.527,-11.751,0.455,1.594
46.613,-13.477,-0.172,-5.153
46.699,-12.339,0.494,-2.721
46.785,-4.847,-0.565,-1.152
46.871,-6.69,-0.839,1.006
46.957,-8.966,-0.369,2.104
47.043,-12.888,-1.663,1.123
47.129,-12.771,-3.624,-0.603
47.215,-12.221,-0.369,-2.564
47.301,-6.298,-1.506,-0.877
47.387,-6.377,0.416,-1.191
47.473,-7.514,2.063,0.535
47.559,-11.79,2.573,0.81
47.645,-16.105,0.181,-5.702
47.731,-13.045,-3.154,-3.898
47.817,-9.005,0.455,-1.858
47.903,-4.69,0.337,-0.916
47.989,-7.083,-1.035,2.143
48.075,-10.221,0.573,0.378
48.161,-17.164,-1.82,-0.446
48.247,-11.398,-2.016,-1.034
48.333,-10.77,-4.331,-1.74
48.419,-5.553,-0.369,-0.603
48.505,-7.553,1.397,0.26
48.591,-8.22,1.71,-0.328
48.677,-10.966,3.044,1.555
48.763,-13.124,1.632,-4.486
48.849,-13.281,-0.172,-3.309
48.935,-8.377,-1.035,-0.485
49.021,-5.474,-0.133,0.025
49.107,-8.299,-0.682,1.712
49.193,-14.536,0.534,3.634
49.279,-14.575,-2.487,-0.289
49.365,-8.377,0.024,-5.428
49.451,-10.692,-2.369,-0.995
49.537,-7.907,0.259,-0.25
49.623,-7.24,0.887,0.692
49.709,-13.594,0.416,0.849
49.795,-12.967,0.063,-2.486
49.881,-12.104,-1.389,-4.172
49.967,-11.79,-0.094,-2.211
50.053,-4.847,0.887,-1.113
50.139,-7.083,-0.918,0.849
50.225,-8.024,-0.879,1.398
50.311,-13.712,-0.8,1.633
50.397,-14.183,-3.35,-0.563
50.483,-10.613,0.181,-2.995
50.569,-6.847,-1.82,-1.387
50.655,-7.318,0.73,-1.466
50.741,-8.103,1.397,0.653
50.827,-10.966,1.71,1.947
50.913,-18.341,-0.29,-5.31
50.999,-11.986,-0.643,-4.957
51.085,-11.045,0.416,-1.309
51.171,-4.729,0.259,-1.113
51.257,-7.279,-0.447,1.516
51.343,-10.731,1.122,0.574
51.429,-19.243,-0.918,0.849
51.515,-10.26,-0.722,-3.074
51.601,-9.711,-5.272,-2.407
51.687,-7.161,-1.389,-1.113
51.773,-7.318,1.397,0.182
51.859,-9.711,1.397,-0.053
51.945,-10.77,2.809,2.026
52.031,-13.555,-1.31,-4.565
52.117,-12.496,-0.486,-3.505
52.203,-8.22,-0.29,-0.524
52.289,-5.2,0.024,0.26
52.375,-6.769,-0.682,0.966
52.461,-13.634,-1.075,5.046
52.547,-15.242,-6.253,-4.525
52.633,-10.103,0.024,-3.388
52.719,-8.181,-2.055,-0.485
52.805,-7.279,0.141,-1.034
52.891,-8.377,1.907,1.006
52.977,-13.006,-1.781,1.006
53.063,-17.203,0.651,-1.858
53.149,-13.163,-3.899,-3.309
53.235,-12.104,0.494,-2.25
53.321,-3.199,0.377,-1.976
53.407,-7.985,-1.389,1.829
53.493,-9.554,0.102,1.28
53.579,-14.497,-1.389,-1.23
53.665,-13.987,-4.331,-2.093
53.751,-10.888,-1.585,-2.525
53.837,-6.024,-2.055,-1.113
53.923,-6.337,0.73,-0.524
54.009,-8.024,1.985,-0.642
54.095,-11.123,2.73,1.712
54.181,-15.32,0.455,-6.683
54.267,-13.634,-1.153,-3.035
54.353,-8.73,-1.742,-1.23
54.439,-5.121,-0.016,0.064
54.525,-7.2,-0.996,1.516
54.611,-14.536,0.612,3.908
54.697,-16.889,0.651,2.182
54.783,-9.672,1.436,-4.839
54.869,-9.358,-1.702,-0.76
54.955,-7.828,-0.016,-0.406
55.041,-7.083,0.808,0.574
55.127,-13.594,-1.702,0.731
55.213,-12.496,2.024,-1.583
55.299,-11.28,-0.8,-5.781
55.385,-11.084,0.377,-2.682
55.471,-4.925,0.102,-0.72
55.557,-6.22,-0.682,0.692
55.643,-8.181,-0.918,2.457
55.729,-11.868,0.534,5.634
55.815,-16.615,-6.213,-1.779
55.901,-9.476,1.867,-1.897
55.987,-8.377,-0.918,-0.76
56.073,-7.279,0.612,-0.838
56.159,-7.671,1.867,-0.603
56.245,-10.692,2.926,0.653
56.331,-18.968,-0.918,-2.956
56.417,-12.849,-3.428,-3.427
56.503,-9.319,0.024,-1.701
56.589,-4.965,0.416,-0.681
56.675,-7.475,-0.408,1.869
56.761,-11.005,0.141,-0.446
56.847,-18.341,-2.487,1.28
56.933,-8.456,-1.585,-5.231
57.019,-8.73,-3.232,-2.132
57.105,-7.593,-0.996,-1.073
57.191,-7.2,1.122,0.339
57.277,-7.2,2.495,-0.877
57.363,-10.378,2.887,2.026
57.449,-12.614,1.161,-5.977
57.535,-13.712,0.22,-3.348
57.621,-7.514,-0.957,-0.563
57.707,-5.004,-0.329,-0.053
57.793,-7.985,-0.408,1.751
57.879,-15.085,0.377,4.418
57.965,-15.791,-6.253,-2.564
58.051,-10.495,0.847,-4.211
58.137,-9.436,-1.035,-1.034
58.223,-6.377,-0.133,-1.152
58.309,-8.338,1.436,1.398
58.395,-12.928,0.181,1.398
58.481,-16.615,-0.996,-0.956
58.567,-12.496,-2.251,-4.329
58.653,-11.202,0.337,-1.23
58.739,-4.062,0.534,-1.662
58.825,-7.671,-1.271,1.673
58.911,-9.005,0.494,0.221
58.997,-13.477,-1.663,-0.76
59.083,-14.222,-3.742,-0.799
59.169,-10.339,-0.604,-2.289
59.255,-6.534,-1.192,-0.367
59.341,-7.044,1.279,-0.053
59.427,-7.985,1.593,0.221
59.513,-11.045,2.926,2.104
59.599,-14.3,2.063,-7.271
59.685,-13.163,-1.545,-3.27
59.771,-7.946,-1.232,-1.505
59.857,-4.808,0.024,-1.034
59.943,-7.593,-1.035,1.437
60.029,-11.868,-1.31,2.849
60.115,-16.85,0.377,-1.309
60.201,-7.828,0.494,-6.447
60.287,-9.868,-3.468,-1.466
60.373,-7.436,-0.172,-0.799
60.459,-7.946,1.632,0.574
60.545,-13.045,-0.251,0.417
60.631,-13.202,1.24,-2.132
60.717,-12.535,-1.859,-4.408
60.803,-11.947,1.357,-1.858
60.889,-5.357,0.416,-1.152
60.975,-6.102,-0.447,0.456
61.061,-8.181,0.063,2.3
61.147,-13.359,-0.918,3.634
61.233,-16.458,-4.605,0.3
61.319,-9.358,2.063,-2.486
61.405,-8.181,-1.271,-0.603
61.491,-7.122,0.298,-0.446
61.577,-7.867,2.416,0.26
61.663,-11.084,2.024,0.77
61.749,-16.536,-0.682,-2.878
61.835,-10.574,-3.389,-3.702
61.921,-9.632,-0.918,-1.113
62.007,-5.239,0.573,-0.681
62.093,-7.75,-1.31,2.771
62.179,-10.142,1.279,-0.132
62.265,-18.184,-2.722,0.81
62.351,-7.357,-0.133,-5.584
62.437,-10.26,-4.252,-1.505
62.523,-7.318,-0.839,-0.916
62.609,-7.357,0.926,-0.21
62.695,-7.004,1.2,0.064
62.781,-10.456,2.534,1.673
62.867,-14.183,0.808,-4.486
62.953,-13.202,-0.329,-2.682
63.039,-8.926,-1.428,-1.23
63.125,-5.631,-0.29,0.103
63.211,-7.75,-0.447,0.888
63.297,-12.104,0.926,1.476
63.383,-16.732,-2.251,1.947
63.469,-10.652,-2.918,-1.897
63.555,-8.613,-4.409,-1.583
63.641,-7.397,-0.329,-0.563
63.727,-7.318,1.161,-0.014
63.813,-10.142,0.926,-0.053
63.899,-11.437,1.671,2.143
63.985,-12.888,0.298,-5.977
64.071,-12.928,-1.545,-3.27
64.157,-7.71,-0.761,-0.838
64.243,-5.2,-0.447,-0.014
64.329,-7.593,-0.447,0.574
64.415,-14.222,0.141,4.34
64.501,-14.81,-7.743,-4.172
64.587,-8.338,1.397,-4.486
64.673,-9.907,-1.938,-0.877
64.759,-8.377,0.573,-1.034
64.845,-8.809,1.985,0.888
64.931,-12.104,0.181,0.3
65.017,-14.497,1.24,-1.819
65.103,-13.594,-2.055,-3.741
65.189,-11.829,0.298,-1.623
65.275,-4.494,0.612,-1.544
65.361,-7.828,-1.506,1.476
