"NAME:","run_5_2.csv","",""
"9.189941","0.90","1.06","-4.79"
"9.280029","10.36","20.01","-4.98"
"9.369995","8.51","19.30","3.61"
"9.459961","1.61","4.86","0.98"
"9.549927","-0.04","0.08","-4.20"
"9.640015","0.94","17.14","-0.27"
"9.72998","4.71","19.38","3.80"
"9.819946","0.59","16.75","-7.37"
"9.910034","-0.55","-0.31","-5.30"
"10.01001","1.77","0.78","-7.06"
"10.099976","2.08","14.79","1.49"
"10.189941","0.55","10.47","1.10"
"10.280029","5.57","-0.16","-0.90"
"10.369995","-1.84","1.29","-3.65"
"10.459961","6.20","13.96","1.41"
"10.549927","1.53","20.01","-1.10"
"10.640015","-1.61","7.45","-1.84"
"10.72998","2.35","2.28","-5.18"
"10.819946","2.90","8.87","-1.73"
"10.919922","8.00","20.01","0.90"
"11.01001","1.14","2.43","-0.12"
"11.099976","1.22","-1.57","-4.28"
"11.189941","2.43","1.92","-15.46"
"11.280029","2.55","15.49","4.00"
"11.369995","0.67","17.69","-7.34"
"11.459961","-3.18","-0.71","-4.67"
"11.549927","1.80","0.35","-5.53"
"11.640015","1.45","18.32","-2.20"
"11.72998","2.94","14.20","0.94"
"11.819946","5.96","2.24","-2.59"
"11.919922","-2.16","2.28","-5.18"
"12.01001","7.26","10.98","-0.67"
"12.099976","1.92","20.01","1.41"
"12.189941","-1.02","10.36","-3.33"
"12.280029","1.73","1.14","-4.51"
"12.369995","1.53","5.41","-13.89"
"12.459961","2.79","17.46","1.61"
"12.549927","3.92","3.30","3.22"
"12.640015","3.53","-1.18","-3.65"
"12.73999","0.20","6.43","-7.06"
"12.829956","5.84","15.34","-5.10"
"12.919922","-2.90","9.34","-4.16"
"13.01001","-2.00","2.28","-3.22"
"13.099976","0.75","0.90","-3.80"
"13.189941","5.14","20.01","-8.59"
"13.280029","7.30","19.93","3.49"
"13.369995","0.98","-2.35","-1.69"
"13.459961","-0.59","1.02","-4.24"
"13.549927","5.41","20.01","3.37"
"13.650024","2.82","15.38","3.84"
"13.73999","1.53","17.30","-4.98"
"13.829956","-1.14","0.27","-5.02"
"13.919922","0.98","0.63","-6.24"
"14.01001","1.69","14.83","2.00"
"14.099976","5.65","14.28","2.86"
"14.189941","5.92","2.39","-1.26"
"14.280029","-1.37","1.65","-6.12"
"14.369995","5.14","15.18","-2.63"
"14.459961","1.65","19.97","3.30"
"14.549927","-1.29","7.06","-1.33"
"14.650024","-0.16","1.10","-5.92"
"14.73999","5.84","12.47","-1.61"
"14.829956","6.47","20.01","2.82"
"14.919922","2.00","3.02","-0.78"
"15.01001","1.77","-1.77","-3.49"
"15.099976","2.04","-0.86","-14.36"
"15.189941","2.75","16.00","1.06"
"15.280029","-1.41","16.08","-6.43"
"15.369995","-1.80","0.59","-5.49"
"15.459961","1.10","-2.47","-4.12"
"15.559937","-0.71","8.79","1.88"
"15.650024","3.61","13.14","1.92"
"15.73999","5.61","0.94","-1.49"
"15.829956","-1.96","2.04","-4.39"
"15.919922","6.04","18.32","-8.39"
"16.01001","3.84","19.34","1.02"
"16.099976","-2.67","8.43","-2.20"
"16.189941","1.73","0.35","-4.00"
"16.28003","6.55","20.01","-0.63"
"16.380005","4.90","20.01","-0.31"
"16.46997","-1.61","5.49","-0.67"
"16.559937","2.47","-0.94","-4.67"
"16.650024","0.51","-0.51","-8.59"
"16.73999","1.69","17.30","1.65"
"16.829956","1.61","13.93","-3.84"
"16.919922","-2.24","0.00","-4.47"
"17.01001","1.61","-0.67","-3.96"
"17.099976","4.51","20.01","-4.98"
"17.189941","3.45","14.24","1.96"
"17.29004","6.71","-1.22","-0.75"
"17.380005","-2.75","2.82","-5.02"
"17.46997","6.35","16.63","-2.39"
"17.559937","2.47","18.48","1.18"
"17.650024","-2.12","8.04","-2.20"
"17.73999","0.86","1.96","-5.61"
"17.829956","2.12","4.51","-7.73"
"17.919922","3.69","20.01","0.82"
"18.01001","-0.82","4.90","1.22"
"18.099976","3.65","-0.67","-3.30"
"18.189941","1.10","1.10","-6.47"
"18.29004","5.92","18.83","-3.53"
"18.380005","-2.20","9.89","-2.82"
"18.46997","-1.57","1.84","-3.18"
"18.559937","1.92","-0.59","-3.73"
"18.650024","8.28","20.01","-2.79"
"18.73999","7.61","18.12","5.02"
"18.829956","1.77","2.63","0.08"
"18.919922","0.35","1.06","-4.04"
"19.01001","4.20","11.65","2.20"
"19.109985","3.30","14.71","5.49"
"19.199951","-0.04","16.91","-6.94"
"19.29004","-0.75","0.98","-4.86"
"19.380005","2.79","-0.90","-6.55"
"19.46997","4.24","17.97","1.88"
"19.559937","2.16","7.73","0.00"
"19.650024","7.73","0.86","-1.37"
"19.73999","-2.86","2.12","-3.18"
"19.829956","7.34","18.16","-8.32"
"19.919922","1.18","20.01","0.78"
"20.02002","-1.73","7.26","-1.69"
"20.109985","0.63","1.41","-5.53"
"20.199951","4.94","8.16","-2.59"
"20.29004","7.65","20.01","1.49"
"20.380005","-0.08","3.69","1.06"
"20.46997","2.04","-1.02","-4.51"
"20.559937","2.90","3.96","-12.67"
"20.650024","8.12","13.38","5.84"
"20.73999","-0.59","14.16","-6.63"
"20.829956","-1.61","1.14","-4.43"
"20.929932","0.16","0.35","-7.18"
"21.02002","1.57","15.93","-4.24"
"21.109985","6.75","15.85","2.75"
"21.199951","-0.67","3.18","-1.49"
"21.29004","1.61","3.22","-4.86"
"21.380005","0.98","17.57","3.80"
"21.46997","6.00","19.77","2.28"
"21.559937","2.55","16.44","-4.79"
"21.650024","0.78","0.63","-4.71"
"21.75","1.61","2.59","-7.10"
"21.839966","2.16","17.18","-0.04"
"21.929932","1.69","6.86","0.67"
"22.02002","4.71","-1.69","-1.10"
"22.109985","0.00","2.75","-5.14"
"22.199951","4.67","14.59","-0.59"
"22.29004","0.20","11.53","-1.65"
"22.380005","-1.49","3.49","-1.84"
"22.46997","0.78","0.00","-3.96"
"22.559937","7.88","20.01","0.20"
"22.660034","8.00","20.01","1.49"
"22.75","-0.04","2.98","-0.75"
"22.839966","2.39","-0.16","-3.65"
"22.929932","2.79","3.77","-8.71"
"23.02002","5.33","13.65","0.08"
"23.109985","-2.31","6.12","-0.47"
"23.199951","-2.08","1.57","-2.55"
"23.29004","1.02","0.27","-4.16"
"23.380005","3.18","20.01","-10.90"
"23.46997","9.53","19.42","3.84"
"23.559937","0.47","1.65","-1.33"
"23.660034","0.94","0.55","-4.39"
"23.75","2.71","16.83","6.98"
"23.839966","4.67","14.71","1.10"
"23.929932","1.88","16.04","-6.47"
"24.02002","0.16","0.00","-3.96"
"24.109985","2.31","0.98","-6.47"
"24.199951","1.41","18.44","0.67"
"24.29004","2.51","9.49","3.02"
"24.380005","5.57","1.57","-1.10"
"24.46997","-1.37","1.69","-3.96"
"24.569946","7.06","15.81","3.65"
"24.660034","3.49","19.93","1.80"
"24.75","2.43","9.41","-1.33"
"24.839966","-0.43","0.86","-4.39"
"24.929932","2.20","4.55","-11.77"
"25.02002","1.14","19.06","-1.33"
"25.109985","4.08","8.36","1.10"
"25.199951","3.06","-0.67","-0.98"
"25.29004","-0.55","2.39","-3.92"
"25.390015","4.20","18.44","-2.20"
"25.47998","2.79","19.85","-0.31"
"25.569946","0.39","8.28","-2.35"
"25.660034","0.59","2.59","-5.65"
"25.75","2.24","2.79","-10.12"
"25.839966","-1.80","16.28","0.43"
"25.929932","2.94","4.94","2.86"
"26.02002","3.65","1.41","-2.12"
"26.109985","1.14","1.14","-5.26"
"26.199951","2.51","14.47","2.28"
"26.29004","2.90","17.89","-2.31"
"26.390015","0.98","10.12","-2.24"
"26.47998","1.02","0.94","-4.67"
"26.569946","6.55","14.08","-3.41"
"26.660034","4.04","19.89","0.90"
"26.75","1.77","4.16","0.98"
"26.839966","4.31","0.78","-4.08"
"26.929932","3.02","13.77","-6.39"
"27.02002","8.63","10.32","-2.90"
"27.109985","1.53","11.89","-3.88"
"27.199951","0.67","3.06","-4.55"
"27.299927","0.35","0.12","-6.12"
"27.390015","8.59","16.91","0.75"
"27.47998","9.73","15.53","2.63"
"27.569946","2.86","4.94","0.35"
"27.660034","2.75","-2.35","-3.49"
"27.75","-0.35","-0.67","-8.55"
"27.839966","1.61","19.69","-8.32"
"27.929932","-2.43","20.01","-5.02"
"28.02002","4.31","12.43","-4.90"
"28.119995","0.12","3.33","-4.04"
"28.20996","-0.94","0.71","-13.61"
"28.299927","-0.12","14.59","2.75"
"28.390015","3.57","6.43","4.16"
"28.47998","3.80","-0.63","-0.86"
"28.569946","-0.71","3.02","-6.63"
"28.660034","4.71","18.12","-1.57"
"28.75","2.51","20.01","-0.24"
"28.839966","3.06","13.42","-5.37"
"28.929932","0.20","-0.24","-4.16"
"29.03003","-0.94","4.86","-14.40"
"29.119995","0.00","15.65","2.28"
"29.20996","4.20","3.88","2.75"
"29.299927","3.37","-0.43","-1.57"
"29.390015","-0.98","2.24","-6.39"
"29.47998","4.28","11.18","-0.39"
"29.569946","0.59","19.46","-1.33"
"29.660034","-0.90","7.10","-0.71"
"29.75","-1.10","0.43","-4.90"
"29.839966","9.53","14.59","-2.79"
"29.929932","4.35","20.01","0.47"
"30.03003","3.49","2.90","1.61"
"30.119995","1.14","-0.04","-3.37"
"30.20996","3.92","5.37","-11.89"
"30.299927","5.49","14.79","0.63"
"30.390015","-3.02","6.35","0.71"
"30.47998","-1.80","-0.16","-3.22"
"30.569946","2.43","-0.04","-3.57"
"30.660034","5.45","20.01","-5.22"
"30.75","7.34","19.89","4.20"
"30.839966","-1.26","1.49","-2.67"
"30.939941","0.39","3.41","-6.16"
"31.03003","4.28","20.01","2.20"
"31.119995","3.92","15.18","1.77"
"31.20996","0.24","16.91","-6.59"
"31.299927","1.10","-0.35","-5.10"
"31.390015","-0.55","-0.24","-5.41"
"31.47998","-1.41","6.35","4.00"
"31.569946","6.32","11.57","0.27"
"31.660034","2.51","-1.88","-0.67"
"31.76001","1.57","3.49","-3.69"
"31.849976","5.10","20.01","-12.98"
"31.939941","4.12","20.01","2.79"
"32.03003","3.33","7.22","0.35"
"32.119995","0.12","-0.08","-5.02"
"32.20996","2.04","5.10","-10.32"
"32.299927","1.84","17.18","0.51"
"32.390015","3.80","5.14","3.92"
"32.47998","-2.31","-1.02","0.31"
"32.569946","0.04","1.53","-6.51"
"32.66992","3.14","12.00","-6.67"
"32.76001","-0.08","14.00","-3.30"
"32.849976","-2.43","4.67","-3.26"
"32.93994","0.04","0.55","-5.10"
"33.03003","11.81","20.01","-6.83"
"33.119995","5.53","20.01","0.59"
"33.20996","-1.73","1.06","-2.90"
"33.299927","1.33","0.59","-5.65"
"33.390015","3.33","13.77","-6.12"
"33.47998","6.32","12.00","-0.12"
"33.569946","-3.80","10.90","-4.82"
"33.66992","-0.75","1.02","-4.90"
"33.76001","-0.04","0.67","-4.51"
"33.849976","4.08","20.01","-18.24"
"33.93994","6.83","18.67","1.92"
"34.03003","0.04","2.16","0.55"
"34.119995","1.18","2.20","-5.45"
"34.20996","3.30","9.34","-0.47"
"34.299927","4.51","13.49","2.24"
"34.390015","-3.10","8.98","-4.90"
"34.48999","-2.59","0.20","-5.22"
"34.579956","1.77","0.24","-5.30"
"34.66992","1.49","20.01","-7.49"
"34.76001","7.37","17.65","2.31"
"34.849976","1.73","4.12","-2.75"
"34.93994","-0.94","2.24","-3.65"
"35.03003","2.82","20.01","3.37"
"35.119995","5.96","14.32","0.43"
"35.20996","-2.20","15.57","-8.98"
"35.299927","0.47","0.90","-5.06"
"35.400024","0.59","-0.31","-3.37"
"35.48999","4.31","20.01","-14.87"
"35.579956","9.89","19.85","2.51"
"35.66992","0.00","3.61","-1.84"
"35.76001","1.26","-1.45","-2.79"
"35.849976","-1.33","4.31","-5.41"
"35.93994","4.20","10.16","-5.33"
"36.03003","-0.98","19.77","-1.18"
"36.119995","0.71","8.71","-3.26"
"36.20996","0.39","2.55","-5.69"
"36.299927","-5.33","2.12","-11.96"
"36.400024","-0.90","12.63","-2.35"
"36.48999","6.86","8.94","3.18"
"36.579956","2.35","-0.82","-0.98"
"36.66992","0.20","1.96","-3.45"
"36.76001","2.79","19.53","-3.53"
"36.849976","7.92","19.18","1.65"
"36.93994","4.24","15.57","-5.88"
"37.03003","-1.45","0.43","-4.86"
"37.119995","2.43","-0.86","-3.18"
"37.20996","2.31","20.01","-18.12"
"37.309937","5.69","18.91","0.90"
"37.400024","1.65","2.43","-1.29"
"37.48999","0.55","1.61","-5.10"
"37.579956","1.49","6.94","-0.90"
"37.66992","6.28","13.10","1.37"
"37.76001","-2.67","11.81","-2.00"
"37.849976","-2.04","1.37","-1.57"
"37.93994","1.57","-0.35","-3.61"
"38.03003","11.73","20.01","-5.41"
"38.130005","5.02","20.01","1.41"
"38.21997","-1.92","3.45","-0.47"
"38.309937","1.73","-0.27","-5.14"
"38.400024","0.16","1.92","-0.98"
"38.48999","3.96","8.87","0.55"
"38.579956","-3.96","14.20","-1.37"
"38.66992","0.90","5.53","-5.22"
"38.76001","0.43","1.14","-4.75"
"38.849976","1.65","7.85","-6.12"
"38.93994","3.84","19.50","1.10"
"39.04004","2.24","3.57","1.18"
"39.130005","3.18","-0.90","-4.31"
"39.21997","0.67","1.10","-5.84"
"39.309937","4.51","8.71","-1.14"
"39.400024","-1.84","16.00","-1.84"
"39.48999","-1.22","5.30","-1.80"
"39.579956","0.94","0.16","-4.79"
"39.66992","11.73","20.01","0.24"
"39.76001","1.69","19.38","-0.94"
"39.849976","2.00","4.51","4.24"
"39.93994","2.67","-0.63","-3.53"
"40.04004","-1.92","4.39","-3.77"
"40.130005","-1.65","14.40","-4.39"
"40.21997","2.20","20.01","1.18"
"40.309937","3.06","9.34","-2.31"
"40.400024","0.27","-0.04","-5.14"
"40.48999","-0.24","2.82","-5.53"
"40.579956","1.45","10.71","-1.65"
"40.66992","10.28","15.06","1.33"
"40.76001","0.94","1.26","-1.22"
"40.859985","0.31","1.88","-4.35"
"40.94995","2.90","20.01","-6.90"
"41.04004","4.59","17.22","0.86"
"41.130005","-0.78","13.30","-6.16"
"41.21997","-1.06","-0.27","-6.08"
"41.309937","1.26","0.43","-4.51"
"41.400024","3.65","15.34","-0.39"
"41.48999","7.85","19.53","0.31"
"41.579956","-0.35","1.84","1.29"
"41.66992","1.14","1.37","-3.26"
"41.77002","0.75","20.01","-2.24"
"41.859985","6.55","13.89","2.51"
"41.94995","0.59","15.49","-5.88"
"42.04004","0.16","0.08","-5.30"
"42.130005","1.10","0.98","-4.90"
"42.21997","0.75","17.53","-3.92"
"42.309937","7.30","13.61","0.27"
"42.400024","1.53","1.88","-2.55"
"42.48999","0.20","2.59","-3.10"
"42.579956","2.08","20.01","-4.63"
"42.66992","5.22","17.46","1.22"
"42.77002","0.94","14.44","-5.81"
"42.859985","-0.51","-0.63","-5.33"
"42.94995","0.24","0.51","-2.47"
"43.04004","0.16","6.55","7.49"
"43.130005","8.08","14.32","-0.63"
"43.21997","0.86","0.67","-0.20"
"43.309937","1.45","2.59","-4.20"
"43.400024","6.32","20.01","-12.20"
"43.48999","6.00","17.73","2.75"
"43.579956","1.45","15.22","-4.82"
"43.67993","-0.59","-0.90","-4.39"
"43.77002","-0.08","0.59","-4.55"
"43.859985","2.51","11.18","3.37"
"43.94995","4.08","11.92","0.63"
"44.04004","-0.59","-3.92","2.24"
"44.130005","-0.04","3.65","-3.61"
"44.21997","5.37","20.01","-12.36"
"44.309937","6.24","19.93","0.31"
"44.400024","1.88","10.90","-1.33"
"44.5","0.27","-0.27","-4.28"
"44.589966","1.18","-0.71","-2.43"
"44.67993","0.98","7.85","4.71"
"44.77002","7.37","15.18","-0.90"
"44.859985","1.06","2.79","-0.47"
"44.94995","-0.12","2.59","-2.47"
"45.04004","4.20","20.01","-7.53"
"45.130005","5.22","15.69","1.14"
"45.21997","-0.47","15.14","-5.37"
"45.309937","0.39","-1.41","-4.82"
"45.410034","1.18","0.12","-3.02"
"45.5","0.71","9.73","2.51"
"45.589966","6.75","17.10","-0.16"
"45.67993","1.65","0.82","-0.94"
"45.77002","0.00","2.67","-2.82"
"45.859985","4.86","18.12","-9.34"
"45.94995","4.47","19.85","0.94"
"46.04004","0.31","13.77","-3.65"
"46.130005","2.16","1.02","-4.59"
"46.21997","1.14","-1.18","-3.77"
"46.309937","0.67","5.33","6.20"
"46.410034","8.28","15.97","1.88"
"46.5","2.00","0.71","0.51"
"46.589966","1.10","2.35","-3.26"
"46.67993","7.18","18.44","-6.20"
"46.77002","4.67","19.46","0.86"
"46.859985","2.00","9.73","-1.14"
"46.94995","1.37","0.16","-4.94"
"47.04004","6.63","9.14","-5.84"
"47.130005","1.29","18.75","-3.06"
"47.21997","4.16","7.85","0.98"
"47.319946","4.55","2.00","-5.88"
"47.410034","-0.16","1.77","-4.12"
"47.5","0.04","10.90","-1.73"
"47.589966","0.67","20.01","-1.80"
"47.67993","0.08","6.83","-0.24"
"47.77002","0.67","1.80","-4.16"
"47.859985","-2.39","3.33","-11.96"
"47.94995","1.41","16.40","1.10"
"48.04004","4.43","6.39","2.55"
"48.140015","-1.14","-3.06","1.73"
"48.22998","0.35","2.16","-4.79"
"48.319946","9.38","14.79","7.61"
"48.410034","5.30","19.50","3.06"
"48.5","4.04","14.91","-4.24"
"48.589966","-0.63","-1.88","-3.53"
"48.67993","-0.27","-0.08","-7.77"
"48.77002","1.73","9.96","2.51"
"48.859985","5.33","11.26","0.94"
"48.94995","3.96","-1.53","-0.82"
"49.04004","0.78","5.57","-5.65"
"49.140015","5.88","13.18","4.55"
"49.22998","3.18","18.99","1.33"
"49.319946","1.18","7.65","-1.14"
"49.410034","0.24","0.43","-5.06"
"49.5","6.16","7.22","-7.61"
"49.589966","-0.20","18.79","-2.08"
"49.67993","0.75","3.45","1.88"
"49.77002","3.02","1.69","-6.16"
"49.859985","1.33","1.26","-6.83"
"49.94995","3.45","8.08","2.67"
"50.049927","-2.12","14.95","-0.90"
"50.140015","-0.94","5.81","-5.65"
"50.22998","-0.35","2.00","-5.88"
"50.319946","6.90","20.01","-16.12"
"50.410034","4.51","19.97","-0.59"
"50.5","1.26","4.82","-0.98"
"50.589966","2.47","1.53","-6.12"
"50.67993","3.53","4.71","-9.22"
"50.77002","4.28","11.49","0.51"
"50.869995","-3.26","8.32","-0.08"
"50.95996","-0.82","1.26","-6.28"
"51.049927","0.71","0.27","-4.16"
"51.140015","1.49","20.01","-13.61"
"51.22998","4.98","18.51","3.06"
"51.319946","0.04","2.31","-1.49"
"51.410034","2.24","3.45","-6.71"
"51.5","-0.82","16.32","-2.39"
"51.589966","4.47","17.10","-0.27"
"51.67993","2.98","14.44","-4.79"
"51.78003","-1.10","0.04","-4.51"
"51.869995","1.33","-0.20","-7.65"
"51.95996","0.55","15.14","-1.92"
"52.049927","3.84","8.32","0.94"
"52.140015","2.82","-1.29","-0.59"
"52.22998","2.20","5.06","-6.79"
"52.319946","2.35","10.67","0.94"
"52.410034","0.75","20.01","-3.33"
"52.5","-0.67","8.51","-0.94"
"52.589966","-0.31","1.37","-5.37"
"52.67993","6.55","14.00","-4.90"
"52.78003","3.10","19.97","-0.75"
"52.869995","0.55","4.94","1.84"
"52.95996","3.30","-1.73","-3.22"
"53.049927","-1.96","2.28","-2.86"
"53.140015","2.59","10.98","-4.12"
"53.22998","-0.63","19.38","-2.55"
"53.319946","-0.27","5.33","-3.53"
"53.410034","0.16","1.84","-5.45"
"53.5","7.22","20.01","-3.69"
"53.589966","2.90","19.97","-1.02"
"53.68994","1.22","4.82","1.18"
"53.78003","2.86","-0.08","-2.47"
"53.869995","-0.31","5.02","-5.73"
"53.95996","0.51","12.43","-9.22"
"54.049927","-0.94","20.01","-2.94"
"54.140015","2.20","8.32","-1.14"
"54.22998","-0.78","0.51","-5.06"
"54.319946","-1.92","4.08","-13.61"
"54.410034","-0.20","15.81","-3.80"
"54.51001","7.14","9.34","-0.16"
"54.599976","3.10","0.08","-0.16"
"54.68994","1.69","2.43","-5.92"
"54.78003","2.47","13.45","4.59"
"54.869995","4.00","20.01","0.94"
"54.95996","0.75","7.81","-2.79"
"55.049927","0.63","1.14","-5.41"
"55.140015","0.67","5.26","-12.40"
"55.22998","-0.55","15.85","-1.88"
"55.319946","2.31","5.65","1.92"
"55.41992","3.61","2.12","-4.31"
"55.51001","-2.24","0.75","-3.92"
"55.599976","2.98","12.75","-6.28"
"55.68994","-0.31","17.93","-3.73"
"55.78003","0.43","7.06","-0.20"
"55.869995","0.24","0.59","-5.26"
"55.95996","7.57","18.71","-3.22"
"56.049927","2.31","18.79","-3.49"
"56.140015","3.49","6.35","0.78"
"56.22998","2.28","-0.78","-1.49"
"56.319946","-1.02","2.79","-3.65"
"56.41992","0.59","10.47","2.24"
"56.51001","2.82","20.01","1.45"
"56.599976","2.43","8.87","-1.53"
"56.68994","-0.82","0.16","-5.22"
"56.78003","-0.55","2.28","-10.55"
"56.869995","0.51","13.02","-1.33"
"56.95996","4.55","5.65","0.27"
"57.049927","2.90","0.24","-1.61"
"57.140015","3.84","4.28","-9.53"
"57.23999","3.80","8.98","-1.02"
"57.329956","-0.20","17.57","-2.31"
"57.41992","-0.47","7.57","-0.90"
"57.51001","-0.16","1.53","-4.71"
"57.599976","8.39","16.51","-2.71"
"57.68994","1.96","18.83","-0.43"
"57.78003","5.18","1.33","3.49"
"57.869995","1.84","-0.90","-1.06"
"57.95996","4.08","4.16","-9.45"
"58.049927","3.88","9.49","-1.26"
"58.150024","-0.27","16.40","-1.73"
"58.23999","-0.59","6.00","-2.20"
"58.329956","-0.20","1.26","-4.67"
"58.41992","16.59","20.01","-6.79"
"58.51001","5.88","19.85","0.24"
"58.599976","0.67","5.65","-1.49"
"58.68994","1.45","-0.43","-2.28"
"58.78003","1.45","1.29","-10.59"
"58.869995","1.84","12.04","-2.55"
"58.95996","-1.10","11.49","-0.08"
"59.049927","-0.16","4.20","-3.37"
"59.150024","-0.27","1.49","-5.26"
"59.23999","15.49","20.01","-3.18"
"59.329956","6.20","20.01","-0.24"
"59.41992","-1.14","4.16","-3.14"
"59.51001","1.92","-0.12","-4.31"
"59.599976","4.35","0.75","-9.06"
"59.68994","1.84","8.08","2.82"
"59.78003","-1.41","14.79","-3.37"
"59.869995","-0.75","5.26","-1.18"
"59.95996","1.33","1.37","-4.08"
"60.059937","7.57","20.01","-3.77"
"60.150024","2.59","19.93","0.16"
"60.23999","1.73","4.35","-1.92"
"60.329956","1.80","1.14","-6.94"
"60.41992","0.90","0.63","-6.35"
"60.51001","3.14","10.98","-3.26"
"60.599976","-0.75","10.43","-1.61"
"60.68994","-2.39","2.20","-1.45"
"60.78003","-0.24","0.39","-5.26"
"60.880005","10.94","20.01","-8.75"
"60.96997","4.59","20.01","0.71"
"61.059937","1.84","2.63","0.82"
"61.150024","1.80","0.63","-4.16"
"61.23999","-1.29","-0.43","-4.79"
"61.329956","2.35","10.94","0.94"
"61.41992","-1.22","12.28","-2.12"
"61.51001","-0.24","3.41","-3.02"
"61.599976","0.31","1.29","-4.90"
"61.68994","13.34","20.01","-9.22"
"61.79004","4.90","20.01","-0.04"
"61.880005","-0.55","2.86","-0.31"
"61.96997","1.53","1.53","-3.77"
"62.059937","6.43","7.49","1.37"
