NAME:,Walk_1_1,,
9.234003906,-3.3,-8.79,-2.75
9.315003906,-1.22,-8.24,-2.08
9.396003906,-0.35,-11.45,-1.84
9.477003906,-3.88,-10.16,-6.55
9.558003906,3.41,-9.92,-10.16
9.639003906,-4.51,-4.16,-4.98
9.720003906,0.04,-5.14,-3.1
9.801003906,1.37,-9.41,-3.41
9.882003906,0.31,-7.77,-2.67
9.963003906,1.88,-11.06,-2.75
10.04400391,0.59,-9.96,-1.8
10.12500391,4.08,-11.18,-11.89
10.20600391,-2,-9.18,-5.49
10.28700391,0.59,-6.35,-3.26
10.36800391,-3.92,-8.71,-3.3
11.25900391,-0.51,-8.94,-9.26
11.34000391,-0.04,-8.87,-5.41
11.42100391,-0.9,-5.49,-3.88
11.50200391,-2.51,-9.26,-3.41
11.58300391,-0.75,-8.59,-1.53
11.66400391,-0.86,-10.94,-2.35
11.74500391,-2.86,-10.51,-4.28
11.82600391,-0.2,-8.87,-10.79
11.90700391,-1.73,-6.67,-4.2
11.98800391,-1.06,-5.69,-4.04
12.07000391,2.12,-10.12,-3.33
12.15000391,1.18,-7.1,-2.2
12.23100391,-0.04,-11.06,-2.94
12.31200391,0.43,-12.12,-2.55
12.39300391,2.59,-9.81,-10
12.47500391,0,-10.43,-5.49
12.55500391,-0.71,-6.24,-3.37
12.63600391,-3.14,-8.79,-3.1
12.71700391,-1.18,-7.3,-1.29
12.79800391,-1.22,-11.06,-2.31
12.88000391,0.55,-10.98,-1.57
12.96000391,-3.84,-10.55,-11.26
13.04100391,-0.59,-5.65,-4.9
13.12200391,-0.24,-7.96,-3.96
13.20300391,2.16,-9.02,-2.94
13.28500391,1.22,-7.92,-2.12
13.36500391,1.22,-10.36,-3.49
13.44600391,-0.2,-12.75,-1.88
13.52700391,1.57,-8.87,-8.71
13.60800391,-1.77,-9.92,-6.24
13.69000391,-0.94,-8,-4.16
13.77000391,-2.47,-6.94,-3.14
13.85100391,-2.31,-7.49,-2.16
13.93200391,0,-11.14,-2.75
14.01300391,-0.12,-11.57,-0.35
14.09400391,-2.39,-10.51,-10.08
14.17500391,1.57,-7.81,-4.82
14.25600391,-2.82,-9.53,-4.75
14.33800391,2.59,-6.86,-2.31
14.41800391,1.49,-7.85,-2.94
14.50000391,0.24,-10.59,-2.47
14.58000391,-0.59,-12.91,-1.29
14.66100391,1.02,-7.65,-6.75
14.74300391,-5.49,-10.67,-8.32
14.82300391,5.1,-7.06,-4.08
14.90500391,-2.47,-3.61,-1.49
14.98500391,-1.88,-9.96,-2.67
15.06600391,0.82,-10.47,-2.2
15.14800391,-1.26,-12.32,-0.27
15.22800391,-2.24,-12.04,-10.94
15.31000391,0.86,-6.67,-5.14
15.39000391,-2.55,-9.38,-4.24
15.47100391,2.51,-7.92,-2.82
15.55200391,1.49,-8.08,-3.02
15.63300391,0.12,-10.79,-2.79
15.71400391,-0.82,-13.89,-1.57
15.79500391,1.88,-8.24,-6.47
15.87600391,-3.96,-7.57,-7.34
15.95700391,5.26,-9.77,-5.06
16.03800391,-2.9,-3.65,-2.39
16.11900391,-2.24,-8.9,-3.1
16.20000391,1.06,-9.14,-2.63
16.28100391,-1.49,-12.87,-1.06
16.36200391,-3.18,-10.55,-7.53
16.44300391,4.04,-7.53,-6.28
17.25300391,-2.86,-9.81,-2.98
17.33400391,-0.04,-9.02,-1.84
17.41500391,-0.59,-13.3,0.04
17.49600391,-2.75,-12.12,-9.81
17.57700391,2.04,-7.49,-4.16
17.65800391,-2.9,-10.43,-4.39
17.73900391,2.12,-7.18,-2.2
17.82000391,1.57,-8.87,-2.79
17.90100391,-0.39,-10.79,-2.79
17.98200391,0.86,-12.47,-0.51
18.06300391,2.16,-9.57,-8
18.14400391,-3.61,-7.22,-6.16
18.22500391,4.2,-8.83,-4.79
18.30600391,-2.55,-5.69,-2.47
18.38700391,-2.2,-8.08,-3.1
18.46800391,0.55,-9.18,-2.79
18.54900391,-1.69,-13.22,-2.43
18.63000391,-4.28,-11.3,-9.96
18.71100391,4.98,-5.3,-4.79
18.79200391,-5.1,-9.38,-5.3
18.87300391,1.73,-5.61,-2.79
18.95400391,-0.04,-9.57,-3.06
19.03500391,0.82,-9.26,-2.31
19.11600391,1.33,-9.57,-1.96
19.19700391,1.88,-12.51,-7.96
19.27800391,-4.12,-7.53,-8.04
19.35900391,4.75,-7.37,-4.82
19.44000391,-1.53,-4.59,-3.69
19.52100391,-2.31,-9.1,-3.69
19.60200391,0.35,-7.88,-2.28
19.68300391,-1.02,-13.61,-1.57
19.76400391,-2.94,-9.81,-3.92
19.84500391,2.47,-8.67,-8.16
19.92600391,-4.24,-6.98,-4.63
20.00700391,0.2,-4.08,-3.14
20.08800391,1.96,-10.08,-3.37
20.16900391,-0.63,-9.1,-1.77
20.25000391,2.12,-10.94,-2.39
20.33100391,2.82,-9.89,-5.81
20.41200391,-3.1,-10.75,-9.02
20.49300391,3.84,-8.08,-6
20.57400391,-1.22,-3.92,-3.65
20.65500391,-2.79,-9.69,-3.37
20.73600391,-0.04,-9.02,-2.39
20.81700391,-2.24,-12.51,-1.41
20.89800391,-3.3,-11.65,-9.14
20.97900391,4.82,-6.71,-6.12
21.06000391,-5.06,-8.83,-4.9
21.14100391,1.26,-5.53,-2.71
21.22200391,1.1,-9.81,-2.98
21.30300391,-0.35,-9.53,-2.59
21.38400391,1.45,-10.87,-1.77
21.46500391,1.92,-10.79,-7.3
21.54600391,-3.22,-7.26,-7.88
21.62700391,3.53,-8.39,-5.61
21.70800391,-1.41,-3.18,-2.86
21.78900391,-3.1,-10.16,-3.69
21.87000391,0.31,-8,-2.16
21.95100391,-1.8,-12.63,-1.73
22.03200391,-1.88,-11.14,-4.94
22.11300391,3.45,-7.92,-5.41
22.19400391,-5.92,-9.96,-4.82
22.27500391,1.61,-4.82,-2.39
22.35600391,0.9,-10,-2.71
22.43700391,-0.24,-9.14,-1.1
22.51800391,1.33,-11.1,-2.43
23.24700391,4.16,-9.18,-7.88
23.32800391,-3.84,-6.79,-4.86
23.40900391,0.51,-4.28,-3.45
23.49000391,1.18,-9.65,-3.06
23.57100391,0.31,-8.63,-2.39
23.65200391,1.02,-10.94,-2.98
23.73300391,0.98,-11.3,-7.26
23.81400391,-2.67,-7.34,-8.36
23.89500391,2.59,-9.61,-5.14
23.97600391,-0.75,-4.04,-3.14
24.05700391,-2.39,-9.49,-3.33
24.13800391,-0.51,-8.59,-2.12
24.21900391,-1.61,-11.65,-1.77
24.30000391,-2.59,-9.73,-6.24
24.38100391,3.77,-9.41,-8.59
24.46200391,-5.77,-6.67,-4.86
24.54300391,1.77,-3.92,-2.59
24.62400391,1.45,-9.65,-2.75
24.70500391,-0.27,-9.49,-1.84
24.78600391,2.31,-10.67,-1.96
24.86700391,1.53,-10.71,-5.3
24.94800391,-1.45,-9.41,-8.87
25.02900391,1.06,-7.85,-5.26
25.11000391,0.27,-4.12,-3.37
25.19100391,-2.82,-9.57,-3.45
25.27200391,-0.51,-8.39,-1.92
25.35300391,-2.43,-11.38,-2.2
25.43400391,-1.65,-11.69,-5.3
25.51500391,1.29,-6.47,-7.77
25.59600391,-3.1,-7.77,-4.67
25.67700391,0,-5.96,-3.33
25.75800391,0.86,-9.49,-2.98
25.83900391,0.75,-7.77,-2.79
25.92000391,0.27,-10.2,-3.57
26.00100391,2.24,-13.18,-5.37
26.08200391,-0.55,-8.2,-8.75
26.16300391,-2.35,-8.24,-3.96
26.24400391,1.02,-6.35,-4.75
26.32500391,-3.26,-10.75,-3.41
26.40600391,-0.63,-6.79,-1.41
26.48700391,-1.1,-10.12,-3.06
26.56800391,-2.43,-12.59,-2.79
26.64900391,-1.1,-9.38,-10.55
26.73000391,0.35,-4.55,-4.08
26.81100391,-0.75,-8.87,-5.3
26.89200391,1.88,-8.75,-3.06
26.97300391,1.26,-7.57,-2.31
27.05400391,0.12,-10.83,-3.26
27.13500391,1.22,-12.67,-0.39
27.21600391,1.88,-9.73,-7.73
27.29700391,-3.88,-8.9,-5.41
27.37800391,3.61,-10.24,-4.28
27.45900391,-3.57,-5.84,-2.28
27.54000391,-2,-8.24,-2.71
27.62100391,0.16,-10.55,-3.14
27.70200391,-0.67,-13.49,-1.41
27.78300391,-3.22,-8.94,-8.04
27.86400391,3.69,-7.92,-5.22
27.94500391,-4.51,-10.12,-4.79
28.02600391,0.39,-4.35,-3.02
28.10700391,1.41,-9.53,-3.1
28.18800391,-0.16,-9.41,-2.31
28.26900391,0.04,-11.3,-2.28
29.16500391,1.73,-5.06,-3.02
29.24600391,0.08,-9.73,-2.51
29.32700391,0.39,-9.3,-1.69
29.40800391,1.61,-9.96,-2.08
29.48900391,2.31,-11.81,-8.9
29.57000391,-5.33,-8.63,-7.65
29.65200391,4,-5.41,-5.06
29.73200391,-2.39,-5.84,-2.47
29.81300391,-1.96,-9.34,-3.06
29.89400391,0.24,-8.9,-2.2
29.97500391,-3.26,-12.04,-2.24
30.05600391,-0.94,-10.9,-6.16
30.13700391,3.88,-9.41,-8.04
30.21800391,-3.06,-5.84,-3.73
30.29900391,-0.04,-6.04,-2.9
30.38000391,0.9,-9.57,-3.37
30.46100391,0.43,-9.06,-2.31
30.54200391,0.9,-10.12,-2.98
30.62300391,1.1,-10.67,-4.82
30.70400391,0.31,-9.73,-9.61
30.78500391,0.35,-8.51,-5.73
30.86600391,0.16,-4.16,-3.77
30.94700391,-3.14,-9.69,-3.92
31.02800391,-0.59,-7.92,-1.26
31.10900391,-2.59,-11.81,-2.86
31.19000391,-0.39,-12.36,-4.2
31.27100391,0.2,-7.06,-7.45
31.35200391,-2.2,-6.35,-4.71
31.43300391,0.27,-7.34,-3.73
31.51400391,0.86,-9.38,-3.49
31.59500391,0.04,-7.06,-1.96
31.67600391,0.67,-11.06,-3.1
31.75700391,1.69,-12.36,-1.53
31.83800391,0.63,-8.51,-8.12
31.91900391,-3.06,-11.18,-4.86
32.00000391,2.04,-5.92,-3.92
32.08100391,-3.77,-9.41,-2.94
32.16200391,-1.29,-7.37,-1.49
32.24300391,-0.63,-11.06,-3.06
32.32400391,-0.35,-11.45,-1.69
32.40500391,-2.31,-8.75,-9.69
32.48600391,2.2,-8.28,-5.49
32.56700391,-2.2,-7.06,-4.55
32.64800391,2.63,-8.2,-3.02
32.72900391,1.61,-8.24,-2.98
32.81000391,-0.55,-10.2,-2.67
32.89100391,0.67,-13.3,-1.53
32.97200391,1.8,-10.24,-6.59
33.05300391,-4.94,-7.18,-5.45
33.13400391,3.69,-8.59,-4.79
33.21500391,-2.59,-7.02,-2.28
33.29600391,-1.65,-7.41,-2.43
33.37700391,-0.55,-9.96,-3.61
33.45900391,-0.04,-12.79,-1.26
33.53900391,-2.82,-10.32,-10.08
33.62000391,2.28,-6.2,-5.57
33.70100391,-2.35,-9.81,-4.35
33.78200391,2.04,-7.73,-2.35
33.86400391,1.53,-8.24,-2.31
33.94400391,0.16,-11.3,-2.82
34.02500391,1.02,-12.51,-0.59
34.10700391,2,-9.77,-7.73
34.18700391,-4.35,-10.08,-5.1
34.26800391,4.75,-7.34,-4.55
34.34900391,-4.04,-8.08,-2.79
34.43000391,-1.14,-7.37,-2.59
35.24000391,2.35,-10.24,-5.88
35.32100391,-3.33,-8.87,-9.06
35.40200391,3.06,-7.81,-5.33
35.48300391,-1.53,-5.53,-3.84
35.56400391,-2,-8.51,-3.73
35.64500391,-1.14,-8.55,-2.16
35.72600391,-1.61,-12.28,-2.31
35.80700391,-1.02,-10.98,-4.71
35.88800391,2.47,-7.73,-7.18
35.96900391,-4.28,-7.85,-5.45
36.05000391,0.86,-4.67,-2.86
36.13100391,0.98,-10.08,-2.63
36.21200391,-0.47,-8.94,-1.88
36.29300391,1.29,-10.94,-2.12
36.37400391,2.75,-11.22,-4.98
36.45500391,-2,-10.12,-8.59
36.53600391,3.14,-8.51,-5.3
36.61700391,-0.12,-3.1,-3.18
36.69800391,-2.79,-9.96,-3.1
36.77900391,-0.71,-7.81,-1.06
36.86000391,-1.88,-13.57,-1.8
36.94100391,-0.9,-11.3,-3.88
37.02200391,2.59,-8.87,-6.71
37.10300391,-4.79,-6.04,-5.14
37.18400391,0.9,-5.14,-3.18
37.26500391,0.94,-9.45,-3.02
37.34600391,0,-9.14,-2.31
37.42700391,0.82,-10.87,-1.8
37.50800391,2.47,-9.92,-5.26
37.58900391,0.04,-7.88,-10.43
37.67000391,0.43,-9.65,-5.57
37.75100391,0.43,-3.22,-4
37.83200391,-3.22,-10.47,-3.84
37.91300391,-0.78,-8.04,-2.31
37.99400391,-2.2,-11.02,-2.71
38.07500391,-1.61,-10.32,-3.92
38.15600391,0.16,-8.24,-8.28
38.23700391,-2.35,-6.47,-5.57
38.31800391,-0.04,-6.71,-4.31
38.39900391,0.78,-8.32,-3.53
38.48000391,0.82,-7.85,-2.9
38.56100391,1.26,-10.47,-3.02
38.64200391,0.47,-11.96,-1.06
38.72300391,2.63,-10.55,-8.79
38.80400391,-2.75,-9.81,-5.37
38.88500391,2.47,-8.47,-3.84
38.96600391,-3.14,-7.37,-2.63
39.04700391,-1.49,-7.61,-2.75
39.12800391,0.27,-10.67,-2.59
39.20900391,-0.75,-12.47,-1.26
39.29000391,-1.92,-9.96,-3.02
39.37100391,0.59,-10.98,-8.24
39.45200391,-2.59,-6.47,-4.24
39.53300391,-0.12,-4.35,-3.41
39.61400391,1.57,-11.14,-3.22
39.69500391,0,-7.37,-2.2
39.77600391,1.29,-11.69,-2.31
39.85700391,0.9,-10.83,-1.33
39.93800391,1.14,-10.4,-6.67
40.01900391,-3.65,-9.57,-5.02
40.10000391,2.79,-7.45,-4.35
40.18100391,-3.33,-8.67,-3.45
40.26200391,-1.92,-7.34,-2.67
40.34300391,-0.16,-10.28,-3.22
40.42400391,-0.12,-12.67,-1.73
40.50500391,-2.94,-12.12,-9.18
40.58600391,3.37,-4.94,-5.49
41.15300391,-0.24,-8.28,-9.1
41.23400391,-0.47,-9.49,-5.26
41.31500391,0.82,-4.35,-3.92
41.39600391,-3.22,-9.14,-3.57
41.47700391,-1.06,-7.18,-1.92
41.55800391,-0.71,-10.9,-2.75
41.63900391,0,-11.38,-1.29
41.72000391,-4,-9.92,-10.63
41.80100391,0.71,-7.49,-5.61
41.88200391,-1.96,-8.12,-4.31
41.96300391,2.55,-8.83,-2.75
42.04400391,1.69,-7.61,-2.71
42.12500391,-0.31,-11.26,-2.43
42.20600391,-0.08,-12.43,-0.63
42.28700391,2.28,-10.12,-7.96
42.36800391,-2.28,-9.3,-5.33
42.44900391,3.33,-8.39,-4.28
42.53000391,-3.45,-6.79,-2.63
42.61100391,-2.2,-7.53,-3.02
42.69200391,0.35,-9.38,-2.71
42.77300391,0.12,-13.38,-1.61
42.85400391,-2.59,-10.04,-4.28
42.93500391,3.22,-9.26,-7.73
43.01600391,-4.28,-8.08,-5.1
43.09700391,1.18,-4.82,-2.71
43.17800391,1.73,-10.4,-3.14
43.25900391,-0.67,-7.65,-2.24
43.34000391,0.71,-10.67,-3.3
43.42100391,1.73,-10.08,-4.39
43.50200391,1.69,-9.92,-9.77
43.58300391,-2.08,-8.63,-4.24
43.66400391,1.8,-6.83,-4.63
43.74500391,-3.41,-9.49,-3.41
43.82600391,-0.47,-6.75,-2.71
43.90700391,-0.55,-10.2,-2.59
43.98800391,0.27,-12.87,-1.88
44.06900391,-2.16,-11.61,-6.43
44.15000391,3.06,-6.79,-4.71
44.23100391,-4.04,-9.65,-4.59
44.31200391,1.69,-6.43,-2.59
44.39300391,0.63,-10.12,-3.45
44.47400391,-0.27,-8.36,-2.2
44.55500391,0.82,-10.47,-2.9
44.63600391,2,-9.34,-3.22
44.71700391,2.82,-9.41,-10.36
44.79800391,-2.16,-9.89,-5.33
44.87900391,0.86,-6.32,-4
44.96000391,-3.37,-9.57,-3.8
45.04100391,-2.16,-6.83,-2.24
45.12200391,-0.86,-10.79,-3.37
45.20300391,1.1,-11.85,-0.78
45.28400391,-3.96,-10.67,-10.28
45.36500391,2.9,-6.51,-4.82
45.44600391,-3.26,-9.41,-4.51
45.52700391,2.51,-7.92,-3.37
45.60800391,1.33,-8.12,-3.33
45.68900391,-0.59,-10.67,-2.71
45.77000391,0,-11.22,-2.24
45.85100391,2.35,-10.08,-4.82
45.93200391,-1.33,-7.14,-9.14
46.01300391,2.24,-10.32,-6.43
46.09400391,-0.78,-3.77,-3.41
46.17500391,-2.39,-9.65,-3.57
46.25600391,-0.31,-7.45,-1.8
46.66100391,-2.63,-9.06,-4.9
46.74200391,2.79,-9.18,-3.41
46.82300391,0.75,-7.37,-2.51
47.71400391,-3.18,-10.36,-10.59
47.79500391,3.22,-2.39,-7.49
48.60500391,-2.55,-8.43,-4
48.68600391,-0.82,-7.02,-2.24
48.76700391,-1.57,-12.08,-3.26
49.65800391,4.08,-8.87,-4
49.73900391,-1.65,-7.02,-2.47
49.82100391,-1.65,-7.88,-3.06
49.90100391,0.24,-8.87,-2
49.98300391,-2.12,-11.02,-1.88
50.06300391,-3.53,-9.85,-3.45
50.14400391,-1.65,-7.96,-9.65
50.22600391,-2.24,-7.57,-4.79
50.30600391,-0.75,-5.06,-4.16
50.38800391,1.53,-9.73,-3.84
50.46800391,0.67,-7.06,-2.43
50.54900391,0.86,-10.2,-4.08
50.63100391,-1.18,-12.12,-0.59
50.71100391,3.41,-10.04,-9.61
50.79200391,-2.51,-9.06,-5.41
50.87300391,1.18,-8.24,-4.35
50.95400391,-3.1,-7.37,-2.86
51.03500391,-1.33,-7.49,-2.47
51.11600391,-0.2,-10.4,-3.06
51.19800391,0.08,-12.16,-0.63
51.27800391,-3.14,-10.16,-9.92
51.35900391,3.06,-7.53,-5.41
51.44100391,-3.73,-10.16,-5.1
51.52100391,2.79,-6.51,-2.47
51.60200391,2.04,-9.1,-2.98
51.68300391,-0.55,-10.16,-2.04
51.76400391,-0.35,-11.92,-1.84
51.84500391,3.22,-9.96,-5.88
51.92600391,-1.96,-6.79,-7.69
52.00700391,2.59,-11.1,-5.41
52.08800391,-0.08,-3.02,-2.71
52.16900391,-3.18,-9.69,-3.69
52.25000391,0.31,-7.18,-1.65
52.33100391,-1.49,-11.89,-2.55
52.41200391,-2.31,-11.38,-3.84
52.49300391,-1.14,-8.12,-10.2
52.57400391,-0.27,-7.26,-3.65
52.65500391,-1.33,-6.08,-4.35
52.73600391,2.24,-10.04,-3.22
52.81700391,1.14,-7.92,-2.71
52.89800391,-0.12,-10.12,-2.86
52.97900391,0.2,-12.63,-0.82
53.06000391,2.75,-10.16,-8.16
53.14100391,-4.79,-8.24,-5.69
53.22200391,4.79,-9.65,-4.51
53.30300391,-2.59,-4.43,-2.71
53.38400391,-2.39,-8.67,-3.41
53.46500391,-0.04,-8.87,-2.63
53.54600391,-2.43,-11.77,-2.31
53.62700391,-1.18,-10.51,-4.2
53.70800391,-0.24,-7.41,-9.85
53.78900391,-1.49,-7.41,-4.86
53.87000391,-0.51,-5.33,-3.84
53.95100391,1.84,-10.12,-3.77
54.03200391,0.12,-6.75,-3.02
54.11300391,0.9,-10.79,-2.94
54.19400391,0.12,-12.59,-0.78
54.27500391,2.16,-11.3,-8.32
54.35600391,-3.22,-8.16,-4.43
54.43700391,2.75,-9.34,-4.16
54.51800391,-2.51,-6.55,-2.55
54.59900391,-1.18,-7.96,-2.59
54.68000391,-0.2,-9.14,-2.9
54.76100391,-1.49,-12.87,-2.04
55.65300391,1.92,-8.55,-4.04
55.73400391,-3.02,-7.1,-3.02
55.81500391,-1.26,-6.86,-2.51
55.89600391,-0.27,-10.36,-3.37
55.97700391,-0.2,-12.91,-1.29
56.05800391,-2.43,-10.24,-8.98
56.13900391,3.3,-7.57,-5.3
56.22000391,-4.75,-10.32,-5.26
56.30100391,2.86,-6.47,-2.67
56.38200391,1.65,-9.81,-2.9
56.46300391,-0.59,-10,-2
56.54400391,1.49,-11.06,-1.65
56.62500391,1.88,-10.4,-4.79
56.70600391,-1.41,-8.24,-9.92
56.78700391,1.8,-8.28,-5.73
56.86800391,0.47,-3.49,-3.65
56.94900391,-3.18,-10.55,-3.88
57.03000391,-0.63,-6.75,-1.14
57.11100391,-1.02,-11.69,-3.1
57.19200391,-1.96,-11.14,-1.33
57.27300391,-3.92,-11.14,-11.02
57.35400391,2.47,-5.65,-5.18
57.43500391,-3.3,-8.71,-4.9
57.51600391,2.75,-8.36,-3.65
57.59700391,1.1,-8.47,-3.3
57.67800391,-0.2,-10.83,-2.79
57.75900391,0.63,-11.06,-1.65
57.84000391,2.79,-9.96,-7.26
57.92100391,-3.33,-6.51,-7.45
58.00200391,4.16,-9.57,-5.53
58.08300391,-0.94,-3.73,-3.3
58.16400391,-2.55,-9.81,-4.24
58.24500391,-0.43,-6.71,-2.71
58.32600391,-2.31,-11.85,-2.75
58.40700391,-1.69,-10.94,-1.26
58.48800391,-3.73,-11.53,-11.1
58.56900391,4.12,-6.08,-5.33
58.65000391,-4.08,-10.51,-4.39
58.73100391,2.51,-7.65,-2.9
58.81200391,1.18,-8.94,-3.33
58.89300391,-0.16,-10.12,-2.28
58.97400391,0.86,-11.61,-1.96
59.05500391,1.69,-10.32,-5.37
59.13600391,-2.75,-7.49,-7.57
59.21700391,3.1,-9.38,-5.33
59.29800391,-1.06,-4.12,-3.06
59.37900391,-2.35,-9.96,-3.61
59.46000391,-0.31,-7.73,-1.77
59.54100391,-1.57,-12.24,-1.8
59.62200391,-2.31,-10.12,-4.35
59.70300391,-0.47,-8.43,-9.45
59.78400391,-2.47,-6.59,-4.12
59.86500391,-0.24,-5.22,-3.65
59.94600391,1.77,-10.2,-3.37
60.02700391,0.59,-7.77,-2.9
60.10900391,0.31,-9.45,-2.9
60.19000391,-0.51,-12.24,-1.29
60.27100391,2.82,-9.3,-6.35
60.35300391,-6.83,-10.24,-8.55
60.43300391,2.55,-7.96,-4.86
60.51400391,-0.43,-3.33,-3.53
60.59500391,-2.47,-9.77,-4.39
