NAME:,walk_1_2.csv,,
5.8499985,-6.55,-5.81,-15.73
5.9009933,-3.73,-7.77,-8.75
5.9520035,-3.77,-9.41,-7.26
6.0029984,-1.69,-8.12,-4.86
6.053993,-1.53,-7.18,-5.88
6.1050034,-0.86,-7.57,-5.02
6.155998,-1.49,-7.85,-6.9
6.206993,-1.77,-8.71,-7.37
6.258003,-1.8,-8.04,-7.96
6.308998,-1.73,-8.67,-7.92
6.359993,-0.08,-9.69,-6.39
6.411003,1.69,-7.34,-4.16
6.461998,0.27,-5.92,-12.43
6.512993,-0.94,-9.45,-11.65
6.564003,1.77,-6.47,-7.45
6.614998,1.02,-5.1,-6.24
6.6659927,0.71,-3.77,-6.2
6.717003,-0.75,-3.73,-9.34
6.7679977,0.82,-4.98,-9.65
6.8189926,0.98,-8.87,-10.32
6.8700027,1.45,-4.2,-11.49
6.9209976,0.55,-11.85,-9.41
6.9719925,2.16,-6.9,-6
7.0230026,0.71,-7.49,-6.12
7.0739975,-0.31,-6.47,-8
7.1249924,-0.39,-4.82,-6.83
7.1760025,0.08,-6.16,-6.67
7.2269974,-0.35,-5.96,-7.65
7.2779922,-0.71,-5.77,-8.87
7.3290024,-1.41,-6.94,-9.96
7.3799973,-2,-4.79,-10.9
7.430992,-0.78,-10.08,-9.14
7.4820023,1.88,-9.3,-4.59
7.532997,1.84,-11.14,-7.92
7.583992,-1.49,-7.34,-11.65
7.635002,0.16,-3.8,-7.96
7.685997,0.67,-2.39,-5.41
7.736992,0.98,-3.06,-5.88
7.788002,-0.63,-3.45,-9.89
7.838997,-0.9,-9.22,-9.57
7.8899918,2.75,-6.24,-11.45
7.941002,-1.14,-8.2,-13.93
7.991997,3.3,-8.39,-4.35
8.042992,0.2,-6.32,-7.61
8.094002,0.27,-10.51,-7.61
8.144997,0.04,-5.33,-6.24
8.1959915,0.08,-5.57,-4.59
8.247002,-0.71,-5.96,-8.47
8.2979965,-0.75,-4.16,-9.53
8.348991,-1.18,-4.94,-10.32
8.400002,-2.47,-4.71,-11.34
8.450996,-0.2,-10.43,-8.12
8.501991,1.92,-10.36,-5.92
8.553001,1.06,-10.94,-9.53
8.603996,-1.73,-5.37,-12.36
8.654991,0.43,-3.77,-6.47
8.706001,1.02,-3.02,-5.33
8.756996,0.27,-2.9,-6.55
8.807991,-0.51,-4.28,-9.49
8.859001,0.27,-9.38,-9.77
8.909996,2.35,-5.18,-10.47
8.960991,-1.77,-6.28,-14.28
9.012001,2.16,-10.32,-5.22
9.062996,0.9,-5.3,-6.16
9.113991,0.16,-9.81,-8.67
9.165001,-0.27,-4.94,-6.04
9.215996,-0.16,-5.53,-6.2
9.266991,-0.35,-4.98,-8.83
9.318001,-0.78,-3.8,-8.83
9.368996,-1.06,-7.02,-9.53
9.419991,-0.98,-3.53,-10.63
9.471001,-0.08,-9.53,-9.61
9.521996,0.63,-12.47,-6.08
9.57299,2.2,-8.51,-7.65
9.624001,-2.16,-7.57,-13.49
9.674995,-0.9,-4.2,-8.28
9.72599,0.75,-3.06,-5.84
9.777,0.86,-3.88,-5.84
9.827995,-0.67,-4.04,-8.28
9.87899,-0.43,-11.02,-8.12
9.93,2.2,-4.86,-9.92
9.980995,0.12,-12.24,-16.32
10.03199,2.59,-4.43,-3.22
10.083,0.43,-9.89,-8.36
10.135002,0.51,-8.2,-8.32
10.185997,-0.2,-4.16,-6.12
10.236992,-0.24,-6.55,-6.63
10.288002,-0.59,-3.57,-7.96
10.338997,-1.22,-3.45,-9.26
10.389992,-0.98,-6.47,-10.47
10.441002,-2.71,-4.67,-10.71
10.491997,-0.94,-11.34,-7.02
10.542992,2.75,-11.14,-8.39
10.594002,-2.51,-7.61,-12.75
10.644997,-2.2,-3.84,-9.73
10.6959915,-0.04,-6.04,-5.81
10.848991,-3.57,-3.69,-6.9
10.900993,-4.82,-9.81,-8.79
10.9520035,-2.47,-9.65,-2.55
11.002998,-1.33,-16.32,-7.57
11.053993,-6.43,-7.45,-12.16
11.105003,-4.24,-7.65,-7.45
11.155998,-3.77,-7.49,-4.67
11.206993,-1.69,-8.83,-4.51
11.258003,-2.39,-6.47,-4.75
11.308998,-2.2,-8.2,-5.14
11.359993,-0.51,-11.02,-5.61
11.411003,0.63,-9.77,-4.79
11.461998,-0.67,-8.98,-6.47
11.512993,-1.61,-7.22,-8.47
11.564003,-2.59,-6.04,-10.24
11.614998,-0.75,-8.63,-8.59
11.665993,1.26,-7.53,-4.86
11.717003,1.02,-8.2,-12.24
11.767998,-1.22,-7.34,-10.83
11.818993,0.9,-5.96,-6.63
11.870003,1.22,-3.8,-6.2
11.920998,0.39,-3.73,-6.94
11.9719925,-0.39,-5.18,-10.9
12.023003,-0.08,-4.86,-9.53
12.0739975,1.96,-7.06,-12.59
12.124992,-2.2,-14.63,-13.06
12.1760025,2.39,-6.43,-4.12
12.226997,0.78,-7.92,-6.83
12.277992,0.51,-8.67,-6.71
12.329002,-0.2,-5.1,-7.3
12.379997,-0.24,-5.61,-6.35
12.430992,-0.71,-4.98,-8.08
12.482002,-0.71,-5.1,-9.38
12.532997,-1.57,-6.86,-9.92
12.583992,-1.29,-5.06,-10.28
12.635002,-0.31,-10.87,-8
12.685997,1.8,-9.26,-6.55
12.736992,0.67,-10.36,-10.04
12.788002,-1.45,-5.1,-10.94
12.838997,0.43,-4,-6.98
12.889992,0.98,-3.8,-4.9
12.941002,0.55,-3.18,-6.67
12.991997,-0.08,-3.84,-9.77
13.043999,0,-10.55,-9.34
13.094994,2.2,-6.2,-9.02
13.146004,-0.78,-12.94,-11.49
13.196999,1.02,-3.88,-6.51
13.247993,0.59,-10,-6.04
13.299004,0.39,-7.57,-6.79
13.349998,-0.35,-3.96,-5.49
13.400993,-0.9,-6,-7.06
13.4520035,-0.35,-4.43,-8.94
13.502998,-0.59,-4.31,-8.94
13.553993,-2.16,-5.45,-10.47
13.605003,0.59,-8.55,-9.53
13.655998,0.12,-11.45,-6.32
13.706993,2.79,-11.89,-7.57
13.758003,-2.08,-6.71,-12.4
13.808998,-0.27,-3.84,-7.45
13.859993,1.29,-3.33,-5.18
13.911003,0.63,-3.1,-5.69
13.961998,-0.75,-4.47,-9.1
14.012993,-0.55,-9.38,-9.96
14.064003,2.47,-6.59,-8.28
14.114998,-0.12,-13.38,-15.42
14.165993,2.71,-4.43,-3.14
14.217003,-0.2,-7.65,-8.43
14.267998,0.94,-9.89,-6.94
14.318993,0.27,-4.12,-4.71
14.370003,-0.55,-6.71,-6.43
14.420998,-0.86,-4.55,-9.22
14.4719925,-0.78,-3.49,-9.38
14.523003,-2.47,-4.75,-10.59
14.5739975,0,-7.22,-9.45
14.624992,1.8,-8.75,-4.82
14.6760025,1.14,-16.63,-10.67
14.726997,-0.39,-7.77,-11.3
14.777992,-0.9,-3.06,-10.59
14.829002,0.67,-3.8,-5.53
14.879997,1.65,-3.22,-4
14.930992,-0.51,-2.39,-7.49
14.982002,1.8,-4.94,-10.94
15.032997,1.8,-11.26,-11.22
15.083992,0.43,-5.14,-9.1
15.135002,0.67,-15.06,-11.22
15.185997,0.94,-3.69,-7.41
15.236992,0.43,-9.45,-7.14
15.288002,0,-5.06,-7.37
15.338997,-0.04,-4.47,-5.49
15.389992,-1.14,-5.61,-7.65
15.441002,-1.06,-3.22,-9.41
15.491997,-0.75,-6.08,-9.57
15.542992,-0.51,-5.61,-9.69
15.594002,-2.12,-9.18,-7.85
15.644997,1.61,-12.2,-6.75
15.6959915,-2,-6.9,-12.12
15.747002,-3.14,-5.61,-11.73
15.7979965,-0.16,-8.71,-6.83
15.848991,-2.9,-4.04,-8.79
15.900002,-1.26,-4.16,-5.1
15.950996,-0.31,-5.06,-7.34
16.001991,0.94,-10.51,-6.86
16.053001,-1.45,-6.04,-4.2
16.103996,0.12,-13.02,-8.24
16.154991,-4.39,-4.24,-8.28
16.206001,-5.45,-10.24,-10.87
16.256996,-2.43,-9.22,-6.51
16.307991,-1.84,-8.36,-5.41
16.359001,-1.53,-7.18,-4.75
16.409996,-1.33,-7.3,-4.43
16.46099,-0.75,-6.94,-5.65
16.512001,-0.98,-8.9,-7.53
16.562996,-1.18,-8.43,-7.77
16.61399,-2.28,-10.08,-8.63
16.665,1.41,-10.67,-5.73
16.715996,1.49,-7.41,-10.2
16.76699,-1.69,-7.92,-12.87
17.174995,-0.75,-14.71,-9.85
17.22599,-0.27,-3.84,-7.26
17.277,-0.2,-9.1,-7.41
17.327995,0.2,-5.92,-7.02
17.37899,0.24,-5.14,-6.16
17.43,-0.12,-5.96,-6.35
17.480995,-1.26,-6.9,-8.83
17.53199,-0.51,-5.81,-8.94
17.583,-1.88,-6.51,-10.04
17.633995,-0.55,-6.55,-11.85
17.68499,-0.08,-9.69,-7.61
17.736,3.18,-10.9,-6.67
17.786995,-0.55,-7.92,-11.61
17.939995,1.73,-4.08,-5.77
17.99099,-0.35,-2.28,-9.34
18.042,0.71,-5.61,-10.87
18.092995,2.59,-6.79,-11.69
18.14399,0,-9.61,-15.1
18.195,2.86,-7.73,-3.57
18.245995,0.04,-5.22,-8.75
18.297005,0.27,-9.38,-8.28
18.348,0.24,-4.28,-5.96
18.398994,0.08,-5.22,-5.49
18.450005,0,-5.45,-7.85
18.501,-1.1,-4.75,-9.06
18.551994,-1.1,-7.45,-10.2
18.603004,-1.14,-4.63,-10.75
18.654,-0.86,-10.83,-7.14
18.704994,2.75,-9.96,-2.75
18.756004,0.59,-10.55,-9.92
18.807,-2.28,-5.14,-11.96
19.062004,0.59,-10.43,-8.79
19.112999,1.77,-2.9,-8.2
19.163994,-1.49,-12.55,-15.26
19.215004,1.92,-4.94,-5.02
19.265999,0.82,-8.36,-7.06
19.316994,0.27,-8.43,-7.92
19.368004,0.39,-4.35,-5.26
19.418999,-0.24,-5.92,-7.3
19.469994,-0.9,-3.8,-8.94
19.521004,-0.67,-5.45,-9.69
19.571999,-1.96,-5.61,-10.47
19.622993,-0.63,-9.85,-9.18
19.674004,1.84,-9.89,-4.63
19.724998,2,-11.57,-8.98
19.775993,-2.43,-5.84,-12.55
19.827003,-0.39,-4.47,-8.67
19.877998,1.1,-3.02,-4.98
19.928993,0,-2.86,-6.28
19.980003,-0.67,-5.73,-8.55
20.030998,-0.12,-10.24,-8.04
20.081993,2.39,-5.45,-6.98
20.133003,-1.49,-13.34,-16.99
20.183998,2.28,-3.73,-4.28
20.234993,0.63,-9.02,-7.88
20.286003,0.63,-8.16,-7.85
20.336998,0.04,-4.12,-5.61
20.387993,-0.31,-6.04,-6.86
20.439003,-0.78,-4.39,-9.3
20.489998,0,-5.61,-8.94
20.540993,-1.8,-5.22,-10.36
20.592003,-0.86,-8.67,-10.43
20.642998,1.14,-10.83,-5.26
20.693993,2.16,-11.69,-7.57
20.745003,-2,-6.39,-12.2
20.795998,-0.27,-4.71,-8.63
20.846992,0.75,-3.33,-5.26
20.898003,0.16,-3.57,-6.28
20.948997,-0.47,-4.55,-9.61
20.999992,0.39,-8.16,-8.32
21.152992,1.45,-4.94,-5.53
21.204002,0.08,-7.88,-8.16
21.254997,0.9,-10.2,-7.45
22.070992,2,-9.96,-10.94
22.122002,-0.35,-7.49,-12.51
22.172997,2.67,-9.3,-6.32
22.223991,-0.31,-6.59,-8.43
22.275002,1.14,-8.87,-7.37
22.325996,-0.08,-4.63,-6.59
22.376991,-0.31,-5.57,-6.35
22.428001,-0.24,-5.37,-8.43
24.161995,-0.94,0.16,-9.53
24.21299,-3.57,-15.3,-18.59
24.36599,0.08,-8.94,-8.75
24.417,-0.2,-4.82,-7.96
24.467995,0,-6,-6.79
24.51899,-0.24,-6.04,-7.88
24.57,-0.71,-5.02,-8.08
24.620995,-0.2,-8.39,-8.2
24.773994,1.61,-9.53,-4
24.825005,0.24,-8.9,-8.79
24.876,-1.92,-7.57,-11.85
24.926994,0.27,-5.77,-9.45
24.978004,-0.86,-4.24,-8.59
25.029,-1.1,-3.73,-7.92
25.079994,-1.22,-4.86,-7.34
25.131004,-1.1,-8.47,-6.94
25.182,0.31,-7.02,-6.71
25.232994,-0.51,-3.88,-10.24
25.284004,0.2,-12.12,-10.24
25.335,0.16,-4.86,-7.26
25.385994,1.29,-11.69,-7.49
25.437004,0.63,-6.43,-7.18
25.640999,0.31,-5.88,-7.02
25.691994,-0.82,-6.43,-9.1
25.743004,-1.84,-7.18,-10
25.793999,-0.55,-12.32,-6.98
25.844994,2.47,-9.14,-4.98
25.896004,-1.49,-5.84,-12.4
25.946999,-0.78,-7.49,-9.73
25.997993,1.02,-4.67,-7.02
26.049004,0.08,-3.77,-6.79
26.099998,-1.41,-3.37,-9.45
26.150993,0.08,-4.08,-8.59
26.202003,1.88,-9.81,-6.63
26.252998,1.22,-5.14,-9.49
26.303993,0.67,-5.41,-11.92
26.355003,-0.16,-6.55,-8.79
26.405998,1.57,-9.69,-4.67
26.456993,0.43,-5.3,-7.81
26.508003,-0.86,-5.57,-7.77
