"NAME:","walk_3_1.csv"
"EXPERIMENT TIME:","08/06/2023 09:20"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","107"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"26.154","1.88","-13.61","-1.37"
"26.263","2.0","-7.3","-3.22"
"26.368","1.29","-7.1","-0.94"
"26.448","2.12","-8.55","-1.29"
"26.559","1.92","-11.34","-1.1"
"26.662","2.16","-11.41","-0.2"
"26.764","1.84","-10.04","-0.82"
"26.864","1.22","-8.24","-1.18"
"26.966","0.78","-7.49","-0.59"
"27.074","0.51","-7.49","-0.75"
"27.168","2.39","-12.2","-1.33"
"27.273","2.0","-13.34","-1.06"
"27.353","1.65","-11.18","-2.71"
"27.458","0.82","-6.79","-1.1"
"27.551","0.86","-6.86","0.08"
"27.656","2.47","-7.57","-1.18"
"27.759","1.84","-14.59","1.73"
"27.861","5.3","-14.75","-2.82"
"27.956","2.79","-7.18","-2.08"
"28.066","1.1","-6.24","-0.71"
"28.164","0.78","-7.14","0.31"
"28.263","2.63","-12.16","-0.27"
"28.372","2.86","-11.1","-1.22"
"28.473","1.53","-13.77","-1.53"
"28.582","0.98","-6.04","-1.88"
"28.679","0.51","-6.79","0.63"
"28.786","2.51","-9.45","-0.67"
"28.883","2.71","-12.24","-0.43"
"28.979","3.77","-11.1","-1.92"
"29.091","2.63","-9.57","-1.49"
"29.189","0.51","-6.83","-0.24"
"29.284","0.2","-5.84","0.27"
"29.365","2.2","-10.32","-0.51"
"29.503","2.63","-11.49","-1.1"
"29.583","1.22","-15.06","-0.98"
"29.693","0.43","-6.71","-2.12"
"29.798","0.31","-6.08","-0.08"
"29.896","1.84","-8.2","-0.63"
"29.991","3.14","-10.55","-0.63"
"30.078","2.71","-11.92","-0.35"
"30.191","1.65","-8.87","-0.47"
"30.302","0.75","-7.18","-0.24"
"30.382","1.49","-7.06","-0.63"
"30.49","2.75","-9.89","-1.18"
"30.592","1.53","-13.06","-0.78"
"30.699","1.33","-14.04","-0.78"
"30.821","1.18","-6.86","-2.47"
"30.891","-0.04","-7.14","0.12"
"30.996","1.8","-8.08","-1.14"
"31.545","3.14","-11.49","-1.26"
"31.554","2.86","-10.55","0.31"
"31.588","1.57","-9.73","0.47"
"31.595","1.22","-6.16","-0.71"
"31.603","1.29","-5.65","-0.94"
"31.618","1.8","-10.51","-0.27"
"31.712","2.28","-12.51","-1.1"
"31.813","1.96","-13.02","-1.1"
"31.899","0.94","-8.39","-1.26"
"32.021","-0.2","-7.53","0.31"
"32.11","1.41","-8.0","-0.59"
"32.214","1.49","-8.28","-0.08"
"32.301","3.14","-12.28","-0.51"
"32.409","3.33","-15.18","-2.12"
"32.517","1.65","-8.55","-1.57"
"32.618","0.78","-6.47","-0.71"
"32.723","2.2","-7.34","-0.78"
"32.823","2.75","-12.71","-1.29"
"32.919","1.65","-11.81","-1.1"
"33.007","2.9","-11.61","-4.43"
"33.112","-0.94","-8.2","-0.55"
"33.239","1.45","-6.83","-2.39"
"33.31","0.98","-7.37","-0.75"
"33.437","1.57","-14.59","-0.27"
"33.505","2.2","-14.51","-1.29"
"33.667","1.96","-7.3","-2.2"
"35.644","1.02","-7.06","-1.02"
"35.649","1.88","-6.67","-0.9"
"35.653","0.67","-10.08","-0.24"
"35.656","2.71","-12.83","-1.45"
"35.658","1.33","-14.08","-1.65"
"35.661","0.51","-6.94","-1.96"
"35.664","0.9","-6.04","-1.14"
"35.667","1.57","-9.14","-0.24"
"35.67","2.12","-11.14","-0.31"
"35.672","3.22","-10.87","-1.57"
"35.675","1.53","-7.96","-0.86"
"35.678","0.9","-8.04","-0.08"
"35.682","1.41","-7.69","-0.04"
"35.685","1.49","-10.79","0.63"
"35.687","1.26","-12.43","0.16"
"35.69","1.26","-13.49","-0.75"
"35.692","2.12","-7.1","-3.02"
"35.695","0.78","-7.22","-0.67"
"35.697","1.41","-9.14","-0.78"
"35.7","1.45","-10.28","0.55"
"35.754","1.41","-10.16","1.06"
"35.842","1.29","-9.1","-0.39"
"35.937","1.06","-7.1","0.39"
"36.056","0.59","-8.36","0.98"
"36.139","1.69","-10.24","0.2"
"36.228","0.27","-11.3","0.27"
"36.341","1.92","-13.3","-1.73"
"36.45","2.31","-7.77","-2.2"
"36.551","0.51","-6.39","0.24"
"37.034","1.22","-8.36","-0.27"
"37.547","2.16","-10.67","-0.67"
"37.583","2.28","-12.67","-0.24"
"37.614","1.26","-11.18","-0.98"
"37.624","0.67","-7.81","-0.51"
"37.633","1.41","-6.86","-1.1"
"37.64","1.26","-8.51","-0.51"
"37.657","1.45","-13.65","-1.14"
"37.665","0.78","-15.61","-2.55"
"37.691","1.73","-5.92","-5.06"
"37.698","0.75","-6.2","-1.73"
"37.783","1.45","-7.26","-1.88"
"37.874","0.94","-10.63","-0.2"
"37.979","2.43","-12.94","-1.77"
"38.084","1.29","-8.39","-2.47"
"38.194","1.41","-7.37","-1.06"
"38.276","1.41","-7.1","-1.14"
"38.367","1.49","-8.43","-0.39"
"38.485","1.69","-12.71","-0.86"
"38.561","0.43","-14.51","-0.63"
"38.68","2.79","-7.49","-3.84"
"38.774","-0.31","-7.69","-0.2"
"38.875","0.71","-6.86","-0.71"
"38.984","1.14","-6.28","-0.43"
"39.07","1.06","-12.59","0.43"
"39.184","2.63","-16.44","-2.71"
"39.281","2.16","-7.1","-2.86"
"39.375","1.73","-5.88","-1.8"
"39.487","1.1","-7.73","-0.27"
"39.592","2.47","-14.79","-2.24"
"39.678","0.75","-13.57","-1.77"
"39.79","2.16","-7.45","-4.39"
"39.874","-1.26","-7.06","-1.02"
"39.998","1.37","-6.16","-1.92"
"40.077","2.0","-8.98","-0.67"
"40.198","1.02","-14.79","-2.98"
"40.287","1.1","-12.94","-2.0"
"40.393","2.04","-6.98","-3.33"
"40.477","0.71","-6.98","-1.33"
"40.59","1.65","-7.96","-1.02"
"40.696","1.18","-10.55","-0.63"
"40.802","2.51","-12.24","-2.12"
"40.886","0.43","-11.41","-2.43"
"40.993","0.63","-6.47","-2.28"
"41.102","0.47","-5.53","-0.94"
"41.198","1.96","-8.28","-1.06"
"41.288","2.12","-12.91","-1.33"
"41.398","1.96","-16.2","-2.67"
"41.485","1.96","-6.83","-3.02"
"41.605","0.63","-7.06","-1.26"
"41.702","0.98","-7.69","-0.94"
"41.799","1.14","-9.81","-0.86"
"41.905","2.39","-12.47","-1.45"
"42.01","2.08","-12.75","-2.75"
"42.11","1.06","-7.61","-2.35"
"42.211","0.16","-5.84","-0.55"
"42.307","1.45","-8.55","-1.06"
"42.405","1.88","-12.91","-1.06"
"42.508","3.73","-13.65","-4.0"
"43.543","1.37","-7.85","-1.45"
"44.064","0.51","-15.73","-2.82"
"44.069","1.06","-4.82","-2.82"
"44.075","-0.2","-6.47","-0.71"
"44.08","1.57","-9.06","-2.08"
"44.086","1.57","-10.08","-0.82"
"44.091","2.51","-13.3","-2.28"
"44.096","1.41","-11.69","-2.28"
"44.123","2.04","-9.92","-1.84"
"44.226","2.04","-11.65","-2.51"
"44.326","1.69","-11.65","-3.41"
"44.43","-0.12","-8.28","-1.41"
"44.533","0.71","-7.53","-1.18"
"44.637","1.69","-8.28","-1.26"
"44.717","1.8","-12.59","-1.41"
"44.818","3.41","-12.04","-3.88"
"44.922","2.35","-6.79","-4.39"
"45.042","-0.94","-7.81","-0.9"
"45.14","1.45","-7.06","-1.26"
"45.244","1.92","-9.92","-0.86"
"45.331","0.43","-11.77","-0.67"
"45.43","1.33","-13.42","-2.75"
"45.535","1.61","-8.43","-4.43"
"45.626","0.39","-8.12","-1.69"
"45.742","1.22","-7.57","-1.96"
"45.833","0.94","-10.24","-0.39"
"45.981","2.08","-12.55","-1.33"
"46.083","2.0","-13.85","-2.51"
"46.139","2.04","-9.22","-2.67"
"46.236","0.86","-6.35","-1.1"
"46.339","1.29","-7.61","-0.51"
"46.453","2.16","-11.3","-1.29"
"46.556","1.29","-11.53","-1.53"
"46.635","1.61","-12.16","-2.98"
"46.761","-0.04","-7.73","-1.84"
"46.839","1.02","-4.28","-1.8"
"46.945","1.73","-9.1","-1.1"
"47.046","2.86","-13.42","-1.06"
"47.144","2.86","-12.87","-1.61"
"47.241","2.24","-6.39","-2.0"
"47.354","0.59","-7.34","0.08"
"47.444","1.61","-7.69","-1.61"
"47.545","1.37","-9.45","-0.86"
"47.669","1.49","-12.59","-1.02"
"47.748","0.27","-12.16","-0.51"
"47.849","2.2","-9.61","-4.04"
"47.953","0.43","-8.32","-1.77"
"48.057","0.98","-8.08","-1.18"
"48.16","1.14","-9.26","-0.75"
"48.258","1.02","-12.43","-0.67"
"48.362","3.41","-13.45","-2.94"
"48.468","1.92","-7.77","-2.04"
"48.573","0.04","-8.87","-0.94"
"48.678","1.41","-7.57","-1.77"
"48.77","0.67","-9.38","-0.12"
"48.88","1.22","-12.47","-1.18"
"48.961","1.33","-12.79","-1.96"
"49.533","1.73","-8.59","-3.69"
"49.54","0.27","-7.18","-1.18"
"49.545","0.82","-7.69","-1.14"
"49.562","1.26","-8.83","-0.9"
"49.567","1.92","-11.96","-1.37"
"49.572","4.24","-13.73","-4.2"
"49.666","1.69","-6.94","-1.92"
"49.766","0.82","-7.26","-1.73"
"49.868","0.75","-7.69","-0.67"
"49.97","1.77","-11.18","-1.14"
"50.074","1.14","-11.61","-1.77"
"50.188","1.06","-12.79","-3.33"
"50.295","0.04","-7.41","-2.43"
"50.375","0.12","-6.67","-0.82"
"50.475","0.78","-8.43","-0.98"
"50.581","0.98","-11.53","-0.27"
"50.686","1.88","-11.69","-1.57"
"50.789","1.26","-8.28","-1.96"
"50.879","0.43","-8.04","-1.77"
"50.99","0.47","-8.28","-1.1"
"51.1","0.94","-10.55","-0.78"
"51.18","1.61","-11.81","-2.0"
"51.283","2.9","-13.26","-4.35"
"51.386","0.51","-7.85","-2.55"
"51.485","0.04","-5.92","-1.02"
"51.586","1.14","-9.22","-1.37"
"51.685","1.96","-10.16","-1.45"
"51.792","1.22","-12.94","-0.98"
"51.892","1.77","-12.2","-2.79"
"51.996","1.84","-6.43","-2.39"
"52.1","0.78","-4.86","-1.8"
"52.203","1.45","-8.43","-1.06"
"52.305","2.04","-12.67","-2.0"
"52.409","1.26","-12.47","-2.47"
"52.564","1.33","-10.59","-4.08"
"52.631","-0.43","-7.3","-1.02"
"52.696","0.59","-7.77","-1.06"
"52.848","2.2","-9.61","-1.77"
"52.948","0.63","-13.02","-0.9"
"53.044","2.94","-13.73","-3.53"
"53.113","2.0","-6.28","-3.92"
"53.218","0.98","-8.9","0.12"
"53.32","1.22","-6.75","-1.14"
"53.423","1.37","-11.38","-1.84"
"53.504","1.61","-13.18","-2.51"
"53.628","1.06","-13.18","-2.94"
"53.708","0.08","-7.41","-1.37"
"53.812","0.43","-6.67","-1.06"
"53.914","1.61","-7.61","-0.94"
"54.03","2.31","-12.12","-1.33"
"54.124","2.82","-13.02","-2.63"
"54.225","2.28","-7.81","-2.55"
"54.324","0.82","-7.49","-1.41"
"54.424","0.9","-7.37","-1.14"
"54.514","1.1","-9.26","-1.33"
"56.034","0.86","-12.04","-1.84"
"56.042","0.51","-16.28","-1.84"
"56.048","1.18","-7.49","-3.92"
"56.066","-0.63","-6.51","-0.63"
"56.07","0.55","-6.98","-1.22"
"56.075","1.73","-8.55","-1.29"
"56.079","1.88","-13.3","-0.98"
"56.083","3.88","-14.79","-4.31"
"56.088","1.69","-8.28","-2.39"
"56.093","0.0","-7.61","-0.78"
"56.098","1.33","-6.51","-1.41"
"56.104","0.94","-9.41","-1.92"
"56.109","1.14","-11.34","-2.2"
"56.113","1.88","-15.97","-3.8"
"56.124","-1.18","-8.59","-1.61"
"56.142","-0.04","-7.34","-0.59"
"56.228","1.77","-6.51","-1.8"
"56.332","1.88","-10.94","-1.49"
"56.469","2.0","-13.42","-0.78"
"56.551","1.61","-13.93","-1.69"
"56.647","2.47","-9.38","-3.06"
"56.751","0.59","-6.71","-1.1"
"56.845","0.51","-6.9","-0.78"
"56.954","1.61","-10.43","-0.71"
"57.053","1.84","-12.28","-1.65"
"57.157","1.37","-15.61","-2.94"
"57.265","0.55","-6.55","-3.37"
"57.36","-0.24","-6.35","-1.29"
"57.471","1.84","-6.32","-2.2"
"57.568","1.65","-10.55","-1.26"
"57.666","2.35","-12.98","-1.57"
"57.772","1.84","-15.42","-2.59"
"57.865","2.55","-7.81","-3.8"
"57.979","0.51","-6.86","-1.77"
"58.066","1.14","-6.86","-1.41"
"58.166","1.26","-8.98","-0.51"
"58.279","1.77","-11.73","-1.45"
"58.365","1.49","-14.87","-2.04"
"58.48","1.8","-7.65","-2.98"
"58.585","-0.63","-6.43","0.24"
"58.67","1.18","-7.02","-1.45"
"58.774","1.29","-9.3","-1.06"
"58.875","2.04","-12.59","-0.94"
"58.979","3.53","-14.79","-2.75"
"59.059","1.96","-8.83","-2.31"
"59.175","0.75","-8.55","-1.88"
"59.313","0.82","-6.28","-0.98"
"59.368","0.43","-7.26","-0.27"
"59.474","1.57","-12.32","-1.1"
"59.608","1.18","-13.26","-1.26"
"59.711","1.53","-9.69","-2.71"
"59.814","-0.39","-8.47","-0.35"
"59.92","0.43","-7.26","-0.39"
"60.015","0.94","-7.49","-0.9"
"60.092","1.02","-12.83","-0.98"
"60.22","2.9","-11.22","-2.28"
"60.294","2.59","-9.22","-2.28"
"60.395","0.39","-9.06","-1.18"
"60.492","1.53","-6.71","-1.8"
"60.594","0.55","-9.26","-0.9"
"60.678","2.59","-12.36","-2.94"
"60.781","0.47","-9.49","-1.41"
"60.883","1.92","-10.87","-2.35"
"60.986","0.63","-7.53","-1.18"
"61.533","1.1","-8.59","-0.82"
