NAME:,run_1_1.csv,,
EXPERIMENT TIME:,06/06/2023 12:26,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,70,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0.0,-0.78,-8.87,-1.84
0.09008789,0.35,-9.22,-3.33
0.17004395,2.2,-11.18,-6.9
0.26000977,2.98,-9.85,-11.26
0.35009766,2.28,-4.79,-7.77
0.4300537,-1.41,2.28,-4.67
0.52001953,-5.1,-1.53,-0.51
0.60009766,3.37,-15.02,-2.31
0.6900635,1.18,-18.04,0.78
0.77001953,1.06,-4.94,-3.84
0.8601074,-1.06,-1.73,1.18
0.95007324,1.06,-20.01,4.9
1.0300293,6.86,-20.01,-2.71
1.1201172,0.27,1.88,-2.55
1.210083,-2.55,2.16,-2.24
1.2900391,-8.67,-5.41,-7.53
1.3800049,2.16,-16.79,14.28
1.460083,3.37,-17.42,1.06
1.5500488,6.47,1.57,-1.37
1.6300049,-6.04,-2.39,-0.43
1.7200928,0.9,-20.01,9.02
1.8100586,8.16,-16.75,0.55
1.8900146,-3.84,8.55,-0.78
1.9801025,3.06,-14.44,-3.49
2.0700684,12.47,-14.79,-9.38
2.1500244,-8.08,-20.01,-3.06
2.2401123,1.92,-7.06,-2.2
2.3200684,2.47,-6.63,2.12
2.4100342,0.71,-0.63,4.31
2.5,-6.32,-20.01,5.88
2.5800781,4.86,-8.43,0.35
2.670044,-5.73,7.34,-2.67
2.75,3.02,-16.04,0.63
2.840088,12.83,-20.01,8.08
2.920044,-2.43,-20.01,-0.51
3.0100098,2.94,-7.81,-2.51
3.1000977,1.92,-1.84,1.96
3.1800537,-0.2,-1.02,3.06
3.2700195,1.02,-20.01,1.41
3.3601074,3.45,-6.67,0.71
3.4400635,-5.22,7.18,-1.49
3.5300293,5.53,-14.83,0.24
3.6101074,5.18,-6.59,11.1
3.7000732,0.24,-20.01,-0.2
3.7800293,2.2,-6.16,-0.24
3.8701172,1.73,-3.41,2.79
3.960083,0.78,0.0,2.75
4.040039,-3.45,-20.01,2.63
4.130005,1.92,-5.41,0.24
4.220093,-2.75,6.71,-1.65
4.300049,3.69,-18.12,1.49
4.3900146,4.63,0.39,-5.49
4.470093,-2.9,-16.71,-4.79
4.5600586,3.26,-5.45,-2.2
4.6400146,1.49,-3.26,2.39
4.7301025,-0.98,-4.43,3.22
4.8200684,-3.3,-20.01,4.82
4.9000244,2.28,-5.33,1.33
4.9901123,-2.82,7.45,-1.53
5.080078,4.71,-17.69,1.33
5.160034,-0.75,-10.28,-1.41
5.25,-1.33,-20.01,-0.51
5.330078,2.28,-3.22,-1.49
5.420044,2.47,-5.3,2.79
5.5,2.39,-3.88,4.67
5.590088,-6.0,-20.01,4.79
5.6800537,4.47,-10.51,0.16
5.76001,-4.86,4.75,-0.51
5.8500977,0.86,-19.38,3.1
5.9400635,-0.12,-14.32,4.55
6.0200195,4.98,-20.01,-5.49
6.1101074,-0.39,-10.47,-0.39
6.1900635,1.69,-2.51,2.71
6.2800293,1.45,-0.16,-0.31
6.370117,-0.47,-20.01,0.51
6.4500732,2.71,-11.81,0.35
6.540039,-4.94,6.55,-0.39
6.620117,3.65,-20.01,-1.18
6.710083,1.73,-5.26,-1.06
6.790039,-0.98,-20.01,1.73
6.880005,2.12,-2.51,-2.28
6.970093,3.8,0.2,0.0
7.050049,0.51,-6.47,7.14
7.1400146,1.26,-20.01,2.55
7.2301025,1.14,-3.57,-1.29
7.3100586,-7.34,7.85,-0.78
7.4000244,5.18,-14.67,1.33
7.4801025,5.22,-8.04,3.41
7.5700684,-2.9,-20.01,6.35
7.6500244,3.92,0.82,-2.0
7.7401123,2.71,1.84,0.78
7.830078,-2.39,-19.97,6.12
7.910034,7.53,-20.01,2.35
8.0,-1.29,1.02,-0.82
8.090088,-6.79,6.39,-0.08
8.170044,1.88,-2.47,1.84
8.26001,1.65,-10.79,7.34
8.340088,2.16,-20.01,4.9
8.430054,3.1,2.04,-2.12
8.51001,-1.53,1.06,1.06
8.600098,-3.22,-20.01,7.96
8.690063,9.18,-20.01,0.12
8.77002,-0.78,6.43,-4.24
8.860107,-7.18,4.24,-1.8
8.950073,-4.82,3.06,2.51
9.030029,5.18,-11.18,2.12
9.120117,3.41,-20.01,4.55
9.200073,5.92,1.41,-1.29
9.290039,-2.55,1.26,-0.39
9.370117,-7.53,-20.01,9.61
9.460083,8.36,-20.01,0.75
9.550049,1.06,6.83,-5.06
9.630005,-2.28,-2.67,1.37
9.720093,-7.14,-0.98,4.98
9.800049,0.9,-15.1,7.14
9.890015,4.94,-20.01,7.77
9.980103,1.53,1.65,-3.14
10.060059,-0.75,-1.29,-0.39
10.150024,-1.18,-20.01,10.32
10.240112,8.28,-18.51,-3.69
10.320068,-2.79,3.73,-2.16
10.410034,-3.18,2.28,2.43
10.490112,-7.34,-13.22,3.77
10.580078,-0.63,-20.01,-0.35
10.660034,2.51,-15.85,1.65
10.75,5.02,0.63,-0.82
10.840088,-1.29,0.0,0.82
10.920044,-6.67,-20.01,10.04
11.01001,11.65,-20.01,-1.18
11.100098,-0.43,4.47,-4.63
11.180054,-2.82,-1.22,3.02
11.27002,-6.86,-2.31,-1.45
11.350098,-0.2,-20.01,1.92
11.440063,3.37,-14.79,0.2
11.52002,5.81,1.88,-0.82
11.610107,-1.57,-0.63,-1.37
11.700073,-2.82,-20.01,5.96
11.780029,7.69,-20.01,-1.29
11.870117,-1.69,9.14,-4.55
11.960083,-5.3,-4.75,2.94
12.040039,8.24,-5.81,0.67
12.130005,-2.51,-20.01,2.75
12.210083,3.77,-11.89,-1.26
12.300049,2.2,-4.63,2.43
12.380005,-2.04,-0.78,3.65
12.470093,-0.78,-20.01,5.53
12.560059,5.73,-19.77,-2.71
12.640015,-1.88,9.81,-3.02
12.730103,-4.94,-14.63,1.8
12.820068,7.92,-4.0,2.0
12.900024,2.31,-18.08,-2.08
12.990112,2.08,-15.61,0.9
13.070068,3.57,-4.51,1.73
13.160034,-2.94,-0.55,1.29
13.25,-3.3,-20.01,6.28
13.330078,6.32,-17.85,-2.51
13.420044,-2.08,5.57,-1.77
13.5,-3.92,-14.32,1.84
13.590088,9.26,-14.75,-7.77
13.670044,-6.55,-20.01,1.65
13.76001,3.14,-14.24,2.47
13.850098,6.47,-4.82,-2.04
13.930054,-3.45,-1.77,2.04
14.02002,-4.98,-20.01,7.57
14.110107,10.71,-15.1,1.1
14.190063,-1.73,11.02,-5.14
14.280029,-2.98,-17.61,4.86
14.360107,7.61,2.39,-0.12
14.450073,-3.33,-16.83,3.41
14.530029,1.18,-7.57,1.29
14.620117,5.06,-5.88,2.98
14.710083,-1.1,-1.84,5.81
14.790039,-6.9,-20.01,5.37
14.880005,2.59,-8.24,0.71
14.970093,-6.16,9.3,-2.51
15.050049,2.31,-19.5,4.9
15.140015,1.41,-4.16,17.65
15.220093,-2.12,-19.14,-0.51
15.310059,5.37,-1.33,-1.14
15.390015,3.33,-3.8,2.04
15.480103,-2.51,-8.55,6.24
15.570068,3.84,-20.01,2.94
15.650024,-1.65,-0.31,-1.88
15.740112,-4.51,9.57,-2.2
15.830078,2.43,-18.48,-0.39
15.910034,-7.1,1.41,5.26
16.0,-2.75,-17.18,0.59
16.080078,3.41,-3.45,0.59
16.170044,4.35,0.51,0.67
16.25,-1.02,-1.96,6.79
16.340088,-3.18,-20.01,3.14
16.430054,3.41,-5.84,2.12
16.51001,-5.84,5.69,0.98
16.600098,3.14,-18.44,1.1
16.690063,-2.16,-7.73,7.92
16.77002,0.78,-20.01,4.75
16.860107,1.65,-1.61,-0.9
16.940063,3.61,0.9,1.33
17.03003,-3.92,-11.06,6.35
17.120117,5.96,-20.01,2.28
17.200073,1.22,-3.14,-0.39
17.29004,-5.53,7.14,-1.45
17.370117,6.86,-12.75,-1.96
17.460083,-2.28,-7.41,13.18
17.54004,1.26,-20.01,2.0
17.630005,2.24,-1.69,-1.29
17.720093,3.41,-0.75,1.45
17.800049,-1.14,-9.89,12.63
17.890015,2.2,-20.01,5.57
17.980103,-0.2,-3.3,-2.67
18.060059,-6.12,5.96,-2.16
18.150024,4.31,-8.71,-1.29
18.230103,2.63,-6.51,-2.86
18.320068,3.53,-16.71,5.02
18.400024,4.75,0.08,-2.16
18.490112,-0.98,0.04,-0.16
18.580078,1.69,-15.53,5.49
18.660034,4.28,-20.01,2.71
18.75,-0.67,-0.98,-3.18
18.840088,-8.08,5.77,-3.84
18.920044,2.0,-5.02,2.59
19.01001,0.12,-12.83,2.98
19.090088,1.96,-19.46,7.88
19.180054,3.41,1.41,-0.67
19.26001,1.02,0.35,0.78
19.350098,0.71,-17.34,8.2
19.440063,7.49,-20.01,1.65
19.52002,-1.22,-1.49,0.98
19.610107,-7.41,4.98,-0.51
19.700073,7.34,-11.92,4.04
19.78003,3.53,-5.22,-7.18
19.870117,0.63,-17.93,2.39
19.950073,5.14,-3.18,-1.92
20.04004,2.16,0.55,2.59
20.120117,-2.04,-8.32,5.41
20.210083,2.63,-20.01,-1.49
20.300049,1.65,-5.02,-4.75
20.380005,-6.39,7.69,1.1
20.470093,6.2,-19.18,5.45
20.550049,0.0,-9.96,4.79
20.640015,1.49,-20.01,6.98
20.730103,1.33,-0.9,-0.9
20.810059,4.9,2.08,2.0
20.900024,-1.77,-8.71,7.61
20.990112,3.41,-20.01,2.0
21.070068,-0.86,-0.75,-2.55
21.160034,-7.49,6.08,0.31
21.240112,-0.67,-1.14,2.79
21.330078,-1.92,-8.32,3.22
21.410034,4.35,-20.01,5.77
21.5,4.59,1.22,-2.24
21.590088,-0.51,0.94,-1.92
21.670044,-4.08,-20.01,13.18
21.76001,10.79,-20.01,-1.77
21.850098,-0.75,8.83,-3.61
21.930054,-6.0,4.16,3.45
22.02002,-14.83,0.31,5.65
22.100098,3.33,-13.45,2.75
22.190063,6.04,-17.34,2.28
22.27002,4.9,-3.77,-3.45
22.360107,-4.75,-0.59,-3.53
22.450073,-7.49,-20.01,14.75
22.53003,13.81,-20.01,-3.14
22.620117,-2.12,7.22,-3.65
22.710083,-3.3,-1.49,0.67
22.79004,-14.87,-5.3,9.85
22.880005,-6.47,-19.81,2.08
22.960083,7.34,-19.1,5.81
23.050049,5.45,-1.88,-3.14
23.130005,-3.8,0.75,-1.96
23.220093,-1.92,-20.01,6.39
23.310059,9.77,-20.01,-2.82
23.390015,-0.24,5.53,-3.3
23.480103,-5.45,3.18,0.59
23.570068,-4.71,-8.55,7.45
23.650024,3.18,-17.06,3.02
23.740112,4.2,-20.01,3.73
23.820068,6.08,-1.22,0.04
23.910034,-1.65,0.67,-4.28
24.0,-5.49,-20.01,7.22
24.080078,15.85,-20.01,-5.1
24.170044,-2.67,5.45,-2.28
24.25,-7.34,1.02,5.77
24.340088,-0.94,5.37,3.84
24.420044,4.9,-8.87,3.53
24.51001,0.35,-20.01,5.69
24.600098,5.81,2.51,-2.2
24.680054,-1.49,2.51,-2.24
24.77002,1.22,-20.01,5.92
24.860107,8.0,-20.01,-2.55
24.940063,-2.0,3.37,-3.84
