"NAME:","walk_2_1.csv","",""
"26.670013","0.86","8.90","-3.45"
"26.76001","-3.06","11.41","-4.28"
"26.850006","0.75","11.30","-6.28"
"26.940002","-1.06","8.98","-5.26"
"27.029999","0.82","7.96","-3.77"
"27.120026","-3.53","6.28","-1.26"
"27.210022","-2.75","7.41","-0.04"
"27.300018","-2.16","8.04","2.24"
"27.390015","-1.77","11.65","5.57"
"27.49002","-6.08","15.22","-6.86"
"27.580017","0.04","8.83","-2.28"
"27.670013","-2.63","8.36","-2.75"
"27.76001","1.14","8.79","-4.47"
"27.850006","0.39","8.47","-3.22"
"27.940002","0.55","10.75","-3.65"
"28.029999","0.12","12.59","-5.57"
"28.120026","1.29","11.06","-11.26"
"28.210022","-3.37","11.61","-4.31"
"28.300018","0.04","7.65","-2.79"
"28.400024","-2.94","6.08","-0.39"
"28.49002","-2.28","6.00","1.06"
"28.580017","1.61","13.77","-3.22"
"28.670013","-4.39","12.75","1.80"
"28.76001","-4.90","6.04","-2.08"
"28.850006","-0.39","9.77","-4.67"
"28.940002","-2.12","7.65","-3.22"
"29.029999","0.51","7.88","-2.90"
"29.120026","0.31","8.32","-3.18"
"29.210022","-1.18","11.41","-4.86"
"29.309998","-0.04","12.83","-6.28"
"29.400024","-0.82","8.36","-8.43"
"29.49002","0.39","9.45","-4.86"
"29.580017","-1.84","6.12","-1.22"
"29.670013","-2.59","6.71","0.04"
"29.76001","-2.20","7.88","2.47"
"29.850006","-2.08","12.63","5.14"
"29.940002","-4.16","9.96","-0.63"
"30.029999","-3.06","10.12","-2.71"
"30.120026","-2.04","9.14","-2.86"
"30.220001","0.08","8.08","-3.41"
"30.309998","0.63","8.43","-3.33"
"30.400024","0.35","10.00","-3.02"
"30.49002","0.04","13.18","-5.06"
"30.580017","1.73","10.94","-10.87"
"30.670013","-2.51","11.65","-4.71"
"30.76001","0.51","6.12","-3.33"
"30.850006","-3.61","6.39","0.63"
"30.940002","-2.39","5.92","1.73"
"31.029999","1.14","16.55","-5.33"
"31.120026","-4.55","8.63","0.00"
"31.220001","-4.90","6.16","-0.86"
"31.309998","-1.37","8.32","-0.71"
"31.400024","-0.27","7.61","-3.61"
"31.49002","0.20","9.30","-4.75"
"31.580017","-0.55","8.87","-3.37"
"31.670013","-0.90","11.77","-4.71"
"31.76001","1.14","11.06","-9.18"
"31.850006","-2.35","8.94","-4.67"
"31.940002","1.29","7.06","-3.65"
"32.03","-2.47","6.00","0.08"
"32.130005","-3.10","6.00","0.16"
"32.22","-2.43","11.30","0.31"
"32.309998","-4.47","12.63","2.12"
"32.400024","-5.49","12.24","-5.33"
"32.49002","0.35","9.61","-5.57"
"32.580017","-2.51","7.30","-2.39"
"32.670013","1.18","8.51","-3.88"
"32.76001","1.18","8.71","-3.92"
"32.850006","0.67","10.63","-4.79"
"32.940002","2.28","12.59","-5.33"
"33.04001","0.39","10.28","-9.77"
"33.130005","-1.53","12.91","-4.59"
"33.22","-0.39","5.84","-2.04"
"33.309998","-3.06","5.77","0.59"
"33.400024","-3.30","6.08","0.86"
"33.49002","1.80","17.34","-4.51"
"33.580017","-6.55","13.45","3.26"
"33.670013","-3.65","3.33","1.49"
"33.76001","0.20","9.18","-3.18"
"33.850006","-2.08","7.65","-3.45"
"33.950012","-0.16","8.67","-3.84"
"34.04001","0.63","8.32","-2.08"
"34.130005","-1.18","11.89","-5.41"
"34.22","1.41","10.98","-6.90"
"34.309998","-0.55","9.38","-5.45"
"34.400024","0.35","7.30","-3.22"
"34.49002","-3.30","5.33","0.16"
"34.580017","-3.61","6.39","-0.20"
"34.670013","-2.63","10.40","1.18"
"34.77002","-3.49","12.94","3.69"
"34.860016","-3.26","13.30","-6.75"
"34.950012","-1.37","9.41","-3.33"
"35.04001","-1.88","7.10","-2.39"
"35.130005","0.75","7.65","-3.73"
"35.22","0.86","8.51","-3.41"
"35.309998","0.39","10.59","-4.71"
"35.400024","0.08","12.94","-5.61"
"35.49002","0.00","9.85","-8.90"
"35.580017","-2.51","11.85","-4.94"
"35.680023","-0.43","6.28","-1.53"
"35.77002","-3.41","5.88","0.16"
"35.860016","-2.71","8.08","2.90"
"35.950012","-2.67","14.51","3.02"
"36.04001","-4.35","12.08","-0.90"
"36.130005","-0.67","11.96","-1.73"
"36.22","-1.88","7.96","-2.47"
"36.309998","-0.55","8.04","-3.73"
"36.400024","0.94","9.06","-4.16"
"36.49002","0.20","9.02","-2.71"
"36.590027","-0.86","13.14","-5.53"
"36.680023","1.88","12.24","-9.30"
"36.77002","-2.79","9.85","-4.86"
"36.860016","1.18","7.45","-3.53"
"36.950012","-2.86","6.12","-0.51"
"37.04001","-3.41","6.43","0.00"
"37.130005","-2.63","10.75","-0.39"
"37.22","-4.16","14.51","1.45"
"37.309998","-3.61","10.32","-4.12"
"37.400024","-0.67","9.81","-4.08"
"37.5","-1.57","6.83","-2.35"
"37.590027","1.41","8.28","-2.51"
"37.680023","0.43","7.53","-3.06"
"37.77002","-0.67","12.04","-4.86"
"37.860016","1.92","12.40","-5.77"
"37.950012","-1.49","10.59","-9.41"
"38.04001","-4.55","12.08","-2.35"
"38.130005","-0.75","6.75","-1.14"
"38.22","-2.51","5.92","0.31"
"38.309998","-3.02","7.06","1.45"
"38.410004","-2.90","16.00","4.08"
"38.5","-5.53","13.53","-2.28"
"38.590027","-0.35","9.57","-1.45"
"38.680023","-1.96","7.88","-2.39"
"38.77002","0.59","7.65","-2.67"
"38.860016","0.27","8.79","-3.69"
"38.950012","-0.55","10.63","-3.57"
"39.04001","0.08","13.49","-4.63"
"39.130005","-0.47","10.43","-10.75"
"39.22","-3.92","12.55","-2.86"
"39.320007","-0.04","6.12","-1.96"
"39.410004","-2.79","6.16","-0.39"
"39.5","-3.26","5.73","1.29"
"39.590027","-0.67","19.61","-3.02"
"39.680023","-5.77","7.92","-1.41"
"39.77002","-4.75","7.77","-2.39"
"39.860016","-0.67","8.90","-2.98"
"39.950012","0.00","7.92","-3.41"
"40.04001","0.00","9.34","-4.12"
"40.130005","-0.12","9.96","-3.96"
"40.23001","2.04","14.12","-5.92"
"40.320007","0.39","10.51","-11.10"
"40.410004","-4.47","13.49","-3.80"
"40.5","-0.78","6.47","-1.45"
"40.590027","-3.26","5.18","0.12"
"40.680023","-3.14","7.02","1.49"
"40.77002","-1.29","13.06","6.51"
"40.860016","-5.53","10.24","-0.98"
"40.950012","-3.06","9.06","-1.88"
"41.05002","-0.43","8.94","-3.10"
"41.140015","-1.22","7.96","-3.26"
"41.23001","0.55","8.98","-3.22"
"41.320007","-0.04","11.34","-3.84"
"41.410004","0.00","12.40","-4.63"
"41.5","0.71","10.28","-10.59"
"41.590027","-3.26","13.81","-4.28"
"41.680023","0.24","5.14","-2.98"
"41.77002","-3.14","6.08","0.04"
"41.860016","-2.90","5.61","1.22"
"41.960022","0.12","19.69","-4.98"
"42.05002","-5.02","9.53","-1.26"
"42.140015","-4.12","11.34","-2.00"
"42.23001","-1.41","8.20","-2.24"
"42.320007","-1.10","7.61","-3.33"
"42.410004","0.55","8.00","-3.49"
"42.5","-0.16","9.53","-3.61"
"42.590027","-1.06","12.08","-6.04"
"42.680023","1.29","11.65","-7.02"
"42.77002","-0.71","8.32","-4.55"
"42.870026","1.22","7.37","-4.35"
"42.960022","-3.57","6.51","-0.82"
"43.05002","-2.51","6.35","0.31"
"43.140015","-2.47","10.04","1.80"
"43.23001","-1.49","11.77","7.85"
"43.320007","-5.65","12.67","-2.31"
"43.410004","-2.00","9.92","-2.59"
"43.5","-2.16","8.55","-3.18"
"43.590027","0.47","8.55","-4.47"
"43.680023","0.59","8.63","-3.10"
"43.78","-0.08","11.89","-4.24"
"43.870026","-0.39","12.63","-5.92"
"43.960022","0.98","10.28","-11.49"
"44.05002","-2.98","12.98","-3.53"
"44.140015","-1.84","6.04","-0.75"
"44.23001","-2.43","6.00","-0.12"
"44.320007","-2.35","6.98","1.57"
"44.410004","-1.77","18.01","-2.28"
"44.5","-6.47","8.63","-2.67"
"44.590027","-4.16","7.85","-3.37"
"44.680023","-1.96","8.75","-2.98"
"44.78","-0.12","7.45","-4.16"
"44.870026","0.59","8.67","-3.49"
"44.960022","0.12","9.30","-2.31"
"45.05002","-1.02","13.02","-6.35"
"45.140015","1.45","11.77","-9.65"
"45.23001","-3.33","11.96","-3.92"
"45.320007","0.12","7.10","-3.06"
"45.410004","-2.94","5.81","0.51"
"45.5","-2.67","6.08","0.51"
"45.590027","0.59","13.81","-2.75"
"45.690002","-4.67","12.04","-0.08"
"45.78","-5.53","6.55","-1.06"
"45.870026","0.08","9.34","-3.57"
"45.960022","-2.24","6.59","-1.96"
"46.05002","0.82","8.59","-3.02"
"46.140015","0.43","7.85","-2.86"
"46.23001","-2.90","11.49","-4.24"
"46.320007","0.35","11.92","-5.73"
"46.410004","-1.10","8.00","-7.18"
"46.5","0.55","8.90","-3.80"
"46.600006","-2.24","6.47","-1.73"
"46.690002","-2.43","6.63","0.51"
"46.78","-2.08","6.59","2.00"
"46.870026","-1.37","17.61","-2.28"
"46.960022","-2.79","9.77","0.47"
"47.05002","-3.96","9.77","-2.59"
"47.140015","-2.51","8.59","-1.88"
"47.23001","-0.12","8.20","-3.41"
"47.320007","-0.47","8.67","-3.41"
"47.410004","0.00","9.18","-2.75"
"47.51001","-0.24","12.67","-6.00"
"47.600006","1.61","13.77","-8.04"
"47.690002","-1.84","8.79","-2.59"
"47.78","-0.27","8.28","-3.30"
"47.870026","-2.59","5.96","-0.59"
"47.960022","-2.59","7.22","0.24"
"48.05002","-2.04","8.16","2.20"
"48.140015","-2.75","10.04","8.04"
"48.23001","-5.10","12.83","-4.71"
"48.320007","-0.43","10.32","-2.39"
"48.420013","-1.41","8.71","-2.12"
"48.51001","0.20","8.63","-3.02"
"48.600006","-0.12","8.90","-3.26"
"48.690002","-0.63","9.77","-4.35"
"48.78","0.16","13.65","-5.65"
"48.870026","1.84","9.96","-9.96"
"48.960022","-4.51","13.14","-3.96"
"49.05002","-0.55","7.65","-2.28"
"49.140015","-3.30","6.94","-0.24"
"49.24002","-2.94","5.88","1.06"
"49.330017","-1.80","13.06","-2.08"
"49.420013","-3.61","13.53","1.22"
"49.51001","-5.10","5.06","-0.31"
"49.600006","0.16","9.34","-4.51"
"49.690002","-1.53","7.45","-2.98"
"49.78","0.67","7.73","-2.55"
"49.870026","0.71","8.51","-3.84"
"49.960022","-1.37","11.45","-4.20"
"50.05002","1.18","14.28","-6.98"
"50.150024","-1.45","8.28","-5.57"
"50.24002","-0.20","10.00","-5.02"
"50.330017","-1.53","6.71","-0.94"
"50.420013","-3.02","6.28","0.04"
"50.51001","-2.35","7.61","2.16"
"50.600006","-1.49","13.53","4.82"
"50.690002","-5.73","9.22","-1.92"
"50.78","-1.53","10.28","-2.47"
"50.870026","-1.61","9.06","-3.02"
"50.960022","-0.12","8.16","-3.26"
"51.059998","1.02","8.71","-4.24"
"51.150024","-0.35","9.26","-2.67"
"51.24002","-0.63","12.36","-4.16"
"51.330017","0.51","14.16","-8.75"
"51.420013","-2.08","10.40","-4.04"
"51.51001","0.04","6.83","-3.37"
"51.600006","-2.79","6.28","-0.08"
"51.690002","-2.63","5.41","1.06"
"51.78","-2.24","12.91","-2.59"
"51.870026","-4.75","16.00","2.55"
"51.97","-4.24","7.61","-2.28"
"52.059998","0.04","9.26","-3.22"
"52.150024","-1.80","7.30","-2.43"
"52.24002","0.59","8.47","-3.14"
"52.330017","0.75","8.28","-3.06"
"52.420013","-0.98","11.73","-4.94"
"52.51001","0.31","13.96","-6.35"
"52.600006","-0.47","9.38","-8.24"
"52.690002","-1.69","11.45","-4.90"
"52.78","-2.16","6.20","-1.26"
"52.870026","-2.24","5.84","0.00"
"52.97","-2.43","7.02","1.49"
"53.059998","-1.57","16.67","-1.73"
"53.150024","-5.53","11.26","-4.00"
"53.24002","-1.10","11.18","-0.24"
"53.330017","-2.51","8.47","-1.53"
"53.420013","-0.43","7.96","-2.90"
"53.51001","0.12","8.83","-3.22"
"53.600006","0.39","9.77","-3.06"
"53.690002","-0.63","12.12","-5.61"
"53.78","2.90","12.08","-8.16"
"53.880005","-1.57","11.18","-4.67"
"53.97","0.04","6.12","-2.47"
"54.059998","-3.22","6.67","-0.20"
"54.150024","-3.30","6.47","0.08"
"54.24002","-2.67","11.02","0.12"
"54.330017","-4.98","16.12","0.43"
"54.420013","-5.88","9.06","-3.37"
"54.51001","0.39","9.14","-4.59"
"54.600006","-2.39","7.02","-2.12"
"54.690002","0.78","9.22","-4.08"
"54.79001","0.12","8.51","-3.02"
"54.880005","-0.04","10.43","-3.77"
"54.97","0.43","12.87","-4.20"
"55.059998","2.04","10.24","-9.18"
"55.150024","-5.10","12.94","-2.51"
"55.24002","0.90","6.59","-1.92"
"55.330017","-2.94","6.86","0.08"
"55.420013","-3.06","5.69","0.67"
"55.51001","2.35","16.71","-4.47"
"55.600006","-4.94","12.47","1.49"
"55.700012","-5.02","8.08","-1.22"
"55.79001","0.16","9.45","-4.43"
"55.880005","-2.08","7.37","-3.18"
"55.97","1.10","8.51","-4.28"
"56.059998","0.04","8.51","-1.77"
"56.150024","-0.67","12.08","-5.65"
"56.24002","2.00","12.16","-7.69"
"56.330017","-2.08","10.59","-4.86"
"56.420013","0.63","7.34","-3.33"
"56.52002","-3.26","6.32","-0.04"
"56.610016","-3.33","6.47","0.43"
"56.700012","-2.55","9.81","1.45"
"56.79001","-4.28","15.30","0.94"
"56.880005","-5.49","8.59","-3.45"
"56.97","0.04","8.94","-4.39"
"57.059998","-2.16","8.00","-2.55"
"57.150024","0.59","8.94","-3.69"
"57.24002","0.82","8.79","-3.22"
"57.330017","-0.16","10.51","-3.73"
"57.430023","-0.63","12.91","-4.82"
"57.52002","0.12","9.57","-10.51"
"57.610016","-3.80","11.89","-1.92"
"57.700012","0.35","5.61","-2.71"
"57.79001","-4.04","7.37","-0.24"
"57.880005","-2.35","5.81","1.33"
"57.97","-1.73","13.06","-2.35"
"58.059998","-6.08","15.06","-0.20"
"58.150024","-5.41","7.37","-1.29"
"58.24002","-0.86","9.45","-3.65"
"58.340027","-1.45","7.41","-2.86"
"58.430023","0.08","8.36","-3.06"
"58.52002","0.31","8.08","-3.45"
"58.610016","0.55","9.38","-3.65"
"58.700012","1.26","12.55","-4.67"
"58.79001","-2.55","10.75","-9.45"
"58.880005","-3.57","11.85","-1.41"
"58.97","-0.94","6.71","-2.35"
"59.059998","-3.88","7.06","0.12"
"59.150024","-1.96","6.71","1.45"
"59.25","1.06","18.36","-6.59"
"59.340027","-6.35","9.34","-1.10"
"59.430023","-5.49","6.71","-2.75"
"59.52002","-1.18","9.57","-1.88"
"59.610016","-0.12","6.94","-3.88"
"59.700012","0.39","8.43","-3.92"
