NAME:,run_1_3.csv,,
EXPERIMENT TIME:,08/06/2023 17:48,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,120,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-9.45,-1.37,0.71
0.05102539,-9.45,-1.65,1.14
0.101989746,-9.45,-1.65,1.18
0.15301514,-9.57,-1.61,1.37
0.20404053,-9.73,-2.16,1.53
0.25500488,-9.06,-1.77,1.29
0.30603027,-8.9,-1.96,1.33
0.35699463,-9.38,-1.96,1.45
0.40802002,-9.26,-1.57,1.45
0.4590454,-7.88,-1.53,0.98
0.51000977,-5.88,-1.96,0.78
0.56103516,-4.75,-1.45,1.61
0.6119995,-12.71,3.57,7.26
0.6630249,-10.28,2.47,1.88
0.71398926,-13.45,-2.79,6.04
0.76501465,-20.01,0.71,2.94
0.81604004,-12.08,-1.69,3.22
0.8670044,-3.22,1.49,-2.39
0.9180298,-1.8,-1.53,-1.14
0.96899414,0.08,0.86,-0.51
1.0200195,-3.18,-2.2,-1.18
1.0710449,-12.2,20.01,9.02
1.1220093,-13.22,4.35,2.08
1.1730347,-17.22,-4.63,3.33
1.223999,-18.83,-3.69,3.41
1.2750244,-11.02,-2.28,2.04
1.3259888,-1.96,0.16,-2
1.3770142,0.39,-0.27,0.2
1.4280396,0.98,1.65,0
1.4790039,-4.47,5.45,12.63
1.5300293,-20.01,2.94,9.1
1.5809937,-13.57,-2.82,4.31
1.632019,-19.69,-1.49,4.35
1.6830444,-7.34,-0.86,-0.27
1.7340088,-1.61,-1.49,-2.16
1.7850342,1.88,-0.31,-0.27
1.8359985,-4.71,1.65,-2.47
1.8870239,-4.08,5.22,3.37
1.9379883,-20.01,-6.16,6.43
1.9890137,-19.93,-2.79,4
2.040039,-17.89,-3.45,3.3
2.0910034,-9.69,-0.51,2.71
2.1420288,-4.35,-1.22,-0.35
2.1929932,0.78,-0.75,-1.37
2.2440186,1.41,0.55,2.24
2.295044,-3.06,-0.04,-4.59
2.3460083,-20.01,-1.33,10.24
2.3970337,-19.02,3.53,6.43
2.447998,-17.22,-7.81,5.65
2.4990234,-14.71,-0.35,2.2
2.5499878,-3.77,0.2,0.47
2.6010132,1.37,0.16,-0.51
2.6520386,-1.57,7.14,-2.08
2.703003,-5.02,-4.12,1.84
2.7540283,-20.01,-0.51,7.49
2.8049927,-18.63,-6,4.94
2.856018,-19.93,-4.59,4.04
2.9070435,-11.96,-3.18,5.3
2.9580078,-4.9,1.29,-1.06
3.0090332,3.69,1.14,-0.63
3.0599976,1.29,1.29,2.12
3.111023,-4.59,0.16,-4.51
3.1619873,-19.93,4,10.12
3.2130127,-19.69,4.98,3.3
3.264038,-16.83,-6.32,8.67
3.3150024,-14.2,-0.31,0.78
3.3660278,-4.67,-1.1,0.08
3.4169922,3.84,1.22,-0.94
3.4680176,-3.14,5.14,-1.96
3.519043,-7.26,4.98,2.94
3.5700073,-13.61,-4.63,12.55
3.6210327,-20.01,-6.32,7.02
3.671997,-20.01,-1.96,4.43
3.7230225,-10.79,-3.73,5.61
3.7739868,-0.12,0.47,-2.86
3.8250122,1.06,0.35,0.86
3.8760376,2.28,2,1.61
3.927002,-3.84,1.33,-3.65
3.9780273,-1.8,20.01,20.01
4.0289917,-20.01,0.51,10.28
4.080017,-5.84,-8.94,6.98
4.1310425,-16.91,-0.24,2.35
4.182007,-3.84,-0.55,0.67
4.233032,3.26,2,-3.02
4.2839966,-2.67,3.92,-0.2
4.335022,-3.61,-4.04,1.77
4.3860474,-20.01,-17.3,7.3
4.4370117,-20.01,-10.4,6.98
4.488037,-20.01,-4.28,4.08
4.5390015,-11.92,-1.06,3.57
4.590027,0.31,-0.59,-3.06
4.640991,-0.31,-0.08,2.2
4.6920166,1.33,1.69,2.82
4.743042,-5.18,-1.77,-1.77
4.7940063,-20.01,-2.24,1.33
4.8450317,-19.69,0.51,2.79
4.895996,-19.06,-3.06,5.1
4.9470215,-8.55,-0.98,0.39
4.998047,-1.41,-3.22,0.98
5.049011,0.47,2.24,-1.53
5.1000366,-1.92,0.75,-0.2
5.151001,-7.14,15.1,5.26
5.2020264,-8.2,8.71,3.1
5.2529907,-16.71,-6.63,4.82
5.304016,-12.36,-3.06,3.69
5.3550415,-9.18,-1.18,7.77
5.406006,-1.18,0.94,-3.41
5.4570312,-0.39,1.14,1.1
5.5079956,-0.27,1.77,0.43
5.559021,-1.06,-2.08,7.3
5.6100464,-20.01,-1.65,11.53
5.6610107,-16.36,-4.94,4.67
5.712036,-18.2,-2.67,3.18
5.7630005,-6.39,-0.24,1.8
5.814026,6.9,0.63,-1.57
5.86499,-2.55,2.08,-1.45
5.9160156,-4.47,-0.31,1.61
5.967041,-20.01,-18.28,4.71
6.0180054,-14.79,-4.55,6.71
6.069031,-20.01,-5.14,5.81
6.119995,-14.4,-4.55,6.43
6.1710205,-1.18,1.96,0
6.222046,-0.24,-0.35,-0.9
6.2730103,1.06,1.61,0.39
6.3240356,-2.98,2.79,-2.59
6.375,2.2,4.82,16
6.4260254,-16.59,-3.02,10.04
6.4769897,-9.92,-7.73,6.08
6.528015,-17.89,-0.71,3.65
6.5790405,-3.41,-1.29,2.04
6.630005,3.26,3.33,-1.22
6.6810303,-2.98,4.98,-0.04
6.7319946,-1.84,-5.41,1.61
6.78302,-17.02,12.04,2.51
6.8340454,-10.98,0,4.94
6.88501,-16.51,-6.79,5.37
6.936035,-11.92,-3.8,5.33
6.9869995,-6.12,3.33,2.79
7.038025,0.08,-0.35,-1.41
7.0889893,3.02,0.67,0.24
7.1400146,-4,1.49,-1.45
7.19104,-8.59,-0.35,7.85
7.2420044,-16.2,1.53,6.2
7.29303,-16.08,-5.37,8.55
7.343994,-13.22,-2.39,2.28
7.3950195,1.92,-2.28,0.98
7.446045,-1.73,0.31,-1.41
7.4970093,-1.92,4.82,-2.43
7.5480347,-2.82,2.08,4.16
7.598999,-12.43,-0.16,9.38
7.6500244,-18.01,-9.49,6.16
7.700989,-20.01,-4.51,6.55
7.752014,-7.92,-5.81,2.67
7.8030396,-1.65,0.08,-3.14
7.854004,0.12,0.51,-1.18
7.9050293,1.02,1.88,1.1
7.9559937,-2.08,-2.59,1.33
8.007019,-17.34,-8.2,4
8.058044,-13.89,-3.14,7.81
8.109009,-20.01,-6.39,6.51
8.160034,-9.41,-1.37,2.86
8.210999,-0.67,-2.43,0.08
8.262024,-0.43,0.16,-2.04
8.312988,-2.79,3.1,-1.18
8.364014,-2.86,-2.28,3.1
8.415039,-20.01,-18.48,8.16
8.466003,-16.59,-14.16,8.87
8.517029,-18.28,-8.55,6.16
8.567993,-9.45,-3.92,5.45
8.619019,-1.33,-0.16,1.41
8.670044,1.53,1.37,2.59
8.721008,-0.98,2.59,-0.31
8.772034,0.86,1.1,4.04
8.822998,-20.01,-6.71,7.88
8.874023,-14.24,-2.24,3.14
8.924988,-17.46,-6.94,5.88
8.976013,-10.51,-2.28,0.12
