"NAME:","run_2_2.csv"
"EXPERIMENT TIME:","08/06/2023 09:44"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","168"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"9.735","-0.78","10.24","-20.01"
"9.741","0.31","4.75","-6.9"
"9.799","0.75","5.49","-2.12"
"9.901","1.1","8.59","-8.16"
"10.019","-1.92","9.89","-17.65"
"10.112","-1.61","7.73","-10.83"
"10.21","-2.31","1.53","-6.04"
"10.312","-3.22","3.49","-11.34"
"10.402","-3.88","7.41","-12.75"
"10.506","1.33","6.79","-4.71"
"10.615","4.86","6.0","-3.22"
"10.71","-0.27","9.73","-14.24"
"10.813","-2.39","5.92","-10.2"
"10.929","-1.73","-0.75","-3.88"
"11.032","-2.16","3.88","-10.83"
"11.158","-0.16","15.34","-18.67"
"11.227","2.67","3.37","-3.69"
"11.336","4.67","2.31","-1.14"
"11.411","8.47","3.49","-11.69"
"11.519","1.18","6.08","-12.67"
"11.622","-3.53","5.81","-11.14"
"11.717","-6.16","2.16","-7.53"
"11.825","-2.9","10.71","-17.61"
"11.936","1.37","7.65","-8.79"
"12.031","2.55","3.37","-3.57"
"12.132","3.02","6.39","-7.77"
"12.235","-3.69","13.3","-17.06"
"12.342","-2.67","8.16","-12.12"
"12.446","-3.88","0.9","-7.49"
"12.544","-5.1","4.94","-12.4"
"12.644","-2.98","7.88","-13.53"
"12.736","0.12","6.71","-6.32"
"12.844","0.9","1.61","-1.33"
"12.924","3.06","1.57","-12.28"
"13.03","-6.63","12.94","-20.01"
"13.133","-1.14","1.77","-8.28"
"13.238","-4.31","2.63","-5.61"
"13.429","-4.28","15.14","-20.01"
"13.436","0.16","2.9","-7.53"
"13.534","2.9","3.33","-1.1"
"13.638","1.45","8.59","-8.51"
"13.747","-2.67","12.51","-20.01"
"13.86","-3.3","7.49","-13.61"
"13.946","-4.79","-1.06","-3.88"
"14.053","-4.94","1.65","-14.75"
"14.151","-0.55","5.3","-8.08"
"14.243","0.27","6.67","-0.2"
"14.352","4.04","2.9","-1.57"
"14.456","-0.51","8.51","-19.34"
"14.555","-2.31","4.28","-12.91"
"14.651","-2.51","-4.04","-1.92"
"15.219","-2.08","3.92","-13.45"
"15.227","-1.49","16.32","-20.01"
"15.232","3.88","3.53","-1.77"
"15.239","2.28","2.2","2.67"
"15.246","3.69","-2.28","-8.87"
"15.263","-4.12","9.3","-17.73"
"15.355","-5.73","5.18","-8.04"
"15.46","-4.63","5.22","-16.67"
"15.57","-2.9","12.87","-20.01"
"15.654","4.28","4.71","-5.65"
"15.759","3.88","6.35","-2.2"
"15.863","4.39","6.86","-7.37"
"15.966","-5.53","12.0","-20.01"
"16.071","-0.24","6.79","-6.71"
"16.173","-4.47","-3.45","-0.59"
"16.28","-1.53","3.41","-12.04"
"16.481","-5.26","9.1","-13.89"
"16.488","2.9","4.16","-3.37"
"16.585","5.37","3.18","1.41"
"16.689","8.16","8.51","-15.1"
"16.771","1.22","2.0","-9.22"
"16.877","-3.92","2.71","-8.0"
"16.986","-6.83","5.18","-17.3"
"17.082","2.31","14.08","-20.01"
"17.186","2.75","6.0","-3.49"
"17.318","2.28","6.35","-0.39"
"17.367","6.24","11.14","-9.18"
"17.497","-3.06","7.45","-14.83"
"17.594","-1.84","6.39","-15.1"
"17.689","-6.08","-2.16","-7.45"
"17.802","-3.22","3.73","-16.32"
"17.902","-1.06","10.47","-14.75"
"17.981","2.51","7.34","-1.77"
"18.091","7.53","5.22","1.45"
"18.188","4.9","10.12","-20.01"
"18.289","-1.02","7.22","-16.63"
"18.395","-5.3","-0.35","-4.82"
"18.496","-4.2","3.57","-15.02"
"18.59","0.24","13.49","-20.01"
"18.693","2.28","6.67","-7.18"
"18.787","5.61","4.9","0.43"
"18.892","7.69","0.35","-5.92"
"18.998","-7.57","20.01","-19.42"
"19.103","1.57","5.61","-11.38"
"19.208","-10.71","-1.06","-11.22"
"19.299","-2.51","7.22","-20.01"
"19.432","5.3","9.49","-12.47"
"19.529","2.79","7.3","-1.33"
"19.627","11.18","1.57","0.43"
"19.709","5.41","5.69","-19.14"
"19.804","-4.08","5.77","-13.1"
"19.912","-2.51","1.06","-8.75"
"20.013","-4.9","4.08","-20.01"
"20.11","3.73","14.47","-20.01"
"20.212","5.02","4.55","-2.86"
"21.214","7.81","2.71","3.92"
"21.225","7.96","8.32","-9.81"
"21.27","-5.37","6.86","-20.01"
"21.294","-3.49","3.14","-12.4"
"21.304","-0.94","7.18","-13.89"
"21.31","4.9","6.59","-0.16"
"21.317","6.75","7.45","-7.14"
"21.323","2.43","15.34","-20.01"
"21.338","-3.61","2.24","-11.06"
"21.42","-3.61","-3.22","-4.55"
"21.519","-6.63","0.67","-11.57"
"21.624","-5.1","10.75","-19.18"
"21.741","3.22","2.79","-4.51"
"21.819","5.65","1.96","0.63"
"21.945","5.18","6.35","-15.85"
"22.025","-1.29","2.16","-18.12"
"22.125","-5.65","-2.71","-4.55"
"22.236","-8.36","-0.86","-13.18"
"22.337","-2.43","8.59","-20.01"
"22.44","2.9","7.77","-7.81"
"22.54","3.53","5.69","1.49"
"22.644","7.26","5.88","-3.73"
"22.747","1.65","11.38","-20.01"
"22.828","0.71","-0.24","-11.02"
"22.939","-4.79","-2.39","-6.04"
"23.048","-4.94","2.98","-18.87"
"23.136","0.04","6.43","-12.51"
"23.238","2.24","6.16","-4.0"
"23.355","6.24","1.14","-1.61"
"23.456","1.92","5.1","-14.28"
"23.554","-3.22","4.31","-13.06"
"23.655","-3.06","0.47","-6.79"
"23.744","-2.2","3.61","-12.83"
"23.847","0.67","16.12","-20.01"
"23.949","2.59","6.04","-4.43"
"24.049","4.24","1.69","3.53"
"24.152","6.16","6.94","-16.75"
"24.248","-4.12","9.73","-20.01"
"24.345","-2.55","0.59","-8.24"
"24.456","-4.79","-4.86","-10.87"
"24.548","3.77","5.06","-20.01"
"24.651","5.22","8.98","-11.3"
"24.739","3.37","6.2","0.08"
"24.853","9.26","2.67","1.49"
"24.951","7.34","10.32","-20.01"
"25.051","-3.53","4.75","-14.95"
"25.153","-3.77","-3.33","-7.02"
"25.268","-4.04","0.82","-15.81"
"25.359","2.51","15.26","-20.01"
"25.454","4.55","7.92","-6.28"
"25.568","5.22","5.26","-1.73"
"25.667","5.33","6.35","-3.3"
"25.76","0.2","15.49","-20.01"
"25.861","0.39","3.8","-10.75"
"26.029","-3.53","-3.88","-8.2"
"26.063","-7.81","10.79","-20.01"
"26.17","6.86","20.01","-19.26"
"26.711","4.9","4.59","2.31"
"27.226","-6.51","-0.04","-8.59"
"27.231","-1.8","11.1","-18.95"
"27.238","0.63","13.65","-17.93"
"27.243","1.26","4.31","-3.26"
"27.251","2.75","3.84","3.06"
"27.284","1.53","6.16","-3.18"
"27.368","-4.47","20.01","-20.01"
"27.478","-3.1","6.9","-17.34"
"27.585","-8.28","0.94","-9.3"
"27.689","-6.94","9.85","-15.65"
"27.784","-0.82","15.57","-18.95"
"27.895","3.41","5.37","-0.9"
"27.996","5.3","1.53","3.33"
"28.098","3.1","4.86","-12.28"
"28.243","-5.3","12.12","-20.01"
"28.281","-1.8","6.86","-12.36"
"28.387","-7.85","-1.37","-9.06"
"28.497","-7.14","12.51","-18.59"
"28.603","-1.14","18.63","-13.65"
"28.698","4.28","4.55","0.31"
"28.799","10.47","-2.08","2.9"
"28.903","5.69","2.16","-16.55"
"29.006","-5.49","11.26","-18.16"
"29.11","-3.8","0.86","-4.75"
"29.194","-6.16","-0.27","-4.47"
"29.294","-5.81","20.01","-20.01"
"29.405","1.61","9.57","-6.16"
"29.497","0.59","8.32","-1.02"
"29.618","6.63","5.33","-2.24"
"29.714","3.3","14.0","-20.01"
"29.795","-3.69","7.85","-10.28"
"29.905","-6.67","0.24","-6.04"
"30.009","-3.84","7.49","-12.4"
"30.103","2.94","12.43","-14.04"
"30.203","4.0","7.81","-2.79"
"30.317","6.16","6.75","1.65"
"30.41","8.43","-0.24","-11.45"
"30.535","-2.59","5.57","-11.3"
"30.636","-3.88","4.51","-7.37"
"30.718","-6.79","2.31","-11.18"
"30.814","-1.37","14.63","-20.01"
"30.936","2.39","6.35","-2.43"
"31.04","3.26","6.98","-1.49"
"31.13","4.79","9.61","-9.1"
"31.23","3.26","10.28","-17.3"
"31.328","-1.02","5.37","-7.49"
"31.409","-2.82","0.08","-7.81"
"31.504","1.69","8.94","-16.0"
"31.638","4.55","10.12","-11.45"
"31.742","2.08","7.3","-2.28"
"31.827","8.55","0.94","1.49"
"31.918","8.98","1.77","-8.32"
"32.015","-0.43","5.69","-12.94"
"32.124","-2.75","2.63","-6.12"
"32.705","-3.65","4.47","-9.85"
"33.227","6.28","4.59","-2.51"
"33.234","9.81","5.06","-12.43"
"33.246","-0.59","15.3","-16.87"
"33.255","-1.02","4.9","-8.08"
"33.264","-6.39","-2.67","-2.43"
"33.273","-2.12","6.71","-16.28"
"33.282","2.35","12.28","-14.2"
"33.29","2.59","5.26","-0.9"
"33.327","7.53","1.45","0.78"
"33.44","0.94","14.79","-17.77"
"33.551","-1.26","4.08","-9.45"
"33.651","-2.59","0.55","-6.35"
"33.762","-1.53","7.26","-15.38"
"33.837","2.86","11.45","-14.04"
"33.945","2.75","5.73","-2.86"
"34.047","2.28","2.51","1.77"
"34.151","7.37","5.14","-5.37"
"34.245","-2.47","12.04","-18.28"
"34.35","-4.82","0.78","-5.77"
"34.461","-5.02","1.14","-8.39"
"34.57","-0.43","14.12","-20.01"
"34.653","3.77","4.86","-3.96"
"34.796","2.63","5.22","0.04"
"34.853","4.71","10.55","-9.26"
"34.959","-5.84","7.53","-14.87"
"35.067","2.75","5.41","-12.71"
"35.168","-5.73","-0.86","-3.1"
"35.245","-3.3","6.24","-13.77"
"35.35","1.88","7.14","-13.49"
"35.454","1.1","5.92","-3.14"
"35.552","2.51","3.37","-0.55"
"35.659","-0.82","6.67","-15.42"
"35.768","-0.59","4.63","-11.14"
"35.864","-1.22","4.04","-12.4"
"35.98","-7.65","5.88","-13.3"
"36.098","-2.04","11.34","-18.4"
"36.151","0.78","8.67","-6.55"
"36.258","-0.39","4.28","-0.63"
"36.356","5.45","7.57","-12.98"
"36.456","-3.77","10.83","-16.08"
"36.56","-0.2","3.92","-6.9"
"36.674","-2.43","-1.77","-3.49"
"36.772","-1.77","4.67","-18.36"
"36.876","-0.55","4.75","-12.16"
"36.979","-1.02","6.51","-4.55"
"37.082","0.9","7.06","-7.14"
"37.188","-2.59","4.47","-16.83"
"37.28","-4.08","3.02","-6.98"
"37.385","-3.06","0.86","-6.24"
"37.485","-4.55","5.26","-17.34"
"37.589","-2.67","12.83","-19.06"
"37.695","0.47","4.31","-3.8"
"37.796","-1.65","1.92","-1.45"
"37.9","4.86","7.88","-14.71"
"37.999","-2.12","1.41","-10.71"
"38.102","-0.75","0.75","-4.98"
"38.203","-5.96","0.75","-10.51"
"38.716","0.27","7.02","-20.01"
"38.731","1.53","5.84","-9.57"
"38.739","-0.71","5.88","-1.61"
"38.747","0.04","4.71","-8.75"
"38.754","-1.84","4.55","-19.73"
"38.793","-2.71","2.86","-6.9"
"38.901","-1.18","-0.31","-6.79"
"39.0","-1.33","1.29","-14.4"
"39.099","-5.57","6.2","-18.71"
"39.204","-0.08","4.31","-7.18"
"39.312","2.39","3.84","-6.16"
"39.408","3.49","0.71","-14.67"
"39.503","1.22","-0.71","-12.87"
"39.614","-4.12","3.14","-9.18"
"39.706","-5.22","0.59","-6.55"
"39.81","-6.47","1.61","-19.02"
"39.917","-0.86","1.61","-10.94"
"40.022","2.31","5.14","-5.53"
"40.125","5.06","9.45","-14.71"
"40.207","0.9","7.61","-17.85"
"40.305","-1.45","2.43","-7.77"
"40.472","-2.63","-4.04","-2.2"
"40.57","-0.04","2.71","-14.55"
"40.671","-0.27","7.92","-13.38"
"40.768","-0.16","5.37","-2.79"
"40.848","9.69","-0.67","-4.59"
"40.962","6.32","2.08","-8.39"
"41.036","-2.08","6.63","-13.49"
"41.134","0.43","5.92","-13.85"
"41.28","-3.92","2.08","-13.85"
"41.36","-2.55","5.77","-20.01"
"41.46","0.78","5.37","-6.75"
"41.564","2.16","3.33","-0.63"
"41.617","8.16","4.39","-5.77"
"41.76","2.24","12.63","-20.01"
"41.845","-0.2","3.96","-11.06"
"41.935","-3.73","-2.35","-2.43"
"42.068","-0.39","0.9","-9.57"
"42.146","-1.65","16.16","-20.01"
"42.281","1.14","5.33","-3.96"
"42.329","3.69","3.06","1.41"
"42.429","6.83","6.39","-13.22"
"42.553","-2.04","5.69","-13.61"
"42.653","-2.35","1.02","-6.2"
"42.751","-5.37","-0.43","-9.1"
"42.85","-2.24","5.3","-18.71"
"42.946","3.06","9.57","-12.08"
"43.05","2.2","4.0","1.33"
"43.141","5.65","2.63","-1.41"
"43.25","-0.12","15.65","-20.01"
"43.355","0.67","3.18","-10.98"
"43.453","-2.71","-3.53","-3.1"
"43.555","-3.45","3.02","-14.24"
"43.64","-1.02","12.12","-19.02"
"44.214","0.67","4.31","-2.39"
"44.219","4.71","2.16","1.45"
"44.225","7.92","3.37","-14.67"
"44.234","-2.28","7.02","-14.12"
"44.254","-3.57","1.22","-6.28"
"44.261","-7.96","-0.55","-7.85"
"44.343","-4.35","9.02","-20.01"
"44.448","2.04","5.92","-9.18"
"44.55","1.29","4.98","-1.69"
"44.646","7.1","7.77","-6.12"
"44.748","0.78","15.77","-20.01"
"44.852","-3.14","4.67","-9.92"
"44.948","-5.37","-3.3","-4.63"
"45.049","-5.37","10.0","-20.01"
"45.15","-2.51","8.08","-12.91"
"45.247","2.94","4.94","-3.61"
"45.354","5.65","3.49","-1.45"
"45.452","4.43","7.37","-19.42"
"45.554","-1.33","3.77","-11.69"
"45.661","-2.43","1.57","-6.75"
"45.772","-5.88","-1.45","-7.73"
"45.859","-3.92","10.47","-20.01"
"45.956","1.29","4.59","-6.98"
"46.057","2.24","6.04","0.24"
"46.161","9.77","5.49","-3.02"
"46.258","2.28","15.85","-20.01"
"46.364","-4.79","4.94","-9.89"
"46.466","-4.82","-1.84","-3.22"
"46.574","-3.77","4.12","-9.3"
"46.666","-1.37","14.91","-20.01"
"46.775","2.28","5.26","-5.33"
"46.873","2.43","3.14","-1.29"
"46.977","3.1","2.98","-9.96"
"47.071","-1.02","8.59","-17.69"
"47.221","0.9","2.12","-5.61"
"47.275","-3.96","-1.29","-3.26"
"47.383","-2.51","4.82","-16.04"
"47.509","1.02","7.96","-12.79"
"47.574","2.67","6.28","-2.9"
"47.683","5.69","3.02","-0.55"
"47.804","2.12","9.81","-18.04"
"47.882","-3.88","7.1","-12.24"
"47.984","-0.31","-4.0","-3.53"
"48.089","-4.67","3.22","-5.02"
"48.191","-5.26","17.14","-20.01"
"48.292","0.9","5.69","-8.67"
"48.41","2.47","3.1","-1.65"
"48.484","6.04","7.41","-9.57"
"48.591","-2.16","14.63","-20.01"
"48.693","-2.08","2.79","-8.67"
"48.784","-4.67","-3.37","-0.71"
"48.888","-2.04","0.27","-15.46"
"48.997","-0.12","6.63","-13.18"
"49.124","0.2","6.59","-3.69"
"49.183","5.45","4.35","-5.3"
"49.704","6.0","7.02","-14.59"
"49.715","-1.53","5.65","-12.04"
"49.732","-4.35","-1.22","-4.43"
"49.741","-4.2","0.47","-9.1"
"49.75","-0.16","16.91","-20.01"
"49.796","3.33","5.61","-3.14"
"49.896","3.8","0.43","3.26"
"50.005","8.04","3.73","-2.9"
"50.096","-5.69","14.08","-20.01"
"50.201","2.39","1.61","-8.28"
"50.304","-2.12","-0.2","-4.47"
"50.4","-2.31","4.31","-15.53"
"50.507","0.63","8.75","-18.01"
"50.602","2.98","1.84","-0.27"
"50.709","5.61","2.24","1.8"
"50.81","5.84","10.36","-14.67"
"50.909","-0.2","6.55","-15.18"
"51.016","-1.65","-0.98","-5.53"
"51.113","-4.04","-1.18","-5.69"
"51.227","0.35","4.59","-20.01"
"51.307","4.98","7.92","-13.02"
"51.488","2.0","6.2","-3.14"
"51.516","5.41","4.86","-1.49"
"51.645","2.04","10.2","-16.51"
"51.756","-1.29","7.02","-16.91"
"51.833","-4.08","-0.67","-5.92"
"51.935","-4.43","6.16","-16.59"
"52.016","0.35","13.49","-19.18"
"52.114","3.53","5.18","-5.14"
"52.219","3.92","3.37","1.41"
"52.344","9.77","10.0","-13.06"
"52.447","-0.43","8.47","-15.65"
"52.526","-2.0","3.37","-7.02"
"52.633","-5.18","-1.57","-6.51"
"52.734","-0.59","6.51","-20.01"
"52.834","2.94","8.67","-11.1"
"52.936","0.94","6.75","-2.75"
"53.116","6.24","4.55","1.49"
"53.142","5.49","9.1","-17.5"
"53.237","-1.02","5.18","-14.12"
"53.339","-2.31","-1.18","-3.22"
"53.437","-3.22","-0.2","-7.34"
"53.548","0.31","10.0","-20.01"
"53.648","4.31","5.33","-5.45"
"53.729","2.79","5.3","0.27"
"53.837","8.63","9.34","-7.92"
"53.934","1.26","17.89","-20.01"
"54.088","-2.24","3.88","-8.2"
"54.145","-4.47","-3.3","-2.82"
"54.253","-1.18","2.43","-9.3"
"54.357","0.31","14.98","-20.01"
"54.457","2.82","5.65","-3.69"
"54.552","6.16","2.28","3.69"
"54.654","7.14","9.81","-13.1"
"56.606","1.18","12.94","-17.38"
"56.61","-1.77","3.22","-5.92"
"56.615","-5.14","-4.28","-8.32"
"56.62","-1.53","7.65","-19.18"
"56.625","5.22","12.79","-9.65"
"56.628","2.24","5.26","-1.37"
"56.632","7.26","1.18","1.84"
"56.635","10.9","7.65","-15.65"
"56.638","1.84","7.61","-16.16"
"56.641","-4.04","0.43","-7.96"
"56.643","-6.59","-0.98","-9.77"
"56.646","1.45","16.75","-20.01"
"56.648","4.28","10.67","-9.73"
"56.651","4.08","4.47","1.53"
"56.654","11.45","2.9","4.51"
"56.657","10.32","19.97","-20.01"
"56.659","-2.63","7.65","-13.96"
"56.662","-7.1","-2.47","-6.04"
"56.665","-2.71","1.73","-15.61"
"56.734","4.94","15.14","-18.87"
"56.808","3.57","7.65","-1.37"
"56.877","7.65","2.31","4.55"
"56.96","8.43","8.71","-9.41"
"57.071","0.51","10.08","-18.59"
"57.179","-1.96","2.31","-9.38"
"57.266","-3.73","-5.61","-6.9"
"57.364","-1.45","11.22","-20.01"
"57.474","3.61","15.61","-15.26"
"57.574","0.55","7.92","0.59"
"57.686","8.83","4.71","4.28"
"57.771","3.06","13.57","-19.53"
"57.871","-1.26","9.14","-16.12"
"57.989","-3.73","2.98","-5.88"
"58.075","-6.04","2.12","-8.04"
"58.184","-2.43","12.28","-20.01"
"58.293","1.02","8.08","-10.0"
"58.38","2.0","4.86","0.9"
"58.481","8.83","5.45","-2.04"
"58.635","1.61","14.63","-20.01"
"58.763","-2.79","5.45","-10.0"
"58.784","-2.9","-2.59","-3.33"
"58.937","-3.1","7.14","-14.2"
"59.012","1.92","12.16","-17.53"
"59.087","2.94","4.12","-4.71"
"59.184","3.61","3.26","-0.59"
"59.294","4.98","7.92","-8.98"
"59.381","-0.71","10.9","-19.97"
"59.49","-0.43","4.51","-8.75"
"59.598","-5.3","-3.14","-1.33"
"59.713","-0.43","5.33","-18.32"
"59.801","0.27","9.18","-14.16"
"59.91","2.43","5.14","-3.33"
"59.997","5.22","3.8","-0.31"
"60.109","12.75","13.1","-17.97"
"60.195","2.35","5.81","-9.96"
"60.315","0.16","1.92","-5.06"
"60.405","-4.08","0.67","-7.18"
"60.526","-4.55","7.85","-16.87"
"60.603","4.9","11.77","-12.24"
"60.704","4.24","6.83","-4.75"
"61.204","4.47","5.06","-4.63"
"61.709","3.45","3.57","-5.61"
"61.731","1.73","8.51","-14.55"
"61.739","3.53","1.84","-9.02"
"61.746","1.8","0.94","-9.77"
"61.752","-0.27","2.9","-9.77"
"61.759","2.79","4.39","-9.89"
"61.766","2.39","5.02","-11.18"
"61.782","0.35","4.2","-9.18"
"61.788","1.18","4.79","-9.89"
"61.852","2.39","1.57","-8.47"
"61.917","1.18","4.75","-9.45"
"62.017","3.14","5.22","-10.12"
