NAME:,walk_5_2,,
12.06,4.82,-9.49,-1.02
12.127,7.57,-10.98,-0.63
12.194,6.43,-12.79,-1.49
12.261,0.63,-9.73,-3.8
12.328,2.47,-9.73,-2.35
12.395,4.16,-7.45,-0.9
12.462,2.35,-6.55,-0.31
12.529,3.06,-5.3,-2.28
12.596,1.18,-9.65,1.26
12.663,8.87,-11.77,2.2
12.73,7.88,-12.24,-2.59
12.797,-0.43,-10.55,-1.26
12.864,5.88,-8.04,-4.43
12.931,4.75,-7.96,-3.1
12.998,2.16,-8.28,-0.94
13.065,4.47,-5.69,-2.35
13.132,3.84,-8.32,-0.35
13.199,3.06,-10.9,-0.47
13.266,6.08,-10.2,-0.24
13.333,6.39,-12.55,-0.82
13.4,0.2,-13.77,0.82
13.467,2.04,-7.26,-5.88
13.534,3.8,-7.26,-1.14
13.601,1.8,-7.41,-0.78
13.668,2.67,-5.96,-1.57
13.735,2.55,-8.67,0.16
13.802,4.31,-12.16,2.04
13.869,6.2,-14.2,4.79
13.936,7.73,-7.53,-4.79
14.003,2.39,-7.73,-5.73
14.07,6.32,-6.24,-5.37
14.137,1.69,-6.47,-2.51
14.204,4.98,-7.88,-0.63
14.271,2.94,-8.83,-0.31
14.338,4.08,-9.53,-0.27
14.405,5.22,-9.38,-1.57
14.472,7.06,-10.43,-0.35
14.539,3.73,-11.34,-0.43
14.606,2.04,-10.94,-5.18
14.673,2.86,-10.75,-2.9
14.74,1.1,-6.75,-0.04
14.807,2.67,-5.1,0.24
14.874,2.63,-6.28,-0.24
14.941,1.49,-12.16,1.57
15.008,10.71,-12.04,1.1
15.075,6.47,-10.51,-2
15.142,-0.71,-9.49,-5.41
15.209,5.69,-5.53,-7.57
15.276,2.43,-8.36,-1.84
15.343,4.98,-7.81,-0.24
15.41,3.49,-7.73,-1.26
15.477,3.96,-9.14,-1.14
15.544,5.77,-10.08,-1.41
15.611,6.32,-10,-0.16
15.678,4.98,-11.61,-0.43
15.745,1.84,-9.85,-6.32
15.812,2.43,-9.57,-3.49
15.879,1.33,-7.22,-0.55
15.946,2.51,-6.12,-0.16
16.013,3.61,-6.08,-0.71
16.08,3.41,-10.79,0.78
16.147,8.75,-11.77,1.53
16.214,7.45,-8.71,-2.51
16.281,-1.29,-10.55,-3.53
16.348,7.45,-5.77,-7.3
16.415,2.04,-10.59,0.39
16.482,4,-6.75,-0.9
16.549,4.04,-7.3,-0.67
16.616,4.2,-8.63,-0.67
16.683,4.35,-10.67,-0.27
16.75,7.69,-10.79,0.55
16.817,4.04,-13.77,2.2
16.884,2.43,-9.3,-7.22
16.951,4.24,-7.85,-3.45
17.018,0.39,-8.24,0.75
17.085,4.75,-5.26,-0.59
17.152,1.73,-7.57,-0.39
17.219,2.82,-10.32,0.67
17.286,8.98,-11.34,2.86
17.353,6.04,-8.24,0.98
17.42,0.55,-12.08,-0.82
17.487,6.75,-7.65,-5.26
17.554,3.26,-10.12,0.2
17.621,4,-6.9,-1.8
17.688,3.18,-6.75,-0.94
17.755,4.35,-9.06,0.39
17.822,5.81,-10.94,1.61
17.889,6.12,-10.32,0.43
17.956,6.04,-11.49,0.43
18.023,3.06,-11.85,-0.51
18.09,2.47,-10.2,-4.51
18.157,3.84,-8.12,-0.9
18.224,3.26,-6.63,-0.31
18.291,3.06,-5.84,-1.41
18.358,2.98,-7.65,-0.71
18.425,4.94,-11.49,2.08
18.492,5.45,-13.65,6
18.559,8.83,-7.37,-4.31
18.626,1.61,-8.59,-6.59
18.693,6.71,-7.3,-3.18
18.76,2.39,-8.16,-0.86
18.827,5.65,-6.39,-0.43
18.894,2.75,-9.1,0.55
18.961,5.49,-8.51,-0.43
19.028,5.77,-10.04,-0.67
19.095,7.77,-9.49,0.9
19.162,4.55,-10.79,-1.45
19.229,2.2,-10.55,-3.92
19.296,3.37,-10.32,-3.26
19.363,2.59,-8.32,0.2
19.43,3.45,-5.92,-0.59
19.497,2.59,-6.39,-1.53
19.564,1.96,-9.38,1.1
19.631,10.71,-9.81,0.67
19.698,7.18,-8.98,-1.77
19.765,-0.2,-12.2,-2.67
19.832,6.12,-7.26,-5.22
19.899,2.2,-11.45,0.24
19.966,5.69,-8.59,-0.86
20.033,3.45,-7.73,-0.47
20.1,4.12,-8.04,-0.63
20.167,4.9,-10.12,0.31
20.234,6.79,-10.24,0.27
20.301,6.51,-11.38,0.43
20.368,2.47,-13.06,0.08
20.435,2.24,-9.49,-4.79
20.502,4,-7.34,-1.69
20.569,0.75,11.3,0.16
20.636,4.31,-4.86,-1.1
20.703,3.26,-8.43,0.82
20.77,4.16,-11.96,1.53
20.837,3.49,-13.61,5.49
20.904,6.75,-8.75,-3.14
20.971,2.51,-7.77,-5.18
21.038,5.45,-7.65,-3.45
21.105,2.59,-8.47,-0.75
21.172,4.43,-6.39,-0.82
21.239,2.75,-8.63,-0.04
21.306,4.51,-9.81,-0.04
21.373,6.12,-10.43,-0.59
21.44,7.45,-11.3,0.27
21.507,2.75,-12.63,0.16
21.574,0.98,-9.02,-7.06
21.641,3.14,-8,-1.73
21.708,1.22,-8.43,0.78
21.775,3.49,-6.47,-0.47
21.842,2.2,-7.65,-1.18
21.909,2.63,-10.63,1.26
21.976,6.98,-13.73,4.55
22.043,9.02,-7.96,-4
22.11,1.49,-7.96,-5.61
22.177,6.2,-4.67,-6
22.244,0.67,-9.14,-1.65
22.311,5.96,-7.26,-0.04
22.378,3.37,-8.47,-0.35
22.445,4.82,-8.36,-0.24
22.512,4.51,-11.1,0.63
22.579,6.75,-10.83,0.16
22.646,4.39,-12.28,-1.06
22.713,3.53,-8.98,-6.16
22.78,3.18,-10,-3.06
22.847,2.55,-8.08,-1.14
22.914,3.3,-6.9,0.2
22.981,2.9,-6.2,-1.41
23.048,1.84,-10.08,-0.12
23.115,7.37,-12.2,1.53
23.182,3.88,-13.57,1.84
23.249,4.24,-8.36,-0.67
23.316,4.2,-6.47,-6.55
23.383,3.22,-9.77,-2.67
23.45,2.98,-7.77,-0.51
23.517,2.94,-6.47,-0.43
23.584,3.37,-8.87,-0.04
23.651,5.26,-9.57,-0.59
23.718,6.51,-9.61,-2.28
23.785,6.12,-11.77,-0.35
23.852,3.49,-12.2,-0.27
23.919,1.45,-9.96,-5.92
23.986,3.3,-8.75,-2.59
24.053,1.84,-7.73,-0.35
24.12,3.8,-6.59,-0.67
24.187,3.33,-8.55,0.08
24.254,2.24,-12.28,2.67
24.321,8.39,-11.41,2.31
24.388,9.49,-6.59,-6.67
24.455,0.67,-9.34,-5.22
24.522,5.45,-6.12,-5.14
24.589,2.94,-8.2,-1.14
24.656,4.79,-6.98,-0.59
24.723,2.98,-8.04,-0.55
24.79,4.86,-8.98,-1.33
24.857,6.67,-9.61,-0.94
24.924,6.47,-12.75,-0.39
24.991,5.33,-12.94,0.43
25.058,1.53,-8.08,-6.79
25.125,1.69,-8.75,-2.47
25.192,2.98,-7.1,-0.75
25.259,3.41,-6.39,-0.78
25.326,3.1,-7.41,-1.22
25.393,3.45,-10.43,0.94
25.46,7.81,-13.06,2.43
25.527,6.35,-7.81,-6.9
25.594,3.96,-8.04,-5.57
25.661,5.1,-6.98,-3.37
25.728,2.79,-6.35,-2.82
25.795,5.06,-6.9,-1.02
25.862,3.41,-7.02,-1.37
25.929,4.16,-9.81,-0.47
25.996,5.92,-10.16,0.78
26.063,5.1,-10.55,1.73
26.13,5.02,-12.43,-1.14
26.197,2.12,-10.55,-5.96
26.264,2.47,-9.34,-4.43
26.331,1.53,-7.53,-0.67
26.398,2.67,-7.3,0.04
26.465,3.57,-7.22,-1.14
26.532,1.14,-9.02,0.31
26.599,6.04,-10.79,1.41
26.666,3.06,-12.28,1.06
26.733,3.73,-9.14,-3.8
26.8,3.45,-7.85,-5.77
26.867,4.82,-9.85,-2.08
26.934,2.04,-7.26,-2.79
27.001,5.1,-6.98,-2.08
27.068,2.39,-9.53,-0.67
27.135,3.45,-8.9,-2.2
27.202,5.84,-10.87,0.47
27.269,6.12,-9.69,-0.16
27.336,5.77,-11.53,-1.73
27.403,1.18,-9.14,-7.34
27.47,2.63,-10.16,-2.2
27.537,2,-7.81,-0.51
27.604,4.28,-6.47,-1.1
27.671,3.57,-6.12,-1.53
27.738,2.51,-10.24,0.59
27.805,6.35,-10.63,2.86
27.872,5.02,-7.57,-3.33
27.939,1.29,-10.12,-3.57
28.006,6.12,-7.73,-3.92
28.073,4,-8.79,-1.18
28.14,4.08,-7.3,-1.18
28.207,4.63,-7.18,-1.02
28.274,4.08,-8.67,-1.29
28.341,3.8,-10.08,-0.35
28.408,6.16,-8.43,-1.61
28.475,7.02,-9.34,-0.24
28.542,4.47,-11.57,0.51
28.609,4.67,-9.22,-5.84
28.676,5.06,-1.33,-13.96
28.743,9.41,-4,2.79
28.81,4.12,-2.98,-0.08
28.877,4.08,-11.22,0.08
28.944,2.43,-9.81,0.78
29.011,10.47,-9.34,2.2
29.078,5.84,-11.22,4.79
29.145,10.59,-6.71,-5.92
29.212,-1.26,-10.04,-4.63
29.279,6.24,-7.1,-2.71
29.346,3.02,-8.79,0.98
29.413,5.57,-7.3,0.39
29.48,5.22,-7.41,-0.24
29.547,5.18,-8.39,0.94
29.614,7.14,-7.49,-0.04
29.681,5.69,-9.49,1.53
29.748,8.36,-11.96,0.51
29.815,5.14,-9.14,-1.69
29.882,1.65,-9.49,-0.86
29.949,4.16,-7.53,-0.16
30.016,2.35,-6.32,-0.04
30.083,3.92,-6.71,-1.02
30.15,3.92,-10.12,3.41
30.217,7.37,-9.38,5.02
30.284,7.22,-10.79,2.35
30.351,3.96,-10.63,-0.16
30.418,3.57,-6.55,-4.24
30.485,5.22,-8.47,0.47
30.552,3.73,-7.49,0.31
30.619,5.06,-7.14,-0.24
30.686,4.08,-9.06,1.88
30.753,6.63,-9.1,1.84
30.82,6.51,-9.26,1.61
30.887,7.92,-10.59,-0.47
30.954,4.59,-10.47,-1.84
31.021,1.77,-11.38,-1.18
31.088,3.41,-7.34,0.16
31.155,3.41,-6.08,0.39
31.222,4.79,-4.82,-0.67
31.289,3.53,-9.3,3.77
31.356,6.71,-9.61,4.12
31.423,6.51,-11.1,4.31
31.49,5.73,-10.63,-0.2
31.557,2.31,-8.67,-2.12
31.624,6.12,-7.85,-0.75
31.691,1.8,-7.34,0
31.758,4.28,-7.57,0.08
31.825,3.92,-8.71,1.33
31.892,4.08,-8.87,2.63
31.959,6.83,-9.49,1.73
32.026,7.92,-10.16,1.8
32.093,5.33,-12.55,3.37
32.16,2.59,-9.92,-3.49
32.227,3.1,-8.59,-0.51
32.294,3.57,-7.26,1.61
32.361,4.75,-5.96,0.16
32.428,2.63,-7.57,0.78
32.495,3.14,-7.69,0.82
32.562,5.88,-10.83,4.35
32.629,6.83,-9.96,3.3
32.696,2.71,-10.67,-0.08
32.763,5.61,-6.04,-5.96
32.83,2.39,-11.49,0.98
32.897,4.35,-7.14,-0.16
32.964,3.45,-7.34,0.55
33.031,6.24,-8.08,-0.67
33.098,4.24,-13.34,3.8
33.165,8.24,-9.38,0.86
33.232,6.67,-10.04,0.86
33.299,6.43,-11.53,2.12
33.366,1.49,-13.06,-3.8
33.433,7.65,-8.16,-0.39
33.5,0.9,-7.41,0.63
33.567,4.08,-5.33,-0.75
33.634,3.88,-7.26,0.9
33.701,3.37,-10.08,2.79
33.768,9.69,-9.14,3.53
33.835,8.79,-9.06,2.75
33.902,4.98,-10.43,0.24
33.969,2.43,-7.77,-3.53
34.036,5.14,-7.81,0.24
34.103,5.1,-6.75,1.57
34.17,3.84,-6.98,-0.16
34.237,5.22,-8.63,0.82
34.304,4.59,-10.16,2.9
34.371,7.3,-8.47,2.82
34.438,8.83,-8.63,3.02
34.505,6.47,-10.87,1.92
34.572,1.92,-10.04,-1.57
34.639,5.96,-7.69,-0.47
34.706,5.37,-7.61,2.12
34.773,4.16,-5.61,0.47
34.84,4.08,-6.55,0.78
34.907,3.41,-9.57,3.8
34.974,8.55,-9.89,4.35
35.041,6.71,-9.34,1.92
35.108,5.61,-8.67,0.16
35.175,5.3,-6.08,-2.63
35.242,5.06,-9.06,0.71
35.309,4.94,-7.06,0.71
35.376,4.39,-7.18,0.75
35.443,4.82,-7.41,1.41
35.51,6.08,-8.79,2.16
35.577,7.34,-9.73,2.39
35.644,8.94,-10.12,1.8
35.711,4.98,-9.45,0.55
35.778,2.43,-10.9,-0.59
35.845,6.12,-8.47,0.67
35.912,2.98,-6.16,1.29
35.979,4.47,-5.33,-0.2
36.046,3.1,-8.43,2.08
36.113,4.16,-10.83,4.71
36.18,8.55,-10.94,5.81
36.247,9.18,-8.75,-2.04
36.314,0.98,-9.61,-1.61
36.381,7.92,-6.2,-3.49
36.448,4.12,-8.83,1.18
36.515,4.98,-5.18,-0.63
36.582,3.77,-7.88,0.94
36.649,5.02,-9.22,2.2
36.716,7.61,-7.77,1.49
36.783,6.43,-9.14,1.29
36.85,6.94,-12.36,2.16
36.917,5.1,-6.83,-4.47
36.984,-0.98,-12.28,0.86
37.051,6.79,-6.51,1.69
37.118,4.35,-5.41,0.63
37.185,3.61,-7.49,0.55
37.252,2.71,-8.24,1.92
37.319,6.32,-10.59,4.43
37.386,5.88,-11.18,5.61
37.453,8.59,-8.79,-2.28
37.52,2.28,-7.53,-2.24
37.587,6.67,-8.67,-0.12
37.654,4.2,-7.61,0.98
37.721,5.26,-7.02,-0.67
37.788,4.28,-8.51,1.53
37.855,6.24,-8.36,2.35
37.922,5.77,-7.92,0.39
37.989,6.86,-8.28,0.82
38.056,6.24,-11.1,2.04
38.123,8.59,-8.24,-0.31
38.19,1.65,-9.06,-2.59
38.257,4.12,-8.67,0.63
38.324,4.28,-7.85,1.69
38.391,5.02,-6.47,0.2
38.458,4.2,-7.49,0.67
38.525,3.22,-8.75,1.18
38.592,7.49,-9.92,3.77
38.659,5.06,-10.98,3.73
38.726,3.02,-11.34,-0.82
38.793,7.26,-7.1,-3.3
38.86,4.59,-9.89,1.65
38.927,4.79,-6.47,-0.94
38.994,4.35,-8.24,0.59
39.061,4.24,-8.32,0.55
39.128,5.37,-8.43,0.82
39.195,5.81,-7.02,0
39.262,6.2,-9.3,0.24
39.329,7.02,-10.43,1.33
39.396,6.12,-9.1,1.02
39.463,1.14,-11.26,-2
39.53,5.1,-8.24,-0.78
39.597,2.98,-7.53,0.9
39.664,4.28,-5.1,-0.94
39.731,3.88,-8.16,1.49
39.798,4.16,-9.61,3.02
39.865,8.67,-9.3,3.92
39.932,7.18,-9.26,2.2
39.999,3.84,-9.53,-2.2
40.066,4.47,-7.14,-3.06
40.133,6.16,-8.59,0.55
40.2,3.73,-6.75,0.24
40.267,5.57,-7.02,-0.16
40.334,3.96,-8.98,1.65
40.401,6.24,-8.16,0.94
40.468,6.94,-9.18,0.2
40.535,6,-10.04,1.45
40.602,7.22,-10.75,2.79
40.669,2.75,-9.53,-2.98
40.736,4.47,-9.69,-0.9
40.803,4,-8,1.92
40.87,4.79,-4.67,-0.24
40.937,3.57,-6.86,0.55
41.004,2.35,-10.08,2.67
41.071,10.08,-9.89,2.63
41.138,8.39,-10.12,0.59
41.205,0.39,-10.47,-0.47
41.272,7.06,-5.18,-4.16
41.339,4,-9.26,0.78
41.406,4.86,-6.35,-0.67
41.473,4.82,-7.45,0.59
41.54,4.31,-8.28,0.94
41.607,7.53,-9.18,0.27
41.674,8.63,-9.65,2.12
41.741,8.59,-10.79,0.08
41.808,3.02,-10.04,-0.78
41.875,4.75,-10.04,-2.67
41.942,0.75,-10.4,1.14
42.009,3.37,-6.2,0.43
42.076,5.65,-5.69,-0.16
42.143,1.57,-8.36,2.43
42.21,4.28,-10,4.08
42.277,6.24,-11.3,5.96
42.344,10.83,-8.39,-1.45
42.411,2.55,-7.92,-1.33
42.478,6.79,-6.32,-4.51
42.545,2.67,-10.43,-0.9
42.612,3.88,-8.39,-0.2
42.679,3.61,-7.18,0.67
42.746,4.55,-8.47,1.88
42.813,6.12,-8.71,1.41
42.88,8.98,-8.28,1.65
42.947,8.59,-12.04,1.61
43.014,4.39,-9.14,0
43.081,2.47,-10.51,-0.82
43.148,5.61,-7.85,0.04
43.215,3.41,-7.14,0.98
43.282,5.45,-5.69,-0.27
43.349,2.98,-8.51,1.77
43.416,4.98,-10.55,4.24
43.483,8.71,-10.2,4.04
43.55,9.1,-10.08,-1.77
43.617,2.98,-10.79,-0.63
43.684,6.2,-5.45,-4.79
43.751,4.24,-9.69,1.14
43.818,6.28,-5.65,-0.75
43.885,4.39,-7.53,0.2
43.952,4.51,-8.75,1.33
44.019,6.86,-8.71,1.92
44.086,7.69,-8.12,1.26
44.153,6.79,-8.9,1.02
44.22,8.08,-10.67,2.35
44.287,2.47,-9.89,-2.12
44.354,6.35,-7.45,-1.53
44.421,2.82,-8.55,1.61
44.488,4.98,-5.3,0.2
44.555,3.69,-6.16,0.35
44.622,3.33,-8.24,1.84
44.689,8.79,-10,3.49
44.756,7.61,-11.3,0.12
44.823,1.53,-9.18,-0.27
44.89,7.45,-4.82,-2.98
44.957,4.9,-9.41,0.94
45.024,5.84,-6.63,0.27
45.091,3.88,-6.86,0.27
45.158,5.45,-8.2,1.22
45.225,6.9,-8.83,0.08
45.292,7.88,-7.73,0.04
45.359,7.53,-9.96,2.59
45.426,8.87,-9.57,2.16
45.493,3.14,-9.81,-3.57
45.56,5.57,-8.55,-0.43
45.627,3.37,-6.35,0.63
45.694,4.47,-4.98,-0.47
45.761,3.61,-7.26,0.51
45.828,1.65,-11.85,4.04
45.895,9.38,-10.51,4.67
45.962,12.51,-6.86,-4.28
46.029,2.31,-9.1,-2.43
46.096,6.55,-4.98,-5.81
46.163,3.49,-8.32,-0.31
46.23,6.12,-6.24,-0.27
46.297,4.35,-7.18,-0.12
46.364,7.1,-7.85,1.1
46.431,6.55,-8.2,0.39
46.498,7.88,-9.26,1.73
46.565,9.3,-9.18,1.18
46.632,3.96,-10.94,-2
46.699,5.49,-9.45,-2.31
46.766,3.61,-7.61,0
46.833,4.28,-4.98,-0.31
46.9,3.49,-6.2,0.2
46.967,4.04,-7.65,1.26
47.034,8.55,-8.04,2.9
47.101,7.3,-10.47,5.41
47.168,6.12,-11.26,-1.57
47.235,5.33,-6.98,-3.84
47.302,3.45,-8.47,0.67
47.369,7.34,-5.73,-0.35
47.436,6,-6.86,0.78
47.503,5.14,-7.65,1.1
47.57,7.14,-7.37,1.53
47.637,7.85,-8.04,1.57
47.704,8.32,-9.96,2.24
47.771,7.34,-10.67,2.9
47.838,5.81,-9.22,-1.61
47.905,5.02,-7.92,-1.65
47.972,4,-7.06,0.78
48.039,4.47,-4.71,0.27
48.106,4.31,-7.45,2.31
48.173,3.37,-9.53,5.02
48.24,10.63,-7.81,4.28
48.307,9.02,-8.32,-1.29
48.374,4.24,-8.55,-3.33
48.441,5.61,-7.53,-1.57
48.508,5.65,-6.2,0.98
48.575,5.61,-6.08,0.67
48.642,5.61,-7.41,1.69
48.709,6.86,-8.32,2.59
48.776,7.85,-7.73,1.96
48.843,8.9,-8.24,2.82
48.91,6.28,-11.1,2.47
48.977,7.61,-9.69,-1.84
49.044,4.24,-8.98,0.39
49.111,2.31,-5.92,-0.31
49.178,5.37,-5.65,0.43
49.245,3.02,-8,2.39
49.312,5.02,-10.32,4.39
49.379,10.24,-8.16,4.9
49.446,8.87,-9.61,-0.63
49.513,3.92,-8,-1.92
49.58,5.77,-7.34,-0.51
49.647,6.32,-6.63,-0.04
49.714,5.49,-6.71,1.37
49.781,4.98,-6.12,0.2
49.848,6.32,-7.57,2.16
49.915,8.87,-7.65,1.41
49.982,8.67,-8.47,2.2
50.049,8.04,-10.47,1.96
50.116,3.1,-9.81,-0.27
50.183,6.43,-8.12,-0.94
50.25,3.14,-7.45,1.41
50.317,5.33,-5.18,0.51
50.384,4.24,-6.75,1.41
50.451,4.08,-7.26,2.2
50.518,9.89,-8.43,4.31
50.585,6.55,-9.1,2.31
50.652,7.57,-9.26,-1.41
50.719,4.82,-7.45,-3.06
50.786,6,-8.59,0.24
50.853,6.39,-5.37,-0.31
50.92,4.35,-6.9,0.86
50.987,5.69,-7.53,1.73
51.054,5.02,-8.98,2.2
51.121,9.38,-7.92,1.33
51.188,8.39,-11.14,0.9
51.255,8.98,-7.37,0.47
51.322,0.86,-10.94,-0.9
51.389,7.06,-6.51,-1.1
51.456,2.82,-7.53,1.1
51.523,5.33,-4.47,-0.31
51.59,1.88,-8,4.43
51.657,8.2,-8.32,4.51
51.724,6.75,-12.71,6.43
51.791,8.24,-8.9,-2.2
51.858,4.47,-5.77,-3.65
51.925,5.49,-7.26,-0.55
51.992,5.49,-7.53,0
52.059,6.24,-6.98,0.78
52.126,5.1,-6.75,0.39
52.193,5.81,-8.32,2.16
52.26,8.08,-7.1,1.37
52.327,7.53,-8.16,2.12
52.394,6.59,-11.77,2.86
52.461,5.45,-10,-1.18
52.528,5.06,-8.79,-0.71
52.595,3.1,-7.85,1.61
52.662,3.92,-5.06,0.16
52.729,5.02,-7.02,1.8
52.796,3.92,-6.71,2.67
52.863,8.51,-8.55,4.12
52.93,5.69,-10.04,6.98
52.997,9.73,-8.32,-2.43
53.064,0.43,-10.71,-1.29
