NAME:,run_1_3.csv,,
EXPERIMENT TIME:,06/6/2023 13:15,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,120,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0.0,1.542,-3.833,-3.416
0.086,-3.048,-0.107,-13.183
0.172,0.326,-13.64,-5.691
0.258,-2.616,-12.149,-1.729
0.344,-3.205,-6.579,0.939
0.43,3.268,-14.581,-3.023
0.516,-6.421,-15.837,-0.081
0.602,1.542,-9.6,-5.259
0.688,-1.989,-2.186,-2.082
0.774,-8.461,-16.582,-2.67
0.86,1.542,-19.72,1.017
0.946,-0.655,-3.402,-1.101
1.032,0.287,-5.795,-1.65
1.118,0.953,-14.934,-6.946
1.204,-3.205,-10.541,4.587
1.29,1.816,-10.07,-6.279
1.376,-0.145,-3.402,-3.808
1.462,-4.185,-8.305,1.723
1.548,3.778,-19.72,1.919
1.634,-1.047,-12.149,0.86
1.72,-0.341,-8.07,-3.533
1.806,-8.304,5.424,-8.005
1.892,-3.401,-19.092,-1.572
1.978,0.522,-5.363,-6.161
2.064,-0.459,-3.951,-4.043
2.15,-4.107,-5.598,2.9
2.236,0.012,-19.72,-0.787
2.322,1.66,-2.892,-0.199
2.408,-1.126,-6.501,-2.592
2.494,4.366,-19.72,-1.611
2.58,-5.558,-19.72,2.508
2.666,2.091,-1.205,-2.709
2.752,-1.714,-5.873,-5.181
2.838,-9.873,-19.72,-6.279
2.924,0.365,-19.72,2.939
3.01,1.189,5.228,-4.318
3.096,-1.949,-6.618,-3.925
3.182,3.542,-19.72,-4.435
3.268,-5.166,-19.72,3.449
3.354,0.051,0.168,-5.259
3.44,-1.282,-4.971,-3.337
3.526,-8.461,-19.72,-13.065
3.612,3.778,-19.72,5.567
3.698,-0.655,7.582,-4.867
3.784,-1.479,-6.069,-5.063
3.87,3.386,-19.72,-6.985
3.956,-4.421,-19.72,2.743
4.042,-0.184,1.776,-5.298
4.128,-1.126,-3.363,-3.925
4.214,-7.912,-0.185,-8.711
4.3,2.444,-19.72,7.882
4.386,1.934,3.11,-4.357
4.472,-1.4,-6.422,-4.592
4.558,-2.734,-10.541,-12.555
4.644,-2.302,-13.405,2.351
4.73,2.562,-3.951,-3.063
4.816,-0.812,-4.147,-4.475
4.902,2.993,7.699,-20.714
4.988,-2.028,-15.797,-2.278
5.074,-2.812,-7.834,1.919
5.16,-2.067,-5.285,-2.945
5.246,-14.776,4.287,-11.535
5.332,0.012,-11.914,-3.769
5.418,3.542,-12.816,-3.455
5.504,2.483,-0.46,-5.769
5.59,4.248,4.679,-5.651
5.676,-8.343,-16.072,-16.949
5.762,-5.676,-19.72,-1.846
5.848,-5.676,4.718,0.115
5.934,-7.049,-1.872,-3.18
6.02,5.229,-8.501,-2.592
6.106,-3.597,-19.72,-3.376
6.192,-3.44,-0.107,-0.984
6.278,0.208,-2.539,-1.454
6.364,-7.637,-5.285,-4.357
6.45,5.7,-17.798,5.293
6.536,-0.537,-0.303,-1.297
6.622,-2.028,-3.519,-4.788
6.708,-1.714,-15.287,-9.339
6.794,-3.793,-12.816,-0.513
6.88,3.66,-10.855,-4.788
6.966,-0.459,-3.127,-3.769
7.052,3.032,5.267,-13.301
7.138,-5.284,-14.895,-12.438
7.224,-6.186,-15.405,-0.984
7.31,-5.401,1.031,-0.709
7.396,-14.11,5.228,-10.986
7.482,-1.479,-11.365,-0.67
7.568,1.738,-13.287,-5.377
7.654,2.483,-0.774,-4.122
7.74,2.483,3.149,-6.671
7.826,-8.029,-19.406,-14.517
7.912,-4.499,-19.72,-1.846
7.998,-6.343,5.032,0.899
8.084,-8.108,-2.029,-8.319
8.17,0.287,-10.58,-0.984
8.256,0.64,-19.563,-5.73
8.342,3.111,-3.755,-4.749
8.428,3.307,2.953,-4.632
8.514,-9.245,-19.72,-14.909
8.6,-3.675,-19.72,-2.082
8.686,-4.264,3.855,-0.277
8.772,-4.97,-2.264,-1.65
8.858,4.484,-16.464,-1.807
8.944,-2.812,-19.72,-1.258
9.03,-0.812,-0.931,-4.632
9.116,3.268,0.05,0.036
9.202,-6.892,-19.72,7.725
9.288,4.248,-15.052,-2.513
9.374,-2.224,5.463,-0.787
9.46,-3.087,-4.382,-3.259
9.546,0.875,-19.72,-6.318
9.632,-0.694,-17.72,1.919
9.718,-3.401,-2.813,-3.965
9.804,1.542,-1.205,-3.416
9.89,-11.168,-2.931,-20.714
9.976,0.679,-15.64,1.527
10.062,-5.872,-10.463,0.35
10.148,-1.949,0.325,-2.435
10.234,-18.307,-0.185,-13.614
10.32,-3.911,-11.914,-7.77
10.406,5.935,-16.386,-4.828
10.492,0.522,-3.755,-2.513
10.578,2.483,1.462,-5.416
10.664,-6.343,-16.229,-14.281
10.75,-3.048,-19.72,-1.454
10.836,-5.244,8.68,1.488
10.922,-3.44,-2.303,-4.239
11.008,4.523,-10.816,-7.024
11.094,-1.832,-19.72,-2.16
11.18,1.11,-4.186,-4.279
11.266,-0.851,-0.577,-0.67
11.352,-6.853,-19.72,-11.457
11.438,1.542,-19.72,3.724
11.524,0.287,-4.226,-0.513
11.61,-4.028,-3.402,-1.18
11.696,-16.973,-3.755,-14.517
11.782,-3.95,-9.6,-3.063
11.868,1.699,-12.463,-4.867
11.954,2.248,-2.382,-2.749
12.04,1.385,0.482,-5.965
12.126,-8.657,-16.229,-15.576
12.212,-3.518,-19.72,-2.788
12.298,0.208,-1.637,-1.886
12.384,-0.537,-2.853,-2.631
12.47,0.522,-19.72,-6.828
12.556,-3.283,-15.68,-0.356
12.642,0.287,-7.521,-1.611
12.728,1.424,-3.716,-4.749
12.814,-7.088,-2.147,-14.83
12.9,-3.911,-18.19,-8.044
12.986,-7.363,-12.934,-0.513
13.072,-1.243,-0.185,0.233
13.158,-5.087,-0.028,-6.201
13.244,-1.753,-14.464,-2.082
13.33,-3.754,-19.72,-2.435
13.416,0.483,-4.422,-4.318
13.502,-0.302,-3.99,-2.631
13.588,-10.971,-18.622,-0.121
13.674,-1.008,-19.72,-3.729
13.76,0.993,-7.05,-0.395
13.846,-0.655,-4.029,-1.101
13.932,-4.891,-11.757,-4.632
14.018,-3.205,-14.071,-6.358
14.104,2.091,-9.09,-1.258
14.19,2.444,-1.794,-3.886
14.276,2.64,3.031,-5.181
14.362,-5.872,-19.72,-13.458
14.448,-4.421,-19.72,-2.278
14.534,-1.832,1.815,-1.219
14.62,-2.145,-4.265,-3.298
14.706,8.289,-8.501,-8.593
14.792,-4.577,-19.72,-2.906
14.878,0.6,-8.031,-2.356
14.964,-0.38,-3.088,-4.396
15.05,-0.498,-2.656,-15.929
15.136,-2.224,-19.367,-4.788
15.222,-3.636,-8.187,1.684
15.308,-4.499,2.992,-1.768
15.394,-10.383,-1.44,-9.456
15.48,-3.165,-12.032,-3.023
15.566,0.875,-17.68,-5.377
15.652,0.169,-2.303,-3.023
15.738,1.463,-1.48,-3.925
15.824,-8.186,-17.955,-2.592
15.91,4.248,-18.7,-1.297
15.996,0.208,-0.774,-0.277
16.082,-1.204,-3.48,-2.945
16.168,4.915,-19.72,-0.67
16.254,-4.774,-19.72,-2.278
16.34,2.013,-2.186,-0.434
16.426,-0.576,-4.382,-3.808
16.512,-2.342,-7.442,-20.636
16.598,1.503,-13.483,-5.965
16.684,-5.44,-17.994,-0.042
16.77,-5.99,1.737,0.311
16.856,-1.243,-1.676,-4.906
16.942,-2.185,-17.798,-6.711
17.028,-2.224,-16.935,-1.768
17.114,0.914,-5.638,-2.984
17.2,-2.145,-6.736,-5.377
17.286,5.229,5.385,-16.203
17.372,-3.165,-10.149,-12.006
17.458,-7.99,-14.856,0.272
17.544,-1.714,-2.892,-2.043
17.63,-2.028,-2.813,-4.239
17.716,7.151,-19.72,-10.045
17.802,3.229,-18.112,-3.494
17.888,0.797,-13.169,-2.278
17.974,-0.655,-4.461,-4.906
18.06,2.248,2.521,-2.945
18.146,-9.912,-19.72,-13.379
18.232,-5.794,-19.72,-1.101
18.318,-2.224,-0.303,-1.219
18.404,-0.694,-2.186,-3.612
18.49,1.777,-14.111,-4.318
