"NAME:","run_1_1.csv"
"EXPERIMENT TIME:","08/06/2023 09:34"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","157"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"32.404","3.61","-11.65","-3.18"
"32.504","-1.22","-10.47","0.43"
"32.592","0.2","-5.84","-2.55"
"32.699","0.31","-5.96","-9.61"
"32.797","5.06","-12.16","-0.04"
"48.476","1.26","-13.73","-2.28"
"48.484","-1.1","-4.04","-3.92"
"48.489","1.1","-8.87","-2.2"
"48.494","-0.63","-4.08","-0.98"
"48.498","-1.61","-9.49","-1.53"
"48.503","0.16","-6.43","-4.04"
"48.507","1.49","-8.39","-0.63"
"48.523","1.8","-12.47","2.67"
"48.527","0.24","-15.3","-3.3"
"48.538","0.04","-3.65","-5.26"
"48.543","-2.28","-8.94","0.82"
"48.547","1.26","-16.12","-1.29"
"48.552","0.43","-7.26","-0.9"
"48.555","0.98","-5.61","-0.59"
"48.559","-0.16","-8.12","1.22"
"48.562","2.35","-14.79","-2.2"
"48.565","0.2","-7.1","-3.06"
"48.569","-1.57","-6.94","-3.61"
"48.575","-0.24","-10.83","1.92"
"48.579","0.27","-20.01","-3.84"
"48.584","0.98","-3.37","0.0"
"48.589","1.1","-3.33","-3.18"
"48.594","1.26","-12.51","-0.55"
"48.6","2.71","-13.49","-4.79"
"48.604","0.31","-4.63","-5.57"
"48.612","-3.49","-8.94","-4.71"
"48.617","-1.77","-12.28","-2.86"
"48.62","-2.75","-19.97","-3.14"
"48.623","5.65","-0.59","-7.18"
"48.633","0.27","-9.45","-5.65"
"48.647","-0.47","-9.34","2.31"
"48.651","-0.31","-14.71","-6.08"
"48.653","-4.0","-2.75","-1.53"
"48.657","1.84","-13.45","-3.37"
"48.662","3.45","-10.4","-3.92"
"48.668","1.57","-7.14","-1.41"
"48.671","1.57","-3.8","-1.29"
"48.673","1.84","-10.24","-0.59"
"48.676","0.27","-10.24","0.47"
"48.678","-1.06","-8.75","-3.77"
"48.681","-1.96","-7.1","-6.63"
"48.686","2.98","-15.26","-3.84"
"48.689","1.96","-16.63","-5.96"
"48.693","2.82","-4.98","-4.28"
"48.698","0.24","-11.49","-3.49"
"48.702","2.47","-3.41","0.16"
"48.705","0.31","-15.02","-5.3"
"48.707","-1.96","-3.33","-3.92"
"48.71","-0.35","-8.94","-6.51"
"48.712","0.35","-12.87","-2.51"
"48.714","1.41","-7.3","0.2"
"48.717","1.22","-4.04","-0.78"
"48.718","-0.04","-12.24","0.82"
"48.72","0.71","-16.67","-4.55"
"48.722","2.08","-7.49","-5.65"
"48.725","-1.45","-5.3","-4.04"
"48.728","-1.41","-9.38","-4.0"
"48.731","-1.65","-17.53","-2.94"
"48.733","-1.88","-6.43","-0.82"
"48.735","1.8","-2.86","-5.61"
"48.737","0.2","-13.14","0.39"
"48.739","0.0","-13.89","-3.02"
"48.741","1.29","-3.14","-5.77"
"48.744","0.16","-7.88","-5.02"
"48.747","1.96","-6.51","-1.02"
"48.749","-0.94","-9.61","0.39"
"48.751","-12.12","-9.69","1.8"
"48.753","-1.92","-11.81","-0.82"
"48.755","0.31","-12.12","-3.3"
"48.756","-1.45","-8.87","-3.02"
"48.759","-1.61","-9.1","-4.94"
"48.762","2.16","-3.33","-4.24"
"48.764","-3.18","-14.87","-2.24"
"48.766","3.88","-8.47","-3.22"
"48.768","0.2","-7.53","-4.9"
"48.77","2.0","-9.85","0.78"
"48.772","-2.59","-17.3","-2.67"
"48.775","-5.22","-5.37","-5.14"
"48.778","-1.53","-9.81","-0.59"
"48.781","2.51","-8.04","-4.43"
"48.783","1.61","-6.59","0.51"
"48.785","2.0","-4.39","-2.04"
"48.788","-0.16","-10.51","1.1"
"48.79","2.2","-11.3","-2.71"
"48.794","1.06","-6.94","-3.33"
"48.797","-2.35","-7.88","-4.35"
"48.798","1.02","-17.69","-7.34"
"48.8","-3.18","-14.63","-2.35"
"48.801","1.26","-5.92","-1.53"
"48.803","4.16","-5.41","-7.34"
"48.805","3.3","-11.34","-0.71"
"48.807","-0.27","-7.41","-4.24"
"48.809","-14.28","-19.3","-14.44"
"48.812","-2.39","-10.2","0.04"
"48.814","-0.82","-14.67","-3.06"
"48.816","2.55","-6.47","-2.16"
"48.818","2.16","-4.08","-4.43"
"48.82","1.53","-12.04","-2.9"
"48.822","-0.94","-15.3","-2.0"
"48.825","1.1","-5.26","-5.41"
"48.828","-0.27","-7.34","-5.33"
"48.831","3.3","-12.91","-5.65"
"48.833","1.8","-12.0","-3.96"
"48.836","1.84","-8.67","-2.94"
"48.838","1.41","-8.75","-2.71"
"48.84","1.88","-10.87","0.9"
"48.843","0.39","-10.83","-1.61"
"48.846","-2.63","-5.37","-2.55"
"48.849","-3.22","-9.3","2.59"
"48.851","2.67","-6.35","-1.29"
"48.853","1.49","-7.02","-1.57"
"48.856","2.35","-5.57","-1.02"
"48.858","2.47","-13.34","-2.67"
"48.861","-0.08","-15.46","-4.35"
"48.864","-0.39","-6.94","-3.1"
"48.866","-0.9","-6.04","-5.02"
"48.868","1.61","-10.43","-3.49"
"48.87","-0.39","-12.55","1.49"
"48.872","-1.14","-8.36","-0.98"
"48.875","-0.55","-11.69","-1.37"
"48.878","1.06","-11.22","-1.22"
"48.88","0.86","-9.77","-3.45"
"48.883","-1.77","-7.53","-4.04"
"48.885","-2.71","-10.59","-0.75"
"48.888","-1.1","-16.32","-1.96"
"48.89","2.24","-6.63","-1.88"
"48.894","2.51","-4.9","-3.57"
"48.897","1.92","-11.41","-0.94"
"48.899","-0.82","-14.95","-5.37"
"48.901","-0.59","-5.45","1.18"
"48.903","-1.41","-5.84","-1.53"
"48.906","3.3","-10.32","-0.31"
"48.908","1.37","-5.84","0.55"
"48.911","2.28","-5.37","-1.65"
"48.914","1.33","-10.16","-0.24"
"48.916","1.65","-13.34","-4.43"
"48.919","0.82","-7.69","-4.31"
"48.921","-0.35","-6.35","-6.0"
"48.923","0.59","-14.75","-5.45"
"48.926","-1.41","-15.57","-4.55"
"48.928","1.77","-6.71","-4.16"
"48.93","0.51","-8.32","-1.84"
"48.933","0.63","-12.51","0.2"
"48.935","0.39","-10.63","-5.26"
"48.937","-0.27","-4.2","-2.0"
"48.939","-2.39","-11.14","0.71"
"48.942","3.26","-2.79","-6.71"
"48.945","1.88","-6.47","0.63"
"48.947","3.18","-1.96","-0.35"
"48.949","0.94","-9.3","2.39"
"48.951","-0.08","-17.57","-3.73"
"48.953","0.39","-7.02","-4.28"
"48.955","-1.65","-4.31","-5.77"
"48.958","-0.82","-16.48","-3.84"
"48.961","-1.29","-13.49","-2.35"
"49.0","0.35","-8.36","-2.2"
"49.003","1.37","-4.9","-6.71"
"49.005","0.94","-12.4","-0.75"
"49.007","0.16","-12.08","-4.51"
"49.01","-1.73","-6.79","-1.92"
"49.045","-1.49","-9.06","-1.88"
"49.158","0.59","-8.71","-2.67"
"49.268","-0.94","-11.45","0.16"
"49.355","0.35","-6.98","-1.41"
"49.468","-20.01","-20.01","2.59"
"49.554","0.24","-16.36","-2.08"
"49.678","-0.12","-6.86","-4.0"
"49.761","-1.8","-1.22","-3.18"
"49.865","-1.06","-14.32","-2.71"
"49.97","-0.04","-13.49","-4.51"
"50.067","1.49","-4.24","-4.86"
"50.186","2.28","-6.75","-3.3"
"50.265","-0.71","-17.61","-3.18"
"50.367","0.16","-11.22","-4.16"
"50.471","-0.04","-4.86","-4.98"
"50.575","0.04","-9.89","-7.88"
"50.675","0.2","-10.47","-4.04"
"50.777","1.49","-6.9","-0.71"
"50.884","1.61","-6.2","-2.24"
"50.98","-0.59","-14.55","-3.26"
"51.086","-0.04","-14.47","-2.35"
"51.187","-0.94","-6.59","-6.16"
"51.272","-2.67","-7.85","-4.75"
"51.383","-2.16","-11.18","-2.63"
"51.486","0.55","-12.63","-4.35"
"51.587","2.43","-5.73","-0.98"
"51.695","3.53","-8.2","-7.02"
"51.779","1.06","-12.87","-0.55"
"51.899","-1.1","-14.51","-4.24"
"51.998","-4.63","-6.28","-8.9"
"52.089","-4.79","-8.59","1.37"
"52.19","-0.51","-17.06","-1.45"
"52.688","2.31","-6.0","-1.69"
"52.695","2.08","-4.82","-4.31"
"52.724","-0.04","-12.43","-2.0"
"52.729","-0.94","-16.28","-4.9"
"52.734","-0.12","-1.29","-1.53"
"52.796","-0.59","-5.88","-3.69"
"52.898","-0.04","-13.77","-3.69"
"53.004","-2.55","-15.77","-1.41"
"53.104","1.41","-6.2","-2.28"
"53.216","3.8","-4.9","-7.88"
"53.299","2.82","-9.3","1.57"
"53.437","-0.24","-11.06","-3.8"
"53.537","-1.18","-5.88","-3.26"
"53.63","-6.43","-13.3","-4.94"
"53.718","-0.04","-12.91","-1.22"
"53.806","0.35","-5.53","0.47"
"53.92","2.2","-4.16","-5.88"
"54.01","-0.08","-12.91","0.0"
"54.105","0.94","-13.49","-2.86"
"54.21","-0.31","-7.37","-2.71"
"54.331","-2.43","-8.63","-4.2"
"54.416","0.59","-16.0","-3.96"
"54.519","-1.26","-13.34","-2.47"
"54.622","1.02","-5.06","-4.98"
"54.73","0.94","-12.0","5.69"
"54.828","2.43","-8.43","-1.26"
"54.93","3.22","-13.89","-5.96"
"55.025","0.2","-4.31","-4.71"
"55.128","-0.51","-8.79","-3.3"
"55.233","2.0","-1.73","-5.77"
"55.334","2.47","-8.79","-0.94"
"55.436","0.59","-5.18","-1.18"
"55.534","0.71","-12.51","-0.9"
"55.617","1.73","-10.28","2.2"
"55.731","-1.02","-8.24","-1.02"
"55.836","-1.65","-6.0","-2.79"
"55.944","-1.26","-13.85","-1.61"
"56.051","-0.59","-15.14","-3.1"
"56.127","0.43","-7.45","0.04"
"56.23","1.29","-2.35","-1.22"
"56.336","2.55","-13.85","0.31"
"56.445","-0.59","-13.14","-4.94"
"56.541","-1.41","-3.06","-5.53"
"56.65","-0.35","-8.2","-5.61"
"56.748","3.61","-8.87","-1.29"
"56.853","-2.35","-9.22","1.33"
"56.957","1.22","-3.69","-3.88"
"57.059","-0.9","-14.51","-1.29"
"57.133","2.24","-11.65","-1.57"
"57.241","2.55","-7.85","-3.41"
"57.348","-2.67","-6.9","-6.75"
"57.455","-4.28","-9.38","2.08"
"57.564","-1.02","-11.34","-1.96"
"57.661","2.35","-6.59","-0.98"
"58.197","4.79","-2.75","-2.98"
"58.21","1.69","-12.12","-1.1"
"58.217","0.75","-17.65","-4.55"
"58.228","2.12","-4.43","-3.49"
"58.239","-1.33","-5.96","-6.08"
"58.258","-2.94","-8.75","1.45"
"58.346","-1.69","-10.79","-14.91"
"58.455","-1.02","-7.26","-1.77"
"58.561","2.24","-3.65","1.92"
"58.649","-0.55","-16.79","-4.12"
"58.761","0.75","-17.93","-5.06"
"58.864","0.2","-7.73","-5.65"
"58.976","-0.55","-8.79","-2.63"
"59.074","2.79","-5.81","-0.71"
"59.167","-1.26","-7.73","-0.59"
"59.273","1.53","-5.1","-2.0"
"59.369","-7.22","-10.75","1.22"
"59.475","3.22","-11.61","-0.78"
"59.569","2.82","-10.2","-4.28"
"59.667","0.31","-8.55","-6.43"
"59.84","-1.26","-13.34","-0.78"
"59.872","0.0","-11.61","-1.88"
"59.97","1.65","-5.65","-1.96"
"60.071","1.53","-4.67","-4.94"
"60.181","0.59","-6.16","3.88"
"60.284","3.3","-3.53","-5.53"
"60.385","-14.79","-16.51","-3.18"
"60.495","-0.39","-3.49","-2.39"
"60.592","-2.98","-9.26","0.82"
"60.696","-2.04","-9.41","1.02"
"60.773","-1.18","-7.49","-0.55"
"60.887","1.45","-6.43","-1.69"
