NAME:,walk_1_1.csv
EXPERIMENT TIME:,2023/05/22 08:30:23
ACTIVITY TYPE:,Walking
COUNT OF ACTUAL STEPS:,100

Time [sec],ACC X,ACC Y,ACC Z
0.0,4.55029,-9.4144,-5.8448
0.07100000000002638,2.86354,-7.3746,-4.1188
0.1419999999999959,8.35527,-5.2564,-3.295
0.21300000000002228,4.07957,-7.4531,-5.5702
0.2839999999999918,4.15802,-6.8254,-5.0602
0.3550000000000182,4.70719,-6.9039,-5.1387
0.42600000000004457,3.60885,-6.4724,-5.7663
0.4970000000000141,2.58896,-6.1193,-6.0017
0.5680000000000405,2.58896,-7.8845,-6.747
0.63900000000001,4.39338,-9.6497,-6.6293
0.7100000000000364,7.17847,-10.866,-4.1188
0.9230000000000018,1.68674,-7.61,-3.5696
0.9940000000000282,2.07901,-7.1,-4.5895
1.0649999999999977,1.41216,-7.6884,-5.1387
1.136000000000024,1.3337,-6.8647,-5.2171
1.2069999999999936,1.9221,-8.0807,-6.6685
1.27800000000002,3.92266,-12.513,-8.7475
1.3490000000000464,6.43316,-7.3354,-1.3337
1.420000000000016,6.35471,-8.0807,-4.3149
1.4910000000000423,4.43261,-6.5901,-4.5503
1.5620000000000118,2.5105,-5.4917,-4.9818
1.6330000000000382,3.80498,-5.8448,-5.2956
1.7040000000000077,1.88288,-6.5901,-6.3155
1.775000000000034,2.54973,-8.0807,-7.1785
1.8460000000000036,3.49117,-12.16,-8.5122
1.91700000000003,11.8464,-10.434,-0.66685
1.9879999999999995,4.66797,-7.5315,-5.2564
2.059000000000026,3.60885,-6.747,-3.9227
2.1299999999999955,3.05967,-5.6486,-3.4127
2.201000000000022,2.74586,-6.9039,-4.5503
2.2719999999999914,2.5105,-6.747,-5.1387
2.3430000000000177,2.62818,-6.4332,-5.5702
2.414000000000044,4.55029,-8.1199,-6.7862
2.4850000000000136,7.2177,-10.042,-6.9039
2.698000000000036,4.2757,-6.0017,-5.2956
2.7690000000000055,3.41271,-5.4525,-5.0602
2.840000000000032,4.11879,-5.021,-5.531
2.9110000000000014,2.43205,-5.1387,-6.2763
2.9820000000000277,2.11824,-8.9437,-8.5906
3.0529999999999973,3.41271,-12.317,-5.6486
3.1240000000000236,12.5525,-8.2376,0.588399
3.194999999999993,3.80498,-8.9829,-5.6879
3.2660000000000196,2.62818,-6.9823,-3.5304
3.5500000000000114,1.88288,-7.963,-6.9431
3.6210000000000377,6.1978,-11.846,-8.5906
3.6920000000000073,4.39338,-11.18,-2.1575
3.7630000000000337,5.76631,-8.0022,-4.0011
3.834000000000003,2.54973,-5.9624,-4.668
3.9050000000000296,3.88343,-5.2171,-4.9033
3.975999999999999,4.74642,-4.9818,-5.6094
4.0470000000000255,1.3337,-6.4724,-6.0801
4.117999999999995,3.84421,-8.2376,-6.5901
4.189000000000021,3.60885,-11.886,-4.1188
4.259999999999991,9.37516,-7.8453,-1.5298
4.331000000000017,2.90277,-9.1006,-4.8249
4.402000000000044,2.942,-7.1392,-3.1774
4.473000000000013,0.549172,-6.3547,-4.5111
4.54400000000004,1.49061,-6.9431,-4.2757
4.615000000000009,1.21602,-6.3155,-5.4133
4.6860000000000355,3.33426,-8.6299,-6.0409
4.757000000000005,3.56962,-13.533,-9.179
4.828000000000031,3.02045,-10.434,-2.5497
4.899000000000001,4.90333,-8.4729,-4.668
4.970000000000027,2.86354,-5.884,-5.2171
5.040999999999997,4.11879,-4.7072,-4.8249
5.112000000000023,2.47128,-6.9823,-5.4133
5.182999999999993,0.941438,-7.1,-5.2564
5.254000000000019,3.56962,-8.5122,-7.4923
5.3250000000000455,3.13813,-12.474,-4.1188
