NAME:,walk_4_2,,
EXPERIMENT TIME:,30/05/2023 13:05,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS:,100,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
49.715,0.16,-9.38,0.78
49.782,0.12,-8.51,-0.78
49.849,1.26,-9.77,-0.2
49.916,1.53,-11.57,-0.67
49.983,2.39,-11.92,-1.84
50.05,0.9,-12.24,1.18
50.117,-2,-11.65,2.59
50.184,1.92,-10.87,-1.92
50.251,-2.28,-8.04,2.55
50.318,2.16,-8.9,-0.71
50.385,-0.04,-8.16,0.9
50.452,-1.53,-7.61,2.28
50.519,4.71,-13.1,1.22
50.586,2.08,-12.4,4.16
50.653,-1.8,-10.9,-1.1
50.72,-2.71,-7.53,-1.69
50.787,0.39,-9.96,0.08
50.854,1.33,-8.94,-0.55
50.921,0.04,-8.87,0.27
50.988,0.47,-8.94,0.43
51.055,0.24,-9.92,1.69
51.122,4.51,-12.24,-0.94
51.189,2.94,-10.71,-1.37
51.256,0.27,-13.89,2.2
51.323,-0.86,-11.81,4.16
51.39,-0.04,-11.34,-1.1
51.457,-0.51,-8.87,3.26
51.524,2.31,-6.98,-0.59
51.591,1.14,-8.71,0.39
51.658,-0.63,-7.53,2.2
51.725,0,-10.24,4.59
51.792,6,-13.42,1.61
51.859,5.53,-13.53,-0.04
51.926,-6.16,-9.57,3.18
51.993,2.51,-8.71,-5.02
52.06,-2.55,-9.65,2.51
52.127,0.31,-8.28,1.1
52.194,0.04,-8.08,1.26
52.261,2.2,-9.92,1.18
52.328,1.49,-10.9,1.57
52.395,0.78,-11.18,1.29
52.462,3.37,-13.26,-1.1
52.529,1.8,-10.51,3.06
52.596,-2.59,-8.43,-0.04
52.663,0.47,-9.73,2.04
52.73,0.86,-6.75,1.49
52.797,1.73,-7.65,-0.43
52.864,-0.39,-7.81,1.49
52.931,0.67,-10.79,5.57
52.998,8.16,-13.38,0.51
53.065,5.02,-13.73,0.86
53.132,-6.2,-10.08,2.9
53.199,-0.27,-8.04,-5.33
53.266,-2.79,-11.3,5.37
53.333,4.98,-10.28,-1.61
53.4,-1.06,-8.12,1.14
53.467,1.61,-9.3,0.51
53.534,4.2,-9.61,0.35
53.601,1.53,-10.47,2.59
53.668,2.67,-11.96,-0.55
53.735,2.86,-12.91,2.82
53.802,-3.61,-10.36,-0.24
53.869,4.24,-11.18,-0.39
53.936,-1.69,-6.71,1.88
54.003,0.94,-7.1,-0.12
54.07,1.69,-9.14,0.78
54.137,-0.86,-8.43,4.39
54.204,9.41,-12.55,-1.41
54.271,1.37,-9.73,4.79
54.338,1.96,-14.24,-1.22
54.405,-2.9,-7.85,-3.65
54.472,-2.31,-10.47,3.3
54.539,2.43,-8.87,-0.16
54.606,1.26,-9.02,1.49
54.673,2.08,-9.96,-0.2
54.74,0.31,-9.18,1.96
54.807,1.8,-12.12,1.57
54.874,0.75,-10.32,0.35
54.941,1.96,-12.75,2.67
55.008,0.94,-11.18,2.79
55.075,-4.28,-8.43,0.75
55.142,2.24,-9.69,2.2
55.209,2.35,-7.92,1.18
55.276,0.59,-7.57,0.51
55.343,0,-8.36,2.67
55.41,3.33,-11.89,3.06
55.477,4.67,-12.59,3.37
55.544,5.84,-14.4,-0.43
55.611,-3.73,-10.04,3.26
55.678,-1.1,-6.83,-4.04
55.745,-0.51,-10.94,3.57
55.812,2.82,-9.18,-2.28
55.879,-0.39,-9.14,1.96
55.946,1.57,-9.53,0.98
56.013,1.57,-9.77,1.96
56.08,4.28,-11.53,-0.2
56.147,2.39,-10.71,1.06
56.214,3.33,-13.42,2
56.281,-0.55,-10.98,2.59
56.348,0.2,-10,-0.78
56.415,-1.29,-8.16,4.04
56.482,3.53,-7.96,-0.24
56.549,1.61,-7.88,0.24
56.616,-0.63,-8.04,3.92
56.683,4.24,-10.79,1.49
56.75,1.69,-12,5.02
56.817,2.98,-13.38,-0.75
56.884,-4.47,-5.96,-2.43
56.951,0.71,-11.57,1.02
57.018,2.08,-9.73,-0.24
57.085,2.08,-9.53,0.51
57.152,0.12,-8.32,0.75
57.219,2.16,-10.59,2.24
57.286,3.14,-10.79,0.27
57.353,1.1,-11.1,0.78
57.42,2.43,-13.65,2.16
57.487,5.33,-11.92,0.39
57.554,-7.3,-8,1.61
57.621,2.86,-9.3,0.55
57.688,0.82,-7.18,2.79
57.755,2.16,-6.67,-0.55
57.822,1.1,-8.24,3.41
57.889,2.51,-8.98,2.24
57.956,5.92,-12.12,3.49
58.023,6.32,-12.16,1.96
58.09,-2.31,-11.3,1.49
58.157,-4.98,-6.43,-2
58.224,3.96,-13.69,1.53
58.291,1.65,-8.08,-0.04
58.358,1.06,-8.9,1.53
58.425,1.37,-8.98,1.14
58.492,0.82,-9.69,2.51
58.559,4.98,-11.69,0.2
58.626,1.06,-10.83,1.22
58.693,0.63,-12.98,3.8
58.76,8.2,-11.34,-1.37
58.827,-7.77,-6.71,3.61
58.894,4.2,-10.4,0.43
58.961,1.29,-8.04,2.55
59.028,2.24,-7.61,0.39
59.095,0.55,-7.37,3.8
59.162,4.82,-10.79,2.67
59.229,2.43,-10.71,4.82
59.296,4.94,-13.57,-0.24
59.363,-4.75,-10.83,1.33
59.43,2.43,-10.12,-3.33
59.497,-2.94,-8.08,3.26
59.564,2.35,-8.98,1.41
59.631,-0.04,-7.73,1.88
59.698,3.65,-9.85,1.96
59.765,3.1,-9.77,1.41
59.832,1.14,-9.96,2.24
59.899,1.18,-12.75,2.24
59.966,8.2,-13.93,0.43
