NAME:,run_4_1.csv,,
EXPERIMENT TIME:,09/06/2023 20:14,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS:,90,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-10.692,0.181,-0.956
0.086,-9.515,1.828,-1.073
0.172,-11.162,0.887,-0.406
0.258,-11.476,-0.29,0.3
0.344,-12.378,-1.702,-1.152
0.43,-9.476,-0.447,-2.76
0.516,-13.202,-1.389,-0.76
0.602,-9.083,-1.31,-0.877
0.688,-8.495,-1.035,-0.093
0.774,-10.456,0.141,2.732
0.86,-11.005,0.337,3.555
0.946,-10.77,-4.997,-3.937
1.032,-12.065,-0.918,-1.74
1.118,-7.946,-0.918,-1.269
1.204,-8.299,0.298,-1.701
1.29,-10.142,1.789,-1.348
1.376,-9.436,2.22,-2.525
1.462,-9.24,-0.133,-5.937
1.548,-17.439,1.397,-4.918
1.634,-16.223,0.926,-1.191
1.72,-4.611,0.102,0.025
1.806,-2.65,-3.075,1.084
1.892,-2.532,-2.251,-10.723
1.978,-17.439,-0.957,-4.251
2.064,-12.182,5.398,-5.741
2.15,-2.14,2.652,-2.878
2.236,1.508,-0.369,-0.171
2.322,-12.535,0.965,-10.841
2.408,-18.537,6.418,2.457
2.494,-3.631,-0.055,1.319
2.58,-0.806,-1.075,-1.976
2.666,-3.003,1.671,1.908
2.752,-19.871,-3.154,-6.565
2.838,-13.006,6.928,1.319
2.924,-1.199,-0.447,-1.74
3.01,1.939,0.416,-5.624
3.096,-11.123,10.105,-20.569
3.182,-9.946,13.871,-2.682
3.268,-0.728,-2.683,-1.387
3.354,1.547,-1.349,-5.898
3.44,-11.594,0.377,0.456
3.526,-16.379,0.73,-9.742
3.612,-7.083,0.22,-6.369
3.698,1.782,-0.918,3.32
3.784,2.567,0.22,-7.624
3.87,-19.871,-11.705,5.595
3.956,-7.553,0.337,0.81
4.042,3.587,-1.781,-3.27
4.128,1.39,-1.153,-4.604
4.214,4.646,-19.511,-18.137
4.3,-7.75,-4.723,2.026
4.386,-2.14,-7.782,-5.702
4.472,3.234,1.004,-7.781
4.558,-17.674,17.558,-20.569
4.644,12.531,13.949,-14.763
4.73,0.684,-1.428,1.084
4.816,-0.924,-3.546,-0.877
4.902,-16.497,11.674,-20.569
4.988,-19.871,2.848,1.712
5.074,2.998,-3.624,-1.544
5.16,-2.179,0.377,-5.859
5.246,-19.871,-19.511,12.185
5.332,-9.868,3.986,-1.623
5.418,2.724,-4.095,-6.33
5.504,-0.179,-1.428,-0.053
5.59,-19.714,-19.511,19.442
5.676,-19.871,-1.31,7.91
5.762,0.959,-0.369,-7.899
5.848,3.587,1.044,0.025
5.934,-5.082,4.927,-20.569
6.02,-0.846,9.36,-6.016
6.106,3.587,-3.703,4.105
6.192,4.097,-1.389,-2.25
6.278,-19.871,-19.511,19.442
6.364,-19.871,-3.075,6.419
6.45,0.017,-4.291,-6.447
6.536,1.782,-2.526,-1.583
6.622,-12.339,12.615,-15.47
6.708,-1.434,17.126,4.536
6.794,4.293,-9.979,-4.368
6.88,5.274,0.769,-4.525
6.966,-19.871,-2.644,15.245
7.052,-19.871,-10.528,-3.898
7.138,-3.16,-0.172,-2.76
7.224,0.135,1.004,-5.741
7.31,-19.596,-9.548,9.871
7.396,-9.711,12.302,-4.211
7.482,2.489,-7.508,-2.603
7.568,4.489,-0.761,-5.114
7.654,-13.006,-0.957,-10.331
7.74,-19.871,-2.761,-3.505
7.826,-2.572,0.102,-7.585
7.912,0.645,-1.467,-7.624
7.998,-17.674,-17.746,-5.467
8.084,-7.436,7.006,-4.172
8.17,0.41,-4.801,-2.642
8.256,1.39,-2.997,-1.701
8.342,-19.871,9.438,13.401
8.428,-19.871,-9.469,0.417
8.514,-1.277,-0.526,-2.995
8.6,-0.806,-3.036,-7.742
8.686,-19.871,-9.116,-5.898
8.772,-8.652,5.28,-0.799
8.858,-2.572,-2.055,-4.878
8.944,2.018,-2.997,-5.467
9.03,-6.887,-0.526,9.126
9.116,-19.871,3.24,-2.172
9.202,-2.532,0.416,5.595
9.288,-1.866,-0.251,-8.801
9.374,-19.871,-19.511,19.285
9.46,-3.513,3.358,-4.133
9.546,-0.885,0.024,-6.251
9.632,-6.808,0.769,0.26
9.718,-16.105,-5.076,4.34
9.804,-2.807,3.907,-6.957
9.89,-0.728,-0.761,3.045
9.976,-0.375,-0.604,-10.017
10.062,-19.871,1.279,-7.31
10.148,-5.984,-3.742,3.124
10.234,-2.023,2.416,-5.702
10.32,-7.593,-8.135,-17.039
10.406,-12.3,7.006,4.811
10.492,-6.22,3.672,-7.232
10.578,2.41,-1.349,5.713
10.664,-0.61,-1.232,-12.292
10.75,-10.339,-15.353,19.442
10.836,-3.905,-2.879,-0.76
10.922,3.273,-0.447,-8.801
11.008,-19.871,-17.746,-6.134
11.094,-19.871,2.573,1.202
