NAME:,walk4.csv,,
12.141,-1.412158,-4.471833,-16.74976
12.212,-6.746975,-2.392823,-2.824315
12.283,-0.823759,-6.040897,-9.80665
12.354,-3.059675,-2.706636,-1.294478
12.425,-4.785645,-0.706079,-4.197247
12.496,-3.216581,0.156906,-3.138128
12.567,-2.039783,-0.196133,-5.021005
12.638,-7.570734,3.80498,-11.218808
12.709,-9.610518,-6.903882,-5.844764
12.78,-2.235916,-10.826543,-4.15802
12.851,-8.119907,-0.11768,-10.591183
12.922,-4.981779,-1.412158,-2.824315
12.993,-1.608291,-0.392266,-0.588399
13.064,-3.491168,0.392266,-3.491168
13.135,-1.490611,0.23536,-5.609404
13.206,2.31437,1.098345,-16.279039
13.277,-3.216581,-5.021005,-10.355823
13.348,-6.433163,-6.315483,-1.608291
13.419,-5.021005,-5.687858,-8.512173
13.49,-1.765197,-2.510503,-3.334261
13.561,-4.2757,-0.11768,-2.667409
13.632,-3.883434,0,-3.530394
13.703,-3.451941,1.333704,-6.00167
13.774,-7.374601,1.922104,-9.924331
13.845,-7.609961,-3.373488,-6.864655
13.916,-2.432049,-2.745862,-7.060789
13.987,-3.491168,-1.922104,-9.257479
14.058,-5.217138,-1.294478,-5.491724
14.129,-1.647517,-0.627626,-0.902212
14.2,-3.334261,-0.274586,-2.275143
14.271,-1.490611,0.902212,-4.942552
14.342,-4.589512,-3.020448,-8.43372
14.413,-4.824872,-1.216025,-6.23703
14.484,-4.550286,-5.021005,-10.74809
14.555,-7.492281,0.078453,-6.276257
14.626,-0.627626,-1.96133,-7.570734
14.697,-3.373488,-1.176798,-0.706079
14.768,-3.92266,-0.784532,-4.118793
14.839,-3.530394,0.431493,-4.824872
14.91,-2.510503,-1.490611,-8.394493
14.981,-7.060789,5.177911,-8.708306
15.052,-7.688414,-0.431493,-9.453611
15.123,-0.980665,-8.904439,-5.099459
15.194,-9.414385,-0.549172,-8.590626
15.265,-3.138128,-2.941995,-1.137571
15.336,-2.824315,-1.255251,-1.922104
15.407,-2.628182,-0.039227,-4.197247
15.478,-3.295035,-0.156906,-6.982335
15.549,0.980665,2.118237,-13.493951
15.62,-5.452498,-5.217138,-9.924331
15.691,-6.433163,-8.472946,1.216025
15.762,-5.609404,-4.2757,-9.179025
15.833,-1.529837,-1.96133,-4.589512
15.904,-4.628739,-0.941438,-2.235916
15.975,-3.92266,0,-5.099459
16.046,-3.295035,1.372931,-6.315483
16.117,-7.806094,1.608291,-6.943109
16.188,-8.237586,-5.374045,-8.825986
16.259,-3.059675,-4.628739,-10.27737
16.33,-2.863542,-2.863542,-6.982335
16.401,-5.648631,-1.96133,-4.785645
16.472,-2.31437,0.431493,-1.686744
16.543,-2.706636,-0.862985,-3.569621
16.614,-2.549729,-0.11768,-5.530951
16.685,-5.609404,-2.353596,-7.531507
16.756,-2.31437,-5.060232,-9.688971
16.827,-3.765754,-2.31437,-8.31604
16.898,-7.492281,-2.941995,-3.255808
16.969,-0.353039,-3.295035,-8.786758
17.04,-3.765754,-1.451384,-1.84365
17.111,-4.001113,-1.059118,-3.491168
17.182,-3.608848,0.470719,-4.864099
17.253,-2.667409,0.11768,-7.84532
17.324,-7.649188,4.942552,-9.022119
17.395,-7.374601,-0.196133,-9.218252
17.466,-1.176798,-9.885103,-2.000557
17.537,-7.060789,0.313813,-10.669636
17.608,-3.569621,-2.31437,-3.412714
17.679,-2.667409,-0.274586,-1.922104
17.75,-3.020448,0.392266,-4.197247
17.821,-2.000557,0.706079,-6.00167
17.892,0.274586,-1.333704,-10.591183
17.963,-2.31437,-6.511616,-13.454725
18.034,-8.31604,-6.511616,-2.863542
18.105,-1.294478,-4.354153,-8.512173
18.176,-3.020448,-3.059675,-3.412714
18.247,-4.589512,-1.529837,-2.07901
18.318,-4.550286,-1.098345,-4.589512
18.389,-4.824872,0.470719,-7.060789
18.46,-6.393936,-0.392266,-6.393936
18.531,-6.23703,-6.903882,-6.707749
18.602,0.627626,-2.31437,-8.708306
18.673,-8.198359,0.431493,-6.354709
18.744,-3.648074,-3.255808,-3.92266
18.815,-1.96133,-0.941438,-2.785089
18.886,-2.19669,-0.902212,-4.079566
18.957,-2.549729,0.23536,-2.863542
19.028,-3.961887,-0.274586,-5.177911
19.099,-5.099459,-1.176798,-8.276814
19.17,-5.256365,-7.688414,-5.099459
19.241,-6.746975,0.078453,-8.708306
19.312,-2.745862,0.745305,-7.806094
19.383,-3.569621,-0.470719,-2.667409
19.454,-2.31437,-0.431493,-4.354153
19.525,-2.785089,-0.039227,-2.039783
19.596,-4.667965,-2.275143,-5.76631
19.667,-5.217138,2.902768,-10.551956
19.738,-8.943666,-2.941995,-15.102242
19.809,0.706079,-8.590626,-7.649188
19.88,-7.413828,-1.725971,-7.217695
19.951,-4.354153,0.156906,-0.11768
20.022,-1.451384,-0.862985,-2.31437
20.093,-0.980665,-0.039227,-2.745862
20.164,-1.490611,-0.509946,-9.728197
20.235,-4.471833,-1.686744,-8.159133
20.306,-4.314926,-1.529837,-17.651972
20.377,-6.511616,0.862985,-6.23703
20.448,-0.823759,-2.510503,-8.708306
20.519,-3.138128,-1.294478,0.588399
20.59,-3.765754,-0.784532,-4.354153
20.661,-2.745862,1.647517,-3.412714
20.732,-4.197247,0.353039,-7.021562
20.803,-2.471276,1.608291,-8.512173
20.874,-13.533178,-5.021005,-12.709418
20.945,-1.019892,-4.981779,-8.512173
21.016,-6.23703,-2.549729,-6.433163
21.087,-2.863542,-0.470719,0.196133
21.158,-3.177355,-0.941438,-1.96133
21.229,-1.137571,1.098345,-4.118793
21.3,-3.648074,-2.706636,-7.453054
21.371,-4.314926,-0.941438,-7.806094
21.442,-3.569621,-3.687301,-9.728197
21.513,-7.178468,-0.627626,-8.08068
21.584,-1.725971,-2.510503,-8.276814
21.655,-2.19669,-1.96133,0.313813
21.726,-3.687301,-0.353039,-3.530394
21.797,-4.432606,1.294478,-3.491168
21.868,-2.353596,-0.823759,-8.198359
21.939,-5.805537,3.648074,-10.238143
22.01,-10.865768,-4.079566,-10.865768
22.081,-0.470719,-8.66908,-6.354709
22.152,-8.472946,-1.255251,-6.982335
22.223,-2.432049,-3.255808,-0.196133
22.294,-2.824315,-0.823759,-1.882877
22.365,-1.725971,0.431493,-2.785089
22.436,-4.746419,-2.039783,-6.864655
22.507,-1.647517,0.23536,-10.04201
22.578,0.313813,-8.747532,-15.416055
22.649,-8.394493,-3.648074,-4.001113
22.72,-0.941438,-3.412714,-8.786758
22.791,-2.785089,-1.922104,-0.823759
22.862,-4.001113,-0.980665,-2.863542
22.933,-3.569621,0.549172,-3.451941
23.004,-2.863542,-1.412158,-7.021562
23.075,-6.433163,4.785645,-10.826543
23.146,-11.924888,-2.785089,-12.12102
23.217,-0.353039,-8.512173,-3.961887
23.288,-10.708862,-0.274586,-7.84532
23.359,-2.824315,-3.098902,-1.412158
23.43,-3.569621,-1.725971,-1.490611
23.501,-2.275143,0,-2.549729
23.572,-3.177355,-0.078453,-6.982335
23.643,0.862985,0.823759,-12.787872
23.714,-5.060232,-1.412158,-15.023788
23.785,-7.139242,-6.707749,1.922104
23.856,-4.667965,-6.354709,-9.492838
23.927,-2.549729,-2.19669,-3.216581
23.998,-3.451941,-0.980665,-2.31437
24.069,-3.334261,0,-3.92266
24.14,-3.491168,-0.627626,-7.139242
24.211,-6.590069,2.785089,-9.924331
24.282,-7.884547,-7.256921,-4.550286
24.353,-3.451941,-8.355267,-7.335374
24.424,-6.040897,-1.098345,-8.394493
24.495,-4.746419,-2.471276,-3.334261
24.566,-2.157463,0.549172,-2.235916
24.637,-2.981222,-0.862985,-3.216581
24.708,-2.392823,0.549172,-5.217138
24.779,-1.882877,-2.588956,-8.982892
24.85,-2.863542,-8.08068,-10.944222
24.921,-4.15802,-2.745862,-7.217695
24.992,-7.296148,0.039227,-6.315483
25.063,-0.392266,-0.823759,-8.708306
25.134,-4.197247,-1.176798,-2.31437
25.205,-3.569621,-0.627626,-4.197247
25.276,-3.334261,1.529837,-5.727084
25.347,-3.451941,-2.157463,-5.452498
25.418,-4.746419,2.353596,-10.473503
25.489,-9.296705,-4.511059,-7.963
25.56,-1.529837,-9.061345,-3.138128
25.631,-8.590626,-0.627626,-8.198359
25.702,-3.255808,-3.334261,-2.157463
25.773,-3.177355,-0.784532,-2.588956
25.844,-2.745862,0.196133,-4.471833
25.915,-3.412714,-0.353039,-6.040897
25.986,1.412158,1.608291,-14.082351
26.057,-3.451941,-2.000557,-13.454725
26.128,-7.688414,-5.570178,0.862985
26.199,-4.197247,-5.491724,-8.159133
26.27,-2.19669,-2.07901,-5.687858
26.341,-4.393379,-0.784532,-3.80498
26.412,-3.844207,0.078453,-4.2757
26.483,-3.530394,1.216025,-5.805537
26.554,-5.76631,0.627626,-7.100015
26.625,-5.334818,-4.471833,-7.806094
26.696,-2.981222,-3.765754,-9.100572
26.767,-4.393379,0.627626,-8.747532
26.838,-3.608848,-1.372931,-6.040897
26.909,-3.255808,-0.509946,-2.745862
26.98,-2.863542,-0.313813,-2.981222
27.051,-1.412158,0.313813,-5.648631
27.122,-4.118793,-1.451384,-7.649188
27.193,-3.844207,-0.666852,-6.668522
27.264,-2.745862,-4.981779,-11.140355
27.335,-5.256365,-1.725971,-4.001113
27.406,-2.941995,-2.588956,-8.943666
27.477,-2.549729,-0.666852,-2.432049
27.548,-3.373488,-0.313813,-4.471833
27.619,-3.765754,1.059118,-5.374045
27.69,-3.177355,-1.059118,-6.00167
27.761,-5.962444,3.295035,-9.335931
27.832,-7.296148,-1.490611,-9.610518
27.903,-0.862985,-6.825429,-5.138685
27.974,-8.472946,0.078453,-7.84532
28.045,-3.138128,-1.765197,-3.648074
28.116,-2.157463,-1.84365,-2.275143
28.187,-2.549729,-0.078453,-4.393379
28.258,-3.216581,0.039227,-6.00167
28.329,0.784532,-0.706079,-13.180139
28.4,-5.099459,-2.863542,-5.727084
28.471,-4.550286,-5.570178,-5.962444
28.542,-6.707749,-0.980665,-6.433163
28.613,-1.647517,-1.451384,-7.570734
28.684,-3.883434,-0.902212,-2.785089
28.755,-3.138128,0.078453,-4.785645
28.826,-3.530394,1.647517,-5.687858
28.897,-3.491168,-1.725971,-5.962444
28.968,-5.217138,1.882877,-10.081236
29.039,-7.570734,-2.706636,-10.15969
29.11,-0.470719,-7.139242,-4.236473
29.181,-7.021562,-2.157463,-7.923774
29.252,-3.098902,-1.255251,-2.549729
29.323,-3.255808,-1.569064,-3.138128
29.394,-2.353596,0.11768,-4.432606
29.465,-5.491724,-2.157463,-5.334818
29.536,-1.333704,1.765197,-12.827099
29.607,-3.373488,-2.19669,-15.416055
29.678,-5.88399,-5.687858,-0.588399
29.749,-2.863542,-3.961887,-8.119907
29.82,-3.020448,-2.275143,-3.530394
29.891,-3.334261,-0.784532,-3.098902
29.962,-3.059675,0.078453,-4.824872
30.033,-3.608848,-1.294478,-5.844764
30.104,-7.060789,4.354153,-10.316596
30.175,-7.100015,-1.059118,-12.317153
30.246,-1.882877,-8.198359,-2.157463
30.317,-4.746419,-0.666852,-9.100572
30.388,-4.864099,-1.882877,-3.491168
30.459,-2.432049,-0.039227,-3.098902
30.53,-3.177355,0.078453,-3.687301
30.601,-3.059675,1.059118,-6.864655
30.672,1.333704,-1.098345,-10.904996
30.743,-5.295591,-3.177355,-10.316596
30.814,-7.884547,-2.510503,-2.902768
30.885,-3.177355,-4.942552,-7.649188
30.956,-2.19669,-2.745862,-6.511616
31.027,-3.412714,-0.784532,-3.569621
31.098,-3.726527,-0.313813,-4.079566
31.169,-3.491168,1.529837,-5.060232
31.24,-2.981222,-2.667409,-6.629296
31.311,-4.824872,-0.784532,-8.904439
31.382,-7.217695,-1.294478,-11.767981
31.453,-3.255808,-5.177911,-1.84365
31.524,-6.982335,-3.373488,-8.786758
31.595,-3.961887,-2.000557,-2.118237
31.666,-3.216581,-1.647517,-1.255251
31.737,-2.19669,-0.274586,-4.197247
31.808,-3.569621,-0.549172,-6.825429
31.879,0.784532,2.667409,-13.415498
31.95,-3.373488,-3.961887,-10.669636
32.021,-7.84532,-4.079566,-2.510503
32.092,-3.92266,-4.15802,-8.002227
32.163,-2.235916,-1.490611,-5.334818
32.234,-3.765754,-0.509946,-3.216581
32.305,-3.648074,-0.039227,-3.80498
32.376,-3.883434,0.745305,-4.667965
32.447,-3.491168,-1.882877,-6.786202
32.518,-6.982335,-2.432049,-7.649188
32.589,-5.727084,-2.31437,-9.532064
32.66,-1.804424,-5.021005,-4.432606
32.731,-7.217695,-1.804424,-8.041453
32.802,-3.138128,-1.686744,-2.471276
32.873,-3.216581,-0.588399,-3.961887
32.944,-2.588956,-0.039227,-4.001113
33.015,-4.550286,-0.627626,-6.11935
33.086,0.823759,1.529837,-13.454725
33.157,-4.001113,-1.059118,-12.787872
33.228,-5.88399,-7.374601,0.941438
33.299,-2.902768,-5.295591,-9.022119
33.37,-2.981222,-2.157463,-4.236473
33.441,-3.726527,-1.176798,-3.098902
33.512,-3.648074,0.156906,-4.393379
33.583,-3.80498,1.569064,-5.687858
33.654,-4.589512,-1.059118,-5.256365
33.725,-5.962444,-1.84365,-8.43372
33.796,-4.589512,-2.785089,-10.120463
33.867,-1.019892,-5.609404,-4.197247
33.938,-6.511616,-2.07901,-8.512173
34.009,-3.138128,-1.294478,-2.235916
34.08,-2.628182,-0.588399,-3.687301
34.151,-2.118237,0.039227,-4.471833
34.222,-5.138685,-2.471276,-5.530951
34.293,-0.23536,1.96133,-13.101686
34.364,-2.039783,-3.687301,-13.415498
34.435,-6.668522,-7.84532,0.156906
34.506,-2.981222,-4.236473,-8.355267
34.577,-2.392823,-2.118237,-3.726527
34.648,-3.92266,-0.941438,-3.020448
34.719,-3.80498,0.313813,-4.785645
34.79,-3.334261,1.529837,-6.23703
34.861,-7.256921,0.509946,-6.433163
34.932,-5.727084,-5.099459,-8.276814
35.003,-5.060232,-2.19669,-10.15969
35.074,-2.471276,-4.236473,-5.452498
35.145,-5.334818,-2.392823,-6.943109
35.216,-3.451941,-0.078453,-2.981222
35.287,-2.235916,-0.588399,-3.687301
35.358,-2.432049,0.078453,-4.2757
35.429,-4.942552,-2.588956,-8.237586
35.5,-2.000557,0.549172,-10.669636
35.571,-1.608291,-5.570178,-13.61163
35.642,-5.177911,-6.354709,0.980665
35.713,-1.922104,-6.864655,-8.551399
35.784,-3.765754,-2.471276,-1.922104
35.855,-3.883434,-0.470719,-4.667965
35.926,-3.255808,0.627626,-4.04034
35.997,-2.706636,-0.23536,-5.413271
36.068,-6.354709,2.392823,-10.002784
36.139,-8.119907,-3.765754,-9.218252
36.21,-2.039783,-8.551399,-4.432606
36.281,-3.80498,-0.706079,-7.84532
36.352,-5.256365,-0.902212,-6.354709
36.423,-2.000557,-0.509946,-2.588956
36.494,-2.392823,-0.196133,-3.726527
36.565,-1.882877,0.588399,-5.256365
36.636,-2.941995,-2.628182,-7.884547
36.707,-4.746419,-1.137571,-6.080123
36.778,-1.333704,-3.961887,-12.47406
36.849,-6.864655,-1.137571,-4.707192
36.92,-0.823759,-2.392823,-8.629852
36.991,-3.412714,-1.176798,-2.039783
37.062,-3.80498,-0.902212,-4.04034
37.133,-3.138128,0.509946,-4.2757
37.204,-3.098902,-1.137571,-6.080123
37.275,-7.413828,4.471833,-9.688971
37.346,-7.570734,-2.706636,-10.39505
37.417,-0.862985,-8.747532,-4.314926
37.488,-8.472946,-0.941438,-9.100572
37.559,-3.216581,-1.804424,-2.118237
37.63,-3.648074,-0.509946,-2.235916
37.701,-2.745862,0.706079,-3.334261
37.772,-3.491168,0.039227,-5.530951
37.843,1.098345,2.353596,-14.278483
37.914,-3.138128,-1.882877,-15.455281
37.985,-6.550843,-7.335374,1.098345
38.056,-2.275143,-5.021005,-8.394493
38.127,-3.648074,-2.549729,-3.098902
38.198,-3.451941,-0.902212,-3.648074
38.269,-3.961887,-0.039227,-3.80498
38.34,-3.687301,1.294478,-5.530951
38.411,-4.903325,-0.470719,-7.531507
38.482,-6.786202,-4.15802,-6.746975
38.553,-4.589512,-3.020448,-9.022119
38.624,-1.647517,-2.706636,-5.687858
38.695,-6.354709,-1.686744,-7.923774
38.766,-2.353596,-1.765197,-2.981222
38.837,-2.353596,-0.549172,-3.648074
38.908,-2.235916,-0.156906,-3.883434
38.979,-4.15802,-1.922104,-6.158576
39.05,0.078453,1.451384,-12.081794
39.121,-4.824872,-3.844207,-14.906109
39.192,-5.687858,-6.00167,1.96133
39.263,-2.706636,-6.11935,-9.688971
39.334,-2.941995,-2.471276,-3.451941
39.405,-4.197247,-0.941438,-2.745862
39.476,-3.491168,-0.11768,-4.785645
39.547,-3.373488,0.980665,-5.805537
39.618,-6.590069,0.353039,-9.885103
39.689,-6.197803,-5.217138,-7.178468
39.76,-4.354153,-2.432049,-10.316596
39.831,-2.07901,-2.981222,-6.354709
39.902,-5.962444,-1.84365,-7.766868
39.973,-2.706636,0.196133,-2.628182
40.044,-2.471276,-0.706079,-3.491168
40.115,-2.824315,0.353039,-4.981779
40.186,-4.707192,-2.745862,-6.550843
40.257,-1.96133,1.529837,-11.375715
40.328,-1.922104,-2.863542,-12.59174
40.399,-7.727641,-6.158576,-2.981222
40.47,-2.824315,-2.745862,-6.746975
40.541,-2.31437,-1.84365,-4.314926
40.612,-3.138128,-0.902212,-3.608848
40.683,-5.138685,0.470719,-3.687301
40.754,-4.785645,0.941438,-5.88399
40.825,-7.413828,-0.039227,-8.865212
40.896,-4.981779,-4.04034,-7.256921
40.967,-6.982335,-2.000557,-13.337045
41.038,-2.471276,3.648074,-10.787315
41.109,-3.530394,-0.784532,-6.707749
41.18,-2.824315,-0.823759,-5.021005
41.251,-2.432049,-2.785089,-4.197247
41.322,-0.392266,-0.039227,-5.060232
41.393,-4.001113,-2.19669,-6.158576
41.464,-1.608291,0.902212,-9.179025
41.535,-2.785089,-1.412158,-11.611073
41.606,-8.747532,-8.159133,-0.588399
41.677,-2.941995,-2.19669,-8.66908
41.748,-2.353596,-3.098902,-5.76631
41.819,-4.981779,-1.804424,-3.295035
41.89,-3.80498,-0.274586,-4.628739
41.961,-3.608848,0.509946,-4.354153
42.032,-3.608848,-1.765197,-6.040897
42.103,-5.805537,3.334261,-10.120463
42.174,-5.570178,-1.019892,-9.845878
42.245,-2.19669,-9.492838,-0.431493
42.316,-7.649188,-1.059118,-10.04201
42.387,-4.471833,-2.745862,-2.549729
42.458,-1.84365,-1.412158,-4.236473
42.529,-3.098902,0.23536,-3.844207
42.6,-2.785089,0.706079,-4.628739
42.671,-0.823759,-0.274586,-10.591183
42.742,-3.295035,-5.295591,-12.042567
42.813,-7.217695,-7.609961,-0.078453
42.884,-4.471833,-1.608291,-8.590626
42.955,-2.31437,-3.059675,-6.590069
43.026,-3.412714,-1.098345,-3.098902
43.097,-3.648074,-1.255251,-3.844207
43.168,-2.745862,0.823759,-4.550286
43.239,-3.138128,-2.039783,-7.060789
43.31,-5.256365,3.216581,-9.571291
43.381,-9.688971,-2.19669,-7.884547
43.452,-0.470719,-9.257479,-3.216581
43.523,-10.708862,0.078453,-8.002227
43.594,-3.138128,-3.020448,-2.235916
43.665,-2.667409,-1.372931,-3.059675
43.736,-2.588956,-1.098345,-4.197247
43.807,-2.157463,-0.23536,-4.511059
43.878,-3.216581,-2.549729,-7.884547
43.949,-4.550286,-1.412158,-6.825429
44.02,-2.432049,-2.706636,-10.708862
44.091,-6.158576,-1.176798,-5.177911
44.162,-1.804424,-1.96133,-9.061345
44.233,-3.177355,-0.784532,-2.549729
44.304,-3.451941,-0.588399,-4.393379
44.375,-3.765754,0.392266,-4.942552
44.446,-3.373488,-0.23536,-6.158576
44.517,-6.00167,3.216581,-10.51273
44.588,-6.864655,-2.432049,-10.39505
44.659,-2.628182,-10.983448,-0.588399
44.73,-7.531507,0.23536,-9.728197
44.801,-4.001113,-3.138128,-3.80498
44.872,-2.941995,-0.823759,-2.863542
44.943,-2.275143,-0.509946,-4.15802
45.014,-2.19669,0.23536,-4.707192
45.085,-5.295591,-2.392823,-6.943109
45.156,-2.863542,0.862985,-10.198917
45.227,-1.922104,-5.491724,-12.160246
45.298,-6.158576,-5.334818,-1.882877
45.369,-2.392823,-4.942552,-8.394493
