NAME:,run_2_3.csv,,
EXPERIMENT TIME:,08/06/2023 17:49,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,111,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-6.47,-1.69,5.57
0.05102539,-7.41,-1.18,4.75
0.101989746,-6.83,-1.29,5.49
0.15301514,-6.94,-1.45,5.65
0.20397949,-6.94,-1.69,5.06
0.25500488,-8.12,-1.73,6.83
0.30700684,-6.55,-1.53,5.41
0.3579712,-6.63,-1.61,4.94
0.40899658,-6.63,-1.49,5.61
0.46002197,-5.77,-1.22,4.82
0.5109863,-6.43,-2.59,5.61
0.5620117,-5.65,-2.12,5.49
0.6129761,-4.43,-2.47,4.79
0.66400146,-2.59,-1.96,2.31
0.71502686,-8.28,2.63,6.86
0.7659912,-11.02,3.26,7.92
0.8170166,-7.22,-1.88,8.75
0.86798096,-13.49,-1.49,9.73
0.91900635,-9.96,-1.49,5.33
0.9699707,-2.71,-2,3.53
1.0209961,1.02,-1.49,-1.1
1.0720215,-0.75,-2.16,-0.94
1.1229858,-3.41,-2.94,4.51
1.1740112,-20.01,5.18,8.83
1.2249756,-10.08,-1.8,6.9
1.276001,-15.61,-2.51,11.41
1.3270264,-10.94,-0.08,9.69
1.3779907,-5.22,-1.84,6.04
1.4290161,-0.51,-2.67,0.24
1.4799805,-0.04,-0.16,2.47
1.5310059,-0.27,2.75,-1.18
1.5819702,-0.16,1.61,1.14
1.6329956,-20.01,-6.08,16.51
1.684021,-8.79,-3.92,10.71
1.7349854,-13.81,-6,9.1
1.7860107,-6.35,-0.35,2.63
1.8369751,2.98,1.49,-3.1
1.8880005,-3.77,-0.98,-0.71
1.9390259,-2.39,1.92,0.31
1.9899902,-14.2,16.99,9.02
2.0410156,-15.02,0.12,-1.84
2.09198,-14.67,-5.37,12.28
2.1430054,-13.65,-5.1,11.85
2.1939697,-8.08,-1.33,2.79
2.244995,1.29,0.59,-4.28
2.2960205,-0.59,2.71,-1.69
2.3469849,-0.94,1.57,-0.47
2.3980103,1.8,3.73,5.37
2.4489746,-20.01,-11.3,16.67
2.5,-16.48,-6.16,13.02
2.5510254,-18.08,-1.14,6.63
2.6019897,-3.1,-4.16,1.77
2.6530151,5.06,0.86,-7.3
2.7039795,-6.71,2.39,0.59
2.755005,-2.28,-1.18,1.37
2.8060303,3.06,2.47,3.84
2.8569946,-20.01,-20.01,-12.4
2.90802,-15.06,-12.12,16.59
2.9589844,-12.98,3.65,5.3
3.0100098,-11.89,-1.26,4.43
3.0609741,-1.96,-1.06,0.51
3.1119995,0.24,2.75,-1.29
3.163025,-4.2,2.47,-1.1
3.2139893,-6.51,19.34,12.55
3.2650146,-18.91,6.24,19.69
3.315979,-12.55,-5.49,13.14
3.3670044,-17.06,4.08,0.55
3.4180298,-3.33,-2.2,2.71
3.4689941,7.49,2.16,-6.9
3.5200195,-3.69,2.04,-0.43
3.570984,-0.98,-1.14,1.84
3.6220093,-9.14,6.43,-12.87
3.6729736,-13.69,1.06,7.81
3.723999,-20.01,-5.77,6.43
3.7750244,-20.01,-19.97,14.95
3.8259888,-3.61,-0.12,4
3.8770142,1.18,-2,-1.8
3.9279785,1.57,1.53,1.65
3.979004,-3.41,0.82,-2.86
4.0300293,-4.31,20.01,20.01
4.0809937,-20.01,11.26,20.01
4.132019,-5.22,-7.26,4.16
4.1829834,-20.01,-5.61,7.22
4.234009,-3.41,-2.75,1.29
4.284973,1.18,3.02,-5.69
4.3359985,-2.9,5.22,-4.12
4.387024,-1.06,-4.9,4.75
4.4379883,-13.18,6.16,-13.65
4.4890137,-3.45,-0.08,2.9
4.539978,-19.97,1.45,9.45
4.5910034,-10.24,4.43,8.36
4.642029,-2.59,-1.49,-1.1
4.692993,2.75,2.67,-1.49
4.7440186,0.08,2.51,1.37
4.794983,-1.61,6.2,5.65
4.8460083,-20.01,8.55,20.01
4.8969727,-9.41,-4.04,12.47
4.947998,-14.16,-0.63,6.47
4.9990234,-4.2,0.63,1.49
5.049988,1.73,1.02,-3.61
5.101013,-0.43,5.41,-2.55
5.1519775,-3.26,-1.29,2.67
5.203003,-20.01,-7.92,14.75
5.2540283,-16.4,-0.39,4.82
5.3049927,-15.34,-3.73,6.28
5.356018,-7.81,-1.84,8.12
5.4069824,0.39,-0.75,-4.39
5.458008,1.33,0.43,2.55
5.508972,-0.82,3.84,0.63
5.5599976,0,2.16,8.43
5.611023,-13.38,-2.55,8.63
5.6619873,-18.83,-6.55,15.65
5.7130127,-14.95,-2.31,7.92
5.763977,-0.98,0.04,0.94
5.8150024,2.9,1.41,-0.35
5.866028,-2.55,3.65,-5.49
5.916992,-4.08,-3.37,6.51
5.9680176,-20.01,-0.24,16.91
6.018982,-14.44,-5.92,7.92
6.0700073,-14.44,-1.02,9.1
6.1209717,-7.34,-2.2,9.73
6.171997,-20.01,-3.06,-9.69
6.2230225,3.73,0.47,0.47
6.273987,0.47,2.16,-0.39
6.325012,-2.35,-0.43,-0.24
6.3759766,-19.22,7.65,10.79
6.427002,-16.51,-5.81,13.1
6.4780273,-13.34,-1.92,14.12
6.5289917,-15.38,-0.86,4.9
6.580017,4.9,0.63,-2.9
6.6309814,-0.67,1.49,-2.16
6.682007,-3.41,0.9,0.71
6.732971,-8.71,19.89,6.55
6.7839966,-12.2,12.24,0.9
6.835022,-18.44,-5.84,12
6.8859863,-11.38,-0.31,6.12
6.9370117,-12.43,2.28,-0.2
6.987976,4.98,-4.94,-6.67
7.0390015,0.59,1.96,1.84
7.090027,1.69,1.41,-1.41
7.140991,-0.2,-0.51,3.88
7.1920166,-18.32,0.12,15.81
7.242981,-16.16,-0.94,10.75
7.2940063,-12.83,-1.88,5.65
7.3449707,1.61,-2,1.49
7.395996,-0.08,3.3,-2.79
7.4470215,-2.75,0.71,-1.88
7.497986,-5.92,0.2,4.79
7.549011,-20.01,-3.73,20.01
7.5999756,-17.3,-6.2,14.79
7.651001,-17.77,0.59,10.43
7.7020264,-6.86,-3.06,12.4
7.7529907,7.81,0.94,-0.75
7.804016,-12.87,1.33,10.12
7.8549805,4,2.28,1.61
7.906006,-5.57,-1.06,-0.08
7.95697,-19.93,2.55,11.06
8.007996,-13.93,3.49,4.71
8.059021,-18.55,-1.02,10.16
8.109985,-1.1,-3.77,4.71
8.161011,9.73,6.16,-2.47
8.211975,-3.1,3.02,-1.53
8.2630005,-3.06,-1.84,2.55
8.314026,-10.59,19.89,6.98
8.36499,-9.3,5.61,2.16
8.416016,-10.4,-3.61,8.12
8.46698,-7.49,-3.88,7.85
8.518005,-20.01,-16.75,7.57
8.56897,3.37,-3.65,-8.94
8.619995,1.18,1.14,2
8.6710205,-2.39,-0.51,-4.12
8.721985,-20.08,20.01,20.01
8.77301,-9.65,6.28,16.24
8.823975,-13.22,-0.86,14.2
8.875,-12.98,-1.1,2.2
8.926025,10,3.41,6.28
8.97699,-3.1,5.1,-2.12
9.028015,-2.98,0.04,-3.57
9.0789795,-7.18,14.2,5.73
9.130005,-6.47,9.81,2.08
9.18103,-15.18,-6.83,13.77
9.231995,-13.61,-2.55,11.18
9.28302,4.67,-8.32,8.24
9.333984,-8.08,4.16,-3.77
9.38501,5.41,-1.14,2.35
9.435974,-0.71,3.65,1.26
9.4869995,0.39,-1.14,2.9
9.538025,-12.04,-3.22,16.44
9.588989,-12.98,2.16,6.32
9.640015,-17.22,-0.55,9.65
9.690979,-5.49,-2.2,3.65
9.742004,7.41,-0.31,-5.1
9.79303,-0.82,3.41,-3.02
9.843994,-0.24,-4.9,6.04
9.89502,-13.69,2.24,6.35
9.945984,-12.83,-5.61,5.92
9.997009,-11.45,-4.51,8.55
10.047974,-6.67,-2.08,9.73
10.098999,-2.79,-1.88,1.88
10.150024,2.67,2.24,-4.67
10.200989,-2.55,5.96,2.9
10.252014,-0.08,4.47,6.16
10.3029785,-10.87,-16.83,7.96
10.354004,-18.79,-1.77,20.01
10.405029,-15.1,-2.79,10.51
10.455994,-6.32,-3.06,3.3
10.507019,5.26,0.39,0.27
10.557983,-0.82,1.1,-1.69
10.609009,-2.59,-1.53,2.28
10.659973,-5.77,12.91,-15.73
10.710999,-8,4.12,1.57
10.762024,-14.55,-2.86,10.08
10.812988,-10.36,0.12,7.49
10.864014,-5.1,-2.71,6.79
10.914978,-0.71,-4.35,-6.75
10.966003,3.69,-1.96,0.55
11.017029,-2.75,2.2,-2.2
11.067993,1.65,5.06,5.3
11.119019,-4.04,4.75,4.71
11.169983,-11.22,-2.31,11.06
11.221008,-17.81,-1.57,10.63
11.271973,-3.45,0.04,3.8
11.322998,8.2,3.57,-4.98
11.374023,-3.73,3.65,-2.59
