"NAME:","walk_2_1.csv"
"EXPERIMENT TIME:","08/06/2023 09:17"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","100"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"44.364","0.04","-7.34","-5.49"
"44.367","0.35","-7.45","-3.88"
"44.426","0.63","-8.39","-4.08"
"44.429","0.75","-10.79","-5.02"
"44.439","1.41","-10.04","-4.79"
"44.443","0.86","-9.77","-5.26"
"44.446","0.16","-8.12","-3.45"
"44.449","0.78","-8.2","-4.0"
"44.515","0.39","-8.71","-3.41"
"44.606","1.06","-10.75","-5.65"
"44.717","1.18","-10.4","-6.0"
"44.8","0.67","-11.26","-6.83"
"44.936","0.04","-7.1","-4.75"
"45.022","0.43","-6.9","-3.92"
"45.132","1.22","-7.77","-4.59"
"45.222","0.51","-10.08","-3.84"
"45.343","0.2","-11.85","-4.39"
"45.433","3.02","-10.94","-7.57"
"45.543","1.29","-6.32","-4.16"
"45.625","-0.04","-8.9","-4.55"
"45.723","0.67","-7.77","-3.53"
"45.818","0.47","-9.73","-3.84"
"45.921","0.94","-10.98","-4.98"
"46.025","1.1","-10.67","-5.33"
"46.125","1.37","-7.61","-6.08"
"46.229","-0.2","-7.92","-4.39"
"46.324","1.18","-7.65","-4.28"
"46.896","1.02","-8.0","-4.04"
"46.901","1.53","-11.53","-5.65"
"46.924","1.61","-9.69","-5.1"
"46.927","0.59","-10.71","-4.75"
"46.951","1.49","-7.14","-4.59"
"46.953","1.65","-7.14","-4.71"
"47.035","0.67","-8.94","-4.12"
"47.137","1.53","-9.45","-4.86"
"47.244","1.1","-11.45","-6.2"
"47.345","2.24","-10.28","-7.96"
"47.449","-0.59","-6.24","-4.31"
"47.54","0.2","-6.35","-3.18"
"47.651","1.26","-8.79","-4.94"
"47.76","1.14","-9.73","-4.63"
"47.84","2.12","-11.26","-5.33"
"47.939","1.53","-8.9","-5.1"
"48.057","0.78","-7.65","-4.2"
"48.153","1.02","-7.14","-4.12"
"48.265","1.53","-8.9","-3.92"
"48.368","1.14","-11.57","-5.81"
"48.464","0.75","-11.57","-5.3"
"48.557","1.57","-7.37","-6.47"
"48.661","-0.9","-7.57","-4.2"
"48.742","0.16","-7.81","-4.0"
"48.861","1.22","-9.02","-3.84"
"48.941","1.49","-12.0","-5.65"
"49.059","3.3","-9.41","-6.86"
"49.15","1.92","-7.1","-5.18"
"49.247","0.43","-7.1","-3.88"
"49.359","0.9","-7.22","-3.37"
"49.455","1.33","-9.81","-4.63"
"49.549","1.06","-11.53","-5.3"
"49.66","0.94","-10.9","-5.81"
"49.763","1.02","-6.55","-5.33"
"49.858","-0.04","-7.65","-4.51"
"49.961","1.06","-8.2","-4.79"
"50.063","1.41","-8.67","-4.63"
"50.165","1.26","-11.26","-5.92"
"50.261","2.08","-10.55","-7.37"
"50.377","2.39","-7.92","-5.96"
"50.51","0.24","-6.59","-3.92"
"50.566","1.26","-8.04","-4.08"
"50.672","1.88","-10.51","-5.33"
"50.771","1.22","-9.61","-5.22"
"50.896","1.61","-10.16","-8.47"
"50.989","0.63","-8.24","-5.41"
"51.085","0.35","-5.77","-3.26"
"51.192","1.41","-7.69","-4.98"
"51.318","0.35","-10.24","-5.3"
"51.373","2.0","-10.47","-6.28"
"51.47","0.47","-9.81","-6.86"
"51.608","1.69","-6.55","-5.49"
"51.678","1.26","-7.41","-4.75"
"51.788","0.94","-8.71","-4.08"
"51.892","1.02","-10.32","-5.3"
"52.397","1.18","-12.04","-6.83"
"52.401","1.37","-7.57","-6.16"
"52.438","0.31","-6.98","-4.39"
"52.444","0.94","-8.28","-4.9"
"52.45","0.9","-8.9","-4.67"
"52.482","0.9","-10.51","-5.1"
"52.586","2.98","-11.53","-7.22"
"52.686","1.73","-7.65","-4.94"
"52.799","0.78","-7.06","-4.31"
"52.886","1.26","-7.1","-3.92"
"53.014","1.1","-10.0","-5.06"
"53.088","1.61","-11.65","-6.86"
"53.195","2.12","-9.89","-8.12"
"53.299","0.47","-6.32","-4.9"
"53.423","-0.31","-6.71","-3.06"
"53.52","0.86","-8.63","-4.71"
"53.615","0.71","-11.02","-5.14"
"53.701","2.79","-11.22","-6.55"
"53.858","1.88","-9.18","-5.45"
"53.899","0.35","-7.22","-3.77"
"54.005","1.22","-7.3","-3.84"
"54.115","1.33","-9.53","-4.67"
"54.212","1.49","-11.22","-6.0"
"54.31","1.84","-10.87","-6.98"
"54.454","0.71","-7.18","-5.61"
"54.509","-0.12","-7.06","-4.16"
"54.613","0.51","-7.81","-4.12"
"54.723","-0.12","-10.12","-3.37"
"54.83","2.67","-10.55","-5.41"
"54.916","1.92","-10.87","-6.9"
"55.027","1.73","-7.18","-5.53"
"55.123","-0.39","-7.65","-3.37"
"55.221","1.18","-8.16","-3.65"
"55.326","1.33","-9.85","-4.12"
"55.432","1.18","-11.02","-5.1"
"55.521","0.78","-12.08","-7.02"
"55.638","0.9","-5.22","-5.3"
"55.731","0.55","-6.67","-3.57"
"55.837","1.88","-8.43","-4.79"
"55.946","1.06","-9.49","-4.9"
"56.045","1.22","-11.45","-4.75"
"56.129","2.51","-10.04","-7.3"
"56.233","1.45","-7.34","-5.26"
"56.335","0.94","-7.1","-4.04"
"56.433","0.27","-8.98","-3.88"
"56.543","0.71","-10.28","-6.16"
"56.653","0.94","-9.61","-6.16"
"56.75","-0.55","-10.36","-5.3"
"56.849","0.47","-7.77","-4.35"
"56.948","0.82","-7.96","-3.92"
"57.085","0.9","-9.02","-4.2"
"57.143","1.57","-10.36","-5.18"
"57.252","1.96","-11.77","-6.9"
"57.357","1.45","-6.32","-4.51"
"57.911","0.94","-8.08","-3.96"
"57.919","0.82","-8.16","-3.26"
"57.934","1.22","-9.89","-4.43"
"57.945","1.1","-10.2","-5.14"
"57.957","1.77","-11.1","-7.22"
"57.979","1.14","-6.2","-5.14"
"58.056","-0.71","-8.0","-3.65"
"58.16","0.39","-7.73","-4.24"
"58.267","0.94","-9.41","-4.35"
"58.354","0.31","-12.4","-4.67"
"58.467","2.71","-11.53","-7.65"
"58.565","0.63","-6.9","-4.2"
"58.698","0.71","-6.83","-4.12"
"58.75","0.12","-8.39","-3.37"
"58.86","0.71","-10.08","-5.22"
"58.965","1.02","-10.28","-5.45"
"59.059","0.67","-11.61","-6.39"
"59.163","-0.12","-7.22","-4.35"
"59.263","0.27","-6.98","-3.45"
"59.36","1.53","-7.57","-4.59"
"59.464","1.73","-9.89","-4.43"
"59.555","1.22","-12.43","-5.1"
"59.684","1.18","-11.34","-6.67"
"59.784","1.8","-5.65","-4.63"
"59.886","0.59","-7.96","-4.28"
"60.013","1.06","-8.28","-4.31"
"60.068","1.18","-9.02","-4.04"
"60.187","1.53","-10.51","-5.14"
"60.264","-0.16","-11.65","-5.57"
"60.386","2.12","-6.35","-6.63"
"60.487","0.2","-8.16","-4.35"
"60.587","2.0","-8.43","-5.26"
"60.693","0.9","-8.16","-3.8"
"60.792","0.86","-9.92","-4.47"
"60.881","2.04","-8.43","-4.82"
