"Name:","run_1_1.csv"
"EXPERIMENT TIME:","06/06/2023 15:20"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","25"

"Time [sec]","ACC X","ACC Y","ACC Z"
"9.030029","-16.32","8.20","5.22"
"9.080078","-17.93","3.88","-3.65"
"9.130005","-2.90","2.79","-1.88"
"9.180054","2.51","2.47","-1.84"
"9.22998","-1.69","-0.51","-0.86"
"9.280029","-2.43","-2.82","-2.59"
"9.330078","-19.53","-0.16","-13.18"
"9.380005","-17.18","15.30","-8.71"
"9.440063","-20.01","5.30","-2.16"
"9.48999","-15.06","4.94","0.71"
"9.540039","-13.61","5.30","0.08"
"9.590088","-7.69","5.65","-0.27"
"9.640015","-4.47","1.84","-0.86"
"9.690063","-1.65","2.75","0.12"
"9.73999","-3.57","2.08","-1.14"
"9.790039","-3.92","2.20","-1.33"
"9.840088","-8.75","2.31","-0.63"
"9.890015","-15.22","6.94","-0.16"
"9.950073","-16.63","5.65","2.31"
"10.0","-13.02","3.84","-0.31"
"10.050049","-9.34","4.39","-0.55"
"10.100098","-6.51","3.06","-1.49"
"10.150024","-6.59","2.39","-1.61"
"10.200073","-7.06","2.63","-1.37"
"10.25","-12.08","2.55","-2.08"
"10.300049","-10.16","3.14","0.75"
"10.350098","-17.97","4.98","-1.57"
"10.400024","-9.73","5.14","0.00"
"10.460083","-8.20","2.39","-1.45"
"10.51001","-6.20","2.55","0.67"
"10.560059","-7.88","1.96","-0.39"
"10.609985","-12.71","2.90","-0.59"
"10.660034","-13.73","4.43","1.14"
"10.710083","-9.69","0.67","3.18"
"10.76001","-10.24","4.55","1.49"
"10.810059","-9.18","3.53","1.10"
"10.859985","-8.04","2.47","1.49"
"10.920044","-9.41","3.73","0.75"
"10.970093","-10.59","2.63","1.41"
"11.02002","-11.41","2.82","1.61"
"11.070068","-9.49","2.90","1.45"
"11.119995","-9.38","2.75","0.78"
"11.170044","-9.06","3.73","1.06"
"11.220093","-10.36","2.04","1.02"
"11.27002","-11.61","3.96","0.98"
"11.320068","-9.14","3.10","1.84"
"11.369995","-9.61","3.69","0.43"
"11.430054","-8.55","5.02","-0.78"
"11.47998","-9.89","5.92","-0.24"
"11.530029","-11.06","3.61","-0.24"
"11.580078","-10.98","3.77","-0.78"
"11.630005","-8.67","3.73","-1.02"
"11.680054","-9.10","3.53","-1.26"
"11.72998","-9.65","2.67","-1.18"
"11.780029","-10.79","2.90","-1.57"
