"Name:","run_2_1.csv"
"EXPERIMENT TIME:","06/06/2023 15:22"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","15"

"Time [sec]","ACC X","ACC Y","ACC Z"
"0.0","-9.57","4.28","-1.53"
"0.050048828","-8.94","3.69","-0.59"
"0.100097656","-9.65","3.30","-1.96"
"0.15014648","-8.90","2.51","-3.10"
"0.20019531","-9.85","1.06","-3.10"
"0.26000977","-10.47","0.71","-3.57"
"0.3100586","-8.24","2.31","-2.43"
"0.36010742","-9.06","2.39","-1.77"
"0.41015625","-5.92","4.90","4.90"
"0.46020508","-11.18","0.98","1.22"
"0.51000977","-18.32","-0.71","-3.14"
"0.5600586","-10.55","-2.59","-3.88"
"0.6101074","-8.32","2.86","-0.08"
"0.66015625","-16.44","0.47","-7.26"
"0.7102051","-19.57","7.02","-1.33"
"0.77001953","-13.89","0.20","-1.18"
"0.82006836","0.24","5.92","3.26"
"0.8701172","0.51","5.53","-0.86"
"0.920166","2.59","0.86","-1.61"
"0.97021484","-5.53","4.90","-9.96"
"1.0200195","-20.01","7.69","-2.12"
"1.0700684","-14.79","8.59","-0.51"
"1.1201172","-19.26","-7.02","-6.47"
"1.170166","-4.75","1.57","-3.92"
"1.2202148","-0.63","-4.86","-3.53"
"1.2800293","-0.71","3.10","-2.94"
"1.3300781","-19.93","3.18","-0.75"
"1.380127","-20.01","2.35","-7.85"
"1.4301758","-9.81","2.20","4.20"
"1.4802246","-2.94","-0.27","-0.59"
"1.5300293","1.77","5.06","-0.75"
"1.5800781","-3.10","0.55","-2.16"
"1.630127","-6.16","6.43","-10.94"
"1.6801758","-15.30","-1.61","11.96"
"1.7302246","-12.28","11.85","4.63"
"1.7900391","-15.14","-2.04","-7.06"
"1.8400879","-3.80","3.80","-1.26"
"1.8901367","-3.33","-2.47","-4.08"
"1.9401855","0.82","-1.49","0.47"
"1.9899902","-13.85","8.43","-11.65"
"2.040039","-20.01","6.63","-8.87"
"2.090088","-17.30","2.43","0.35"
"2.1401367","-5.92","1.61","2.43"
"2.1901855","1.41","0.04","-1.41"
"2.2399902","2.67","6.32","-2.16"
"2.3000488","-2.67","-1.26","6.55"
"2.3500977","-20.01","4.12","-17.10"
"2.4001465","-16.55","2.47","-7.88"
"2.4501953","-14.16","5.10","-4.47"
"2.5","-10.87","0.27","-0.94"
"2.5500488","-0.04","1.41","-3.33"
"2.6000977","0.12","-2.82","-2.67"
"2.6501465","-1.29","2.75","-6.51"
"2.7001953","-20.01","9.73","-2.55"
"2.75","-20.01","-5.57","1.41"
"2.8100586","-10.79","3.88","2.75"
"2.8601074","-2.00","0.35","-0.75"
"2.9101562","1.29","1.69","-1.37"
"2.960205","-6.90","1.06","-3.22"
"3.0100098","-4.98","7.30","-9.61"
"3.0600586","1.84","-5.57","12.51"
"3.1101074","-14.83","9.10","-5.81"
"3.1601562","-13.93","5.02","-7.77"
"3.210205","-12.83","-5.26","-4.71"
"3.2600098","0.04","2.00","-2.71"
"3.3200684","-1.41","-0.67","-3.49"
"3.3701172","1.77","-0.47","-7.14"
"3.420166","-20.01","13.14","-4.24"
"3.4702148","-17.14","-11.02","9.30"
"3.5200195","-18.71","10.51","-1.77"
"3.5700684","-3.18","-0.63","-3.73"
"3.6201172","-1.02","3.10","0.75"
"3.670166","-0.75","-0.24","-0.90"
"3.7202148","-1.22","0.47","0.16"
"3.7700195","-20.01","-2.39","-20.01"
"3.8300781","-2.94","1.02","14.67"
"3.880127","-20.01","0.20","3.65"
"3.9301758","-13.26","3.77","-1.06"
"3.9802246","-5.77","-0.08","-1.29"
"4.0300293","-0.27","-1.37","-1.96"
"4.080078","0.27","-1.53","-0.24"
"4.130127","-0.75","4.90","-1.06"
"4.180176","-20.01","-0.82","-15.38"
"4.2302246","-12.83","-2.08","-19.77"
"4.2800293","-20.01","6.12","-14.71"
"4.340088","-14.00","5.53","1.18"
"4.3901367","-2.24","1.26","-0.78"
"4.4401855","0.75","4.90","-2.16"
"4.48999","-0.04","0.78","-2.59"
"4.540039","-0.63","-1.84","1.61"
"4.590088","-20.01","8.63","-11.02"
"4.6401367","-13.53","5.53","6.00"
"4.6901855","-20.01","2.94","2.79"
"4.73999","-17.53","3.10","-4.47"
"4.790039","-9.49","-0.67","-5.22"
"4.8500977","-1.06","2.47","-3.80"
"4.9001465","-1.49","-1.88","-1.69"
"4.9501953","-4.04","-2.39","-0.59"
"5.0","-15.18","5.02","-7.34"
"5.050049","-20.01","13.18","-14.12"
"5.1000977","-17.26","0.12","2.43"
"5.1501465","-6.12","0.51","-0.35"
"5.2001953","0.12","2.90","0.35"
"5.25","2.98","2.59","-3.45"
"5.300049","-3.26","-1.02","1.22"
"5.3601074","-8.87","9.89","-10.36"
"5.4101562","-14.98","-0.31","9.10"
"5.460205","-20.01","8.51","-1.84"
"5.51001","-16.12","0.12","-4.43"
"5.5600586","-7.57","0.08","-3.45"
