NAME:,walk_2_2.csv,,
EXPERIMENT TIME:,08/06/2023 17:39,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS:,50,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-0.9,-6.59,-8.08
0.05101013,-1.06,-7.14,-8.24
0.102005005,-0.31,-7.57,-7.53
0.15299988,-0.51,-6.67,-7.81
0.20401001,-1.61,-6.59,-8.43
0.25500488,-1.33,-6.71,-8.08
0.30599976,-0.12,-6.55,-7.37
0.3570099,0.78,-7.02,-7.53
0.40800476,0.55,-7.22,-10
0.45899963,0.59,-7.26,-10.08
0.51000977,0.08,-4.63,-9.18
0.66400146,-1.22,-4.51,-8.16
0.7150116,-0.9,-4.82,-8.2
0.76600647,0.24,-5.1,-6.98
0.81700134,1.18,-6.55,-7.96
0.8680115,-0.04,-5.88,-10.75
0.91900635,0.35,-6.59,-13.14
0.9700012,-0.47,-5.26,-9.49
1.0210114,0.94,-4.24,-8.04
1.0720062,2.16,-9.73,-6.16
1.1230011,1.84,-6.86,-6.08
1.1740112,-0.59,-5.02,-8.39
1.2250061,-0.08,-7.26,-7.61
1.276001,0.39,-6.04,-7.22
1.3270111,0.04,-6.59,-7.53
1.378006,0.24,-5.84,-7.88
1.4290009,-1.22,-6.28,-8.71
1.480011,-1.49,-4.55,-9.81
1.5310059,-0.75,-9.61,-9.61
1.5820007,1.02,-12.04,-5.92
1.6330109,3.33,-10.87,-7.45
1.6840057,-0.78,-6.35,-13.02
1.7350006,-0.67,-4.51,-9.02
1.7860107,1.18,-4.24,-5.53
1.8370056,1.57,-4.12,-5.77
1.8880005,0.9,-3.3,-7.57
1.9390106,-0.08,-3.57,-10.98
1.9900055,1.45,-10,-9.85
2.0410004,1.69,-4.28,-10.63
2.0920105,-0.78,-12.94,-12.51
2.1430054,3.73,-6.98,-2.35
2.1940002,0.08,-4.9,-7.92
2.2450104,0.04,-11.06,-8.28
2.2960052,0.16,-5.26,-6.79
2.3470001,-0.55,-4.39,-6.55
2.3980103,-1.45,-5.61,-8.9
2.4490051,-1.02,-5.06,-8.55
2.5,0.43,-6.55,-8.43
2.5510101,-2.28,-5.26,-10.71
2.602005,-0.43,-8.12,-9.38
2.6529999,0.2,-9.02,-6.83
2.70401,2.16,-11.73,-8.71
2.755005,-1.02,-6.24,-11.81
2.8059998,-0.9,-4.9,-8.63
2.85701,0.86,-3.92,-5.73
2.9080048,0.86,-3.57,-5.41
2.9589996,-0.35,-4.75,-7.88
3.0100098,0.04,-4.16,-10.4
3.0610046,1.02,-8.67,-9.89
3.1119995,1.18,-1.77,-10.36
3.1630096,-1.69,-8.9,-12.94
3.2140045,2.16,-11.92,-4.71
3.2649994,1.61,-5.77,-5.92
3.3160095,0.9,-10.28,-8.75
3.3670044,-0.55,-5.26,-7.88
3.4179993,-1.22,-4.39,-7.53
3.4690094,-0.75,-5.88,-8.47
3.5200043,-0.04,-3.3,-9.02
3.5709991,0.04,-5.06,-9.02
3.6220093,-2.08,-5.14,-10.67
3.6730042,-0.04,-7.45,-9.77
3.723999,-0.31,-10.04,-6.32
3.7750092,3.53,-10.75,-5.14
3.826004,-0.82,-6.98,-13.06
3.876999,-1.1,-5.61,-11.22
3.928009,0.82,-3.65,-7.06
3.979004,1.26,-3.33,-5.84
4.030014,0.75,-3.92,-7.81
4.081009,1.1,-2.47,-10.12
4.132004,1.18,-9.53,-11.02
4.183014,2.9,-4.98,-10
4.234009,-0.63,-11.81,-12.43
4.2850037,1.92,-4.9,-5.69
4.336014,0.39,-7.77,-7.61
4.3870087,0.12,-7.69,-8.43
4.4380035,-0.31,-4.75,-7.49
4.4890137,-0.59,-5.06,-7.3
4.5400085,-0.63,-4.28,-8.47
4.5910034,-1.33,-3.53,-9.34
4.6420135,-0.98,-6.12,-9.57
4.6930084,-0.47,-5.45,-9.41
4.7440033,-1.33,-9.3,-6.67
4.7950134,2.67,-10.47,-6.79
4.8460083,-2.86,-7.61,-13.49
4.897003,-3.3,-6.9,-12.79
4.9480133,-1.18,-7.06,-7.92
4.999008,-2.12,-4.04,-6.47
5.050003,-2.47,-3.14,-8
5.101013,-1.18,-5.96,-6.86
5.152008,-1.02,-7.81,-7.06
5.203003,-2.86,-6.32,-7.06
5.254013,-1.84,-10.94,-2.67
5.305008,-1.53,-11.96,-8.47
5.356003,-4.63,-8,-12.24
5.407013,-2.47,-6.94,-8.12
5.458008,-1.77,-7.22,-5.06
5.5090027,0.04,-7.73,-4.63
5.560013,-0.04,-7.88,-5.77
5.6110077,-1.8,-8.2,-7.45
5.6620026,-2.12,-8.75,-7.88
5.7130127,0.16,-10.16,-7.49
5.7640076,0.12,-10.36,-6.35
5.8150024,1.33,-7.22,-6.86
5.8660126,0.16,-8.39,-9.73
5.9170074,0.55,-8.75,-9.22
5.9680023,0.94,-7.92,-6.9
6.0190125,1.18,-6.39,-6.24
6.0700073,0.9,-4.9,-5.45
6.121002,0.27,-4.98,-7.65
6.1720123,-0.24,-5.81,-8.9
6.325012,-0.75,-5.65,-10.51
6.376007,2.55,-10.08,-8.67
6.427002,1.1,-6.75,-6
6.478012,1.22,-9.81,-5.92
6.529007,0.98,-6.79,-7.02
6.580002,-0.16,-5.57,-6.47
6.631012,0,-6.63,-7.1
6.682007,-0.16,-4.2,-8.43
6.7330017,-1.49,-4.75,-9.45
6.784012,-0.82,-6.98,-9.41
6.8350067,-1.33,-5.06,-10.55
6.8860016,0.2,-9.89,-8.94
6.9370117,0.82,-9.89,-4.79
6.9880066,1.92,-10.16,-8.43
7.0390015,-1.33,-7.1,-11.3
7.0900116,-0.39,-4.35,-9.14
7.1410065,1.14,-3.14,-5.73
7.1920013,0.55,-3.57,-5.81
7.2430115,-0.35,-3.69,-8.94
7.2940063,0.39,-7.57,-10.16
7.345001,1.77,-9.96,-11.14
7.3960114,-0.71,-6.04,-13.14
7.447006,2.9,-10.87,-6.24
7.498001,-0.24,-4.82,-7.37
7.549011,0.98,-10.24,-6.04
7.600006,0.75,-6.63,-6.32
7.651001,-0.43,-5.57,-6.43
7.702011,-0.59,-6.2,-7.37
7.753006,-0.2,-4.31,-8.87
7.804001,-1.37,-4.9,-9.18
7.855011,-1.96,-5.92,-10.32
7.906006,-0.04,-6.28,-10.12
7.9570007,-0.35,-9.77,-6.71
8.008011,2.43,-11.57,-6.98
8.059006,-0.04,-8.71,-11.45
8.110001,-1.61,-4.86,-10.75
8.161011,0.31,-3.77,-6.79
8.212006,1.61,-3.84,-4.28
8.2630005,0.55,-3.45,-6.83
8.314011,-0.04,-3.14,-10.24
8.3650055,0.2,-10.63,-11.14
8.416,2.59,-3.45,-8.51
8.4670105,-0.31,-12.12,-12.32
8.518005,1.06,-3.88,-6
8.569,0.63,-8.9,-6.35
8.62001,0.75,-8.28,-7.69
8.671005,-0.71,-4.28,-6.32
8.722,-1.06,-5.57,-8.08
8.77301,-0.12,-4.94,-8.83
8.824005,-0.63,-4.59,-7.85
8.875,-1.53,-6.24,-10
8.92601,-1.02,-5.37,-11.41
8.977005,-1.8,-10.94,-8.04
9.028,3.18,-9.89,-5.41
9.07901,0.47,-6.75,-10.59
9.130005,-1.84,-6.75,-11.77
9.181,-0.04,-4.71,-7.88
9.23201,0.04,-3.22,-6.51
9.283005,-0.31,-3.49,-7.02
9.334,-0.39,-4,-9.49
9.38501,1.02,-10.12,-9.41
9.436005,2.08,-5.3,-8.79
9.4869995,-1.41,-10.04,-12.75
9.53801,0.08,-4.67,-7.37
9.5890045,-0.27,-9.38,-8.16
9.639999,0.86,-7.96,-7.3
9.6910095,-0.16,-5.22,-6.9
9.742004,-0.31,-5.61,-6.51
9.792999,-0.94,-5.26,-7.96
9.844009,-0.59,-5.77,-8.16
9.895004,-1.29,-7.61,-9.77
9.945999,-0.55,-6.04,-10
9.997009,-1.22,-10.9,-7.14
10.048004,2.79,-8.87,-5.73
10.098999,-1.06,-6.16,-11.69
10.150009,-0.75,-6.83,-9.45
10.201004,0.59,-4.63,-7.1
10.354004,0.08,-4.63,-8.9
10.405014,-0.35,-8.12,-8.51
10.456009,1.37,-6.55,-9.02
10.507004,1.49,-13.57,-7.88
10.558014,-0.16,-2.59,-7.34
10.609009,1.1,-12.43,-7.18
10.660004,0.63,-5.26,-6.75
10.711014,-0.43,-5.3,-5.81
10.762009,-0.27,-6.63,-7.3
10.813004,-0.39,-4.04,-8.59
10.864014,-0.55,-5.84,-8.83
10.915009,-2,-4.08,-10.75
10.966003,-0.51,-10.4,-9.92
11.017014,1.88,-12.63,-5.3
11.068008,1.73,-6.9,-9.53
11.119003,-1.84,-8.24,-13.65
11.170013,0.59,-4.51,-6.9
11.221008,1.77,-2.79,-5.26
11.272003,0.82,-2.86,-6.86
11.323013,-0.82,-2.63,-9.1
11.374008,-0.55,-9.92,-10.67
11.425003,1.02,-4.2,-9.14
11.476013,-0.2,-13.49,-14.95
11.527008,1.69,-5.65,-4.75
11.578003,1.1,-8.08,-7.34
11.629013,0.55,-8.08,-6.71
11.680008,0.24,-4.98,-5.53
11.731003,-0.71,-6.51,-7.26
11.782013,-0.82,-4.08,-9.77
11.833008,-1.37,-4.47,-8.63
11.884003,-1.29,-6,-9.81
11.935013,-0.55,-4.82,-10.4
11.986008,-0.67,-9.41,-7.45
12.037003,1.61,-12.59,-6.28
12.088013,0.71,-8.98,-10.08
12.139008,-2.47,-5.06,-12.59
12.190002,-0.24,-5.02,-7.77
12.241013,0.27,-4.35,-5.61
12.496002,-0.2,-5.65,-11.06
12.547012,0.24,-12.79,-9.73
12.598007,0.75,-5.53,-5.77
12.649002,0,-7.81,-8.43
12.700012,-0.39,-6.47,-8.83
12.751007,0.24,-4.51,-6.98
12.802002,-0.24,-5.49,-7.85
12.853012,-1.06,-5.33,-8.36
12.904007,-0.12,-6.86,-8.75
12.955002,-2.16,-5.81,-9.89
13.006012,-2.16,-9.1,-9.06
13.057007,2.51,-9.06,-5.02
13.108002,0.67,-7.37,-8.55
13.159012,-2.59,-9.18,-13.02
13.210007,-0.27,-5.22,-8.51
13.261002,-0.94,-4.28,-6.59
13.312012,-0.39,-5.02,-7.92
13.363007,-1.02,-5.41,-8.71
13.414001,-0.9,-9.49,-6.2
13.465012,0.9,-5.33,-7.61
13.516006,-1.06,-0.98,-11.38
13.567001,-3.06,-13.26,-15.81
13.618011,1.8,-6.39,-4.9
13.669006,0.75,-8.2,-7.02
13.720001,0.59,-8.75,-7.57
13.771011,0.24,-5.81,-7.88
13.822006,0.04,-5.81,-6.86
13.873001,-0.24,-5.77,-8.08
13.924011,-1.18,-5.06,-9.02
13.975006,-0.08,-8.87,-8.59
14.026001,-0.24,-6.39,-9.18
14.077011,-1.84,-9.45,-9.41
14.128006,0.98,-8.16,-4.75
14.179001,0.9,-8.9,-7.22
14.230011,-1.73,-7.3,-11.89
14.281006,-0.35,-6.28,-9.06
14.332001,-0.71,-4.24,-7.77
14.383011,-0.9,-5.06,-8.08
14.434006,-1.18,-5.57,-6.83
14.485001,2.55,-8.87,-7.53
14.536011,0.04,-5.96,-7.88
14.587006,-1.49,-2.12,-10.4
14.6380005,-2.98,-10.51,-15.22
14.689011,2.51,-7.73,-6.32
14.7400055,2.24,-7.61,-5.06
14.791,0.94,-10.47,-8.55
14.8420105,-0.24,-4.12,-7.34
14.893005,0.12,-7.18,-6
14.944,0.08,-6.2,-7.22
14.99501,0.27,-5.49,-8.32
15.046005,-0.43,-6.08,-10.2
15.097,-2,-5.53,-10.67
15.14801,-0.9,-10.87,-8.32
15.199005,2.47,-8.94,-3.77
15.25,1.45,-10.71,-8.79
15.30101,-2.28,-6.43,-12.4
15.352005,0,-5.61,-8.83
15.403,0.35,-2.98,-5.73
15.45401,0.04,-3.8,-6.63
15.505005,-0.94,-4.51,-9.02
15.556,0.51,-9.41,-7.77
15.60701,1.65,-5.53,-9.3
15.658005,-0.67,-12.28,-15.46
15.709,0.98,-3.49,-5.33
15.76001,0.12,-10.04,-5.81
15.811005,2.35,-7.73,-6
15.8619995,-0.43,-4.51,-6.12
15.91301,-0.63,-6.98,-7.53
15.9640045,-0.27,-4.94,-7.85
16.015,-1.02,-3.96,-8.43
16.06601,-2.47,-4.67,-10.94
16.117004,0.27,-5.02,-10.43
16.168,0.9,-9.85,-6.94
16.21901,3.92,-13.73,-7.37
16.270004,0.27,-8.98,-11.34
16.321,-0.35,-5.33,-10.12
16.37201,0.82,-3.3,-6.28
16.423004,1.57,-3.33,-5.53
16.473999,0.67,-2.43,-7.92
16.52501,0.86,-2.39,-10.24
16.576004,0.16,-8.94,-9.53
16.626999,2.28,-4.98,-12.12
16.679,-0.94,-13.61,-13.65
16.730011,3.41,-7.77,-3.33
16.781006,1.29,-7.96,-6.83
16.832,0.08,-9.18,-8.08
16.88301,0,-4.16,-4.98
16.934006,-0.31,-6.39,-6.75
16.985,-0.55,-5.22,-8
17.03601,-0.67,-4.75,-9.18
17.087006,-0.63,-6.35,-10
17.138,0.9,-7.41,-10.12
17.18901,-0.12,-8.51,-7.06
17.240005,2.94,-11.65,-6.59
17.291,-1.77,-7.57,-14.71
17.34201,-1.02,-4.04,-10.08
17.393005,1.26,-3.3,-6.08
17.444,1.57,-3.22,-5.65
17.49501,0.82,-2.55,-8.55
17.546005,0.67,-1.73,-11.89
17.597,2.63,-8.63,-9.61
17.64801,1.33,-5.3,-8.67
17.699005,-1.29,-12.43,-12.59
17.75,1.18,-4,-6.24
17.80101,0.12,-8.63,-8.36
17.852005,0.31,-7.73,-8.12
17.903,-0.51,-3.96,-6.79
17.95401,-0.16,-5.69,-6.59
18.005005,-0.43,-5.14,-7.77
18.056,0,-5.92,-8.39
18.10701,-0.82,-6.43,-9.53
18.158005,-1.49,-6.59,-11.06
18.209,-0.24,-10.16,-7.26
18.26001,2.63,-12.4,-7.14
18.311005,-1.84,-6.39,-11.41
18.363007,-1.02,-5.3,-8.67
18.414001,0.31,-4.24,-5.22
18.465012,-0.04,-3.3,-6.71
18.516006,-0.51,-5.41,-10.16
18.567001,1.18,-9.1,-9.38
18.618011,2.67,-6.75,-8.39
18.669006,-1.22,-2.9,-13.96
18.720001,1.88,-13.38,-5.69
18.771011,0.43,-5.1,-7.37
18.822006,-0.35,-9.38,-10.28
18.873001,0.86,-6.39,-6.86
18.924011,0.35,-5.92,-5.57
18.975006,-0.31,-5.45,-7.73
19.026001,-0.55,-4.35,-7.77
19.077011,-0.12,-7.57,-8.67
19.128006,-2.63,-4.94,-10.32
19.179,-1.88,-10.59,-6.43
19.230011,3.22,-11.49,-6.28
19.281006,-1.84,-10.51,-12.51
19.332,-1.57,-5.73,-11.34
19.38301,0.59,-5.26,-8.51
19.434006,-1.8,-4.98,-6.94
19.485,-0.27,-3.92,-5.88
19.53601,0.55,-7.22,-6.71
19.587006,-0.08,-7.96,-7.96
19.638,-0.39,-3.37,-8.87
19.68901,-0.75,-3.22,-11.57
19.740005,0,-13.38,-11.89
19.791,2.08,-6.59,-4.35
19.84201,2.51,-11.57,-7.26
19.893005,-0.51,-4.51,-7.49
19.944,-0.04,-5.14,-6.51
19.99501,0,-6.63,-7.14
20.046005,-0.43,-5.37,-8.24
20.097,-0.43,-5.3,-8.67
20.14801,-3.53,-7.06,-11.53
20.199005,-0.82,-9.38,-9.65
20.25,1.84,-9.65,-4.08
20.30101,1.45,-10.87,-8.24
20.862,2.28,-5.14,0.59
20.91301,-1.37,-5.96,-11.1
20.964005,-0.82,-9.38,-8.51
21.016006,0.08,-6,-3.96
21.067001,-0.12,-7.34,-4.2
21.118011,-2.9,-6.83,-10.04
21.169006,-0.59,-3.14,-9.38
21.220001,-1.69,-4.75,-10.79
21.271011,-0.35,-6.94,-12.28
21.322006,0.78,-7.77,-7.26
21.373001,2.04,-7.92,-2.28
21.424011,0.35,-16.2,-11.22
21.475006,-2.08,-4.16,-12.12
21.526001,1.18,-5.14,-9.34
21.577011,0.35,-3.33,-5.61
21.628006,-0.08,-1.77,-4.51
21.679,0.43,-3.14,-10.59
21.730011,-1.45,-3.3,-10.4
21.781006,2.71,-6.12,-9.41
21.832,2.28,-7.73,-9.02
21.88301,-0.94,-19.26,-8.2
21.934006,1.77,-3.77,-7.3
21.985,0.12,-6.2,-7.57
22.03601,-0.47,-5.57,-8.9
22.087006,1.33,-4.35,-5.41
22.138,1.02,-6.43,-7.06
22.18901,-0.51,-4.04,-8.83
22.240005,-1.1,-4.67,-8.51
22.291,-1.65,-4.08,-8.94
22.34201,-0.98,-9.65,-6.55
22.393005,-0.2,-13.1,-8.32
22.444,1.49,-9.85,-9.06
22.49501,-1.8,-6.67,-12.63
22.546005,0.63,-5.92,-9.34
22.597,-0.59,-5.41,-6.86
22.64801,-0.35,-3.73,-7.61
22.699005,-1.69,-5.18,-7.57
22.75,0.16,-4.75,-7.02
22.80101,1.57,-6.04,-7.14
22.852005,0.71,-10.36,-7.77
22.903,0,-7.57,-14.87
22.95401,0.47,-0.59,-6.16
23.005005,-0.98,-10.98,-9.77
23.056,0.55,-6.75,-8.59
23.10701,-0.43,-6.2,-7.88
23.158005,-0.71,-6.79,-6.16
23.209,-0.9,-6.32,-7.61
23.26001,0.59,-7.45,-8.51
23.311005,-0.75,-6.08,-9.1
23.362,-2.86,-8.79,-8.08
23.41301,3.33,-12.47,-4.31
23.464005,-0.51,-9.89,-11.06
23.515,-1.22,-7.14,-11.69
23.56601,0.43,-5.81,-9.53
23.617004,-1.69,-4.71,-8.51
23.668,-0.94,-4.47,-7.06
23.71901,-1.14,-7.37,-6.67
23.973999,2.24,-5.18,-7.22
24.02501,1.57,-8.2,-6.55
24.076004,0.55,-7.77,-7.18
24.126999,0.08,-5.73,-5.57
24.178009,0.39,-5.81,-6.59
24.229004,0.27,-4.79,-8.59
24.280014,0.04,-6.2,-8.67
24.331009,-1.84,-5.3,-11.57
24.382004,-0.82,-10.79,-8.51
24.433014,1.57,-12.12,-5.33
24.484009,1.45,-8.75,-9.49
24.535004,-1.1,-6.12,-10.75
24.586014,0.9,-6.08,-7.37
24.637009,1.06,-4.35,-5.3
24.688004,0.82,-4.28,-5.77
24.739014,-0.51,-3.77,-10.55
24.790009,1.37,-5.18,-12.63
24.841003,3.26,-7.3,-11.3
24.892014,-0.2,-16.16,-14.12
24.943008,2.63,-3.33,-5.33
24.994003,-0.75,-8.2,-10.71
25.045013,0.47,-8.94,-6.86
