NAME:,run_4_2.csv,,
EXPERIMENT TIME:,08/06/2023 17:51,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,57,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,7.61,6.04,-3.84
0.05102539,4.82,5.65,-3.92
0.10205078,1.73,3.33,-0.47
0.15301514,17.85,1.57,6.55
0.20404053,4.71,3.57,-3.84
0.25500488,13.22,5.49,-3.77
0.30603027,7.49,3.1,-1.69
0.35699463,12.75,6.16,-3.92
0.40802002,14.12,7.26,-7.18
0.4590454,9.61,5.02,-4.31
0.51000977,-11.41,0.04,0.2
0.56103516,3.1,-3.88,5.26
0.6119995,13.22,5.96,-1.1
0.6630249,12.2,9.06,-2.55
0.7140503,15.57,12.43,-6.98
0.76501465,11.14,5.96,-0.78
0.81604004,0.86,0.47,-4.08
0.8670044,-3.84,0,-2.51
0.9180298,1.02,2.43,-2.31
0.96899414,-0.2,7.65,3.96
1.0200195,-10.24,-0.94,2.98
1.0710449,10.67,7.81,-9.96
1.1220093,18.4,11.73,0.04
1.1730347,7.02,8.79,-9.06
1.223999,10.51,4.31,-1.37
1.2750244,5.22,-6.51,4.2
1.3260498,-4.24,-3.41,3.41
1.3770142,4.86,8.94,4.04
1.4280396,11.77,9.26,2.16
1.4790039,19.89,12.24,-12.91
1.5300293,8.36,8.59,-3.3
1.5809937,0.71,-4.86,-1.92
1.632019,-3.57,-1.37,0.47
1.6830444,1.88,1.53,-3.53
1.7340088,0.71,17.42,6.55
1.7850342,-5.81,7.49,-10.47
1.8359985,18.87,9.06,-8.47
1.8870239,17.22,5.02,-0.2
1.9380493,4.79,5.49,-3.14
1.9890137,-1.33,-1.22,-2.82
2.040039,-0.35,-2.39,2.28
2.0910034,-1.84,-0.43,1.22
2.1420288,20.01,20.01,-6.28
2.1929932,5.45,6.79,-7.3
2.2440186,11.61,11.96,-9.81
2.295044,5.18,-1.57,-3.1
2.3460083,-6.04,-4.43,0.71
2.3970337,0.2,5.1,-3.84
2.447998,4.16,7.57,3.14
2.4990234,1.77,-0.16,-5.92
2.5500488,14.75,8.51,-8.87
2.6010132,16.79,7.02,-1.33
2.6520386,3.88,6.67,2.39
2.703003,-2.31,-1.88,-1.84
3.0090332,3.57,-2.86,-3.49
3.0599976,-4.55,-3.14,1.06
3.111023,-0.9,1.8,-5.41
3.1620483,2.12,12.67,2.75
3.2130127,-5.1,7.88,1.22
3.264038,19.81,10.43,-9.26
3.3150024,11.92,5.77,1.8
3.3660278,3.57,4.47,-0.51
3.7230225,-1.06,-2.9,-4.35
3.7740479,-4.55,-2.75,2.75
3.8250122,3.41,2.04,0.04
3.8760376,20.01,19.89,8.67
3.927002,-5.26,12.55,-20.01
3.9780273,19.81,8.08,-4.08
4.0290527,4.04,3.14,-4.51
4.080017,2.04,-0.82,2.35
4.1310425,-4.35,-2.79,-1.06
4.182007,0.35,-1.61,-0.24
4.233032,16.75,16.24,0.12
4.2839966,10.4,8.87,3.41
4.335022,14.04,16.95,-11.1
4.3860474,6.55,-1.18,-2.55
4.4370117,-5.53,-6.24,3.02
4.488037,-2.16,4.98,-4.24
4.5390015,3.06,5.92,3.69
4.590027,7.69,11.22,-1.92
4.6410522,12.59,13.81,-13.38
4.6920166,15.89,6.43,-1.69
4.743042,7.69,4.94,0.47
4.7940063,-3.57,-1.41,-2.16
4.8450317,0.16,-2.55,2.16
4.895996,-2.16,-0.27,-0.31
4.9470215,20.01,19.1,-4.86
4.998047,11.34,11.3,-1.45
5.049011,8.24,14.51,-7.53
5.1000366,3.61,-1.1,-6.2
5.151001,-4.79,-6.39,3.65
5.2020264,-1.14,4.2,-3.69
5.2530518,3.84,8.08,1.49
5.304016,4.67,6.79,4.86
5.3550415,20.01,12,-8.51
5.406006,6.75,4.39,-0.35
5.4570312,3.73,4.55,2.47
5.5079956,-5.06,-0.47,-3.26
5.559021,0.67,-1.96,-0.12
5.814026,1.57,-5.92,-2.79
5.8650513,-5.45,-2.82,3.77
5.9160156,1.37,1.1,-0.63
5.967041,20.01,14.95,5.41
6.0180054,-0.9,14.4,-19.38
6.069031,20.01,11.02,-6.12
6.119995,1.69,8.83,-10.79
6.1710205,7.3,3.49,3.3
6.222046,-3.18,-4.16,-1.14
6.4260254,11.26,9.18,-5.57
6.477051,5.06,8.59,-6.63
6.528015,0.27,-3.88,-2.04
6.5790405,-7.34,-2.43,0.78
6.630005,2.51,1.06,0.47
6.6810303,20.01,15.65,5.1
6.7319946,11.69,11.85,-13.06
6.78302,15.3,5.96,1.69
6.8340454,5.02,2.63,0.67
6.88501,3.26,-1.49,1.53
6.936035,-4.59,-1.53,-0.2
6.9869995,1.69,-1.45,-0.04
